"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"Virus-CKB","StemCellCKB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","8","https://www.cbligand.org/g/virus-ckb","http://www.cbligand.org/StemCellCKB","Virus Chemogenomics Knowledgebase",""
"QuIN","MGI","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","3","http://quin.jax.org","http://www.informatics.jax.org","Chromatin Interaction Network Query Server","Mouse Genome Informatics"
"Taxallnomy","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.66","","10","http://bioinfo.icb.ufmg.br/taxallnomy","http://bioinfo.dcc.ufmg.br/propedia","Taxonomic Tree Extension",""
"AnnoTree","MetaProx","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","7","http://annotree.uwaterloo.ca","http://metaprox.uwaterloo.ca","Annotated Tree Database",""
"ConjuPepDB","FoldamerDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","6","https://conjupepdb.ttk.hu/","http://foldamerdb.ttk.hu","Peptide-Drug Conjugate Database",""
"UMD-DYSF","UMD-APC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://www.umd.be/DYSF/","http://www.umd.be/APC","Universal Mutation Database Dysferlin",""
"Clinical measurement ontologies","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","28","http://bioportal.bioontology.org/ontologies/1583","http://purl.bioontology.org/ontology/PHARE","Clinical measurement ontologies",""
"At-C-RNA","T-psi-C","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","6","https://plantcircrna.ibch.poznan.pl/","http://tpsic.igcz.poznan.pl","Arabidopsis Circular RNA Database",""
"Transcriptor","FRCD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","10","http://design.rxnfinder.org/transcriptor/","http://www.rxnfinder.org/frcd","transcript enzymatic functions annotation platform",""
"InosinomeAtlas","IPGB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","13","http://srv00.ibbe.cnr.it/editing/","http://www.igb.cnr.it/ipgb","RNA Editing Atlas","Incontinentia Pigmenti Genetic Biobank"
"NAR-DB","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://www.oxfordjournals.org/nar/database/c","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"CassavaGD","PRIMe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","9","http://cassava.psc.riken.jp/","http://prime.psc.riken.jp","Cassava Genome Database",""
"PathMe","NeuroMMSig","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","9","https://pathme.scai.fraunhofer.de/","http://neurommsig.scai.fraunhofer.de","mechanistic pathway knowledge resource","Multimodal mechanistic signatures for neurodegenerative diseases"
"TTD","CMAUP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","5","http://bidd.nus.edu.sg/group/ttd/ttd.asp","http://bidd2.nus.edu.sg/CMAUP","Therapeutic Target Database","Collective Molecular Activities of Useful Plants"
"CPTAC Assay Portal","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","17","http://assays.cancer.gov","http://isomir.ccr.cancer.gov","CPTAC Assay Portal","Tumor IsomiR Encyclopedia"
"IDOMAL","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","8","http://bioportal.bioontology.org/ontologies/1311","http://purl.bioontology.org/ontology/PHARE","malaria ontology",""
"Yvis","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","7","http://bioinfo.icb.ufmg.br/yvis/","http://bioinfo.dcc.ufmg.br/propedia","antibody alignment database",""
"StemCellNet","HDNetDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","10","http://stemcellnet.sysbiolab.eu","http://hdnetdb.sysbiolab.eu","Stem Cell Network",""
"NAR_DB_2021","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","10","https://www.oxfordjournals.org/nar/database/c/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection 2021","Acids"
"TCGASpliceSeq","targetHub","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","11","http://bioinformatics.mdanderson.org/TCGASpliceSeq","http://app1.bioinformatics.mdanderson.org/tarhub/_design/basic/index.html","TCGA Splice Sequence Database",""
"DMSD","Newt-omics","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","9","https://rios.mp.fhi.mpg.de","http://newt-omics.mpi-bn.mpg.de","Diatomic Molecular Spectroscopy Database",""
"PGP","GBIS","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","4","http://edal.ipk-gatersleben.de/repos/pgp/","http://gbis.ipk-gatersleben.de","plant phenomics and genomics repository",""
"NCI Genomic Data Commons","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","22","https://gdc.cancer.gov/","http://isomir.ccr.cancer.gov","NCI Genomic Data Commons","Tumor IsomiR Encyclopedia"
"Allen Mouse Brain Connectivity Atlas","CCFv3","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","33","http://connectivity.brain-map.org/","http://atlas.brain-map.org","Allen Mouse Brain Connectivity Atlas","Mouse Brain Common Coordinate Framework"
"OCDD","Obesity and Co-morbid Disease Database","1.05","MAYBE","SAME_DOMAIN_GENERIC, LONG_SIM_1.00","GENERIC_DOMAIN","34","http://www.isical.ac.in/~systemsbiology/OCDD/home.php","http://www.isical.ac.in","Obesity and Co-morbid Disease Database","Obesity and Co-morbid Disease Database"
"AQUA-MER","BESC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","8","https://aquamer.ornl.gov","http://besckb.ornl.gov","Aqueous Mercury Speciation Database",""
"ExportAid","MetaTropismDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","9","http://www.introni.it/ExportAid/ExportAid.html","http://www.introni.it/Metastasis/metastasis.html","RNA Export Elements Database",""
"vHOG","Selectome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","8","http://bgee.unil.ch/","http://selectome.unil.ch","Vertebrate Homologous Organs Groups Ontology",""
"NAChRDB","ValidatorDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","7","https://crocodile.ncbr.muni.cz/Apps/NAChRDB/","http://ncbr.muni.cz/ValidatorDB","Nicotinic Acetylcholine Receptor Database",""
"Glutantβase","Propedia","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","10","http://bioinfo.dcc.ufmg.br/glutantbase","http://bioinfo.dcc.ufmg.br/propedia","Glucose-Tolerant Beta-Glucosidase Database",""
"WheatD_SNP","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","4","http://avena.pw.usda.gov/wheatD/agsnp.shtml","http://wheat.pw.usda.gov/WheatExp","Wheat D Genome SNP Database",""
"Mat_peptide","ViPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","10","https://www.viprbrc.org","http://www.viprbrc.org/brc/home.spg?decorator=flavi_hcv","Mat_peptide","Virus Pathogen Resource"
"MiRGator","Liverome","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://mirgator.kobic.re.kr","http://liverome.kobic.re.kr","MicroRNA Integrative Gateway",""
"RepetDB","CATdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","urgi.versailles.inra.fr/repetdb","http://urgv.evry.inra.fr/CATdb","Repetitive Element Database",""
"DynaStI","MGA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","6","https://dynasti.vital-it.ch","http://ccg.vital-it.ch/mga","Dynamic Retention Time Database for Steroidomics","Genome"
"KMAP","DDMGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","4","https://www.cbrc.kaust.edu.sa/aamg/kmap.start","http://www.cbrc.kaust.edu.sa/ddmgd","KAUST Metagenomic Analysis Platform",""
"SalMotifDB","SalmoBase","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","5","https://salmobase.org/apps/SalMotifDB","http://www.salmobase.org","Salmonid Motif Database",""
"Probiotics Database","CMAUP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","17","http://bidd2.nus.edu.sg/probio/homepage.htm","http://bidd2.nus.edu.sg/CMAUP","Database and Bioinformatics Studies of Probiotics","Collective Molecular Activities of Useful Plants"
"COMPLEAT","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","9","http://www.flyrnai.org/compleat","http://www.flyrnai.org/tools/iproteindb","Complex-based Analysis Tool",""
"CAMD","PDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","4","http://pitgroup.org/static/scarf.zip","http://pitgroup.org/amyloid","Coalition Against Major Diseases Alzheimer's Database","Data Bank"
"MCIC","DX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","4","http://www.mrn.org/","http://coins.mrn.org/dx","MCIC","COINS Data Exchange"
"STAP-NMR","BiomeNet","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","7","http://psb.kobic.re.kr/STAP/refinement","http://kobic.re.kr/biomenet","Refined NMR Structures Database",""
"HTLV-1 Database","ExVe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","13","http://htlv1db.bahia.fiocruz.br/","http://exve.icc.fiocruz.br","HTLV-1 Molecular Epidemiology Database",""
"TOXiTAXi","tRex","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","6","http://www.combio.pl/toxitaxi/","http://combio.pl/trex)-the","Toxicity Taxonomy Database",""
"Dr AFC","TransCirc","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","7","https://www.biosino.org/drafc","http://www.biosino.org/transcirc","Drug Repositioning Anti-Fibrosis Characteristic Database",""
"RegulomePA","RegulonDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.76","","4","http://www.regulome.pcyt.unam.mx","http://regulondb.ccg.unam.mx","Pseudomonas aeruginosa Regulome Database",""
"HCO Database","inTB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","10","http://www.evocell.org/hco","http://www.evocell.org/inTB","Heme-Copper Oxygen Reductase Database",""
"BGH","TropGeneDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","9","http://banana-genome.cirad.fr/","http://tropgenedb.cirad.fr","Banana Genome Hub",""
"TR-DB","TOPPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","4","https://chaos.ugent.be/WE15/","http://iomics.ugent.be/toppr","Triple Response Database","The Online Protein Processing Resource"
"JAX-CKB","MGI","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","7","https://ckb.jax.org/","http://www.informatics.jax.org","JAX Clinical Knowledgebase","Mouse Genome Informatics"
"Network portal","MediaDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","13","http://networks.systemsbiology.net","http://mediadb.systemsbiology.net","Network portal",""
"Reference databases for metagenomics","miRandola","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","31","http://itsonedb.ba.itb.cnr.it/","http://mirandola.iit.cnr.it","Reference databases for metagenomics","extracellular circulating microRNAs"
"BioGraph","miRandola","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","8","http://biograph.pa.icar.cnr.it","http://mirandola.iit.cnr.it","Bioinformatics Graph Database","extracellular circulating microRNAs"
"FlyPrimerBank","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","10","http://www.flyrnai.org/flyprimerbank","http://www.flyrnai.org/tools/iproteindb","Drosophila Primer Bank",""
"Wheat_D_markers","WheatExp","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","9","http://probes.pw.usda.gov/ATRJM/","http://wheat.pw.usda.gov/WheatExp","Wheat D Genome Marker Resource",""
"RhizoBindingSites","Abasy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","15","rhizobindingsites.ccg.unam.mx","http://abasy.ccg.unam.mx","Rhizobium DNA-Binding Sites Database","acteria systems"
"VARIDT","GIMICA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","5","https://db.idrblab.org/varidt/","http://idrblab.org/gimica","Drug Transporter Variability Database","Host Genetic and Immune Factors Shaping Human Microbiota"
"Allen Developing Mouse Brain Atlas","CCFv3","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","33","http://developingmouse.brain-map.org","http://atlas.brain-map.org","Developing Mouse Brain Atlas","Mouse Brain Common Coordinate Framework"
"KMD","KGVDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","3","http://kmd.cdc.go.kr","http://biomi.cdc.go.kr/KGVDB","Korean Mutation Database",""
"Cell surface protein atlas","MAdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","25","http://wlab.ethz.ch/cspa","http://madb.ethz.ch","Cell surface protein atlas","Mammalian Annotation Database tool"
"AlzPlatform","StemCellCKB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","11","http://www.cbligand.org/AD/","http://www.cbligand.org/StemCellCKB","Alzheimer Disease Chemogenomics Knowledgebase",""
"Open annotation ontology","BioTop","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","20","http://purl.org/ao/","http://purl.org/biotop","Open annotation ontology",""
"NAR_DB","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","7","http://www.oxfordjournals.org/nar/database/c/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"NAR_DB_2013","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","10","http://www.oxfordjournals.org/nar/database/a/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection 2013","Acids"
"VIRGO","SPECTRA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","7","http://atlas.dmi.unict.it/virgo/","http://alpha.dmi.unict.it/spectra","Visualization of RNA editing sites in Genomic sequences",""
"Tabloid Proteome","TOPPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","12","http://iomics.ugent.be/tabloidproteome","http://iomics.ugent.be/toppr","Tabloid Proteome","The Online Protein Processing Resource"
"Cov19VaxKB","VirmugenDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://www.violinet.org/cov19vaxkb/","http://www.violinet.org/virmugendb","COVID-19 Vaccine Knowledge Base",""
"Uberon","NCRO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.66","","4","http://purl.obolibrary.org/obo/uberon/releases/2013-02-21/","http://purl.obolibrary.org/obo/ncro.owl","Unified Anatomy Ontology","The Non-Coding RNA Ontology"
"Laminin-database","Xylella","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","15","http://www.lm.lncc.br","http://www.xylella.lncc.br","Laminin-database",""
"SIDER","STITCH","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://sideeffects.embl.de","http://stitch.embl.de","Side Effect Resource Database","Tool for Interacting Chemicals"
"PULDB","CAZy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","5","http://www.cazy.org/PULDB_new/","http://www.cazy.org","Polysaccharide Utilization Loci Database","Carbohydrate-Active Enzymes database"
"RIKEN BRC","Worm Developmental Dynamics Database","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","31","https://brc.riken.jp","http://so.qbic.riken.jp/wddd","RIKEN BioResource Research Center","Worm Developmental Dynamics Database"
"HCOP","HGNC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","3","https://vertebrate.genenames.org","http://www.genenames.org","HGNC Comparison of Orthology Predictions",""
"Yeast GFP","SGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.77","","7","http://yeastgfp.yeastgenome.org/","http://www.yeastgenome.org","Yeast GFP Collection","Saccharomyces Genome Database"
"Cell-culture Database","TAMI","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","19","http://cell-lines.toku-e.com/","http://antibiotics.toku-e.com","Cell Culture Database","The Antimicrobial Index"
"CAT","CrusTF","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","4","http://cat.sls.cuhk.edu.hk/","http://qinlab.sls.cuhk.edu.hk/CrusTF","Crustacean Annotated Transcriptome",""
"CSI NGS Portal","MethMotif","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.61","","12","https://csibioinfo.nus.edu.sg/csingsportal","http://bioinfo-csi.nus.edu.sg/methmotif","Computational Systems and Informatics NGS Portal",""
"PolyprOnline","RESPIRE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://www.dsimb.inserm.fr/dsimb_tools/polyproline","http://www.dsimb.inserm.fr/respire","Polyproline Online Database","of Proteins Involved in the Red Blood Cell Environment"
"BacFITBase","DualSeqDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","10","http://www.tartaglialab.com/bacfitbase","http://www.tartaglialab.com/dualseq","Bacterial Fitness Database",""
"CCD","wwPDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","4","http://wwpdb.org","http://validate.wwpdb.org","Chemical Component Dictionary","Worldwide"
"QueryOR","VHLdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","7","http://queryor.cribi.unipd.it/","http://vhldb.bio.unipd.it","QueryOR",""
"Cellosaurus","SMR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","9","https://web.expasy.org/cellosaurus/","http://swissmodel.expasy.org/repository","Cellosaurus","SWISS-MODEL Repository"
"VAS","SKmDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","5","https://yiplab.cse.cuhk.edu.hk/vas/","http://sunlab.cpy.cuhk.edu.hk/SKmDB","Variant Annotation System",""
"DMTO","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","8","http://bioportal.bioontology.org/ontologies/DMTO","http://purl.bioontology.org/ontology/PHARE","Diabetes Mellitus Treatment Ontology",""
"UCbase","MDP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","6","http://ucbase.unimore.it","http://mdp.unimore.it","Ultraconserved Sequences Database","and Drugs Portal"
"Drug Target Ontology","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","17","http://bioportal.bioontology.org/ontologies/DTO","http://purl.bioontology.org/ontology/PHARE","Drug Target Ontology",""
"SolCyc","SGN","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","5","https://solgenomics.net/tools/solcyc/","http://solgenomics.net","Sol Genomics Cycle Database","Sol Genomics Network"
"Botryllus Database","PhytoTypeDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","16","http://botryllus.cribi.unipd.it","http://phytotypedb.bio.unipd.it","Botryllus Transcriptome Database",""
"Galaxy Sciensano","FEDA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.78","","14","https://galaxy.sciensano.be","http://feda.sciensano.be","Galaxy Sciensano Platform","Food Enzyme Database"
"BAO","PHARE-KB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","7","http://bioportal.bioontology.org/ontologies/44531","http://purl.bioontology.org/ontology/PHARE","BioAssay Ontology",""
"KNOTTIN","PTM-SD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","7","http://www.dsimb.inserm.fr/KNOTTIN/","http://www.dsimb.inserm.fr/dsimb_tools/PTM-SD","Knottin Database","Posttranslational modification structural database"
"ALE-HSA21","GALT Protein Database","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","17","http://bioinfo.na.iac.cnr.it/ALE-HSA21","http://bioinformatica.isa.cnr.it/GALT/GALT2.0","Analysis of Expression on human chromosome 21",""
"CREST","CSF-PR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","5","http://apps.cbu.uib.no/crest","http://probe.uib.no/csf-pr","Classification Resources for Environmental Sequence Tags","Cerebrospinal Fluid Proteome Resource"
"CFC Database","PRIMe","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","11","http://rarge.psc.riken.jp/chloroplast/","http://prime.psc.riken.jp","Chloroplast Function Database",""
"EK-DRD","HybridMolDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.75","","9","http://www.idruglab.com/drd/index.php","http://www.idruglab.com/HybridMolDB/index.php","Experimental Knowledge Drug Repositioning Database",""
"GBIF Dataset 14669","Florabank1","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","15","http://data.gbif.org/datasets/resource/14669/","http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll","Tenebrionid beetle dataset Peninsula Valdés",""
"SpinCouple","TreeTFDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","10","http://emar.riken.jp/spincpl","http://treetfdb.bmep.riken.jp/index.pl","Spin Coupling NMR Database",""
"BRCA LOVD","ECO","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","7","http://brca.iarc.fr/LOVD","http://eco.iarc.fr","BRCA Variants Database","European Cancer Observatory"
"FADB-China","ToxinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","9","http://www.rxnfinder.org/FADB-China/","http://www.rxnfinder.org/toxindb","Food Adulteration Database China",""
"Mouse Quantitative Proteomics Knowledgebase","MRMAssayDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","37","http://mousequapro.proteincentre.com","http://mrmassaydb.proteincentre.com","Mouse Quantitative Proteomics Knowledgebase",""
"ViralZone","ExPASy","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","8","http://viralzone.expasy.org","http://www.expasy.org","Viral Knowledge Zone",""
"GOtrack","VariCarta","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.68","","8","https://gotrack.msl.ubc.ca","http://varicarta.msl.ubc.ca","Gene Ontology Tracker",""
"LINCS Canvas Browser","ESCAPE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","16","http://www.maayanlab.net/LINCS/LCB","http://www.maayanlab.net/ESCAPE","LINCS Canvas Browser","Embryonic Stem Cell Atlas from"
"TREAT-NMD DMD","UMD-APC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","11","http://umd.be/TREAT_DMD/","http://www.umd.be/APC","TREAT-NMD Duchenne Muscular Dystrophy Database",""
"EzBioCloud","EzTaxon-e","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.74","","8","http://www.ezbiocloud.net/","http://eztaxon-e.ezbiocloud.net","Easy BioCloud Database",""
"eDystrophin","SRD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.70","","9","http://edystrophin.genouest.org/","http://srd.genouest.org","Electronic Dystrophin Database","Staphylococcal Regulatory RNA Database"
"CGE Evolution Data","ChemProt-2.0","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","14","https://cge.cbs.dtu.dk/services/evolution_data.php","http://www.cbs.dtu.dk/services/ChemProt-2.0","Center for Genomic Epidemiology Evolution Dataset",""
"ORVAL","DIDA","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","4","https://orval.ibsquare.be","http://dida.ibsquare.be","Oligogenic Resource for Variant Analysis","DIgenic diseases DAtabase"
"MOROKOSHI","PubChemQC","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://sorghum.riken.jp","http://pubchemqc.riken.jp","Sorghum Transcriptome Database",""
"StreptomycesInforSys","BIRS","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.73","","17","http://www.sis.biowaves.org","http://www.bioterrorism.biowaves.org","Streptomyces Information System","BIRS - Bioterrorism Information Retrieval System"
"NAR Database","COMBREX","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.67","","11","http://www.oxfordjournals.org/nar/database/a/","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","Nucleic Acids Research Database Collection","Acids"
"World Spider Trait database","2DProts","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.64","","22","https://spidertraits.sci.muni.cz/","http://2dprots.ncbr.muni.cz","World Spider Trait Database",""
"COMBAT-TB-NeoDB","DAMPD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","13","https://neodb.sanbi.ac.za","http://apps.sanbi.ac.za/dampd","Computational Biology and Mycobacterial Tuberculosis Neo4j Database","Dragon Antimicrobial Peptide Database"
"MapMyFlu","BrassiBase","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","9","http://mapmyflu.ipmb.uni-heidelberg.de","http://brassibase.cos.uni-heidelberg.de","Influenza Mapping Resource",""
"FeptideDB","microPIR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","9","http://www4g.biotec.or.th/FeptideDB/","http://www4a.biotec.or.th/micropir2","Food-derived bioactive peptide Database","promoter interaction resource"
"UbiBrowser","UVGD","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","9","http://ubibrowser.ncpsb.org","http://biokb.ncpsb.org/UVGD","E3 Ubiquitin Ligase-Substrate Interaction Network",""
"miRror","ProtoBug","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.72","","7","http://www.mirrorsuite.cs.huji.ac.il","http://www.protobug.cs.huji.ac.il","miRror",""
"CytoSig","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.79","","5","https://cytosig.ccr.cancer.gov/","http://isomir.ccr.cancer.gov","Cytokine Signaling Database","Tumor IsomiR Encyclopedia"
