publication_id,entity_text,entity_type,confidence,source
39482572.0,BSRD,COM,1.0,ruler
39482572.0,MTB,COM,1.0,ruler
39483052.0,DCIP-R,COM,1.0,statistical
39483052.0,DCIP-OH</b,COM,1.0,statistical
39483052.0,DCIP-R1</b,COM,1.0,statistical
39483052.0,DCIP-R4</b,COM,1.0,statistical
39483518.0,ProCaB,COM,1.0,statistical
39483518.0,Prospective Sample Collection for Cancer of Bladder,FUL,1.0,statistical
39483755.0,CHAMP,COM,1.0,statistical
39483755.0,prokaryotes,FUL,1.0,ruler
39483755.0,Clinical Microbiomics Human Microbiome Profiler,FUL,1.0,statistical
39484850.0,CASRdb,COM,1.0,statistical
39484850.0,A Publicly Accessible Comprehensive Database for Disease-Associated Calcium-Sensing Receptor Variants,FUL,1.0,statistical
39484850.0,disorders of,FUL,1.0,ruler
39484850.0,ClinVar,COM,1.0,ruler
39484850.0,LOVD,COM,1.0,ruler
39484862.0,HCM,COM,1.0,statistical
39485651.0,NSSC,COM,1.0,statistical
39485651.0,Neuro-Symbolic System for Cancer,FUL,1.0,statistical
39485651.0,BioFalcon,COM,1.0,statistical
39486420.0,NFAT,COM,1.0,statistical
39486471.0,Objective</h4>2017,COM,1.0,statistical
39486471.0,PairedPheWAS,COM,1.0,statistical
39486625.0,DIT,COM,1.0,statistical
39486625.0,SMD,COM,1.0,statistical
39486975.0,HAGPs,COM,1.0,statistical
39487193.0,PHH3,COM,1.0,statistical
39487193.0,H&E,COM,1.0,statistical
39487193.0,H&E)-stained,COM,1.0,statistical
39487193.0,H&E.,COM,1.0,statistical
39487199.0,Wisconsin Breast Cancer Database,FUL,1.0,statistical
39487199.0,CBIS-DDSM,COM,1.0,statistical
39487199.0,DDSM Curated Breast Imaging Subset,FUL,1.0,statistical
39487199.0,Digital Database for Screening Mammography,FUL,1.0,statistical
39487199.0,Convolutional Neural Networks,FUL,1.0,statistical
39487423.0,RCT,COM,1.0,statistical
39487423.0,PASP,COM,1.0,statistical
39487448.0,https://mvs.unimelb.edu.au/amphibian-genomics-consortium,COM,1.0,statistical
39487529.0,Customizing GPT for natural language dialogue interface in database access,FUL,1.0,statistical
39487529.0,ChatGPT,COM,1.0,statistical
39487576.0,International Classification of Diseases,FUL,1.0,statistical
39487576.0,LASSO,COM,1.0,statistical
39487692.0,Alcohol Saliva Test Strips,FUL,1.0,statistical
39487704.0,DNS,COM,1.0,statistical
39488043.0,CrowdGleason,COM,1.0,statistical
39488043.0,GPs,COM,1.0,ruler
39488043.0,SICAPv2,COM,1.0,statistical
39488043.0,SVGP,COM,1.0,statistical
39488492.0,European Network for Gynaecological Rare Cancer Research,FUL,1.0,statistical
39488701.0,CUDA,COM,1.0,statistical
39488701.0,TCUPS,COM,1.0,statistical
39488701.0,ADEPT,COM,1.0,ruler
39488701.0,SWIMM2.0,COM,1.0,statistical
39488701.0,GPU,COM,1.0,statistical
39488701.0,https://github.com/asbschmidt/CUDASW4,COM,1.0,statistical
39488746.0,Global Health Priority Box─Proactive Pandemic Preparedness,FUL,1.0,statistical
39488746.0,Global Health Priority Box,FUL,1.0,statistical
39489606.0,DeepMTC,COM,1.0,statistical
39489724.0,Automated Detection of Oral Malignant Lesions Using Deep Learning,FUL,1.0,statistical
39489901.0,Global Cancer Update Programme,FUL,1.0,statistical
39489901.0,Global Cancer Update Programme Expert Panel graded the strength of the evidence.<h4,FUL,1.0,statistical
39489901.0,PROSPERO,COM,1.0,statistical
39490157.0,TCGA,COM,1.0,ruler
39490737.0,felCat9,COM,1.0,statistical
39490737.0,Anicom American Shorthair,FUL,1.0,statistical
39490789.0,mV.,COM,1.0,statistical
39491643.0,SEER,COM,1.0,statistical
39491883.0,Electronic Clinical Outcome Assessment,FUL,1.0,statistical
39492193.0,BBNJ,COM,1.0,statistical
39493529.0,DOI,COM,1.0,statistical
39493751.0,Web of Science Core Collection (WoSCC,FUL,1.0,statistical
39493751.0,CiteSpace,COM,1.0,statistical
39493875.0,PhosCancer,COM,1.0,statistical
39494388.0,Ecuador,COM,1.0,statistical
39494465.0,MAP,COM,1.0,ruler
39494465.0,Cap1,COM,1.0,statistical
39494465.0,Mst7,COM,1.0,statistical
39494517.0,COG,COM,1.0,ruler
39494517.0,Clusters of Orthologous Genes,FUL,1.0,ruler
39494517.0,COGs,COM,1.0,ruler
39494517.0,https://www.ncbi.nlm.nih.gov/research/COG,COM,1.0,statistical
39494517.0,https://ftp.ncbi.nlm.nih.gov/pub/COG/,COM,1.0,statistical
39494520.0,TrpRS,COM,1.0,statistical
39494520.0,LeuRS,COM,1.0,statistical
39494520.0,GlyRS-B,COM,1.0,statistical
39494520.0,HisRS,COM,1.0,statistical
39494520.0,HisCA,COM,1.0,statistical
39494520.0,TrpAC,COM,1.0,statistical
39494520.0,GlyCA,COM,1.0,statistical
39494520.0,GlyRS,COM,1.0,statistical
39494524.0,scImmOmics,COM,1.0,statistical
39494527.0,CTR-DB,COM,1.0,statistical
39494527.0,Cancer Treatment Response gene signature DataBase,FUL,1.0,ruler
39494533.0,DNAproDB,COM,1.0,ruler
39494541.0,PRIDE,COM,1.0,ruler
39494541.0,ProteomeXchange,COM,1.0,ruler
39494541.0,UniProt,COM,1.0,ruler
39494541.0,Ensembl,COM,1.0,ruler
39494542.0,Pairpot,COM,1.0,statistical
39495155.0,DILI,COM,1.0,statistical
39495551.0,mos.t,COM,1.0,statistical
39495650.0,Kaplan-Meier method and log-rank test were employed to estimate survival of EMC-SG patients,FUL,1.0,statistical
39495786.0,MAGMA,COM,1.0,statistical
39496020.0,SEER,COM,1.0,statistical
39496553.0,STEM,COM,1.0,statistical
39496553.0,GPT-3.<h4,COM,1.0,statistical
39496583.0,Catalogue of Structural Variation across Ancestrally Diverse Asian Genomes,FUL,1.0,statistical
39496680.0,XLNet,COM,1.0,statistical
39496680.0,AFND,COM,1.0,ruler
39496680.0,CNN,COM,1.0,statistical
39496680.0,Bi-GRU-Bi-LSTM model demonstrated superior performance regarding the F1 score,FUL,1.0,statistical
39496680.0,ARABICFAKETWEETS,COM,1.0,statistical
39496781.0,Nonlinear-Activated Beetle Antennae Search strategy with the Egret Swarm Optimization Algorithm,FUL,1.0,statistical
39497067.0,MGnify,COM,1.0,ruler
39497074.0,GPCR-BSD,COM,1.0,statistical
39497074.0,PDB,COM,1.0,ruler
39497617.0,STROBE,COM,1.0,statistical
39498129.0,rRNA</i,COM,1.0,statistical
39498129.0,CI=,COM,1.0,statistical
39498129.0,rRNAgene,COM,1.0,statistical
39498141.0,HCAI,COM,1.0,statistical
39498263.0,Genome Aggregation Database,FUL,1.0,ruler
39498263.0,gnomAD,COM,1.0,ruler
39498263.0,RUSeq,COM,1.0,statistical
39498263.0,ClinVar,COM,1.0,ruler
39498478.0,Genomes OnLine Database,FUL,1.0,ruler
39498478.0,GOLD,COM,1.0,ruler
39498484.0,RBPWorld,COM,1.0,statistical
39498484.0,EuRBPDB,COM,1.0,ruler
39498484.0,RBPome,COM,1.0,statistical
39498488.0,EXPRESSO,COM,1.0,statistical
39498488.0,Regulatory Epigenome with Spatial and Sequence Observations,FUL,1.0,statistical
39498494.0,StreptomeDB,COM,1.0,ruler
39498494.0,CPRiL,COM,1.0,statistical
39498494.0,antiSMASH,COM,1.0,ruler
39498494.0,https://www.pharmbioinf.uni-freiburg.de/streptomedb,COM,1.0,statistical
39498498.0,Sci-ModoM,COM,1.0,statistical
39498498.0,RNome,COM,1.0,statistical
39498510.0,gcType,COM,1.0,ruler
39498510.0,Global Catalogue of Microorganisms,FUL,1.0,statistical
39498510.0,Global Catalogue of Type Strains,FUL,1.0,statistical
39498908.0,TRB,COM,1.0,statistical
39498908.0,HCRU,COM,1.0,statistical
39499601.0,FAMF-Net,COM,1.0,statistical
39499601.0,Feature Alignment Mutual Attention Fusion With Region Awareness for Breast Cancer Diagnosis via Imbalanced Data,FUL,1.0,statistical
39499601.0,https://github.com/Magnety/Multi_modal_Image,COM,1.0,statistical
39499710.0,Swedish Heart Failure Registry,FUL,1.0,statistical
39499710.0,HFmrEF,COM,1.0,statistical
39499718.0,West Africa One Health project,FUL,1.0,statistical
39499718.0,CAN,COM,1.0,statistical
39499968.0,HCoV,COM,1.0,statistical
39500192.0,AlphaFold,COM,1.0,ruler
39500192.0,LSPET4,COM,1.0,statistical
39500192.0,D130P,COM,1.0,statistical
39500192.0,PETase,COM,1.0,statistical
39500795.0,yeast surface display platform for screening of non-enzymatic protein secretion in Kluyveromyces lactis,FUL,1.0,statistical
39500795.0,KEY,COM,1.0,statistical
39500899.0,Year22,COM,1.0,statistical
39500911.0,LHGI,COM,1.0,statistical
39500939.0,Myalgic Encephalomyelitis / Chronic Fatigue Syndrome,FUL,1.0,statistical
39500943.0,Sequence Read Archive,FUL,1.0,ruler
39500943.0,SRA,COM,1.0,ruler
39501220.0,MiniPCNL,COM,1.0,statistical
39501220.0,RIRS,COM,1.0,statistical
39501220.0,SFR,COM,1.0,statistical
39501332.0,StreaMD,COM,1.0,statistical
39501332.0,the toolkit for high-throughput molecular dynamics simulations,FUL,1.0,statistical
39501332.0,GROMACS,COM,1.0,ruler
39501332.0,contributionThe,COM,1.0,statistical
39501332.0,PBSA,COM,1.0,statistical
39501899.0,SERS,COM,1.0,statistical
39502384.0,Named Entity Recognition and Linking,FUL,1.0,statistical
39502384.0,Transformer,COM,1.0,ruler
39502705.0,SEER,COM,1.0,statistical
39502705.0,CoxPH,COM,1.0,statistical
39502863.0,EstuarySAT,COM,1.0,statistical
39502863.0,CDOM,COM,1.0,statistical
39503253.0,doi.org/10.17617/3.4IKQAG,COM,1.0,statistical
39503512.0,IMRT).<h4,COM,1.0,statistical
39503512.0,GPU,COM,1.0,statistical
39503512.0,OAR,COM,1.0,statistical
39503520.0,CVAD,COM,1.0,statistical
39503579.0,Latin American Natural Product Database,FUL,1.0,statistical
39503579.0,LANaPDB,COM,1.0,statistical
39503579.0,CADD,COM,1.0,statistical
39503579.0,ChEMBL,COM,1.0,ruler
39503579.0,PubChem,COM,1.0,ruler
39504334.0,BIBD,COM,1.0,statistical
39504465.0,G protein,FUL,1.0,ruler
39504465.0,AlphaFold,COM,1.0,ruler
39504465.0,https://github.com/GPCR-ModSim/.,COM,1.0,statistical
39504480.0,STAVER,COM,1.0,statistical
39504480.0,https://github.com/Ran485/STAVER,COM,1.0,statistical
39505285.0,Patient-Level Factors,FUL,1.0,statistical
39505285.0,TKA.<h4,COM,1.0,statistical
39505904.0,The Cancer Genome Atlas,FUL,1.0,ruler
39505904.0,TCGA,COM,1.0,ruler
39505965.0,OpenMC,COM,1.0,statistical
39505965.0,PFLOTRAN,COM,1.0,statistical
39505965.0,I-129,COM,1.0,statistical
39506518.0,Review on Plant Cytochrome P450 Evolution,FUL,1.0,statistical
39506806.0,sc-,COM,1.0,statistical
39506806.0,PDB,COM,1.0,ruler
39506806.0,UniProtKB,COM,1.0,ruler
39506806.0,SCIENTIFIC,COM,1.0,statistical
39507536.0,BCG,COM,1.0,statistical
39507536.0,TURBT.<h4,COM,1.0,statistical
39507623.0,CATT,COM,1.0,statistical
39508178.0,EPC,COM,1.0,statistical
39508178.0,IDC,COM,1.0,ruler
39508840.0,Kyoto Encyclopedia of Genes and Genomes,FUL,1.0,ruler
39508840.0,KEGG,COM,1.0,ruler
39508969.0,Charlson Comorbidity Index,FUL,1.0,statistical
39508969.0,Clavien-Dindo ≥ 3a,FUL,1.0,statistical
39508969.0,RARP,COM,1.0,statistical
39508969.0,SP,COM,1.0,statistical
39509692.0,Effects of Message Framing on Human Papillomavirus Vaccination: Systematic Review,FUL,1.0,statistical
39510069.0,ICB,COM,1.0,statistical
39510185.0,G3BP1,COM,1.0,statistical
39510185.0,TDP43,COM,1.0,statistical
39510320.0,NRG,COM,1.0,statistical
39510320.0,CTV,COM,1.0,statistical
39510367.0,HEAL,COM,1.0,statistical
39510367.0,IMPOWR,COM,1.0,statistical
39510367.0,WF IDEA-CC Gen3 data commons demonstrates the feasibility and value of developing a shared data infrastructure for chronic pain and opioid use research,FUL,1.0,statistical
39511909.0,Metabolic Acidity/H&lt;sub&gt;2&lt;/sub&gt;O&lt;sub&gt;2&lt;/sub&gt,FUL,1.0,statistical
39511909.0,NIR-II,COM,1.0,statistical
39512782.0,CGD,COM,1.0,ruler
39512796.0,SSCI,COM,1.0,statistical
39513205.0,STRING,COM,1.0,ruler
39513863.0,FicoVes,COM,1.0,statistical
39514338.0,Peritumoral Venous Vessels,FUL,1.0,statistical
39514414.0,Peptipedia,COM,1.0,statistical
39514415.0,athisomiRDB,COM,1.0,statistical
39514415.0,A comprehensive database of Arabidopsis isomiRs,FUL,1.0,statistical
39514576.0,Proteomics Standards Initiative Standardized Formats for Spectral Libraries and Fragment Ion Peak Annotations,FUL,1.0,statistical
39514576.0,Human Proteome Organization Proteomics Standards Initiative,FUL,1.0,statistical
39514576.0,mzSpecLib,COM,1.0,statistical
39514576.0,mzPAF,COM,1.0,statistical
39514576.0,ProForma,COM,1.0,statistical
39514706.0,Automated Standardization of Melanin Bleaching Procedures of Heavily Pigmented Melanocytic Lesions With Low-Concentration Hydrogen Peroxide on an Automated Platform,FUL,1.0,statistical
39514846.0,neXtProt,COM,1.0,ruler
39514846.0,UniProtKB,COM,1.0,ruler
39514846.0,Ensembl,COM,1.0,ruler
39514846.0,GENCODE,COM,1.0,ruler
39514846.0,Human Protein Atlas,FUL,1.0,ruler
39515581.0,ENIGMA-Meditation,COM,1.0,statistical
39515581.0,ENIGMA,COM,1.0,statistical
39515581.0,Enhancing Neuro Imaging Genetics,FUL,1.0,statistical
39515655.0,Wild Faces Database - High Arousal States,FUL,1.0,statistical
39515858.0,RCT,COM,1.0,statistical
39515858.0,https://doi.org/10.17605/OSF.IO/R7WCG,COM,1.0,statistical
39516209.0,CartoMark,COM,1.0,statistical
39516209.0,a large-scale,FUL,1.0,ruler
39516243.0,PDAC,COM,1.0,statistical
39516328.0,Problem Gambling Severity Index,FUL,1.0,statistical
39517109.0,CAT,COM,1.0,statistical
39517109.0,Compounds And Transcripts Bridge,FUL,1.0,statistical
39518166.0,Root Mean Square Error,FUL,1.0,statistical
39518166.0,RMSE,COM,1.0,statistical
39519363.0,NR1D1,COM,1.0,statistical
39520405.0,Computed Authors in 2024,FUL,1.0,statistical
39520544.0,BindCompare,COM,1.0,statistical
39520544.0,PyPI,COM,1.0,statistical
39521490.0,RadLab,COM,1.0,statistical
39521490.0,An open,FUL,1.0,ruler
39521490.0,Science Data Repository,FUL,1.0,statistical
39521638.0,Treatment Response Assessment According to Updated PROMISE Criteria in Patients with Metastatic Prostate Cancer Using an Automated Imaging Platform for Identification,FUL,1.0,statistical
39521638.0,RECIP,COM,1.0,statistical
39521638.0,Response Evaluation Criteria in PSMA positron emission tomography-computed tomography,FUL,1.0,statistical
39521638.0,CRPC,COM,1.0,statistical
39521638.0,KEY FINDINGS AND LIMITATIONS,COM,1.0,statistical
39521638.0,aPROMISE,COM,1.0,statistical
39521772.0,GINtoSPN,COM,1.0,statistical
39521772.0,Global Integrative Network,FUL,1.0,statistical
39521772.0,SPN,COM,1.0,statistical
39521802.0,OpenStreetMap,COM,1.0,statistical
39521807.0,CeTI-Locomotion,COM,1.0,statistical
39522019.0,MicrobeDB,COM,1.0,statistical
39522019.0,ChatGPT,COM,1.0,statistical
39522045.0,RefSeq,COM,1.0,ruler
39522045.0,RDP,COM,1.0,ruler
39522045.0,GTDB,COM,1.0,ruler
39522045.0,SILVA,COM,1.0,ruler
39522118.0,DcmCollab,COM,1.0,statistical
39522681.0,PAMPHLET,COM,1.0,statistical
39522681.0,DocMF,COM,1.0,statistical
39523224.0,Human Protein Atlas,FUL,1.0,ruler
39523380.0,J-CKD-DB,COM,1.0,statistical
39523380.0,Japan Chronic Kidney Disease Database Extension,FUL,1.0,statistical
39523636.0,EBVM,COM,1.0,statistical
39523636.0,EBVMA,COM,1.0,statistical
39523747.0,Transforming Skin Cancer Diagnosis,FUL,1.0,statistical
39523747.0,MEL,COM,1.0,statistical
39523747.0,Mg-EDCF,COM,1.0,statistical
39523747.0,Enhanced Deep Cascaded Forest,FUL,1.0,statistical
39523747.0,ResNet,COM,1.0,statistical
39523747.0,AlexNet,COM,1.0,statistical
39523951.0,OGU,COM,1.0,statistical
39523951.0,Toolbox for Better Utilising Organelle Genomic Data,FUL,1.0,statistical
39523951.0,Organelle Genome Utilities,FUL,1.0,statistical
39523951.0,GenBank,COM,1.0,ruler
39524427.0,MGCPdb,COM,1.0,statistical
39525655.0,PDW,COM,1.0,statistical
39525655.0,0.277,COM,1.0,statistical
39526291.0,NanoTube,COM,1.0,statistical
39526291.0,Enalos Cloud Platform,FUL,1.0,statistical
39526294.0,NanoBioAccumulate,COM,1.0,statistical
39526294.0,Enalos DIAGONAL Cloud Platform,FUL,1.0,statistical
39526369.0,mOTUs-db,COM,1.0,statistical
39526369.0,Genome Taxonomy Database,FUL,1.0,statistical
39526372.0,SoIR,COM,1.0,statistical
39526372.0,Solanaceae Information Resource,FUL,1.0,statistical
39526372.0,Pfam,COM,1.0,ruler
39526373.0,GenBank,COM,1.0,ruler
39526373.0,Bookshelf,COM,1.0,ruler
39526373.0,Conserved Domain Database,FUL,1.0,ruler
39526373.0,PubChem,COM,1.0,ruler
39526377.0,DRAMP,COM,1.0,ruler
39526377.0,Data Repository of Antimicrobial Peptides,FUL,1.0,ruler
39526378.0,dbPTM,COM,1.0,ruler
39526380.0,webTWAS,COM,1.0,ruler
39526380.0,GIFT,COM,1.0,statistical
39526381.0,RefSeq,COM,1.0,ruler
39526384.0,CRISPRoffT,COM,1.0,statistical
39526387.0,ScDrugAct,COM,1.0,statistical
39526388.0,iDog,COM,1.0,ruler
39526391.0,jPOST,COM,1.0,ruler
39526391.0,jPOSTrepo,COM,1.0,ruler
39526391.0,UniScore,COM,1.0,statistical
39526396.0,scProAtlas,COM,1.0,statistical
39526397.0,CORUM,COM,1.0,ruler
39526397.0,DrugCentral,COM,1.0,ruler
39526399.0,SV4GD,COM,1.0,statistical
39526399.0,Structural Variation for Genetic Diseases,FUL,1.0,statistical
39526399.0,https://bio-computing.hrbmu.edu.cn/SV4GD/,COM,1.0,statistical
39526401.0,GutMetaNet,COM,1.0,statistical
39526403.0,MFIB,COM,1.0,ruler
39526403.0,Mutual Folding Induced by,FUL,1.0,ruler
39526405.0,Rfam,COM,1.0,ruler
39526405.0,UniProt,COM,1.0,ruler
39526405.0,miRBase,COM,1.0,ruler
39526479.0,KEGG,COM,1.0,ruler
39526809.0,VSV,COM,1.0,statistical
39526809.0,G protein,FUL,1.0,ruler
39526809.0,MT</sub>-S,COM,1.0,statistical
39527480.0,Tumor Cell-Specific Signal Processing Platform Controlled by ATP for Non-invasive Modulation of Cellular Behavior,FUL,1.0,statistical
39527480.0,tumor cell-specific signal processing platform,FUL,1.0,statistical
39527480.0,SPP,COM,1.0,ruler
39527480.0,DSP,COM,1.0,ruler
39527480.0,RCA,COM,1.0,statistical
39527799.0,P=.006,COM,1.0,statistical
39527799.0,Digital PR,COM,1.0,statistical
39527928.0,OC,COM,1.0,statistical
39527928.0,SEER,COM,1.0,statistical
39528312.0,TCGA,COM,1.0,ruler
39528312.0,RAC,COM,1.0,ruler
39528312.0,First Affiliated Hospital of Xinjiang Medical University,FUL,1.0,statistical
39528312.0,χ</i><sup>2</sup,COM,1.0,statistical
39528312.0,P</i><0.01,COM,1.0,statistical
39528312.0,HR</i>=1.57,COM,1.0,statistical
39528312.0,P</i><0.05,COM,1.0,statistical
39528496.0,Brain Image Library,FUL,1.0,statistical
39528496.0,BRAIN Initiative Cell Census Network,FUL,1.0,statistical
39528678.0,ONIX,COM,1.0,statistical
39528679.0,YOU,COM,1.0,statistical
39528712.0,Gender,COM,1.0,statistical
39528776.0,for Eichner B,FUL,1.0,statistical
39528960.0,DNBSEQ,COM,1.0,statistical
39529512.0,HNSCC.<h4,COM,1.0,statistical
39530087.0,PVTT,COM,1.0,statistical
39530087.0,Gene Expression Omnibus,FUL,1.0,ruler
39530087.0,GEO,COM,1.0,ruler
39530087.0,International Cancer Genome Consortium,FUL,1.0,statistical
39530087.0,TCGA,COM,1.0,ruler
39530103.0,Rag2</i,COM,1.0,statistical
39530217.0,ASpdb,COM,1.0,statistical
39530217.0,AlphaFold,COM,1.0,ruler
39530220.0,FunCoup,COM,1.0,ruler
39530220.0,InParanoiDB,COM,1.0,ruler
39530225.0,dbSNP,COM,1.0,ruler
39530225.0,Single Nucleotide Polymorphism Database,FUL,1.0,statistical
39530225.0,Integrating large-scale,FUL,1.0,statistical
39530225.0,gnomAD,COM,1.0,ruler
39530226.0,TransmiR,COM,1.0,ruler
39530233.0,CRISPRepi,COM,1.0,statistical
39530233.0,a multi-omic atlas for CRISPR-based epigenome editing,FUL,1.0,statistical
39530236.0,TranscriptDB,COM,1.0,statistical
39530236.0,Ensembl,COM,1.0,ruler
39530237.0,PolyASite,COM,1.0,ruler
39530237.0,SCINPAS,COM,1.0,statistical
39530237.0,UCSC Genome Browser,COM,1.0,ruler
39530240.0,GWAS Catalog,COM,1.0,statistical
39530242.0,MolluscDB,COM,1.0,ruler
39530327.0,National Genomics Data Center,FUL,1.0,statistical
39530327.0,scTWAS Atlas,COM,1.0,statistical
39530327.0,CCLHunter,COM,1.0,statistical
39530598.0,Saccharomyces Genome Database,FUL,1.0,ruler
39530598.0,SGD,COM,1.0,ruler
39530777.0,Global Emerging Infections Surveillance program provide insights for building and maintaining genomic surveillance capabilities for public health and pandemic preparedness and response,FUL,1.0,statistical
39530777.0,Global Emerging Infections Surveillance,FUL,1.0,statistical
39530982.0,InnovEyes,COM,1.0,statistical
39531422.0,MIMIC,COM,1.0,statistical
39531422.0,MIMIC)-IV,COM,1.0,statistical
39531426.0,$,COM,1.0,statistical
39531453.0,PsycINFO,COM,1.0,statistical
39531453.0,PEDro,COM,1.0,statistical
39531849.0,Widespread Adoption of Precision Anticancer Therapies After Implementation of Pathologist-Directed Comprehensive Genomic Profiling Across a Large US Health System,FUL,1.0,statistical
39532274.0,Programmed Death Ligand,FUL,1.0,statistical
39532605.0,CTCAE,COM,1.0,statistical
39532829.0,ACAL3,COM,1.0,statistical
39533048.0,CWM,COM,1.0,statistical
39533048.0,SWMP,COM,1.0,statistical
39533067.0,SEER,COM,1.0,statistical
39533201.0,Closha,COM,1.0,statistical
39533260.0,ERIC,COM,1.0,statistical
39533428.0,TraceEyeDisease,COM,1.0,statistical
39533502.0,The Danish National Hospital Medicine Register,FUL,1.0,statistical
39533502.0,SMR,COM,1.0,ruler
39533612.0,SEER,COM,1.0,statistical
39533612.0,DSS,COM,1.0,statistical
39535034.0,OncoSexome,COM,1.0,statistical
39535034.0,the landscape of sex-based differences in oncologic diseases,FUL,1.0,statistical
39535034.0,SDR,COM,1.0,statistical
39535036.0,canSAR,COM,1.0,ruler
39535037.0,DISCO,COM,1.0,ruler
39535043.0,OrthoDB,COM,1.0,ruler
39535043.0,prokaryotes,FUL,1.0,ruler
39535043.0,BioContainers,COM,1.0,statistical
39535044.0,INSDC,COM,1.0,ruler
39535044.0,International Nucleotide Sequence Database Collaboration,FUL,1.0,ruler
39535052.0,BitterDB,COM,1.0,ruler
39535052.0,2024 update on bitter ligands and taste receptors,FUL,1.0,statistical
39535052.0,AlphaFold,COM,1.0,ruler
39535054.0,MarkerDB,COM,1.0,ruler
39535366.0,Targeted Sonodynamic Therapy Platform for Holistic Integrative Helicobacter pylori Therapy,FUL,1.0,statistical
39535366.0,ICG@FCS,COM,1.0,statistical
39535576.0,ALPPS,COM,1.0,statistical
39535576.0,CI:3.35,COM,1.0,statistical
39535874.0,SoyOD,COM,1.0,statistical
39535874.0,Multi-omics Database for,FUL,1.0,ruler
39535874.0,Soybean Omics Database,FUL,1.0,statistical
39535891.0,Oncointerpreter.ai,COM,1.0,statistical
39535990.0,IESALC,COM,1.0,statistical
39535990.0,ERIC,COM,1.0,statistical
39536066.0,Australian Education Index,FUL,1.0,statistical
39536066.0,ERIC,COM,1.0,statistical
39536066.0,PsycINFO,COM,1.0,statistical
39536066.0,SocINDEX,COM,1.0,statistical
39536385.0,CTAPred,COM,1.0,statistical
39536385.0,Compound-Target Activity Prediction,FUL,1.0,statistical
39536626.0,FindMod,COM,1.0,statistical
39536626.0,ExPASy,COM,1.0,ruler
39536880.0,±,COM,1.0,statistical
39536999.0,MultiADE,COM,1.0,statistical
39536999.0,CADECv2,COM,1.0,statistical
39536999.0,https://data.csiro.au/collection/csiro:62387,COM,1.0,statistical
39537848.0,SEER,COM,1.0,statistical
39537848.0,DST-1st,COM,1.0,statistical
39538127.0,ChatGPT,COM,1.0,statistical
39538127.0,IGF-1,COM,1.0,statistical
39539268.0,Complex Inhibitory Activity of Pentacyclic Triterpenoids against Cutaneous Melanoma In Vitro and In Vivo,FUL,1.0,statistical
39539960.0,CNN,COM,1.0,statistical
39540421.0,https://www.ccb.uni-saarland.de/tissueatlas2025,COM,1.0,statistical
39540424.0,PharmFreq,COM,1.0,statistical
39540424.0,a comprehensive atlas of ethnogeographic allelic variation in clinically important pharmacogenes,FUL,1.0,statistical
39540425.0,dbAMP,COM,1.0,ruler
39540425.0,https://awi.cuhk.edu.cn/dbAMP/.,COM,1.0,statistical
39540428.0,Pfam,COM,1.0,ruler
39540428.0,InterPro,COM,1.0,ruler
39540428.0,ECOD,COM,1.0,statistical
39540428.0,AlphaFold,COM,1.0,ruler
39540428.0,UniProtKB,COM,1.0,ruler
39540432.0,RDP,COM,1.0,ruler
39540438.0,GTO,COM,1.0,statistical
39540438.0,Gene Therapy Omnibus,FUL,1.0,statistical
39540736.0,FAPM,COM,1.0,statistical
39540736.0,functional annotation of proteins using multimodal models beyond structural modeling,FUL,1.0,statistical
39540753.0,VISTA,COM,1.0,statistical
39540753.0,Sequence-based Taxonomy Assignment,FUL,1.0,statistical
39540839.0,ERIC,COM,1.0,statistical
39540839.0,and Cochrane Central,COM,1.0,statistical
39540839.0,MEC,COM,1.0,statistical
39540856.0,MATEdb2,COM,1.0,statistical
39540856.0,Metazoan Assemblies from Transcriptomic Ensembles database,FUL,1.0,statistical
39540856.0,MATEdb,COM,1.0,statistical
39540856.0,GFF,COM,1.0,statistical
39541274.0,NPASS,COM,1.0,ruler
39541274.0,T2DM,COM,1.0,statistical
39541274.0,Natural Products Activity and Species database,FUL,1.0,statistical
39541274.0,Cinnamoyl)-Beta,COM,1.0,statistical
39541343.0,siRNAEfficacyDB,COM,1.0,statistical
39541343.0,An experimentally supported small interfering RNA efficacy database,FUL,1.0,statistical
39541944.0,mRNA-1769,COM,1.0,statistical
39542462.0,MDT,COM,1.0,statistical
39542931.0,T2DM,COM,1.0,statistical
39542931.0,DRP,COM,1.0,statistical
39542966.0,LODDS,COM,1.0,statistical
39542966.0,AJCC,COM,1.0,statistical
39543106.0,China Daily Meteorological Dataset,FUL,1.0,statistical
39543106.0,CDMet,COM,1.0,statistical
39543197.0,MIMIC,COM,1.0,statistical
39543197.0,dL.,COM,1.0,statistical
39543323.0,PAT,COM,1.0,ruler
39543557.0,MIMIC,COM,1.0,statistical
39543647.0,TAAD).<h4,COM,1.0,statistical
39543652.0,QSPRpred,COM,1.0,statistical
39543667.0,MyCancerGenome,COM,1.0,statistical
39543667.0,OncoKB,COM,1.0,ruler
39543867.0,Comparing Oncologic Outcomes of Heat-Based Thermal Ablation and Cryoablation in Patients With T1a Renal Cell Carcinoma,FUL,1.0,statistical
39543867.0,SEER,COM,1.0,statistical
39544627.0,ProCogGraph,COM,1.0,statistical
39544627.0,PDB,COM,1.0,ruler
39544627.0,PROCOGNATE,COM,1.0,statistical
39544944.0,CTLA-4,COM,1.0,statistical
39544944.0,CiteSpace,COM,1.0,statistical
39544944.0,ICB,COM,1.0,statistical
