url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count
http://metaquery.docpollard.org,26104745,metaquery,,metaquery.docpollard.org,linguistic_high_conf_dedup_full,high_conf_full,MetaQuery: a web server for rapid annotation and quantitative analysis of specific genes in the human gut microbiome.,True,True,1
http://beam.uniroma2.it/,29095974,,beam,beam.uniroma2.it,linguistic_high_conf_dedup_full,high_conf_full,BEAM web server: a tool for structural RNA motif discovery.,True,False,1
http://www.labkey.com,21619655,,labkey,www.labkey.com,linguistic_high_conf_dedup_full,high_conf_full,"LabKey Server NAb: a tool for analyzing, visualizing and sharing results from neutralizing antibody assays.",True,False,1
http://www.ncbi.nlm.nih.gov/genome/viruses/variation/,27899678,virus variation resource,,www.ncbi.nlm.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,Virus Variation Resource - improved response to emergent viral outbreaks.,True,False,1
http://www.psb.ugent.be/PlantPTMViewer,31004550,plant ptm viewer,,www.psb.ugent.be,linguistic_high_conf_dedup_full,high_conf_full,"The Plant PTM Viewer, a central resource for exploring plant protein modifications.",True,False,1
http://rubyucscapi.userecho.com/,22994508,,ucsc,rubyucscapi.userecho.com,linguistic_high_conf_dedup_full,high_conf_full,The Ruby UCSC API: accessing the UCSC genome database using Ruby.,True,False,1
http://gbp.kku.ac.th/esap_plus/,28155670,,esap,gbp.kku.ac.th,linguistic_high_conf_dedup_full,high_conf_full,ESAP plus: a web-based server for EST-SSR marker development.,True,False,1
http://rapeseed.zju.edu.cn:3838/bnasnpdb,33101613,bnasnpdb,,rapeseed.zju.edu.cn:3838,linguistic_high_conf_dedup_full,high_conf_full,"BnaSNPDB: An interactive web portal for the efficient retrieval and analysis of SNPs among 1,007 rapeseed accessions.",True,True,1
http://www.bioinformatics.nl/piqmie,24861615,,piqmie,www.bioinformatics.nl,linguistic_high_conf_dedup_full,high_conf_full,PIQMIe: a web server for semi-quantitative proteomics data management and analysis.,True,True,1
http://www.cbs.dtu.dk/services/HExpoChem-1.0/,23479352,hexpochem,,www.cbs.dtu.dk,linguistic_high_conf_dedup_full,high_conf_full,HExpoChem: a systems biology resource to explore human exposure to chemicals.,True,True,1
http://resource.ibab.ac.in/TIPMaP,24373374,,tipmap,resource.ibab.ac.in,linguistic_high_conf_dedup_full,high_conf_full,TIPMaP: a web server to establish transcript isoform profiles from reliable microarray probes.,True,True,1
http://ercsbweb.ewha.ac.kr/gepdb,24812343,,gepdb,ercsbweb.ewha.ac.kr,linguistic_high_conf_dedup_full,high_conf_full,"GEPdb: a database for investigating the ternary association of genotype, gene expression and phenotype.",True,True,1
http://www.gencapo.famerp.br/hndb,27013077,,hndb,www.gencapo.famerp.br,linguistic_high_conf_dedup_full,high_conf_full,HNdb: an integrated database of gene and protein information on head and neck squamous cell carcinoma.,True,True,1
http://www.dreimt.org,32818254,,dreimt,www.dreimt.org,linguistic_high_conf_dedup_full,high_conf_full,DREIMT: a drug repositioning database and prioritization tool for immunomodulation.,True,True,1
http://cplp-tb.ff.ulisboa.pt,29559379,,cplp-tb,cplp-tb.ff.ulisboa.pt,linguistic_high_conf_dedup_full,high_conf_full,Clonal expansion across the seas as seen through CPLP-TB database: A joint effort in cataloguing Mycobacterium tuberculosis genetic diversity in Portuguese-speaking countries.,True,False,1
http://rnaredesign.stanford.edu,25964298,rna-redesign,,rnaredesign.stanford.edu,linguistic_high_conf_dedup_full,high_conf_full,RNA-Redesign: a web server for fixed-backbone 3D design of RNA.,True,True,1
http://ppopen.rostlab.org,24799431,predictprotein,,ppopen.rostlab.org,linguistic_high_conf_dedup_full,high_conf_full,PredictProtein--an open resource for online prediction of protein structural and functional features.,True,False,1
http://www.combio.pl/toxitaxi/,33188218,toxitaxi,,www.combio.pl,linguistic_high_conf_dedup_full,high_conf_full,TOXiTAXi: a web resource for toxicity of Bacillus thuringiensis protein compositions towards species of various taxonomic groups.,True,True,1
http://bidd2.nus.edu.sg/probio/homepage.htm,28727425,,probio,bidd2.nus.edu.sg,linguistic_high_conf_dedup_full,high_conf_full,Database and Bioinformatics Studies of Probiotics.,True,False,1
http://crdd.osdd.net/servers/virmirna,25380780,virmirna,,crdd.osdd.net,linguistic_high_conf_dedup_full,high_conf_full,VIRmiRNA: a comprehensive resource for experimentally validated viral miRNAs and their targets.,True,True,1
http://www.ppodb.de,23512285,,ppodb,www.ppodb.de,linguistic_high_conf_dedup_full,high_conf_full,The plant phenological online database (PPODB): an online database for long-term phenological data.,True,False,1
https://mulongdu.shinyapps.io/cosmed,34260718,,cosmed,mulongdu.shinyapps.io,linguistic_high_conf_dedup_full,high_conf_full,CoSMeD: a user-friendly web server to estimate 5-year survival probability of left-sided and right-sided colorectal cancer patients using molecular data.,True,True,1
http://microrna.osumc.edu/mir-synth,24627222,mir-synth,,microrna.osumc.edu,linguistic_high_conf_dedup_full,high_conf_full,miR-Synth: a computational resource for the design of multi-site multi-target synthetic miRNAs.,True,True,1
http://webtom.cabgrid.res.in/mangosnps/,29097776,misnpdb,,webtom.cabgrid.res.in,linguistic_high_conf_dedup_full,high_conf_full,MiSNPDb: a web-based genomic resources of tropical ecology fruit mango (Mangifera indica L.) for phylogeography and varietal differentiation.,True,True,1
http://www.phenoscanner.medschl.cam.ac.uk,27318201,phenoscanner,,www.phenoscanner.medschl.cam.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,PhenoScanner: a database of human genotype-phenotype associations.,True,True,1
http://www.cbrc.kaust.edu.sa/sbolme,28076956,,sbolme,www.cbrc.kaust.edu.sa,linguistic_high_conf_dedup_full,high_conf_full,SBOLme: a Repository of SBOL Parts for Metabolic Engineering.,True,True,1
http://ksnp.cdc,22281013,karebrowser,,ksnp.cdc,linguistic_high_conf_dedup_full,high_conf_full,KAREBrowser: SNP database of Korea Association REsource Project.,True,True,1
http://prodata.swmed.edu/DBSAV,33676930,,dbsav,prodata.swmed.edu,linguistic_high_conf_dedup_full,high_conf_full,The DBSAV Database: Predicting Deleteriousness of Single Amino Acid Variations in the Human Proteome.,True,False,1
http://webpark2116.sakura.ne.jp/rlgpr/,33985559,,tgif-db,webpark2116.sakura.ne.jp,linguistic_high_conf_dedup_full,high_conf_full,TGIF-DB: terse genomics interface for developing botany.,True,True,1
http://www.scai.fraunhofer.de/NeuroTransDB.html,26475471,neurotransdb,,www.scai.fraunhofer.de,linguistic_high_conf_dedup_full,high_conf_full,NeuroTransDB: highly curated and structured transcriptomic metadata for neurodegenerative diseases.,True,True,1
http://www.ezbiocloud.net/,28005526,ezbiocloud,,www.ezbiocloud.net,linguistic_high_conf_dedup_full,high_conf_full,Introducing EzBioCloud: a taxonomically united database of 16S rRNA gene sequences and whole-genome assemblies.,True,False,1
http://plantomics.mind.meiji.ac.jp/todomatsu/,29566239,todofirgene,,plantomics.mind.meiji.ac.jp,linguistic_high_conf_dedup_full,high_conf_full,TodoFirGene: Developing Transcriptome Resources for Genetic Analysis of Abies sachalinensis.,True,True,1
http://3dbionotes-ws.cnb.csic.es,28961691,,3dbionotes,3dbionotes-ws.cnb.csic.es,linguistic_high_conf_dedup_full,high_conf_full,3DBIONOTES v2.0: a web server for the automatic annotation of macromolecular structures.,True,True,1
http://bioinformatics.cau.edu.cn/HpeNet,33193666,,hpenet,bioinformatics.cau.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,HpeNet: Co-expression Network Database for <i>de novo</i> Transcriptome Assembly of <i>Paeonia lactiflora</i> Pall.,True,True,1
http://fantom.gsc.riken.jp,27794045,,fantom,fantom.gsc.riken.jp,linguistic_high_conf_dedup_full,high_conf_full,Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.,True,False,1
https://voineagulab.github.io/NeuroCirc/,34028497,neurocirc,,voineagulab.github.io,linguistic_high_conf_dedup_full,high_conf_full,NeuroCirc: an integrative resource of circular RNA expression in the human brain.,True,True,1
http://artade.org,21227933,,artade2db,artade.org,linguistic_high_conf_dedup_full,high_conf_full,ARTADE2DB: improved statistical inferences for Arabidopsis gene functions and structure predictions by dynamic structure-based dynamic expression (DSDE) analyses.,True,True,1
http://inb.bsc.es/BioSWR/and,25233118,,bioswr,inb.bsc.es,linguistic_high_conf_dedup_full,high_conf_full,BioSWR--semantic web services registry for bioinformatics.,True,False,1
http://bit.ly/MiTPeptideDB,31243428,mitpeptidedb,,bit.ly,linguistic_high_conf_dedup_full,high_conf_full,MiTPeptideDB: a proteogenomic resource for the discovery of novel peptides.,True,True,1
http://bioinformatics.publichealth.uga.edu/SpeciesTreeAnalysis/,23661681,,straw,bioinformatics.publichealth.uga.edu,linguistic_high_conf_dedup_full,high_conf_full,STRAW: Species TRee Analysis Web server.,True,True,1
https://becheler.github.io/pages/quetzal.html,30637945,quetzal,,becheler.github.io,linguistic_high_conf_dedup_full,high_conf_full,"The Quetzal Coalescence template library: A C++ programmers resource for integrating distributional, demographic and coalescent models.",True,False,1
http://zougrouptoolkit.missouri.edu/mdockpep,30368849,mdockpep,,zougrouptoolkit.missouri.edu,linguistic_high_conf_dedup_full,high_conf_full,MDockPeP: An ab-initio protein-peptide docking server.,True,True,1
http://clingen.igib.res.in/mustard/,34309639,,mustard,clingen.igib.res.in,linguistic_high_conf_dedup_full,high_conf_full,MUSTARD-a comprehensive resource of mutation-specific therapies in cancer.,True,False,1
http://reference-midori.info/server.php,29878054,,midori,reference-midori.info,linguistic_high_conf_dedup_full,high_conf_full,MIDORI server: a webserver for taxonomic assignment of unknown metazoan mitochondrial-encoded sequences using a curated database.,True,False,1
http://bioinformatics.mdanderson.org/main/SpliceSeq:Overview,22820202,spliceseq,,bioinformatics.mdanderson.org,linguistic_high_conf_dedup_full,high_conf_full,SpliceSeq: a resource for analysis and visualization of RNA-Seq data on alternative splicing and its functional impacts.,True,True,1
http://aftol.umn.edu,24563838,,sbd,aftol.umn.edu,linguistic_high_conf_dedup_full,high_conf_full,Research and teaching with the AFTOL SBD: an informatics resource for fungal subcellular and biochemical data.,True,False,1
http://pathiip.org,29092947,,piip,pathiip.org,linguistic_high_conf_dedup_full,high_conf_full,"An Image Analysis Resource for Cancer Research: PIIP-Pathology Image Informatics Platform for Visualization, Analysis, and Management.",True,False,1
http://xeno.mirnet.ca,30280028,xeno-mirnet,,xeno.mirnet.ca,linguistic_high_conf_dedup_full,high_conf_full,Xeno-miRNet: a comprehensive database and analytics platform to explore xeno-miRNAs and their potential targets.,True,True,1
http://bioinfo5.ugr.es/srnatoolbox,26019179,srnatoolbox,,bioinfo5.ugr.es,linguistic_high_conf_dedup_full,high_conf_full,sRNAtoolbox: an integrated collection of small RNA research tools.,True,True,1
http://www.integromedb.org,22260095,integromedb,,www.integromedb.org,linguistic_high_conf_dedup_full,high_conf_full,IntegromeDB: an integrated system and biological search engine.,True,True,1
http://yanglab.nankai.edu.cn/mTM-align/,29788129,mtm-align,,yanglab.nankai.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,mTM-align: a server for fast protein structure database search and multiple protein structure alignment.,True,True,1
http://bacant.net,34367079,,bacant,bacant.net,linguistic_high_conf_dedup_full,high_conf_full,"BacAnt: A Combination Annotation Server for Bacterial DNA Sequences to Identify Antibiotic Resistance Genes, Integrons, and Transposable Elements.",True,True,1
http://phylogenomics.berkeley.edu/phylofacts/fatcat/,23685612,,fat-cat,phylogenomics.berkeley.edu,linguistic_high_conf_dedup_full,high_conf_full,The PhyloFacts FAT-CAT web server: ortholog identification and function prediction using fast approximate tree classification.,True,False,1
http://colt.ccbr.utoronto.ca/cancer,22102578,colt-cancer,,colt.ccbr.utoronto.ca,linguistic_high_conf_dedup_full,high_conf_full,COLT-Cancer: functional genetic screening resource for essential genes in human cancer cell lines.,True,True,1
http://pypi.org/project/pdbecif,34301175,pdbecif,,pypi.org,linguistic_high_conf_dedup_full,high_conf_full,PDBeCIF: an open-source mmCIF/CIF parsing and processing package.,True,True,1
http://www.genolevures.org,21819938,génolevures,,www.genolevures.org,linguistic_high_conf_dedup_full,high_conf_full,The Génolevures database.,True,False,1
https://forum-webapp.semantic-metabolomics.fr,34478489,,forum,forum-webapp.semantic-metabolomics.fr,linguistic_high_conf_dedup_full,high_conf_full,FORUM: building a Knowledge Graph from public databases and scientific literature to extract associations between chemicals and diseases.,True,True,1
https://fda-riskmodels.foodrisk.org/genomegraphr/,30818354,genomegraphr,,fda-riskmodels.foodrisk.org,linguistic_high_conf_dedup_full,high_conf_full,"GenomeGraphR: A user-friendly open-source web application for foodborne pathogen whole genome sequencing data integration, analysis, and visualization.",True,True,1
http://falc-loop.seoklab.org/,21576220,falc-loop,,falc-loop.seoklab.org,linguistic_high_conf_dedup_full,high_conf_full,The FALC-Loop web server for protein loop modeling.,True,False,1
http://www.tumorfusions.org,29099951,tumorfusions,,www.tumorfusions.org,linguistic_high_conf_dedup_full,high_conf_full,TumorFusions: an integrative resource for cancer-associated transcript fusions.,True,True,1
http://www.srmatlas.org/,27453469,srmatlas,,www.srmatlas.org,linguistic_high_conf_dedup_full,high_conf_full,Human SRMAtlas: A Resource of Targeted Assays to Quantify the Complete Human Proteome.,True,False,1
http://tools.iedb.org,22610854,immune epitope database analysis resource,,tools.iedb.org,linguistic_high_conf_dedup_full,high_conf_full,Immune epitope database analysis resource.,True,False,1
http://bioconductor.org/packages/2.13/bioc/html/customProDB.html,24058055,customprodb,,bioconductor.org,linguistic_high_conf_dedup_full,high_conf_full,customProDB: an R package to generate customized protein databases from RNA-Seq data for proteomics search.,True,True,1
http://www.genedb.org/Homepage/Etenella,22465442,,emaxdb,www.genedb.org,linguistic_high_conf_dedup_full,high_conf_full,EmaxDB: Availability of a first draft genome sequence for the apicomplexan Eimeria maxima.,True,True,1
http://noble.gs.washington.edu/proj/param-medic/,28263070,param-medic,,noble.gs.washington.edu,linguistic_high_conf_dedup_full,high_conf_full,Param-Medic: A Tool for Improving MS/MS Database Search Yield by Optimizing Parameter Settings.,True,True,1
http://pergola.crg.eu/,31106365,pergola,,pergola.crg.eu,linguistic_high_conf_dedup_full,high_conf_full,Pergola-web: a web server for the visualization and analysis of longitudinal behavioral data using repurposed genomics tools and standards.,True,False,1
http://glycomics.ccrc.uga.edu/eurocarb/,25217575,eurocarbdb,,glycomics.ccrc.uga.edu,linguistic_high_conf_dedup_full,high_conf_full,EUROCarbDB(CCRC): a EUROCarbDB node for storing glycomics standard data.,True,True,1
https://bioinfo.uochb.cas.cz/INTAA/,34019656,,intaa,bioinfo.uochb.cas.cz,linguistic_high_conf_dedup_full,high_conf_full,Amino Acid Interactions (INTAA) web server v2.0: a single service for computation of energetics and conservation in biomolecular 3D structures.,True,False,1
http://www.biocomputing.it/3uss_server,25617413,,3uss,www.biocomputing.it,linguistic_high_conf_dedup_full,high_conf_full,3USS: a web server for detecting alternative 3'UTRs from RNA-seq experiments.,True,True,1
http://caps.ncbs.res.in/rstrucfam,27717309,rstrucfam,,caps.ncbs.res.in,linguistic_high_conf_dedup_full,high_conf_full,RStrucFam: a web server to associate structure and cognate RNA for RNA-binding proteins from sequence information.,True,True,1
http://lmmd.ecust.edu.cn/admetsar2/admetopt/,30251842,admetopt,,lmmd.ecust.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,ADMETopt: A Web Server for ADMET Optimization in Drug Design via Scaffold Hopping.,True,True,1
http://www.liverpool.ac.uk/D3RE/PDE3,29341109,,pde3,www.liverpool.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,The prescribable drugs with efficacy in experimental epilepsies (PDE3) database for drug repurposing research in epilepsy.,True,False,1
http://cdvist.utk.edu,25527097,,cdvist,cdvist.utk.edu,linguistic_high_conf_dedup_full,high_conf_full,CDvist: a webserver for identification and visualization of conserved domains in protein sequences.,True,True,1
http://www.biosino.org/iGepros/,22373022,igepros,,www.biosino.org,linguistic_high_conf_dedup_full,high_conf_full,iGepros: an integrated gene and protein annotation server for biological nature exploration.,True,True,1
http://haddock.science.uu.nl/services/HADDOCK2.2,26410586,,haddock,haddock.science.uu.nl,linguistic_high_conf_dedup_full,high_conf_full,The HADDOCK2.2 Web Server: User-Friendly Integrative Modeling of Biomolecular Complexes.,True,False,1
https://dnahive.fda.gov/review/cancercocoputs/,34321100,cancercocoputs,,dnahive.fda.gov,linguistic_high_conf_dedup_full,high_conf_full,Distinct signatures of codon and codon pair usage in 32 primary tumor types in the novel database CancerCoCoPUTs for cancer-specific codon usage.,True,False,1
http://ub.cbm.uam.es/atlascbs,22798082,atlascbs,,ub.cbm.uam.es,linguistic_high_conf_dedup_full,high_conf_full,AtlasCBS: a web server to map and explore chemico-biological space.,True,True,1
http://www.baamps.it,25760404,,baamps,www.baamps.it,linguistic_high_conf_dedup_full,high_conf_full,BaAMPs: the database of biofilm-active antimicrobial peptides.,True,True,1
https://harp-leprosy.org,33304465,,harp,harp-leprosy.org,linguistic_high_conf_dedup_full,high_conf_full,HARP: a database of structural impacts of systematic missense mutations in drug targets of <i>Mycobacterium leprae</i>.,True,True,1
http://www.emtome.org,33299129,,emtome,www.emtome.org,linguistic_high_conf_dedup_full,high_conf_full,EMTome: a resource for pan-cancer analysis of epithelial-mesenchymal transition genes and signatures.,True,True,1
http://biojs.io/,28407033,biocider,,biojs.io,linguistic_high_conf_dedup_full,high_conf_full,BioCIDER: a Contextualisation InDEx for biological Resources discovery.,True,True,1
http://research.cchmc.org/pbge/lunggens/mainportal.html,28070014,,lgea,research.cchmc.org,linguistic_high_conf_dedup_full,high_conf_full,Lung Gene Expression Analysis (LGEA): an integrative web portal for comprehensive gene expression data analysis in lung development.,True,False,1
http://eupathdb.org,25388105,eukaryotic pathogen databases,,eupathdb.org,linguistic_high_conf_dedup_full,high_conf_full,The Eukaryotic Pathogen Databases: a functional genomic resource integrating data from human and veterinary parasites.,True,True,1
http://miaja.tic.udc.es/Bio-AIMS/MIND-BEST.php,21184613,,mind-best,miaja.tic.udc.es,linguistic_high_conf_dedup_full,high_conf_full,"MIND-BEST: Web server for drugs and target discovery; design, synthesis, and assay of MAO-B inhibitors and theoretical-experimental study of G3PDH protein from Trichomonas gallinae.",True,True,1
http://probe.uib.no/csf-pr,25038066,csf proteome resource,,probe.uib.no,linguistic_high_conf_dedup_full,high_conf_full,In-depth characterization of the cerebrospinal fluid (CSF) proteome displayed through the CSF proteome resource (CSF-PR).,True,False,1
http://shiva.rockefeller.edu/PopViz/,30535305,,popviz,shiva.rockefeller.edu,linguistic_high_conf_dedup_full,high_conf_full,PopViz: a webserver for visualizing minor allele frequencies and damage prediction scores of human genetic variations.,True,True,1
http://ipt.biodiversity.be/resource.do?r=formidabel,23794918,,formidabel,ipt.biodiversity.be,linguistic_high_conf_dedup_full,high_conf_full,FORMIDABEL: The Belgian Ants Database.,True,True,1
http://cpi.bio-x.cn/drar/,21558322,,drar-cpi,cpi.bio-x.cn,linguistic_high_conf_dedup_full,high_conf_full,DRAR-CPI: a server for identifying drug repositioning potential and adverse drug reactions via the chemical-protein interactome.,True,True,1
http://miaja.tic.udc.es/Bio-AIMS/NL-MIND-BEST.php,21277861,,nl mind-best,miaja.tic.udc.es,linguistic_high_conf_dedup_full,high_conf_full,NL MIND-BEST: a web server for ligands and proteins discovery--theoretic-experimental study of proteins of Giardia lamblia and new compounds active against Plasmodium falciparum.,True,True,1
http://datamining.xmu.edu.cn/software/MIR/home.html,24480175,mirclassify,,datamining.xmu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,miRClassify: an advanced web server for miRNA family classification and annotation.,True,True,1
https://database.bio,26315902,database.bio,,database.bio,linguistic_high_conf_dedup_full,high_conf_full,database.bio: a web application for interpreting human variations.,True,True,1
http://hdl.handle.net/21.11125/a91f85cb-befd-4e14-8e83-24f17c4a0491,31594943,climckmap,,hdl.handle.net,linguistic_high_conf_dedup_full,high_conf_full,"ClimCKmap, a spatially, temporally and climatically explicit distribution database for the Italian fauna.",True,False,1
http://mdl.shsmu.edu.cn/ASD,31707700,allosteric database,,mdl.shsmu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,Progress in Allosteric Database.,True,False,1
http://umcd.humanconnectomeproject.org,26311606,,umcd,umcd.humanconnectomeproject.org,linguistic_high_conf_dedup_full,high_conf_full,Connected brains and minds--The UMCD repository for brain connectivity matrices.,True,False,1
http://avia.abcc.ncifcrf.gov,24215028,,avia,avia.abcc.ncifcrf.gov,linguistic_high_conf_dedup_full,high_conf_full,"AVIA: an interactive web-server for annotation, visualization and impact analysis of genomic variations.",True,True,1
http://bioq.saclab.net,22426342,,bioq,bioq.saclab.net,linguistic_high_conf_dedup_full,high_conf_full,BioQ: tracing experimental origins in public genomic databases using a novel data provenance model.,True,True,1
http://bioinfo-02.cp.utfpr.edu.br/,25526212,coffeebest,,bioinfo-02.cp.utfpr.edu.br,linguistic_high_conf_dedup_full,high_conf_full,CoffeebEST: an integrated resource for Coffea spp expressed sequence tags.,True,True,1
http://ftp.tue.mpg.de/ebio/projects/struo/,31778148,,struo,ftp.tue.mpg.de,linguistic_high_conf_dedup_full,high_conf_full,Struo: a pipeline for building custom databases for common metagenome profilers.,True,True,1
http://bio.acousti.ca,26055102,bioacoustica,,bio.acousti.ca,linguistic_high_conf_dedup_full,high_conf_full,BioAcoustica: a free and open repository and analysis platform for bioacoustics.,True,True,1
http://vienna-ptm.univie.ac.at,23703210,vienna-ptm,,vienna-ptm.univie.ac.at,linguistic_high_conf_dedup_full,high_conf_full,Vienna-PTM web server: a toolkit for MD simulations of protein post-translational modifications.,True,False,1
http://darcsite.genzentrum.lmu.de/darc/,22009674,,darc,darcsite.genzentrum.lmu.de,linguistic_high_conf_dedup_full,high_conf_full,The DARC site: a database of aligned ribosomal complexes.,True,False,1
http://www.malaria.tools,31372645,malaria.tools,,www.malaria.tools,linguistic_high_conf_dedup_full,high_conf_full,Malaria.tools-comparative genomic and transcriptomic database for Plasmodium species.,True,False,1
http://mspc.bii.a-star.edu.sg/depth/,23766289,,depth,mspc.bii.a-star.edu.sg,linguistic_high_conf_dedup_full,high_conf_full,"Depth: a web server to compute depth, cavity sizes, detect potential small-molecule ligand-binding cavities and predict the pKa of ionizable residues in proteins.",True,True,1
https://www.gentrepid.org/,23947436,gentrepid,,www.gentrepid.org,linguistic_high_conf_dedup_full,high_conf_full,Gentrepid V2.0: a web server for candidate disease gene prediction.,True,True,1
http://enzymedetector.tu-bs.de,21943292,enzymedetector,,enzymedetector.tu-bs.de,linguistic_high_conf_dedup_full,high_conf_full,EnzymeDetector: an integrated enzyme function prediction tool and database.,True,True,1
http://www.infrafrontier.eu,25414328,,infrafrontier,www.infrafrontier.eu,linguistic_high_conf_dedup_full,high_conf_full,INFRAFRONTIER--providing mutant mouse resources as research tools for the international scientific community.,True,False,1
http://PHDB.switchlab.org/,31392322,protein homeostasis database,,PHDB.switchlab.org,linguistic_high_conf_dedup_full,high_conf_full,Protein Homeostasis Database: protein quality control in E.coli.,True,True,1
http://omics.georgetown.edu/MetaboSearch.html,22768229,metabosearch,,omics.georgetown.edu,linguistic_high_conf_dedup_full,high_conf_full,MetaboSearch: tool for mass-based metabolite identification using multiple databases.,True,True,1
https://bioconda.github.io/recipes/taxmapper/README.html,29037173,taxmapper,,bioconda.github.io,linguistic_high_conf_dedup_full,high_conf_full,"TaxMapper: an analysis tool, reference database and workflow for metatranscriptome analysis of eukaryotic microorganisms.",True,True,1
http://rna.tbi.univie.ac.at/cmcws,23640335,cmcompare,,rna.tbi.univie.ac.at,linguistic_high_conf_dedup_full,high_conf_full,CMCompare webserver: comparing RNA families via covariance models.,True,False,1
http://popmodels.cancercontrol.cancer.gov/gsr,23435068,genetic simulation resources,,popmodels.cancercontrol.cancer.gov,linguistic_high_conf_dedup_full,high_conf_full,Genetic Simulation Resources: a website for the registration and discovery of genetic data simulators.,True,True,1
http://qtaro.abr.affrc.go.jp/index.html,24334415,haprice,,qtaro.abr.affrc.go.jp,linguistic_high_conf_dedup_full,high_conf_full,"HapRice, an SNP haplotype database and a web tool for rice.",True,False,1
http://www.clinicaltrials.gov,29561219,,4s,www.clinicaltrials.gov,linguistic_high_conf_dedup_full,high_conf_full,The network of Shanghai Stroke Service System (4S): A public health-care web-based database using automatic extraction of electronic medical records.,True,False,1
http://apollo11.isto.unibo.it/software/,21333005,,tram,apollo11.isto.unibo.it,linguistic_high_conf_dedup_full,high_conf_full,TRAM (Transcriptome Mapper): database-driven creation and analysis of transcriptome maps from multiple sources.,True,True,1
https://www.citrusgenomedb.org/,31725859,,tripal,www.citrusgenomedb.org,linguistic_high_conf_dedup_full,high_conf_full,"Extension modules for storage, visualization and querying of genomic, genetic and breeding data in Tripal databases.",True,False,1
http://sun.aei.polsl.pl/REFRESH/gtc,29351600,,gtc,sun.aei.polsl.pl,linguistic_high_conf_dedup_full,high_conf_full,GTC: how to maintain huge genotype collections in a compressed form.,True,True,1
genomics.scripps.edu/ADVISER,25706643,scripps genome adviser,,,linguistic_high_conf_dedup_full,high_conf_full,Scripps Genome ADVISER: Annotation and Distributed Variant Interpretation SERver.,True,True,1
https://pypi.org/project/pdm-utils/,33226064,pdm_utils,,pypi.org,linguistic_high_conf_dedup_full,high_conf_full,pdm_utils: a SEA-PHAGES MySQL phage database management toolkit.,True,True,1
http://arc-gem.uams.edu/dbbqs,29297289,,dbbqs,arc-gem.uams.edu,linguistic_high_conf_dedup_full,high_conf_full,dBBQs: dataBase of Bacterial Quality scores.,True,True,1
http://galaxy.seoklab.org/homomer,28387820,galaxyhomomer,,galaxy.seoklab.org,linguistic_high_conf_dedup_full,high_conf_full,GalaxyHomomer: a web server for protein homo-oligomer structure prediction from a monomer sequence or structure.,True,True,1
http://www.oryzasnp.org/iric-portal/,25429973,snp-seek,,www.oryzasnp.org,linguistic_high_conf_dedup_full,high_conf_full,SNP-Seek database of SNPs derived from 3000 rice genomes.,True,False,1
http://melolab.org/webrasp,23929030,webrasp,,melolab.org,linguistic_high_conf_dedup_full,high_conf_full,WebRASP: a server for computing energy scores to assess the accuracy and stability of RNA 3D structures.,True,True,1
https://csibioinfo.nus.edu.sg/csingsportal,32481589,csi ngs portal,,csibioinfo.nus.edu.sg,linguistic_high_conf_dedup_full,high_conf_full,CSI NGS Portal: An Online Platform for Automated NGS Data Analysis and Sharing.,True,True,1
http://www.crapome.org/,23921808,crapome,,www.crapome.org,linguistic_high_conf_dedup_full,high_conf_full,The CRAPome: a contaminant repository for affinity purification-mass spectrometry data.,True,True,1
http://crdd.osdd.net/servers/hipdb,23359817,,ipdb,crdd.osdd.net,linguistic_high_conf_dedup_full,high_conf_full,HIPdb: a database of experimentally validated HIV inhibiting peptides.,True,False,1
https://bioconductor.org/packages/release/bioc/html/InterMineR.html,30668641,nterminer,,bioconductor.org,linguistic_high_conf_dedup_full,high_conf_full,InterMineR: an R package for InterMine databases.,True,False,1
http://webpsn.hpc.unimore.it,32427333,,webpsn,webpsn.hpc.unimore.it,linguistic_high_conf_dedup_full,high_conf_full,webPSN v2.0: a webserver to infer fingerprints of structural communication in biomacromolecules.,True,True,1
http://rmdb.stanford.edu,22976082,rna mapping database,,rmdb.stanford.edu,linguistic_high_conf_dedup_full,high_conf_full,An RNA Mapping DataBase for curating RNA structure mapping experiments.,True,False,1
http://www.ikp-stuttgart.de/content/language1/html/10415.asp,22303335,,mirna-distiller,www.ikp-stuttgart.de,linguistic_high_conf_dedup_full,high_conf_full,MIRNA-DISTILLER: A Stand-Alone Application to Compile microRNA Data from Databases.,True,True,1
http://wfrc.usgs.gov,21762169,aquapathogen x,,wfrc.usgs.gov,linguistic_high_conf_dedup_full,high_conf_full,Development of an aquatic pathogen database (AquaPathogen X) and its utilization in tracking emerging fish virus pathogens in North America.,True,False,1
