url,pmid,primary_entity_long,primary_entity_short,is_gcbr,publication_id,title,domain,source_file
http://tse.idies.jhu.edu,30052772,,Terabase,0,2762,The Terabase Search Engine: a large-scale relational database of short-read sequences.,tse.idies.jhu.edu,gbc_publication_analysis
http://life.bsc.es/pid/skempi2,30020414,,SKEMPI,0,3503,"SKEMPI 2.0: an updated benchmark of changes in protein-protein binding energy, kinetics and thermodynamics upon mutation.",life.bsc.es,gbc_publication_analysis
http://gpcrdb.org,30664776,,GPCRdb,0,3681,An online resource for GPCR structure determination and analysis.,gpcrdb.org,gbc_publication_analysis
http://acetobase.molbio.slu.se,31832668,,AcetoBase,0,20,AcetoBase: a functional gene repository and database for formyltetrahydrofolate synthetase sequences.,acetobase.molbio.slu.se,gbc_publication_analysis
http://aledb.org,30357390,,ALEdb,0,60,ALEdb 1.0: a database of mutations from adaptive laboratory evolution experimentation.,aledb.org,gbc_publication_analysis
http://allomaps.bii.a-star.edu.sg,30365033,,AlloMAPS,0,67,AlloMAPS: allosteric mutation analysis and polymorphism of signaling database.,allomaps.bii.a-star.edu.sg,gbc_publication_analysis
http://amtdb.org,30247677,,AmtDB,0,77,AmtDB: a database of ancient human mitochondrial genomes.,amtdb.org,gbc_publication_analysis
http://ancestralgenomes.org,30371900,,Ancestral Genomes,0,78,Ancestral Genomes: a resource for reconstructed ancestral genes and genomes across the tree of life.,ancestralgenomes.org,gbc_publication_analysis
http://antismash-db.secondarymetabolites.org,30395294,,antiSMASH,0,85,The antiSMASH database version 2: a comprehensive resource on secondary metabolite biosynthetic gene clusters.,antismash-db.secondarymetabolites.org,gbc_publication_analysis
http://apid.dep.usal.es,30715274,,APID,0,100,APID database: redefining protein-protein interaction experimental evidences and binary interactomes.,apid.dep.usal.es,gbc_publication_analysis
http://bioinformatics.cau.edu.cn/AppleMDO,31695717,,AppleMDO,0,102,AppleMDO: A Multi-Dimensional Omics Database for Apple Co-Expression Networks and Chromatin States.,bioinformatics.cau.edu.cn,gbc_publication_analysis
http://mdl.shsmu.edu.cn/ASD,31707700,The Allosteric Database,ASD,0,132,Progress in Allosteric Database.,mdl.shsmu.edu.cn,gbc_publication_analysis
http://genome.sdau.edu.cn/circRNA,28968841,,AtCircDB,0,139,AtCircDB: a tissue-specific database for Arabidopsis circular RNAs.,genome.sdau.edu.cn,gbc_publication_analysis
http://www.nipgr.res.in/AtFusionDB,30624648,,AtFusionDB,0,142,AtFusionDB: a database of fusion transcripts in Arabidopsis thaliana.,www.nipgr.res.in,gbc_publication_analysis
http://www.awesome-hust.com,30215764,Exhibits SNP,AWESOME,0,164,AWESOME: a database of SNPs that affect protein post-translational modifications.,www.awesome-hust.com,gbc_publication_analysis
http://lmse.github.io/aybrah,30893420,Analyzing Yeasts by Reconstructing Ancestry of Homologs,AYbRAH,0,166,AYbRAH: a curated ortholog database for yeasts and fungi spanning 600 million years of evolution.,lmse.github.io,gbc_publication_analysis
http://bacdive.dsmz.de,30256983,Bacterial Diversity Metadatabase,BacDive,1,173,BacDive in 2019: bacterial phenotypic data for High-throughput biodiversity analysis.,bacdive.dsmz.de,gbc_publication_analysis
http://bactome.helmholtz-hzi.de,30272193,,BACTOME,0,182,BACTOME-a reference database to explore the sequence- and gene expression-variation landscape of Pseudomonas aeruginosa clinical isolates.,bactome.helmholtz-hzi.de,gbc_publication_analysis
http://seqBEACON.genomics.cn:443/home.html,31807141,,BGISEQ-500,0,206,SEQdata-BEACON: a comprehensive database of sequencing performance and statistical tools for performance evaluation and yield simulation in BGISEQ-500.,seqBEACON.genomics.cn:443,gbc_publication_analysis
http://tripod.nih.gov/bioplanet,31133849,,BioPlanet,0,232,"The NCATS BioPlanet - An Integrated Platform for Exploring the Universe of Cellular Signaling Pathways for Toxicology, Systems Biology, and Chemical Genomics.",tripod.nih.gov,gbc_publication_analysis
http://www.brainexp.org,29985970,Brain EXPression Database,BrainEXP,0,254,BrainEXP: a database featuring with spatiotemporal expression variations and co-expression organizations in human brains.,www.brainexp.org,gbc_publication_analysis
http://cab-rep.c2b2.columbia.edu,31649674,,cAb-Rep,0,274,cAb-Rep: A Database of Curated Antibody Repertoires for Exploring Antibody Diversity and Predicting Antibody Prevalence.,cab-rep.c2b2.columbia.edu,gbc_publication_analysis
http://www.cagmdb.org,30329086,Comparative Analysis of Germline Microsatellites,CAGm,0,277,CAGm: a repository of germline microsatellite variations in the 1000 genomes project.,www.cagmdb.org,gbc_publication_analysis
http://www.cancer3d.org,30407596,,Cancer3D,0,286,Cancer3D 2.0: interactive analysis of 3D patterns of cancer mutations in cancer subsets.,www.cancer3d.org,gbc_publication_analysis
"http://biocc.hrbmu.edu.cn/CancerSEA/, http://202.97.205.69/CancerSEA",30329142,,CancerSEA,0,297,CancerSEA: a cancer single-cell state atlas.,biocc.hrbmu.edu.cn,gbc_publication_analysis
http://www.cancersplicingqtl-hust.com,30329095,,CancerSplicingQTL,0,298,CancerSplicingQTL: a database for genome-wide identification of splicing QTLs in human cancer.,www.cancersplicingqtl-hust.com,gbc_publication_analysis
"http://cantata.amu.edu.pl, http://yeti.amu.edu.pl/CANTATA",30945201,,CANTATAdb,0,305,CANTATAdb 2.0: Expanding the Collection of Plant Long Noncoding RNAs.,"cantata.amu.edu.pl, http:",gbc_publication_analysis
http://biokinet.belozersky.msu.ru/casbench,31024751,,CASBench,0,315,CASBench: A Benchmarking Set of Proteins with Annotated Catalytic and Allosteric Sites in Their Structures.,biokinet.belozersky.msu.ru,gbc_publication_analysis
"http://bio-bigdata.hrbmu.edu.cn/CellMarker, http://117.50.127.228/CellMarker",30289549,,CellMarker,0,355,CellMarker: a manually curated resource of cell markers in human and mouse.,bio-bigdata.hrbmu.edu.cn,gbc_publication_analysis
http://geneatlas.arl.arizona.edu,31210271,,Chickspress,0,387,Chickspress: a resource for chicken gene expression.,geneatlas.arl.arizona.edu,gbc_publication_analysis
"http://umiamihealth.org/bascom-palmer-eye-institute/research/clinical-and-laboratory-research/ocular-oncology-laboratory/chip-primers, http://www.chipprimers.com",30202990,,ChIPprimersDB,0,391,ChIPprimersDB: a public repository of verified qPCR primers for chromatin immunoprecipitation (ChIP).,umiamihealth.org,gbc_publication_analysis
http://bioinformatics.bio.uu.nl/john/syscilia/ciliacarta,31095607,,CiliaCarta,0,408,CiliaCarta: An integrated and validated compendium of ciliary genes.,bioinformatics.bio.uu.nl,gbc_publication_analysis
http://bidd2.nus.edu.sg/CMAUP,30357356,Collective Molecular Activities of Useful Plants,CMAUP,0,443,CMAUP: a database of collective molecular activities of useful plants.,bidd2.nus.edu.sg,gbc_publication_analysis
http://phylodb.unil.ch/CoevDB,30357342,,CoevDB,0,467,CoevDB: a database of intramolecular coevolution among protein-coding genes of the bony vertebrates.,phylodb.unil.ch,gbc_publication_analysis
http://landslides.nasa.gov,31269035,Cooperative Open Online Landslide Repository,COOLR,0,488,Using citizen science to expand the global map of landslides: Introducing the Cooperative Open Online Landslide Repository (COOLR).,landslides.nasa.gov,gbc_publication_analysis
http://mips.helmholtz-muenchen.de/corum,30357367,of mammalian protein complexes,CORUM,0,494,CORUM: the comprehensive resource of mammalian protein complexes-2019.,mips.helmholtz-muenchen.de,gbc_publication_analysis
http://cancer.sanger.ac.uk,30371878,the Catalogue Of Somatic Mutations In Cancer,COSMIC,0,500,COSMIC: the Catalogue Of Somatic Mutations In Cancer.,cancer.sanger.ac.uk,gbc_publication_analysis
http://coxpresdb.jp,30462320,,COXPRESdb,0,513,COXPRESdb v7: a gene coexpression database for 11 animal species supported by 23 coexpression platforms for technical evaluation and evolutionary inference.,coxpresdb.jp,gbc_publication_analysis
"http://www.crisprlnc.org, http://crisprlnc.xtbg.ac.cn",30285246,,CRISPRlnc,0,531,CRISPRlnc: a manually curated database of validated sgRNAs for lncRNAs.,"www.crisprlnc.org, http:",gbc_publication_analysis
http://bioinformatics.cau.edu.cn/croFGD,30967897,Catharanthus roseus Functional Genomics Database,croFGD,0,537,croFGD: <i>Catharanthus roseus</i> Functional Genomics Database.,bioinformatics.cau.edu.cn,gbc_publication_analysis
http://probe.uib.no/csf-pr,31432427,Cerebrospinal Fluid Proteome Resource,CSF-PR,0,555,Essential Features and Use Cases of the Cerebrospinal Fluid Proteome Resource (CSF-PR).,probe.uib.no,gbc_publication_analysis
http://awi.cuhk.edu.cn/dbPTM,30418626,,dbPTM,0,603,dbPTM in 2019: exploring disease association and cross-talk of post-translational modifications.,awi.cuhk.edu.cn,gbc_publication_analysis
http://ngs.ym.edu.tw/driverdb,30542988,,DriverDB,0,624,Identification of Cancer Driver Genes from a Custom Set of Next Generation Sequencing Data.,ngs.ym.edu.tw,gbc_publication_analysis
http://cucurbitgenomics.org,30321383,Cucurbit Genomics Database,CuGenDB,0,742,Cucurbit Genomics Database (CuGenDB): a central portal for comparative and functional genomics of cucurbit crops.,cucurbitgenomics.org,gbc_publication_analysis
http://drugcentral.org,30371892,,DrugCentral,0,743,DrugCentral 2018: an update.,drugcentral.org,gbc_publication_analysis
http://dsmnc.big.ac.cn,30380071,,DSMNC,0,746,DSMNC: a database of somatic mutations in normal cells.,dsmnc.big.ac.cn,gbc_publication_analysis
http://awi.cuhk.edu.cn/dbAMP,30380085,,dbAMP,0,747,dbAMP: an integrated resource for exploring antimicrobial peptides with functional activities and physicochemical properties on transcriptome and proteome data.,awi.cuhk.edu.cn,gbc_publication_analysis
http://www.ebi.ac.uk/ena,30395270,European Nucleotide Archive,ENA,1,826,The European Nucleotide Archive in 2018.,www.ebi.ac.uk,gbc_publication_analysis
http://eggnog6.embl.de,30418610,evolutionary gene genealogy Non-supervised Orthologous Groups,eggNOG,0,833,"eggNOG 5.0: a hierarchical, functionally and phylogenetically annotated orthology resource based on 5090 organisms and 2502 viruses.",eggnog6.embl.de,gbc_publication_analysis
http://www.funtree.info,30298402,,FunTree,0,952,"Exploring Enzyme Evolution from Changes in Sequence, Structure, and Function.",www.funtree.info,gbc_publication_analysis
http://biophy.dzu.edu.cn/EVLncRNAs,30945202,,EVLncRNAs,0,987,Experimentally Validated Plant lncRNAs in EVLncRNAs Database.,biophy.dzu.edu.cn,gbc_publication_analysis
"http://www.ewas.org.cn/ewasdb, http://www.bioapp.org/ewasdb",30321400,,EWASdb,0,1006,EWASdb: epigenome-wide association study database.,www.ewas.org.cn,gbc_publication_analysis
http://bioinfo.life.hust.edu.cn/EVmiRNA,30335161,,EVmiRNA,0,1007,EVmiRNA: a database of miRNA profiling in extracellular vesicles.,bioinfo.life.hust.edu.cn,gbc_publication_analysis
http://vibcancer.be/software-tools/endodb,30357379,,EndoDB,0,1009,EndoDB: a database of endothelial cell transcriptomics data.,vibcancer.be,gbc_publication_analysis
http://www.gencodegenes.org,30357393,,GENCODE,1,1010,GENCODE reference annotation for the human and mouse genomes.,www.gencodegenes.org,gbc_publication_analysis
http://encompass.ninds.nih.gov,30357403,,EncoMPASS,0,1012,EncoMPASS: an online database for analyzing structure and symmetry in membrane proteins.,encompass.ninds.nih.gov,gbc_publication_analysis
http://bigd.big.ac.cn/edk,30357418,Editome-Disease Knowledgebase,EDK,0,1013,Editome Disease Knowledgebase (EDK): a curated knowledgebase of editome-disease associations in human.,bigd.big.ac.cn,gbc_publication_analysis
http://bigd.big.ac.cn/ewas,30364969,,EWAS Atlas,0,1014,EWAS Atlas: a curated knowledgebase of epigenome-wide association studies.,bigd.big.ac.cn,gbc_publication_analysis
http://gcmeta.wdcm.org,30365027,Global Catalogue of Metagenomics,gcMeta,0,1015,"gcMeta: a Global Catalogue of Metagenomics platform to support the archiving, standardization and analysis of microbiome data.",gcmeta.wdcm.org,gbc_publication_analysis
http://www.tcmip.cn/ETCM2/front,30365030,Encyclopedia of Traditional Chinese Medicine version,ETCM,0,1016,ETCM: an encyclopaedia of traditional Chinese medicine.,www.tcmip.cn,gbc_publication_analysis
http://compbio.uth.edu/FusionGDB2,30407583,fusion gene annotation DataBase,FusionGDB,0,1017,FusionGDB: fusion gene annotation DataBase.,compbio.uth.edu,gbc_publication_analysis
http://qinlab.sls.cuhk.edu.hk/ENPD,30476229,Eukaryotic nucleic acid binding protein database,ENPD,0,1019,ENPD - A Database of Eukaryotic Nucleic Acid Binding Proteins: Linking Gene Regulations to Proteins.,qinlab.sls.cuhk.edu.hk,gbc_publication_analysis
http://bioinfo.au.tsinghua.edu.cn/endisease,30788500,,EnDisease,0,1021,EnDisease: a manually curated database for enhancer-disease associations.,bioinfo.au.tsinghua.edu.cn,gbc_publication_analysis
http://122.112.216.104,31592084,The Grass Carp Genomic Visualization Database,GCGVD,0,1031,The Grass Carp Genomic Visualization Database (GCGVD): an informational platform for genome biology of grass carp.,122.112.216.104,gbc_publication_analysis
http://db-mml.sjtu.edu.cn/ICEberg,30407568,,ICEberg,0,1093,ICEberg 2.0: an updated database of bacterial integrative and conjugative elements.,db-mml.sjtu.edu.cn,gbc_publication_analysis
http://greenc.sequentiabiotech.com/wiki2/Main_Page,30945200,Green Non-Coding Database,GreeNC,0,1190,A Walkthrough to the Use of GreeNC: The Plant lncRNA Database.,greenc.sequentiabiotech.com,gbc_publication_analysis
http://bioinfo.vanderbilt.edu/AE/HACER,30247654,,HACER,0,1247,HACER: an atlas of human active enhancers to interpret regulatory variants.,bioinfo.vanderbilt.edu,gbc_publication_analysis
http://www.glycosciences.de/database,30357361,,Glycosciences.DB,0,1249,Glycosciences.DB: an annotated data collection linking glycomics and proteomics data (2018 update).,www.glycosciences.de,gbc_publication_analysis
http://www.ebi.ac.uk/interpro/genomeproperties,30364992,,GPs,0,1250,Genome properties in 2019: a new companion database to InterPro for the inference of complete functional attributes.,www.ebi.ac.uk,gbc_publication_analysis
http://bigd.big.ac.cn/idog,30371881,,iDog,0,1251,iDog: an integrated resource for domestic dogs and wild canids.,bigd.big.ac.cn,gbc_publication_analysis
http://www.hmtvar.uniba.it,30371888,,HmtVar,0,1252,HmtVar: a new resource for human mitochondrial variations and pathogenicity data.,www.hmtvar.uniba.it,gbc_publication_analysis
http://iekpd.biocuckoo.org,30380109,,iEKPD,0,1253,"iEKPD 2.0: an update with rich annotations for eukaryotic protein kinases, protein phosphatases and proteins containing phosphoprotein-binding domains.",iekpd.biocuckoo.org,gbc_publication_analysis
http://www.haemosphere.org,30395284,,Haemopedia,0,1254,Haemopedia RNA-seq: a database of gene expression during haematopoiesis in mice and humans.,www.haemosphere.org,gbc_publication_analysis
http://www.inetbio.org/humannet,30418591,,HumanNet,0,1255,HumanNet v2: human gene networks for disease research.,www.inetbio.org,gbc_publication_analysis
http://www.ebi.ac.uk/gwas,30445434,,GWAS Catalog,1,1256,"The NHGRI-EBI GWAS Catalog of published genome-wide association studies, targeted arrays and summary statistics 2019.",www.ebi.ac.uk,gbc_publication_analysis
http://www.iitm.ac.in/bioinfo/huvarbase,30703169,,HuVarBase,0,1257,HuVarBase: A human variant database with comprehensive information at gene and protein levels.,www.iitm.ac.in,gbc_publication_analysis
http://hncdb.cancerbio.info,31139565,Head and Neck Cancer Database,HNCDB,0,1260,HNCDB: An Integrated Gene and Drug Database for Head and Neck Cancer.,hncdb.cancerbio.info,gbc_publication_analysis
http://wheat.pw.usda.gov,31210272,Genome Specific Primers,GrainGenes,0,1261,GrainGenes: centralized small grain resources and digital platform for geneticists and breeders.,wheat.pw.usda.gov,gbc_publication_analysis
http://hive.biochemistry.gwu.edu/gfkb,31509535,,GutFeelingKB,0,1264,Baseline human gut microbiota profile in healthy people and standard reporting template.,hive.biochemistry.gwu.edu,gbc_publication_analysis
http://www.ebi.ac.uk/interpro,30398656,,InterPro,1,1346,"InterPro in 2019: improving coverage, classification and access to protein sequence annotations.",www.ebi.ac.uk,gbc_publication_analysis
http://ophid.utoronto.ca/iid,30407591,Integrated Interactions Database,IID,0,1450,"IID 2018 update: context-specific physical protein-protein interactions in human, model organisms and domesticated species.",ophid.utoronto.ca,gbc_publication_analysis
http://www.iprox.cn,30252093,,iProX,0,1519,iProX: an integrated proteome resource.,www.iprox.cn,gbc_publication_analysis
http://jpostdb.org,30295851,Japan ProteOme,jPOST,0,1521,The jPOST environment: an integrated proteomics data repository and database.,jpostdb.org,gbc_publication_analysis
http://bioinfo5.ugr.es/liqdb,30357370,,liqDB,0,1522,liqDB: a small-RNAseq knowledge discovery database for liquid biopsy studies.,bioinfo5.ugr.es,gbc_publication_analysis
http://www.flyrnai.org/tools/iproteindb,30397019,,iProteinDB,0,1523,iProteinDB: An Integrative Database of <i>Drosophila</i> Post-translational Modifications.,www.flyrnai.org,gbc_publication_analysis
"http://bio-bigdata.hrbmu.edu.cn/LncACTdb, http://www.bio-bigdata.net/LncACTdb",30476305,,LncACTdb,0,1524,LncACTdb 2.0: an updated database of experimentally supported ceRNA interactions curated from low- and high-throughput experiments.,bio-bigdata.hrbmu.edu.cn,gbc_publication_analysis
http://interacdome.princeton.edu,30535108,,InteracDome,0,1525,"Systematic domain-based aggregation of protein structures highlights DNA-, RNA- and other ligand-binding positions.",interacdome.princeton.edu,gbc_publication_analysis
http://msgp.pt,30820574,Mammalian Stress Granules Proteome,Mammalian Stress Granules Proteome,0,1526,MSGP: the first database of the protein components of the mammalian stress granules.,msgp.pt,gbc_publication_analysis
http://madb.ethz.ch,31353404,Mammalian Annotation Database tool,MAdb,0,1531,Mammalian Annotation Database for improved annotation and functional classification of Omics datasets from less well-annotated organisms.,madb.ethz.ch,gbc_publication_analysis
http://manet.illinois.edu,31648227,metabolic Molecular Ancestry Networks,MANET,0,1535,MANET 3.0: Hierarchy and modularity in evolving metabolic networks.,manet.illinois.edu,gbc_publication_analysis
http://mitominer.mrc-mbu.cam.ac.uk,30398659,,MitoMiner,0,1605,"MitoMiner v4.0: an updated database of mitochondrial localization evidence, phenotypes and diseases.",mitominer.mrc-mbu.cam.ac.uk,gbc_publication_analysis
http://mbgd.genome.ad.jp,30462302,microbial genome database for comparative analysis,MBGD,0,1633,MBGD update 2018: microbial genome database based on hierarchical orthology relations covering closely related and distantly related comparisons.,mbgd.genome.ad.jp,gbc_publication_analysis
http://www.bio-annotation.cn/MetSigDis,28968812,,MetSigDis,0,1735,MetSigDis: a manually curated resource for the metabolic signatures of diseases.,www.bio-annotation.cn,gbc_publication_analysis
http://moondb.hb.univ-amu.fr,30371819,,MoonDB,0,1767,MoonDB 2.0: an updated database of extreme multifunctional and moonlighting proteins.,moondb.hb.univ-amu.fr,gbc_publication_analysis
http://bioinfo-csi.nus.edu.sg/methmotif,30380113,,MethMotif,0,1768,MethMotif: an integrative cell specific database of transcription factor binding motifs coupled with DNA methylation profiles.,bioinfo-csi.nus.edu.sg,gbc_publication_analysis
http://memprotmd.bioch.ox.ac.uk,30418645,,MemProtMD,0,1770,The MemProtMD database: a resource for membrane-embedded protein structures and their lipid interactions.,memprotmd.bioch.ox.ac.uk,gbc_publication_analysis
http://mepmirdb.cn/mepmirdb/index.html,31231773,medicinal plant microRNA database,MepmiRDB,0,1784,MepmiRDB: a medicinal plant microRNA database.,mepmirdb.cn,gbc_publication_analysis
http://mrvcv2.biownmc.info,31231774,,Mr.Vc,0,1785,Mr.Vc: a database of microarray and RNA-seq of Vibrio cholerae.,mrvcv2.biownmc.info,gbc_publication_analysis
http://mdr.xieslab.org,31240103,,MDR,0,1786,MDR: an integrative DNA N6-methyladenine and N4-methylcytosine modification database for Rosaceae.,mdr.xieslab.org,gbc_publication_analysis
http://mirdrn.ncu.edu.tw/mirdrn,31404401,miRNA disease regulatory network,miRDRN,0,1788,miRDRN-miRNA disease regulatory network: a tool for exploring disease and tissue-specific microRNA regulatory networks.,mirdrn.ncu.edu.tw,gbc_publication_analysis
http://mesophotic.org,31836897,,mesophotic.org,0,1799,Mesophotic.org: a repository for scientific information on mesophotic ecosystems.,mesophotic.org,gbc_publication_analysis
http://huanglab.phys.hust.edu.cn/pepbdb,29982280,Peptide Binding DataBase,PepBDB,0,2007,PepBDB: a comprehensive structural database of biological peptide-protein interactions.,huanglab.phys.hust.edu.cn,gbc_publication_analysis
http://bioinfo.life.hust.edu.cn/Pancan-meQTL,30203047,,Pancan-meQTL,0,2010,Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer.,bioinfo.life.hust.edu.cn,gbc_publication_analysis
http://bigd.big.ac.cn/nucmap,30335176,nucleosome positioning map,NucMap,0,2012,NucMap: a database of genome-wide nucleosome positioning map across species.,bigd.big.ac.cn,gbc_publication_analysis
http://lbgi.fr/orthoinspectorv3,30380106,,OrthoInspector,0,2015,OrthoInspector 3.0: open portal for comparative genomics.,lbgi.fr,gbc_publication_analysis
http://www.patlas.site,30395323,,pATLAS,0,2016,Plasmid ATLAS: plasmid visual analytics and identification in high-throughput sequencing data.,www.patlas.site,gbc_publication_analysis
http://www.oncobase.biols.ac.cn,30445567,,OncoBase,0,2017,OncoBase: a platform for decoding regulatory somatic mutations in human cancers.,www.oncobase.biols.ac.cn,gbc_publication_analysis
http://ogob.ie,30535146,Oomycete Gene Order Browser,OGOB,0,2018,Comparative Analysis of Oomycete Genome Evolution Using the Oomycete Gene Order Browser (OGOB).,ogob.ie,gbc_publication_analysis
http://biokb.ncpsb.org/osteoporosis,31086734,,OsteoporosAtlas,0,2023,OsteoporosAtlas: a human osteoporosis-related gene database.,biokb.ncpsb.org,gbc_publication_analysis
http://www.biomed-bigdata.com:50020/index.html,31637139,metabolic syndrome-associated non,ncRNA2MetS,0,2034,ncRNA2MetS: a manually curated database for non-coding RNAs associated with metabolic syndrome.,www.biomed-bigdata.com:50020,gbc_publication_analysis
http://ocins.cftri.com/ocins,32974523,,Ocins,0,2061,"Ocins database: a database of bug-busters from <i>Bifidobacterium</i>, <i>Lactobacillus</i>, and <i>Enterococcus</i>.",ocins.cftri.com,gbc_publication_analysis
http://bigdata.ibp.ac.cn/piRBase,30371818,,piRBase,0,2188,piRBase: a comprehensive database of piRNA sequences.,bigdata.ibp.ac.cn,gbc_publication_analysis
http://planmine.mpi-cbg.de,30496475,,PlanMine,0,2209,PlanMine 3.0-improvements to a mineable resource of flatworm biology and biodiversity.,planmine.mpi-cbg.de,gbc_publication_analysis
http://lulab.life.tsinghua.edu.cn/postar,30239819,,POSTAR2,0,2271,POSTAR2: deciphering the post-transcriptional regulatory logics.,lulab.life.tsinghua.edu.cn,gbc_publication_analysis
http://pophumanscan.uab.cat,30335169,,PopHumanScan,0,2275,PopHumanScan: the online catalog of human genome adaptation.,pophumanscan.uab.cat,gbc_publication_analysis
http://cosbi6.ee.ncku.edu.tw/piRTarBase,30357353,,piRTarBase,0,2276,piRTarBase: a database of piRNA targeting sites and their roles in gene regulation.,cosbi6.ee.ncku.edu.tw,gbc_publication_analysis
http://www.ccb.uni-saarland.de/plsdb,30380090,,PLSDB,0,2277,PLSDB: a resource of complete bacterial plasmids.,www.ccb.uni-saarland.de,gbc_publication_analysis
http://qphos.cancerbio.info,30380102,,qPhos,0,2278,qPhos: a database of protein phosphorylation dynamics in humans.,qphos.cancerbio.info,gbc_publication_analysis
http://PlantPAN.itps.ncku.edu.tw,30395277,Plant Promoter Analysis Navigator,PlantPAN,0,2279,PlantPAN3.0: a new and updated resource for reconstructing transcriptional regulatory networks from ChIP-seq experiments in plants.,PlantPAN.itps.ncku.edu.tw,gbc_publication_analysis
http://ppeao.ird.fr,30804701,,PPEAO,0,2282,"The PPEAO experimental fishing dataset: Fish from West African estuaries, lagoons and reservoirs.",ppeao.ird.fr,gbc_publication_analysis
http://compbio.clemson.edu/pkad,30805645,,PKAD,0,2283,PKAD: a database of experimentally measured pKa values of ionizable groups in proteins.,compbio.clemson.edu,gbc_publication_analysis
http://phenogen.org,31228159,,PhenoGen,0,2287,Networking in Biology: The Hybrid Rat Diversity Panel.,phenogen.org,gbc_publication_analysis
http://pmbd.genome-mining.cn/home,31738435,Plastics Microbial Biodegradation Database,PMBD,0,2302,PMBD: a Comprehensive Plastics Microbial Biodegradation Database.,pmbd.genome-mining.cn,gbc_publication_analysis
http://scbb.ihbt.res.in/PRP,31796964,Plant Regulomics Portal,PRP,0,2303,Plant Regulomics Portal (PRP): a comprehensive integrated regulatory information and analysis portal for plant genomes.,scbb.ihbt.res.in,gbc_publication_analysis
http://retrorules.org,30321422,,RetroRules,0,2532,RetroRules: a database of reaction rules for engineering biology.,retrorules.org,gbc_publication_analysis
http://redfly.ccr.buffalo.edu,30329093,,REDfly,0,2533,REDfly: the transcriptional regulatory element database for Drosophila.,redfly.ccr.buffalo.edu,gbc_publication_analysis
http://www.licpathway.net/sedb,30371817,comprehensive human super-enhancer database,SEdb,0,2534,SEdb: a comprehensive human super-enhancer database.,www.licpathway.net,gbc_publication_analysis
http://bioinfo.life.hust.edu.cn/SAGD,30380119,,SAGD,0,2535,SAGD: a comprehensive sex-associated gene database from transcriptomes.,bioinfo.life.hust.edu.cn,gbc_publication_analysis
"http://repeatexplorer-elixir.cerit-sc.cz/, http://repeatexplorer.org",30622655,,REXdb,0,2540,Systematic survey of plant LTR-retrotransposons elucidates phylogenetic relationships of their polyprotein domains and provides a reference for element classification.,repeatexplorer-elixir.cerit-sc.cz,gbc_publication_analysis
http://med.unr.edu/physio/transcriptome,30674925,Smooth Muscle Transcriptome Browser,Smooth Muscle Transcriptome Browser,0,2541,"Smooth Muscle Transcriptome Browser: offering genome-wide references and expression profiles of transcripts expressed in intestinal SMC, ICC, and PDGFRα<sup>+</sup> cells.",med.unr.edu,gbc_publication_analysis
http://www.dsimb.inserm.fr/respire,30794542,of Proteins Involved in the Red Blood Cell Environment,RESPIRE,0,2545,Repository of Enriched Structures of Proteins Involved in the Red Blood Cell Environment (RESPIRE).,www.dsimb.inserm.fr,gbc_publication_analysis
http://scdevdb.deepomics.org,31611909,,SCDevDB,0,2550,SCDevDB: A Database for Insights Into Single-Cell Gene Expression Profiles During Human Developmental Processes.,scdevdb.deepomics.org,gbc_publication_analysis
http://string-db.org,30476243,,STRING,1,2639,"STRING v11: protein-protein association networks with increased coverage, supporting functional discovery in genome-wide experimental datasets.",string-db.org,gbc_publication_analysis
http://supfam.org,30445555,,SUPERFAMILY,0,2687,The SUPERFAMILY 2.0 database: a significant proteome update and a new webserver.,supfam.org,gbc_publication_analysis
http://www.cuilab.cn/transmir,30371815,,TransmiR,0,2769,TransmiR v2.0: an updated transcription factor-microRNA regulation database.,www.cuilab.cn,gbc_publication_analysis
"http://www.symmap.org/, http://www.bioinfo.org/symmap",30380087,,SymMap,0,2770,SymMap: an integrative database of traditional Chinese medicine enhanced by symptom mapping.,www.symmap.org,gbc_publication_analysis
"http://translocatome.linkgroup.hu, http://comppi.linkgroup.hu",30380112,,Translocatome,0,2771,Translocatome: a novel resource for the analysis of protein translocation between cellular organelles.,"translocatome.linkgroup.hu, http:",gbc_publication_analysis
http://ciliate.ihb.ac.cn,30810209,Tetrahymena Comparative Genomics Database,Tetrahymena Comparative Genomics Database,0,2773,Tetrahymena Comparative Genomics Database (TCGD): a community resource for Tetrahymena.,ciliate.ihb.ac.cn,gbc_publication_analysis
http://depot.tbportals.niaid.nih.gov,31120982,,TB DEPOT,0,2779,TB DEPOT (Data Exploration Portal): A multi-domain tuberculosis data analysis resource.,depot.tbportals.niaid.nih.gov,gbc_publication_analysis
http://spinachbase.org,31211398,,SpinachBase,0,2782,SpinachBase: a central portal for spinach genomics.,spinachbase.org,gbc_publication_analysis
http://www.informatics.jax.org,30407599,Mouse Genome Database,MGD,1,2873,Mouse Genome Database (MGD) 2019.,www.informatics.jax.org,gbc_publication_analysis
http://www.animalgenome.org/QTLdb,30407520,Animal QTL database,QTLdb,0,2930,Building a livestock genetic and genomic information knowledgebase through integrative developments of Animal QTLdb and CorrDB.,www.animalgenome.org,gbc_publication_analysis
