url,pmid,primary_entity_long,primary_entity_short,is_gcbr,publication_id,title,domain,source_file,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url
http://www.exoRBase.org,30053265,,exoRBase,0,1002,"exoRBase: a database of circRNA, lncRNA and mRNA in human blood exosomes.",www.exoRBase.org,gbc_publication_analysis,True,200.0,32,32,0,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: gene; Content: expression; Content: repository; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,353.87,,0,http://www.exorbase.org/
http://bioinformatics.breastcancertissuebank.org,29136180,Breast Cancer Now Tissue Bank bioinformatics,Breast Cancer Now Tissue Bank bioinformatics,0,258,BCNTB bioinformatics: the next evolutionary step in the bioinformatics of breast cancer tissue banking.,bioinformatics.breastcancertissuebank.org,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://bioinformatics.breastcancertissuebank.org
http://www.sing-group.org/gc4s,30235322,,GC4S,0,1004,GC4S: A bioinformatics-oriented Java software library of reusable graphical user interface components.,www.sing-group.org,gbc_publication_analysis,True,200.0,35,35,0,CRITICAL,Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: expression; Content: repository; Content: collection; Content: tool; Content: search; Content: query; Content: browse; Content: data,228.08,,0,http://www.sing-group.org/gc4s/
http://ibeetle-base.uni-goettingen.de,29069517,,iBeetle-Base,0,1174,Expanded and updated data and a query pipeline for iBeetle-Base.,ibeetle-base.uni-goettingen.de,gbc_publication_analysis,True,200.0,42,42,0,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: gene; Content: variant; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,383.71,,0,https://ibeetle-base.uni-goettingen.de/
http://genomics.senescence.info,29121237,Human Ageing Genomic Resources,HAGR,0,1136,Human Ageing Genomic Resources: new and updated databases.,genomics.senescence.info,gbc_publication_analysis,True,200.0,58,53,5,CRITICAL,Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: molecular; Content: biological; Content: variant; Content: mutation; Content: expression; Content: collection; Title: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: portal; ★ TITLE BONUS: 'resource' in page title,726.26,,0,https://genomics.senescence.info/
http://apiaceae.njau.edu.cn/celerydb,29992323,,CeleryDB,0,350,CeleryDB: a genomic database for celery.,apiaceae.njau.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://apiaceae.njau.edu.cn/celerydb
http://hotresdb.bu.edu,29028885,Host Transcriptional Response DataBase,HoTResDB,0,1228,HoTResDB: host transcriptional response database for viral hemorrhagic fevers.,hotresdb.bu.edu,gbc_publication_analysis,True,200.0,0,0,0,VERY LOW,,768.69,,0,https://hotresdb.bu.edu/
"http://ictv.global, http://ictv.global/report",29040670,International Committee on Taxonomy of Viruses,ICTV,0,1230,Virus taxonomy: the database of the International Committee on Taxonomy of Viruses (ICTV).,"ictv.global, http:",gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='ictv.global,%20http', port=80): Max retries exceeded with url: /ictv.global",0,"http://ictv.global, http://ictv.global/report"
http://huma.rubi.ru.ac.za,28967693,Human Mutation Analysis,HUMA,0,1227,HUMA: A platform for the analysis of genetic variation in humans.,huma.rubi.ru.ac.za,gbc_publication_analysis,True,200.0,21,21,0,CRITICAL,Content: gene; Content: protein; Content: variant; Content: mutation; Content: tool; Content: search; Content: data; Content: database; Content: server; Content: portal,1172.75,,0,https://huma.rubi.ru.ac.za/
http://www.unimd.org/eram,29106618,encyclopedia of Rare disease Annotations for,eRAM,0,990,eRAM: encyclopedia of rare disease annotations for precision medicine.,www.unimd.org,gbc_publication_analysis,True,200.0,39,39,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: protein; Content: variant; Content: mutation; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Title: annotation; Content: data; Content: database,3277.86,,0,http://119.3.41.228/eram/
"http://lpa.saogabriel.unipampa.edu.br, http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase",29315358,Horizontal Transposon Transfer DataBase,Horizontal Transposon Transfer DataBase,0,1235,HTT-DB: new features and updates.,"lpa.saogabriel.unipampa.edu.br, http:",gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='lpa.saogabriel.unipampa.edu.br,%20http', port=80): Max retries exceeded wit",0,"http://lpa.saogabriel.unipampa.edu.br, http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase"
http://hdncrna.cardiacdev.com,30053237,Heart Disease-related Non-coding RNAs Database,HDncRNA,0,1244,HDncRNA: a comprehensive database of non-coding RNAs associated with heart diseases.,hdncrna.cardiacdev.com,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='hdncrna.cardiacdev.com', port=80): Max retries exceeded with url: / (Caused",0,http://hdncrna.cardiacdev.com
http://jaspar.genereg.net,29140473,,JASPAR,0,1399,JASPAR 2018: update of the open-access database of transcription factor binding profiles and its web framework.,jaspar.genereg.net,gbc_publication_analysis,True,200.0,66,61,5,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: download data; Content: data access; Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,577.9,,0,https://jaspar.elixir.no/
http://icg.big.ac.cn,29036693,,ICG,0,1229,ICG: a wiki-driven knowledgebase of internal control genes for RT-qPCR normalization.,icg.big.ac.cn,gbc_publication_analysis,True,200.0,28,23,5,CRITICAL,Title: gene; Content: archive; Content: collection; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: curated; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,2392.33,,0,https://ngdc.cncb.ac.cn/icg/
http://ccb-web.cs.uni-saarland.de/imota,28977416,,IMOTA,0,1496,IMOTA: an interactive multi-omics tissue atlas for the analysis of human miRNA-target interactions.,ccb-web.cs.uni-saarland.de,gbc_publication_analysis,False,503.0,0,0,0,VERY LOW,,365.86,HTTP 503,0,https://ccb-web.cs.uni-saarland.de/imota
http://cis.hku.hk/CR2Cancer,29036683,,CR2Cancer,0,520,CR2Cancer: a database for chromatin regulators in human cancer.,cis.hku.hk,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://cis.hku.hk/CR2Cancer
http://m6avar.renlab.org,29036329,,m6AVar,0,1498,m6AVar: a database of functional variants involved in m6A modification.,m6avar.renlab.org,gbc_publication_analysis,False,403.0,0,0,0,VERY LOW,,476.88,HTTP 403,0,http://m6avar.renlab.org/
http://proteininformationresource.org/iPTMnet,29145615,,iPTMnet,0,1488,iPTMnet: an integrated resource for protein post-translational modification network discovery.,proteininformationresource.org,gbc_publication_analysis,True,200.0,36,36,0,CRITICAL,Content: NIH; Content: UniProt; Content: bioinformatics; Content: gene; Content: protein; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,1548.78,,1,http://research.bioinformatics.udel.edu/iptmnet/
http://iuucd.biocuckoo.org,29106644,,iUUCD,0,1504,iUUCD 2.0: an update with rich annotations for ubiquitin and ubiquitin-like conjugations.,iuucd.biocuckoo.org,gbc_publication_analysis,True,200.0,76,71,5,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: Ensembl; Content: UniProt; Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: mutation; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,842.86,,0,http://iuucd.biocuckoo.org/
http://research.bioinformatics.udel.edu/iSyTE,29036527,,iSyTE,0,1499,iSyTE 2.0: a database for expression-based gene discovery in the eye.,research.bioinformatics.udel.edu,gbc_publication_analysis,True,200.0,10,10,0,HIGH,Content: gene; Content: expression; Content: resource; Content: query,1326.84,,1,http://research.bioinformatics.udel.edu/iSyTE/ppi
http://bigd.big.ac.cn/gvm,29069473,Genome Variation Map,GVM,0,1232,Genome Variation Map: a data repository of genome variations in BIG Data Center.,bigd.big.ac.cn,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,4485.69,HTTP 404,0,https://ngdc.cncb.ac.cn/gvmgvm/
http://www.linkedomics.org,29136207,,LinkedOmics,0,1505,LinkedOmics: analyzing multi-omics data within and across 32 cancer types.,www.linkedomics.org,gbc_publication_analysis,True,200.0,0,0,0,VERY LOW,,1015.21,,0,https://www.linkedomics.org/
http://www.bio-bigdata.com/Lnc2Meth,29069510,,Lnc2Meth,0,1502,Lnc2Meth: a manually curated database of regulatory relationships between long non-coding RNAs and DNA methylation associated with human disease.,www.bio-bigdata.com,gbc_publication_analysis,False,502.0,0,0,0,VERY LOW,,2093.47,HTTP 502,0,http://www.bio-bigdata.com/Lnc2Meth
http://imethyl.iwate-megabank.org,29619235,,iMETHYL,0,1509,"iMETHYL: an integrative database of human DNA methylation, gene expression, and genomic variation.",imethyl.iwate-megabank.org,gbc_publication_analysis,True,200.0,22,22,0,CRITICAL,Content: genome; Content: gene; Content: expression; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,784.5,,0,http://imethyl.iwate-megabank.org/
http://biocc.hrbmu.edu.cn/DiseaseEnhancer,29059320,,DiseaseEnhancer,0,728,DiseaseEnhancer: a resource of human disease-associated enhancer catalog.,biocc.hrbmu.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://biocc.hrbmu.edu.cn/DiseaseEnhancer
http://leptonet.org.in,29905762,,LeptoDB,0,1516,LeptoDB: an integrated database of genomics and proteomics resource of Leptospira.,leptonet.org.in,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='leptonet.org.in', port=80): Max retries exceeded with url: / (Caused by Nam",0,http://leptonet.org.in
http://14.139.240.55/ildgendb/index.php,29897484,,ILDgenDB,0,1514,ILDgenDB: integrated genetic knowledge resource for interstitial lung diseases (ILDs).,14.139.240.55,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,389.14,HTTP 404,0,http://14.139.240.55/ildgendb/index.php
http://lnccerbase.it1004.com,29961817,,LncCeRBase,0,1517,LncCeRBase: a database of experimentally validated human competing endogenous long non-coding RNAs.,lnccerbase.it1004.com,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='lnccerbase.it1004.com', port=80): Max retries exceeded with url: / (Caused ",0,http://lnccerbase.it1004.com
http://metalweb.cerm.unifi.it,29077942,,MetalPDB,0,1636,MetalPDB in 2018: a database of metal sites in biological macromolecular structures.,metalweb.cerm.unifi.it,gbc_publication_analysis,False,403.0,0,0,0,VERY LOW,,246.35,HTTP 403,0,http://metalweb.cerm.unifi.it/
http://netbio.bgu.ac.il/diffnet,29069447,,DifferentialNet,0,729,The DifferentialNet database of differential protein-protein interactions in human tissues.,netbio.bgu.ac.il,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://netbio.bgu.ac.il/diffnet
http://mircarta.cs.uni-saarland.de,29036653,,miRCarta,0,1736,miRCarta: a central repository for collecting miRNA candidates.,mircarta.cs.uni-saarland.de,gbc_publication_analysis,True,200.0,10,10,0,HIGH,Content: EBI; Content: tool; Content: browse; Content: server,145.93,,0,http://mircarta.cs.uni-saarland.de/
http://cib.cf.ocha.ac.jp/slc,29892515,,iMusta4SLC,0,1513,iMusta4SLC: Database for the structural property and variations of solute carrier transporters.,cib.cf.ocha.ac.jp,gbc_publication_analysis,True,200.0,12,12,0,HIGH,Content: sequence; Content: mutation; Content: tool; Content: query; Content: data,989.46,,0,http://cib.cf.ocha.ac.jp/slc/
http://ccg.vital-it.ch/mga,29069466,Mass Genome Annotation repository,MGA,0,1738,MGA repository: a curated data resource for ChIP-seq and other genome annotated data.,ccg.vital-it.ch,gbc_publication_analysis,True,200.0,48,48,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: variant; Content: repository; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Title: browse; Content: download; Content: curated; Content: annotation; Content: data; Content: database; Content: server,428.3,,0,https://epd.expasy.org/mga
"http://compgenomics.utsa.edu/MeTDB/, http://www.xjtlu.edu.cn/metdb2",29126312,,Met-DB,0,1742,MeT-DB V2.0: elucidating context-specific functions of N6-methyl-adenosine methyltranscriptome.,compgenomics.utsa.edu,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='darwin.utsarr.netmetdb', port=443): Max retries exceeded with url: /,%20ht",0,"http://compgenomics.utsa.edu/MeTDB/, http://www.xjtlu.edu.cn/metdb2"
http://medreader.org,29145608,,MeDReaders,0,1744,MeDReaders: a database for transcription factors that bind to methylated DNA.,medreader.org,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='medreader.org', port=80): Max retries exceeded with url: / (Caused by NameR",0,http://medreader.org
http://www.actrec.gov.in:8080/pdzscape,29699484,,PDZBase,0,2002,PDZscape: a comprehensive PDZ-protein database.,www.actrec.gov.in:8080,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://www.actrec.gov.in:8080/pdzscape
http://www.bio-bigdata.com/msdd,29106642,MiRNA SNP Disease Database,MSDD,0,1740,"MSDD: a manually curated database of experimentally supported associations among miRNAs, SNPs and human diseases.",www.bio-bigdata.com,gbc_publication_analysis,False,502.0,0,0,0,VERY LOW,,1498.8,HTTP 502,0,http://www.bio-bigdata.com/msdd
"http://cib.res.in, http://cib.res.in",29618898,MOlecular Database on Indian Insects,MODII,0,1756,An Integrated Molecular Database on Indian Insects.,"cib.res.in, http:",gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='cib.res.in,%20http', port=80): Max retries exceeded with url: /cib.res.in (",0,"http://cib.res.in, http://cib.res.in"
http://tardis.cgu.edu.tw/msignaturedb,29145625,,mSignatureDB,0,1745,mSignatureDB: a database for deciphering mutational signatures in human cancers.,tardis.cgu.edu.tw,gbc_publication_analysis,True,200.0,31,31,0,CRITICAL,Content: NIH; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: mutation; Content: archive; Content: search; Content: browse; Content: download; Content: data; Content: database,1273.65,,0,http://tardis.cgu.edu.tw/msignaturedb/
http://fgrtools.hms.harvard.edu/MIST,29155944,Molecular Interaction Search Tool,MIST,0,1746,Molecular Interaction Search Tool (MIST): an integrated resource for mining gene and protein interaction data.,fgrtools.hms.harvard.edu,gbc_publication_analysis,True,200.0,32,32,0,CRITICAL,Content: NIH; Content: gene; Content: protein; Content: molecular; Content: expression; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,1067.36,,0,https://fgrtools.hms.harvard.edu/MIST/
http://ophid.utoronto.ca/mirDIP,29194489,,mirDIP,0,1750,mirDIP 4.1-integrative database of human microRNA target predictions.,ophid.utoronto.ca,gbc_publication_analysis,True,200.0,36,36,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: gene; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: portal,684.4,,0,http://ophid.utoronto.ca/mirDIP/
http://lms.snu.edu.in/mutTCPDB/index.php,30053238,,mutTCPdb,0,1762,mutTCPdb: a comprehensive database for genomic variants of a tropical country neglected disease-tropical calcific pancreatitis.,lms.snu.edu.in,gbc_publication_analysis,False,403.0,0,0,0,VERY LOW,,365.04,HTTP 403,0,https://lms.snu.edu.in/mutTCPDB/index.php
http://microbiology.se/software/metaxa2,29967752,,Metaxa2,0,1761,A reference cytochrome c oxidase subunit I database curated for hierarchical classification of arthropod metabarcoding data.,microbiology.se,gbc_publication_analysis,True,200.0,39,39,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: repository; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,748.27,,0,https://microbiology.se/software/metaxa2/
http://mirvit.ipsp.cnr.it,30065744,,miRVIT,0,1764,miRVIT: A Novel miRNA Database and Its Application to Uncover <i>Vitis</i> Responses to <i>Flavescence dorée</i> Infection.,mirvit.ipsp.cnr.it,gbc_publication_analysis,True,200.0,20,20,0,CRITICAL,Content: NIH; Content: genome; Content: gene; Content: tool; Content: search; Content: annotation; Content: data; Content: database,514.82,,0,https://mirvit.ipsp.cnr.it/
http://bioinfo.life.hust.edu.cn/PancanQTL,29036324,,PancanQTL,0,1989,PancanQTL: systematic identification of cis-eQTLs and trans-eQTLs in 33 cancer types.,bioinfo.life.hust.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='bioinfo.life.hust.edu.cn', port=80): Max retries exceeded with url: /Pancan",0,http://bioinfo.life.hust.edu.cn/PancanQTL
http://bioinformatics.charite.de/mvoc,29106611,,mVOC,0,1911,mVOC 2.0: a database of microbial volatiles.,bioinformatics.charite.de,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='bioinformatics.charite.de', port=443): Max retries exceeded with url: /mvo",0,http://bioinformatics.charite.de/mvoc
http://overgenedb.amu.edu.pl,29069459,,OverGeneDB,0,1991,OverGeneDB: a database of 5' end protein coding overlapping genes in human and mouse genomes.,overgenedb.amu.edu.pl,gbc_publication_analysis,True,200.0,20,20,0,CRITICAL,Title: gene; Content: protein; Content: sequence; Content: collection; Content: search; Content: query; Content: browse; Content: data; Content: database,301.05,,0,http://overgenedb.amu.edu.pl/
http://rostlab.org/services/nlsdb,29106588,,NLSdb,0,1992,NLSdb-major update for database of nuclear localization signals and nuclear export signals.,rostlab.org,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,402.18,HTTP 404,0,https://service.rostlab.org/nlsdb
http://omabrowser.org,29106550,Orthologous Matrix,OMA,0,1938,The OMA orthology database in 2018: retrieving evolutionary relationships among all domains of life through richer web and programmatic interfaces.,omabrowser.org,gbc_publication_analysis,True,200.0,65,60,5,CRITICAL,Content: NCBI; Content: NIH; Content: Ensembl; Content: UniProt; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: repository; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,906.34,,0,https://omabrowser.org/oma/home/
http://systemsbiology.cau.edu.cn/chromstates,29040761,Plant Chromatin State Database,PCSD,0,1990,PCSD: a plant chromatin state database.,systemsbiology.cau.edu.cn,gbc_publication_analysis,True,200.0,30,30,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: expression; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,1008.28,,0,http://systemsbiology.cau.edu.cn/chromstates/
http://pseudomonas.umaryland.edu,29106626,Pseudomonas aeruginosaMetabolome Database,PAMBD,0,1993,PAMDB: a comprehensive Pseudomonas aeruginosa metabolome database.,pseudomonas.umaryland.edu,gbc_publication_analysis,True,200.0,47,42,5,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,383.63,,0,http://pseudomonas.umaryland.edu/
http://lege.ciimar.up.pt,29899596,,LEGE,0,1515,Cyanobacterial diversity held in microbial biological resource centers as a biotechnological asset: the case study of the newly established LEGE culture collection.,lege.ciimar.up.pt,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Error: Exceeded 30 redirects.,0,http://lege.ciimar.up.pt
http://hpc-bioinformatics.cineca.it/peach,29216377,,PeachVar-DB,0,1998,PeachVar-DB: A Curated Collection of Genetic Variations for the Interactive Analysis of Peach Genome Data.,hpc-bioinformatics.cineca.it,gbc_publication_analysis,True,200.0,8,8,0,MEDIUM,Content: tool; Content: search; Content: query; Content: data,178.22,,0,http://hpc-bioinformatics.cineca.it/peach/
http://mvp.medgenius.info,29177508,Microbe Versus,MVP,0,1996,MVP: a microbe-phage interaction database.,mvp.medgenius.info,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='mvp.medgenius.info', port=80): Max retries exceeded with url: / (Caused by ",0,http://mvp.medgenius.info
http://www.unimd.org/pedam,29126123,Pediatric Disease Annotations & Medicines,PedAM,0,1995,PedAM: a database for Pediatric Disease Annotation and Medicine.,www.unimd.org,gbc_publication_analysis,True,200.0,37,37,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: resource; Content: platform; Content: query; Content: download; Content: submit; Title: annotation; Content: data; Content: database,2085.67,,0,http://119.3.41.228/pedam/
http://www.bioinfo.iicb.res.in/pangfr-hm,30349509,,PanGFR-HM,0,2013,PanGFR-HM: A Dynamic Web Resource for Pan-Genomic and Functional Profiling of Human Microbiome With Comparative Features.,www.bioinfo.iicb.res.in,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,813.84,HTTP 404,0,http://www.bioinfo.iicb.res.in/pangfr-hm
http://cys.bios.niu.edu/dbCAN_seq,30053267,,dbCAN-seq,0,740,dbCAN-seq: a database of carbohydrate-active enzyme (CAZyme) sequence and annotation.,cys.bios.niu.edu,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://cys.bios.niu.edu/dbCAN_seq
http://prgdb.org/prgdb4,29156057,Plant Resistance Genes database,PRGdb,0,2135,PRGdb 3.0: a comprehensive platform for prediction and analysis of plant disease resistance genes.,prgdb.org,gbc_publication_analysis,True,200.0,37,37,0,CRITICAL,Content: NIH; Content: Ensembl; Content: gene; Content: protein; Content: expression; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: server,693.26,,0,https://prgdb.org/prgdb4/
http://bioinformatics.psb.ugent.be/plaza,29069403,Comparative Genomic Database,PLAZA,0,2178,"PLAZA 4.0: an integrative resource for functional, evolutionary and comparative plant genomics.",bioinformatics.psb.ugent.be,gbc_publication_analysis,True,200.0,38,38,0,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: archive; Content: resource; Content: tool; Content: platform; Content: query; Content: annotation; Content: data; Content: database; Content: portal,818.89,,0,https://bioinformatics.psb.ugent.be/plaza/
http://palmxplore.mpob.gov.my,30239681,,PalmXplore,0,2011,PalmXplore: oil palm gene database.,palmxplore.mpob.gov.my,gbc_publication_analysis,True,200.0,30,30,0,CRITICAL,Content: NIH; Content: gene; Content: variant; Content: collection; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: server,3423.02,,0,http://palmxplore.mpob.gov.my/
http://db.cger.nies.go.jp/dataset/ODIAC,31662803,Open-source Data Inventory for Anthropogenic CO2,ODIAC,0,2037,"The Open-source Data Inventory for Anthropogenic Carbon dioxide (CO<sub>2</sub>), version 2016 (ODIAC2016): A global, monthly fossil-fuel CO<sub>2</sub> gridded emission data product for tracer transport simulations and surface flux inversions.",db.cger.nies.go.jp,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,1914.23,HTTP 404,0,https://db.cger.nies.go.jp/dataset/ODIAC
http://www.pggpopulation.org,29112749,,PGG.Population,0,1994,PGG.Population: a database for understanding the genomic diversity and genetic ancestry of human populations.,www.pggpopulation.org,gbc_publication_analysis,True,200.0,27,27,0,CRITICAL,Content: NIH; Content: genomics; Content: genome; Content: gene; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,4474.96,,0,https://pog.fudan.edu.cn/population/
http://www.ProteomicsDB.org,29106664,,ProteomicsDB,0,2253,ProteomicsDB.,www.ProteomicsDB.org,gbc_publication_analysis,True,200.0,3,3,0,LOW,Title: proteomics,755.61,,0,https://www.proteomicsdb.org/
http://www.prodoric2.de,29136200,,PRODORIC2,0,2255,PRODORIC2: the bacterial gene regulation database in 2018.,www.prodoric2.de,gbc_publication_analysis,True,200.0,18,18,0,CRITICAL,Content: bioinformatics; Content: gene; Content: expression; Content: collection; Content: tool; Content: curated; Content: data; Content: database,650.38,,0,https://www.prodoric.de/
http://pickles.hart-lab.org,29077937,CRISPR Knockout,PICKLES,0,2252,PICKLES: the database of pooled in-vitro CRISPR knockout library essentiality screens.,pickles.hart-lab.org,gbc_publication_analysis,True,200.0,13,13,0,HIGH,Title: gene; Content: expression; Content: search; Content: query; Title: data; Content: server,1119.59,,0,https://pickles.hart-lab.org/
http://biophy.dzu.edu.cn/EVLncRNAs,28985416,,EVLncRNAs,0,986,EVLncRNAs: a manually curated database for long non-coding RNAs validated by low-throughput experiments.,biophy.dzu.edu.cn,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://biophy.dzu.edu.cn/EVLncRNAs
http://www.picb.ac.cn/RabGTD,30010730,,RabGTD,0,2265,RabGTD: a comprehensive database of rabbit genome and transcriptome.,www.picb.ac.cn,gbc_publication_analysis,False,404.0,0,0,0,VERY LOW,,524.47,HTTP 404,0,http://www.picb.ac.cn/RabGTD
http://biodb.swu.edu.cn/qprimerdb,28977518,,qPrimerDB,0,2250,qPrimerDB: a thermodynamics-based gene-specific qPCR primer database for 147 organisms.,biodb.swu.edu.cn,gbc_publication_analysis,True,200.0,7,2,5,MEDIUM,Title: resource; ★ TITLE BONUS: 'resource' in page title,4053.58,,0,https://qprimerdb.biodb.org
http://planc-te.cp.utfpr.edu.br,30101318,,PlaNC-TE,0,2268,PlaNC-TE: a comprehensive knowledgebase of non-coding RNAs and transposable elements in plants.,planc-te.cp.utfpr.edu.br,gbc_publication_analysis,True,200.0,25,20,5,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: search; Content: query; Content: browse; Content: download; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,737.59,,0,http://planc-te.cp.utfpr.edu.br/
http://pimbase.kalis-amts.de,30147056,,PIMBase,0,2270,Data-Driven Assessment of Potentially Inappropriate Medication in the Elderly.,pimbase.kalis-amts.de,gbc_publication_analysis,True,200.0,6,6,0,MEDIUM,Content: query; Content: browse; Content: data,279.29,,0,https://pimbase.kalis-amts.de/
http://pitdb.org,30053269,,PITDB,0,2266,PITDB: a database of translated genomic elements.,pitdb.org,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='pitdb.org', port=80): Max retries exceeded with url: / (Caused by NameResol",0,http://pitdb.org
http://phytotypedb.bio.unipd.it,30576486,,PhytoTypeDB,0,2280,PhytoTypeDB: a database of plant protein inter-cultivar variability and function.,phytotypedb.bio.unipd.it,gbc_publication_analysis,True,200.0,2,2,0,LOW,Content: data,1212.78,,0,http://phytotypedb.bio.unipd.it/
http://hcmdb.i-sanger.com/index,29088455,human cancer metastasis database,HCMDB,0,1234,HCMDB: the human cancer metastasis database.,hcmdb.i-sanger.com,gbc_publication_analysis,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://hcmdb.i-sanger.com/index
