ID,best_name,best_name_original,name_modification_flags,extracted_url
38182666,LILA,lila | atlas,"PIPE_CLEANED,CAPITALIZED",
34643725,cancerscem,cancerscem | cancersce,PIPE_CLEANED,https://ngdc.cncb.ac.cn/cancerscem
39460620,PIPDB,pipdb,CAPITALIZED,https://nmdc.cn/pipdb
39460625,RPS,rps,CAPITALIZED,https://rps.renlab.cn/
39231258,CUPCA,cupca,CAPITALIZED,http://cupca.cn/
37953313,SPDB,spdb,CAPITALIZED,https://scproteomicsdb.com/
35643189,EZQTL,ezqtl,CAPITALIZED,https://analysistools.cancer.gov/ezqtl
37953380,DGIDB,dgidb,CAPITALIZED,https://dgidb.org
39149420,BBSDB,bbsdb,CAPITALIZED,http://124.222.145.44/#!/
39395187,STOPKB,stopkb,CAPITALIZED,https://lbgi.fr/stopkb/
36773775,IASLC,iaslc,CAPITALIZED,
37986215,ATLAS,atlas,CAPITALIZED,https://www.dsimb.inserm.fr/ATLAS
37183449,SCANNO,scanno,CAPITALIZED,
39526372,SOIR,soir,CAPITALIZED,https://soir.bio2db.com
37167092,NAFLD,nafld,CAPITALIZED,https://www.biosino.org/nafldkb
34791419,lncrnafunc,lncrnafunc | a knowledgebase of lncrna function in human cancer,PIPE_CLEANED,https://ccsm.uth.edu/lncRNAfunc
39526403,MFIB,mfib,CAPITALIZED,https://mfib.pbrg.hu
39526405,RFAM,rfam,CAPITALIZED,https://rfam.org
35627130,PGMD,pgmd,CAPITALIZED,
35020925,fishmirna,fishmirna | expression database,PIPE_CLEANED,http://www.fishmirna.org
35381376,ARBRE,arbre,CAPITALIZED,http://lcsb-databases.epfl.ch/arbre/
35676297,PESTK,pestk | estk,"PIPE_CLEANED,CAPITALIZED",
35348639,hcoronavirusesdb,hcoronavirusesdb | human coronaviruses,PIPE_CLEANED,http://hcoronaviruses.net/
38281377,BATFLY,batfly,CAPITALIZED,
36282546,AHOJ,ahoj,CAPITALIZED,http://apoholo.cz
36544722,OSCAR,oscar,CAPITALIZED,https://archive.materialscloud.org/record/2022.106
39657689,SPUDDB,spuddb,CAPITALIZED,
40526044,haddock3,haddock3 | haddock,PIPE_CLEANED,http://www.bonvinlab.org/haddock3-user-manual
35201291,cobramod,cobramod | constraint,PIPE_CLEANED,https://cobramod.readthedocs.io/
40411446,GBRAP,gbrap,CAPITALIZED,http://tacclab.org/gbrap/
39936323,augcontext db,augcontext db | augcontext,PIPE_CLEANED,http://108.161.138.77:8096/
37216588,SMDB,smdb,CAPITALIZED,https://www.biosino.org/smdb
37888340,DALIB,dalib,CAPITALIZED,
38707542,TFTG,tftg,CAPITALIZED,http://tf.liclab.net/TFTG
36200836,TAIR,tair,CAPITALIZED,http://arabidopsis.org
39084442,HSADAB,hsadab | hsa,"PIPE_CLEANED,CAPITALIZED",http://www.hsadab.cn
38724027,TOTE,tote,CAPITALIZED,
39657951,PHEWAS,phewas | phetk,"PIPE_CLEANED,CAPITALIZED",
39838181,CNEV,cnev,CAPITALIZED,https://osf.io/6gy4v/
39838182,ELI,eli,CAPITALIZED,https://osf.io/vrj3u
35971612,GAIA,gaia,CAPITALIZED,https://gaia.cobius.usherbrooke.ca
39117342,spatialctd,spatialctd | a large-scale,PIPE_CLEANED,https://omicsml.github.io/SpatialCTD/
35430947,RPFAM,rpfam | pfam,"PIPE_CLEANED,CAPITALIZED",http://www.worldscinet.com/jbcb/
40493647,mindlampvis,mindlampvis | mindlamp,PIPE_CLEANED,
37528293,CBMAT,cbmat,CAPITALIZED,
34792166,ECCDNA (circlebase),eccdna,"CAPITALIZED,DISAMBIGUATED",http://circlebase.maolab.org
36070129,FLARE,flare,CAPITALIZED,
39838450,MAVEDB,mavedb,CAPITALIZED,https://www.mavedb.org/
35414795,REIA,reia,CAPITALIZED,http://bioinfo-sysu.com/reia
38658835,PPANG,ppang,CAPITALIZED,https://cgm.sjtu.edu.cn/PPanG
39658259,IMPACT,impact,CAPITALIZED,
40444783,DISC,disc,CAPITALIZED,https://cran.r-project.org/web/packages/SingleCellStat/index.html
39494517,COG,cog,CAPITALIZED,https://www.ncbi.nlm.nih.gov/research/COG
39822275,APPIC,appic,CAPITALIZED,https://appic.brown.edu
39576587,lmptmsite,lmptmsite | transformer,PIPE_CLEANED,http://kcdukkalab.org/pLMSNOSite/
40625169,PLOV,plov,CAPITALIZED,https://plovdb.ott.ru/
37889051,AGIDB,agidb,CAPITALIZED,https://agidb.pro
37889053,SCGRN,scgrn,CAPITALIZED,https://bio.liclab.net/scGRN/
35234850,PSINDB,psindb,CAPITALIZED,https://psindb.itk.ppke.hu/
37889074,DBAPIS,dbapis,CAPITALIZED,https://bcb.unl.edu/dbAPIS
35284049,SDC,sdc,CAPITALIZED,http://sdc.anticancer.xyz
39773308,FSHR,fshr,CAPITALIZED,
35857541,CHEMPU,chempu,CAPITALIZED,
38970503,IMMRNA,immrna,CAPITALIZED,http://www.immrna.cn/
40133787,alphafold protein structure database,alphafold protein structure database | alphafold,PIPE_CLEANED,https://www.ebi.ac.uk/pdbe/pdbe-kb/3dbeacons/
36922546,CAF,caf,CAPITALIZED,http://caf.zbiolab.cn
39478454,BASE (synbi2024),base,"CAPITALIZED,DISAMBIGUATED",https://synbi2024.kaist.ac.kr/base
37184712,NORINE,norine,CAPITALIZED,https://norine.univ-lille.fr/norine
34694372,DULOC,duloc,CAPITALIZED,
40396031,TFEB,tfeb,CAPITALIZED,http://tfeb.tigem.it
39789848,AUTOGP,autogp,CAPITALIZED,http://autogp.hzau.edu.cn
39707929,MICK,mick,CAPITALIZED,https://microbialchemreskb.com/
36283679,BRUMIR,brumir,CAPITALIZED,
35382564,vegahub,vegahub | vega,PIPE_CLEANED,http://www.vegahub.eu
36316489,parsecnv2,parsecnv2 | parsecnv,PIPE_CLEANED,
38331722,PGD,pgd,CAPITALIZED,http://passionfruit.com.cn
37856620,GIFTDB,giftdb,CAPITALIZED,http://giftdb.agroda.cn
35186035,TRMIR,trmir,CAPITALIZED,http://bio.liclab.net/trmir/index.html
37971316,patent and literature antibody database,patent and literature antibody database | plabdab,PIPE_CLEANED,https://opig.stats.ox.ac.uk/webapps/plabdab/
39413165,SYNBIP,synbip,CAPITALIZED,https://idrblab.org/synbip/
36169225,PROPAN,propan,CAPITALIZED,https://ngdc.cncb.ac.cn/propan
36169237,CTD,ctd,CAPITALIZED,http://ctdbase.org/
37463622,RECOM,recom,CAPITALIZED,
36169329,BCSCDB,bcscdb,CAPITALIZED,http://dibresources.jcbose.ac.in/ssaha4/bcscdb
36251279,ACMG,acmg,CAPITALIZED,
36382402,CORUM,corum,CAPITALIZED,http://mips.helmholtz-muenchen.de/corum/
37332681,MOF,mof,CAPITALIZED,
37594855,AVPCD,avpcd,CAPITALIZED,
37840639,DSEMR,dsemr,CAPITALIZED,
39577347,latup-net,latup-net | attention u-net with parallel convolutions,PIPE_CLEANED,https://qyber.black/ca/code-bca
37119813,CYSDB,cysdb,CAPITALIZED,https://backuslab.shinyapps.io/cysdb/
36890446,PECAX,pecax,CAPITALIZED,
39331730,CPMKG,cpmkg,CAPITALIZED,https://www.biosino.org/cpmkg/
36988831,PLAN,plan,CAPITALIZED,
40822707,ECCD,eccd,CAPITALIZED,
36644825,SCREP,screp,CAPITALIZED,
37316673,MDRDB,mdrdb,CAPITALIZED,
37759106,TELL,tell,CAPITALIZED,https://demo.sci.tellapp.org/
40233091,MINT,mint,CAPITALIZED,
37791879,EQTL (bioinfo),eqtl,"CAPITALIZED,DISAMBIGUATED",http://bioinfo.szbl.ac.cn/scQTLbase
37791883,CROST,crost,CAPITALIZED,https://ngdc.cncb.ac.cn/crost
40315246,stcdb4nd,stcdb4nd | stcdb,PIPE_CLEANED,https://bis.zju.edu.cn/STCDB
36399486,UTRDB,utrdb,CAPITALIZED,http://utrdb.cloud.ba.infn.it/utrdb/
36399488,TIMEDB,timedb | time,"PIPE_CLEANED,CAPITALIZED",https://timedb.deepomics.org
36399502,IMG,img/vr,"HTML_REMOVED,CAPITALIZED",https://img.jgi.doe.gov/vr
40036767,PIGOME,pigome,CAPITALIZED,https://pigome.com
38971820,BULL,bull,CAPITALIZED,
40036846,TCEVDB,tcevdb,CAPITALIZED,https://guolab.wchscu.cn/TcEVdb
38742521,FERREG,ferreg,CAPITALIZED,https://idrblab.org/ferreg/
38840833,AMICA,amica,CAPITALIZED,https://amica.omics.si/
36579886,KMCP,kmcp,CAPITALIZED,
35318332,SKEWDB,skewdb,CAPITALIZED,https://skewdb.org
35039845,ADENET,adenet,CAPITALIZED,http://lmmd.ecust.edu.cn/netinfer
35662458,GWYRE,gwyre,CAPITALIZED,http://www.gwyre.org
35662459,COMENT,coment,CAPITALIZED,https://sysbiol.cnb.csic.es/CoMent
35662462,EVICOR,evicor,CAPITALIZED,https://www.evicor.org/
36350625,schumannet,schumannet | humannet,PIPE_CLEANED,
36350638,TATDB,tatdb,CAPITALIZED,https://grigoriev-lab.camden.rutgers.edu/tatdb
36350646,HGTREE,hgtree,CAPITALIZED,http://hgtree2.snu.ac.kr
36350663,TEDD,tedd,CAPITALIZED,https://TEDD.obg.cuhk.edu.hk/
38759114,PQSDC,pqsdc,CAPITALIZED,
37956310,RMBASE,rmbase,CAPITALIZED,http://bioinformaticsscience.cn/rmbase/
37956324,channelsdb (channelsdb2),channelsdb | alphafold,"PIPE_CLEANED,DISAMBIGUATED",https://channelsdb2.biodata.ceitec.cz
36416261,GPSADB,gpsadb,CAPITALIZED,https://www.gpsadb.com/
35695435,MOLHYB,molhyb,CAPITALIZED,http://molhyb.xundrug.cn/
33237866,SEDA,seda,CAPITALIZED,https://www.sing-group.org/seda/
35482537,XEPHIR,xephir,CAPITALIZED,https://www.xephir.org
36367311,MGTDB,mgtdb,CAPITALIZED,https://mgtdb.unsw.edu.au
36367312,FDRDB,fdrdb,CAPITALIZED,http://www.medsysbio.org/FDRdb
36367313,NEMAR,nemar,CAPITALIZED,https://nemar.org
38726678,DOXS,doxs,CAPITALIZED,
39119895,qprimerdb,qprimerdb | qprimer,PIPE_CLEANED,https://qprimerdb.biodb.org
36318246,CRAMDB,cramdb,CAPITALIZED,http://www.ehbio.com/CRAMdb
34941991,MEANGS,meangs,CAPITALIZED,
36318248,REBASE,rebase,CAPITALIZED,
37907498,GPU,gpu,CAPITALIZED,
36318256,CRDB,crdb,CAPITALIZED,http://cr.liclab.net/crdb/
36318257,GOLD,gold,CAPITALIZED,https://gold.jgi.doe.gov/
36318258,HUSCH,husch,CAPITALIZED,http://husch.comp-genomics.org
36318261,HGD,hgd,CAPITALIZED,https://ngdc.cncb.ac.cn/hgd
40250417,AFED,afed,CAPITALIZED,https://a-flavus-expression-db-jyqnpeuvta-uc.a.run.app
37547083,IMOPAC,imopac,CAPITALIZED,http://www.hbpding.com/IMOPAC
36039757,RLBASE,rlbase,CAPITALIZED,https://gccri.bishop-lab.uthscsa.edu/shiny/rlbase/
37776561,BCEDB,bcedb,CAPITALIZED,http://www.oncoimmunobank.cn/bcedbindex
38218937,PDB,pdb,CAPITALIZED,http://www.aifordrugs.cn/index/
39546087,ACMG (clingen),acmg | brca,"PIPE_CLEANED,CAPITALIZED,DISAMBIGUATED",https://clingen.igib.res.in/brcaindica/
39693568,ECCDNA (lcbb),eccdna,"CAPITALIZED,DISAMBIGUATED",https://lcbb.swjtu.edu.cn/scEccDNAdb/
34991484,hla-spread,hla-spread | spread,PIPE_CLEANED,http://hla-spread.igib.res.in/
38022524,SYSCID,syscid,CAPITALIZED,https://syscid.elixir-luxembourg.org/
36400569,TOXRIC,toxric,CAPITALIZED,https://toxric.bioinforai.tech/
39382461,epicandin,epicandin | epidemiology of candida infections in india,PIPE_CLEANED,
36515263,CARPE,carpe,CAPITALIZED,https://carpe.shinyapps.io/CarpeTool/
36646374,psngpcrdb,psngpcrdb | g protein,PIPE_CLEANED,http://webpsn.hpc.unimo.it/psngpcr.php
39546375,LMRAC,lmrac,CAPITALIZED,https://hub.docker.com
40414739,BGMP,bgmp,CAPITALIZED,http://bloodgmp.org
38268451,YACHT,yacht,CAPITALIZED,
37170752,MCAN,mcan,CAPITALIZED,https://ngdc.cncb.ac.cn/biocode/tools/BT007301
37678708,WEBSTR,webstr,CAPITALIZED,https://webstr.ucsd.edu
37039735,NTLINK,ntlink,CAPITALIZED,
39530217,ASPDB,aspdb,CAPITALIZED,https://biodataai.uth.edu/ASpdb/
35401459,pangenome,pangenome | rsolanidb,PIPE_CLEANED,
37449459,DRUMAP,drumap,CAPITALIZED,https://drumap.nibiohn.go.jp/
39530242,molluscdb (mgbase),molluscdb,DISAMBIGUATED,http://mgbase.qnlm.ac
39546630,RASP,rasp,CAPITALIZED,http://rasp2.zhanglab.net/
38629186,DREAM,dream,CAPITALIZED,http://pallab.cds.iisc.ac.in/DREAM/
34500462,VIMIC,vimic,CAPITALIZED,http://bmtongji.cn/ViMIC/index.php
38449024,MSCSDB,mscsdb | msc,"PIPE_CLEANED,CAPITALIZED",http://mscsdb.jflab.ac.cn:18088/index/
40677252,CNC,cnc,CAPITALIZED,
37941147,ZEBRA,zebra,CAPITALIZED,https://www.ccb.uni-saarland.de/zebra
36630461,MAGNET,magnet,CAPITALIZED,https://magnet-winterlab.herokuapp.com
39333850,speciateit,speciateit | vspeciatedb,PIPE_CLEANED,
37531635,VEXD,vexd,CAPITALIZED,https://vexd.cchmc.org/
38531069,mouse genome informatics (informatics),mouse genome informatics,DISAMBIGUATED,https://informatics.jax.org
39563275,NIRS,nirs,CAPITALIZED,https://shiny.cefe.cnrs.fr/NirsPredict/
40185904,PSYCGM,psycgm,CAPITALIZED,http://psycgmomics.info
38498357,RARPKB,rarpkb,CAPITALIZED,http://rarpkb.bioinf.org.cn
36761658,FLORES,flores,CAPITALIZED,
37974081,RUBIC,rubic,CAPITALIZED,
38711369,DDID,ddid,CAPITALIZED,https://bddg.hznu.edu.cn/ddid/
35876977,FEAMR,feamr,CAPITALIZED,https://feamrudbt-amrlab.mu.ac.in/
37843152,TCOD,tcod,CAPITALIZED,https://ngdc.cncb.ac.cn/tcod
37925080,RPM,rpm,CAPITALIZED,https://ranczlab.github.io/RPM/
34664666,ASMDB,asmdb,CAPITALIZED,http://www.dna-asmdb.com
34320637,rpanglaodb,rpanglaodb | panglaodb,PIPE_CLEANED,https://CRAN.R-project.org/package=rPanglaoDB
37253405,IUCLID,iuclid,CAPITALIZED,https://iuclid6.echa.europa.eu/us-fda-toxicity-data
38957398,KLSD,klsd,CAPITALIZED,http://ai.njucm.edu.cn:8080
40268234,gpcrchimeradb,gpcrchimeradb | g protein,PIPE_CLEANED,https://www.bio2byte.be/gpcrchimeradb/
38711760,KMERDB,kmerdb,CAPITALIZED,http://www.kmerdb.com
37646936,TEMM,temm,CAPITALIZED,https://bioinformatics.um6p.ma/TEMM
40546922,COUNTY,county,CAPITALIZED,
39137906,NCSTEM,ncstem,CAPITALIZED,http://www.nidmarker-db.cn/ncStem/index.html
35779245,DBBIP,dbbip | bip,"PIPE_CLEANED,CAPITALIZED",http://dbbip.xialab.info
37450416,APDB,apdb,CAPITALIZED,http://apdb.di.univr.it
37221042,CIGAF,cigaf,CAPITALIZED,
37171899,AIONER,aioner,CAPITALIZED,
36123328,HSV,hsv,CAPITALIZED,
35254998,MDADP,mdadp | mda,"PIPE_CLEANED,CAPITALIZED",http://mdadp.leelab2997.cn
35844834,ROMA,roma,CAPITALIZED,https://roma.univ-lyon1.fr
35500907,MICID,micid,CAPITALIZED,https://www.ncbi.nlm.nih.gov/CBBresearch/Yu/downloads.html
38843311,DRGKB,drgkb,CAPITALIZED,http://www.sysbio.org.cn/drgkb/
40367044,BPCHAR,bpchar,CAPITALIZED,
34534350,TISMO,tismo,CAPITALIZED,http://tismo.cistrome.org
37221343,GAUDIE,gaudie,CAPITALIZED,https://osf.io/xyr6j/
36582435,SEQCP,seqcp,CAPITALIZED,http://pcnas.life.nthu.edu.tw/SeqCP/
37876810,NCRD,ncrd,CAPITALIZED,
34747470,AMDB,amdb,CAPITALIZED,http://leb.snu.ac.kr/amdb
37205123,TLSEA,tlsea,CAPITALIZED,http://www.lirmed.com:5003/tlsea
34403477,postar3,postar3 | postar,PIPE_CLEANED,http://postar.ncrnalab.org
36091046,MMKP,mmkp,CAPITALIZED,
39482572,srnadeep,srnadeep | distilbert,PIPE_CLEANED,
36222201,KINMOD,kinmod,CAPITALIZED,https://lmse.utoronto.ca/kinmod/KINMOD.sql.gz
38597890,NETME,netme,CAPITALIZED,https://netme.click/
38516019,MCSS,mcss,CAPITALIZED,
38974887,CRCDB,crcdb,CAPITALIZED,http://crcdb-hust.com
40400345,alphafold (ekhidna2),alphafold,DISAMBIGUATED,http://ekhidna2.biocenter.helsinki.fi/ISS_ProtSci/
36255293,MADET,madet,CAPITALIZED,https://www.madet.info
39351893,DMRDB,dmrdb,CAPITALIZED,http://www.inbirg.com/DMRdb/
36484697,CHEBI,chebi,CAPITALIZED,https://ftp.uniprot.org/pub/databases/uniprot/
35141219,LNCPEP,lncpep,CAPITALIZED,http://www.shenglilabs.com/LncPep/
35452518,PCRMS,pcrms,CAPITALIZED,https://cci-bioinfo.uncc.edu
35796594,COINS,coins,CAPITALIZED,
34551437,cscd2,cscd2 | cscd,PIPE_CLEANED,http://geneyun.net/CSCD2
36271795,UFCG,ufcg,CAPITALIZED,https://ufcg.steineggerlab.com
36370097,campr4,campr4 | camp,PIPE_CLEANED,http://camp.bicnirrh.res.in/
37811892,PFAM,pfam,CAPITALIZED,http://www.nmpfamsdb.org/
36370105,STRING,string,CAPITALIZED,https://string-db.org/
36206273,IDEST,idest,CAPITALIZED,
35469024,HORDB,hordb,CAPITALIZED,
37779250,MMIKG,mmikg,CAPITALIZED,http://yangbiolab.cn:8501/
37975879,BELB,belb | bel,"PIPE_CLEANED,CAPITALIZED",
38860632,EXMOVE,exmove,CAPITALIZED,https://exmove.github.io/
36288371,PISPY,pispy,CAPITALIZED,
39565203,PGXDB,pgxdb,CAPITALIZED,https://pgx-db.org/
36353986,COMBAT,combat,CAPITALIZED,https://db.combat.ox.ac.uk
39729127,CUREGN,curegn,CAPITALIZED,
38991851,PEPHUB,pephub,CAPITALIZED,https://pephub.databio.org
39630862,ELEMUR,elemur,CAPITALIZED,https://eeum-brain.com/#/lemurdatasets
40728624,MPAD,mpad,CAPITALIZED,https://web.iitm.ac.in/bioinfo2/mpad/
39319601,RPFDB,rpfdb,CAPITALIZED,http://www.rpfdb.org
38844475,SSREAD,ssread,CAPITALIZED,https://bmblx.bmi.osumc.edu/ssread/
36124785,APPRIS,appris | mane,"PIPE_CLEANED,CAPITALIZED",https://appris.bioinfo.cnio.es
38926513,MOI,moi,CAPITALIZED,http://www.fynn-guo.cn/
36436153,GENIDA,genida,CAPITALIZED,
38795552,MHBASE,mhbase,CAPITALIZED,
39205165,VOGDB,vogdb,CAPITALIZED,vogdb.org
41171289,LCDD,lcdd,CAPITALIZED,https://bioinformaticscollege.ir/lcdd/
39074139,FURNA,furna,CAPITALIZED,https://seq2fun.dcmb.med.umich.edu/furna/
37222748,friendlyclearmap,friendlyclearmap | clearmap,PIPE_CLEANED,
38975839,mediatorweb,mediatorweb | protein-protein interaction,PIPE_CLEANED,
37599593,POLYQ,polyq,CAPITALIZED,https://polyq.pt/
35617175,ADMETH,admeth,CAPITALIZED,http://www.biobdlab.cn/ADmeth
35436998,PMTR,pmtr,CAPITALIZED,https://pmtrig.lumc.nl/
38091269,JERS,jers,CAPITALIZED,
38713861,DIRMC,dirmc,CAPITALIZED,http://www.dirmc.tech/
36420165,RNAME,rname,CAPITALIZED,https://chenweilab.cn/rname/
38632050,GAUSS,gauss,CAPITALIZED,https://statsleelab.github.io/gauss/
36043401,EFGD,efgd,CAPITALIZED,https://efgenome.ynau.edu.cn
39533201,CLOSHA,closha,CAPITALIZED,https://www.kobic.re.kr/closha2
35961607,CHD,chd,CAPITALIZED,http://chddb.fwgenetics.org
39746417,CSMPDB,csmpdb,CAPITALIZED,http://myshiny.cpolar.io/CsMPDB
36879236,RGT,rgt,CAPITALIZED,https://reg-gen.readthedocs.io
37387152,COMIC,comic,CAPITALIZED,https://www.cbioportal.org/study/clinicalData?id=brca\_metabric
36305818,SPEED,speed,CAPITALIZED,http://8.142.154.29
36305822,DORIC,doric,CAPITALIZED,https://tubic.org/doric/
36305828,UORFDB,uorfdb,CAPITALIZED,https://www.bioinformatics.uni-muenster.de/tools/uorfdb
39041983,TREADS,treads,CAPITALIZED,https://treads-aer.cdacb.in
35388368,aop-wiki (aopwiki),aop-wiki,DISAMBIGUATED,https://aopwiki.rdf.bigcat-bioinformatics.org
36797409,SODB,sodb,CAPITALIZED,https://pysodb.readthedocs.io/en/latest/
34978816,EXCESP,excesp,CAPITALIZED,
34634795,ZOVER,zover,CAPITALIZED,http://www.mgc.ac.cn/ZOVER
34634797,ensembl (covid-19),ensembl,DISAMBIGUATED,https://covid-19.ensembl.org
37977136,PDB,pdb,CAPITALIZED,
38059067,EMG,emg,CAPITALIZED,
34634820,SCOVID,scovid,CAPITALIZED,http://bio-annotation.cn/scovid
36109405,KRISHI,krishi,CAPITALIZED,http://www.tezu.ernet.in/krishi
39582892,ECGA,ecga,CAPITALIZED,https://www.zhounan.org/ecga/
38862028,SOMA,soma,CAPITALIZED,
39107817,PANTA,panta,CAPITALIZED,
37207327,resfinderfg,resfinderfg | resfinder,PIPE_CLEANED,https://cge.food.dtu.dk/services/ResFinderFG/
37207338,pandrugs2,pandrugs2 | pandrugs,PIPE_CLEANED,https://www.pandrugs.org/
37207351,terokit,terokit | teroenz | teromap,PIPE_CLEANED,http://terokit.qmclab.com/browse_enz.html
35536198,BIOKIT,biokit,CAPITALIZED,https://pypi.org/project/jlsteenwyk-biokit/
39714149,SCOVID (bio-computing),scovid,"CAPITALIZED,DISAMBIGUATED",http://bio-computing.hrbmu.edu.cn/scovid/
40254830,TAXSEA,taxsea,CAPITALIZED,https://shiny.taxsea.app
39910777,GPT,gpt,CAPITALIZED,
37158271,CAVE,cave,CAPITALIZED,https://cave.biodesign.ac.cn/
37158278,GPS,gps,CAPITALIZED,https://gps.biocuckoo.cn
40287646,METATP,metatp,CAPITALIZED,
39484850,CASRDB,casrdb,CAPITALIZED,http://casrdb.mgh.harvard.edu
36453831,PDB (yzhang),pdb,"CAPITALIZED,DISAMBIGUATED",https://yzhang.hpc.nyu.edu/CovBinderInPDB
36978122,HICAT,hicat,CAPITALIZED,
39697868,KTED,kted,CAPITALIZED,https://snubh.shinyapps.io/KTED
35749381,MICNET,micnet,CAPITALIZED,http://micnetapplb-1212130533.us-east-1.elb.amazonaws.com
39353863,AVM,avm,CAPITALIZED,http://www.bio-bigdata.center/AVM
37125646,PANGEA,pangea,CAPITALIZED,https://www.flyrnai.org/tools/pangea/
35208748,PREGO,prego,CAPITALIZED,
34897464,saccharomyces genome database,saccharomyces genome database | alliance of genome resources | alliance of genome,PIPE_CLEANED,
38239810,MODMS,modms,CAPITALIZED,https://modms.lzu.edu.cn/
38862433,KONA,kona,CAPITALIZED,https://www.kobic.re.kr/kona/
38715008,GRAVEN,graven,CAPITALIZED,http://www.graven.cn
39436017,RMVAR,rmvar,CAPITALIZED,http://rmvar.renlab.cn
37699323,ATODB,atodb | ato,"PIPE_CLEANED,CAPITALIZED",http://bio-bigdata.hrbmu.edu.cn/ATOdb/index.jsp
39436035,METSDB,metsdb,CAPITALIZED,https://relab.xidian.edu.cn/metsDB/
34864918,HDMC,hdmc,CAPITALIZED,
35356545,INPUT,input,CAPITALIZED,http://cbcb.cdutcm.edu.cn/INPUT/
38616961,GETDB,getdb,CAPITALIZED,http://zhanglab.hzau.edu.cn/GETdb/page/index.jsp
36519835,COMER,comer,CAPITALIZED,https://bioinformatics.lt/comer
35274672,DPI,dpi,CAPITALIZED,http://dude.docking.org/
39944117,GUTBUG (metabiosys),gutbug,"CAPITALIZED,DISAMBIGUATED",https://metabiosys.iiserb.ac.in/gutbugdb/
39436241,ERYDB,erydb,CAPITALIZED,https://ngdc.cncb.ac.cn/EryDB/home
39436255,NEOTCR,neotcr,CAPITALIZED,http://neotcrdb.bioxai.cn/
39190503,REFXAS,refxas,CAPITALIZED,
34570219,g protein,g protein | gproteindb,PIPE_CLEANED,https://gproteindb.org
35078134,UALCAN,ualcan,CAPITALIZED,http://ualcan.path.uab.edu
40173613,IEXA,iexa,CAPITALIZED,
38912109,INS,ins,CAPITALIZED,https://www.ins.gov.co/Paginas/Inicio.aspx
37945559,NULISA,nulisa,CAPITALIZED,
40485116,SMART,smart,CAPITALIZED,
40567045,STEER,steer,CAPITALIZED,
35864937,gwas-,gwas- | map,PIPE_CLEANED,
36290955,ZNO,zno,CAPITALIZED,
38732403,CAROB,carob,CAPITALIZED,
40108717,EIPAAB,eipaab,CAPITALIZED,
40005591,BMGC,γbmgc,"CHARS_SANITIZED,CAPITALIZED",
40157915,IMU,imu,CAPITALIZED,
35504919,MASCDB,mascdb,CAPITALIZED,
35832621,KOMB,komb,CAPITALIZED,
37995323,IPOP,ipop,CAPITALIZED,http://omicstudio.cloud:4012/ipod/
35849027,CHEM,chem,CAPITALIZED,https://www.ncbi.nlm.nih.gov/research/coronavirus/
38192003,FAVA,fava,CAPITALIZED,
35980175,DOPA,dopa,CAPITALIZED,
35669006,LAMIT,lamit,CAPITALIZED,
37897362,MACC,macc,CAPITALIZED,http://macc.badd-cao.net/
34997520,EDGAR,edgar,CAPITALIZED,
34719002,COBRA,cobra,CAPITALIZED,
40109352,MORFEE,morfee,CAPITALIZED,
40027491,EGDB,egdb,CAPITALIZED,
37356907,NASAP,nasap,CAPITALIZED,https://grobase.top/nasap/
39372176,AFCA,afca,CAPITALIZED,
35440038,PEGR,pegr,CAPITALIZED,
39192052,VCAT,vcat,CAPITALIZED,https://biomed.nscc-gz.cn/zhaolab/VCAT/
38733474,GENDDN,genddn,CAPITALIZED,
39732964,ESG,esg,CAPITALIZED,
36030265,INSAR,insar,CAPITALIZED,
37439331,ISMOD,ismod,CAPITALIZED,
38504331,DANCE,dance,CAPITALIZED,
36128669,SAM,sam,CAPITALIZED,
37095326,THINGS,things,CAPITALIZED,
35080120,MCYCDB,mcycdb,CAPITALIZED,
36456604,SOMAS,somas,CAPITALIZED,
39913636,IIOT,iiot,CAPITALIZED,
38275308,elegans-based,elegans</i>-based,HTML_REMOVED,
40372478,GDBIG,gdbig,CAPITALIZED,http://gdbig.bigcs.com.cn/
37128447,HGVS,hgvs,CAPITALIZED,
36407584,DOF,dof,CAPITALIZED,
38701383,GELMA,gelma,CAPITALIZED,
39160186,SIEGA,siega,CAPITALIZED,
39979443,DCGAN,dcgan,CAPITALIZED,
36997558,gazebasevr,gazebasevr | a large-scale,PIPE_CLEANED,
37013995,HICLIP,hiclip,CAPITALIZED,
40552981,cellbindb,cellbindb | a large-scale,PIPE_CLEANED,
35408437,IDBAC,idbac,CAPITALIZED,
37784172,GENARK,genark,CAPITALIZED,https://hgdownload.soe.ucsc.edu/hubs/
35507258,IMEX,imex,CAPITALIZED,
38112483,nmrshiftdb2,nmrshiftdb2 | nmrshiftdb,PIPE_CLEANED,
38898990,GUTUDB,gutudb,CAPITALIZED,
38538633,CVRMAP,cvrmap | bids,"PIPE_CLEANED,CAPITALIZED",
39390620,DNASEQ,dnaseq | lush,"PIPE_CLEANED,CAPITALIZED",
38997477,HUT,hut | heptad,"PIPE_CLEANED,CAPITALIZED",https://freeshell.de/~badong/hut.htm
35999235,TINYML,tinyml,CAPITALIZED,
40422930,SAND,sand,CAPITALIZED,
36572713,HACCP,haccp,CAPITALIZED,
39439992,TAIAO,taiao,CAPITALIZED,
40341255,MADNET,madnet | yolo,"PIPE_CLEANED,CAPITALIZED",
39079742,RBDOME,rbdome,CAPITALIZED,
