name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
CAPITALIZED,37340940,MEMOR,0.0,memor,0.0,,0.0,1,http://www.memor.be,200,,,,2023-06-21,"Department of Archaeology, ArcheOs: Research Laboratory for Biological Anthropology, Ghent University, Ghent, Belgium.","Danckers J, De Groote I, De Potter P, Larmuseau MHD, Massagé L, Robberechts B, Van de Vijver K, Van der Dooren L, Vandenborre J, Veselka B",,,,Belgium,memor,ok,"MEMOR: A database of archeological human remains collections from Flanders, Belgium."
TITLE_CAPITALIZED,38913867,GenBase,0.0,,0.0,genbase,0.0,1,https://ngdc.cncb.ac.cn/genbase,200,,,,2024-09-01,"National Genomics Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, Beijing 100101, China.","Bai X, Bao Y, Bu C, Chen M, Hao L, Jia Y, Tang B, Xiao J, Xu T, Zhang Z, Zhao W, Zhao X, Zheng X",,,18.0,"Andorra, China",genbase,ok,GenBase: A Nucleotide Sequence Database.
CAPITALIZED,37930842,SCAN,0.0,scan,0.0,spatiotemporal cloud atlas for neural cells,0.0,1,http://47.98.139.124:8799,200,,,,2024-01-01,"State Key Laboratory of Common Mechanism Research for Major Diseases, Suzhou Institute of Systems Medicine, Chinese Academy of Medical Sciences & Peking Union Medical College, Suzhou 215123, China.","Chen D, Chen P, Chen Y, Deng Y, Jia T, Li C, Li M, Liu H, Lu Y, Peng L, Qin S, Rong L, Shen J, Shen Z, Wang X, Zhang L, Zhang Q, Zhang W","2021-I2M-1-061, 2022-I2M-2-004, 2022-RC416-01, BK20220279, SZS2022005, ZXL2022475","CAMS Innovation Fund for Medical Sciences, CAMS Innovation Fund for Medical Sciences (CIFMS), Chinese Academy of Medical Sciences, Gusu Innovation and Entrepreneurship Leading Talents Program, Natural Science Foundation of Jiangsu Province, Suzhou Municipal Key Laboratory",3.0,China,scan,ok,SCAN: Spatiotemporal Cloud Atlas for Neural cells.
TITLE_CAPITALIZED,35833709,Xenopus,0.0,,0.0,xenopus,0.0,1,http://www.xenbase.org/entry/zahn.do,200,,,,2022-07-14,"www.natalya.com, Cambridge, MA, USA.","Adams DS, Buchholz DR, Grzymkowski J, Horb M, James-Zorn C, Moody SA, Nascone-Yoder NM, Ponferrada VG, Vize PD, Zahn N, Zorn AM","P40 OD010997, P40-OD010997, P41 HD064556, R01 HD095937, R24 OD030008, R24-OD030008, T32 GM133366","Cincinnati Children&apos;s Hospital Medical Center, Eunice Kennedy Shriver National Institute of Child Health and Human Development, NICHD NIH HHS, NIGMS NIH HHS, NIH HHS, National Institute of Child Health and Human Development",110.0,"Comoros, United States",xenopus,ok,Normal Table of Xenopus development: a new graphical resource.
"HTML_REMOVED,CAPITALIZED,DISAMBIGUATED",37930866,IMG (genome),0.0,img/pr,0.0,,0.0,1,https://genome.jgi.doe.gov/portal/IMG_PR,200,,,,2024-01-01,"DOE Joint Genome Institute, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA.","Baltrus DA, Call L, Camargo AP, Castañeda-Barba S, Chen IA, Chu K, Eloe-Fadrosh EA, Funnell BE, Hall JPJ, Huntemann M, Ivanova NN, Kyrpides NC, Mukherjeep S, Mukhopadhyay A, Nayfach S, Palaniappan K, Ratner A, Reddy TBK, Rocha EPC, Roux S, Stalder T, Top E, Woyke T, de la Cruz F","17-SC-20-SC, DE-AC02-05CH11231, MR/W02666X/1","DOE Office of Science User Facilities, Exascale Computing Project, Joint Genome Institute, MRC Career Development Award, Medical Research Council, National Nuclear Security Administration, Office of Science of the US Department of Science, U.S. Department of Energy, U.S. Department of Energy Office of Science",56.0,United States,img/pr,ok,IMG/PR: a database of plasmids from genomes and metagenomes with rich annotations and metadata.
TITLE_CAPITALIZED,38176651,GlyComb,0.0,,0.0,glycomb,0.0,1,https://glycomb.glycosmos.org,200,,,,2024-01-03,"Department of Bioinformatics, Graduate School of Engineering, Soka University, Tokyo, Japan.","Aoki-Kinoshita KF, Fujita A, Shiota M, Takahashi Y, Yamada I",JPMJND2204,"Japan Science and Technology Agency, National Bioscience Database Center",3.0,Japan,glycomb,ok,GlyComb: A novel glycoconjugate data repository that bridges glycomics and proteomics.
TITLE_CAPITALIZED,38619046,PPI3D,0.0,ppi3d,0.0,,0.0,1,https://bioinformatics.lt/ppi3d,200,,,,2024-07-01,"Institute of Biotechnology, Life Sciences Center, Vilnius University, Saulėtekio av. 7, Vilnius LT-10257, Lithuania.","Dapkūnas J, Olechnovič K, Timinskas A, Tomkuvienė M, Venclovas Č","S-A-UEI-23-11, S-MIP-21-35","Lietuvos Mokslo Taryba, Lietuvos Respublikos Švietimo, mokslo ir sporto ministerija",6.0,Lithuania,ppi3d,ok,"PPI3D: a web server for searching, analyzing and modeling protein-protein, protein-peptide and protein-nucleic acid interactions."
TITLE_CAPITALIZED,39700425,FunCoup,0.0,,0.0,funcoup,0.0,1,https://apps.cytoscape.org/apps/funcoup,200,,,,2024-12-01,"Department of Biochemistry and Biophysics, Stockholm University, Science for Life Laboratory, 171 21 Solna, Sweden.","Buzzao D, Guala D, Sonnhammer ELL, Steininger L",2019-04095,Swedish Research Council,,"Andorra, Sweden",funcoup,ok,The FunCoup Cytoscape App: multi-species network analysis and visualization.
TITLE_CAPITALIZED,36177882,Ribocentre,0.0,,0.0,ribocentre,0.0,1,https://www.ribocentre.org,200,,,,2023-01-01,"Guangdong Provincial Key Laboratory of Malignant Tumor Epigenetics and Gene Regulation, Guangdong-Hong Kong Joint Laboratory for RNA Medicine, Sun Yat-Sen Memorial Hospital, Sun Yat-Sen University, Guangzhou 510120, China.","Chen X, Deng J, He Y, Huang L, Huang Y, Jiang T, Li M, Liao W, Lilley DMJ, Lin X, Miao Z, Peng X, Shi Y","11722, 18604, 2020B1212030004, 2020B1212060018, 2021YFF1200900, 2021YFF1200903, 2022A1515010328, 32171191, 32270707, A18604","Cancer Research UK, Guangdong Science and Technology Department, Guangzhou Laboratory, National Key Research and Development Program of China, National Natural Science Foundation of China",23.0,"Andorra, China, Hong Kong, Senegal",ribocentre,ok,Ribocentre: a database of ribozymes.
TITLE_CAPITALIZED,39028752,MIAMI-AD,0.0,miami-ad,0.0,,0.0,1,https://miami-ad.org/,200,,,,2024-07-01,"Division of Biostatistics, Department of Public Health Sciences, University of Miami, Miller School of Medicine, 1120 NW 14th Street, Miami, FL 33136, USA.","Chen XS, Dietrich ST, Huang H, Kunkle B, Lukacsovich D, Martin E, O'Shea D, Wang L, Young J, Zhang W","1R61NS135587, K12 TR004555, R01 AG062634, R01AG061127 R01AG062634 RF1NS128145, R61 NS135587, R61NS135587, RF1 NS128145, RF1AG061127","NCATS NIH HHS, NIA NIH HHS, NIH HHS, NINDS NIH HHS, National Institute of Neurological Disorders and Stroke, National Institutes of Health",8.0,United States,miami-ad,ok,"MIAMI-AD (Methylation in Aging and Methylation in AD): an integrative knowledgebase that facilitates explorations of DNA methylation across sex, aging, and Alzheimer's disease."
TITLE_CAPITALIZED,39897104,Onko_DrugCombScreen,0.0,,0.0,onko_drugcombscreen,0.0,1,https://gitlab.gwdg.de/MedBioinf/mtb/onko_drugcombscreen,200,,,,2025-01-31,"Medical Bioinformatics, University Medical Center Göttingen, Göttingen, 37077, Germany.","Beißbarth T, Chapuy B, Dönitz J, Wang M, Yang J",ZN3424,Volkswagen Foundation,,Germany,onko_drugcombscreen,ok,Advancing personalized cancer therapy: Onko_DrugCombScreen-a novel Shiny app for precision drug combination screening.
"PIPE_CLEANED,TITLE_CAPITALIZED",37881887,DichroPipeline,0.0,,0.0,dichropipeline | circular dichroism,0.0,1,https://pcddb.cryst.bbk.ac.uk/,200,,,,2023-12-01,"School of Biological and Behavioural Sciences, Queen Mary University of London, London, UK.","Janes RW, Wallace BA","BB/P024092(B.A.Wallace), BB/P024092/1, BB/P024106(R.W.Janes), BB/P024106/1","Biotechnology and Biological Sciences Research Council, International Union of Pure and Applied Chemistry, Royal Society",2.0,"Andorra, United Kingdom",dichropipeline | circular dichroism,ok,"DichroPipeline: A suite of online and downloadable tools and resources for protein circular dichroism spectroscopic data analyses, interpretations, and their interoperability with other bioinformatics tools and resources."
TITLE_CAPITALIZED,39192607,Autoinhibited Protein Database,0.0,,0.0,autoinhibited protein database,0.0,1,http://ssbio.cau.ac.kr/databases/AiPD,200,,,,2024-08-01,"Department of Biomedical Engineering, Chung-Ang University, Seoul 06974, South Korea.","Bae J, Cho D, Gsponer J, Hwang SH, Kim HW, Kim J, Kim JA, Lee B, Lee HM, Lee K, Na D, Park J, Pimt T, Song JG, Tran KM, Vo PNL",2018R1A5A1025077 2021R1I1A1A01056588 2022M3A9B6082687,"National Research Foundation of Korea, National Research Foundation of Korea (NRF)",,,autoinhibited protein database,ok,Autoinhibited Protein Database: a curated database of autoinhibitory domains and their autoinhibition mechanisms.
CAPITALIZED,34850907,JASPAR,0.0,jaspar,0.0,,0.0,1,http://jaspar.genereg.net/,200,,,,2022-01-01,"Centre for Molecular Medicine Norway (NCMM), Nordic EMBL Partnership, University of Oslo, 0318 Oslo, Norway.","Aguirre A, Ballester B, Baranasic D, Blanc-Mathieu R, Boddie P, Castro-Mondragon JA, Fornes O, Hammal F, Khan A, Lemma RB, Lenhard B, Leung TY, Lucas J, Manosalva Pérez N, Mathelier A, Parcy F, Rauluseviciute I, Riudavets-Puig R, Sandelin A, Schmelter D, Turchi L, Vandepoele K, Wasserman WW","106954/Z/15/Z, 187615, 197884, 288404, 5U41HG002371-20, 6110-00207B, 7014-00120B, ANR-10-LABX-49-01, ANR-17-EURE-0003, BB/L00741X/1, BB/N023358/1, BOF24Y2019001901, MC_EX_MR/S300007/1, MC_UP_1102/1, NNF19OC0058262, NNF20OC0059951, PJT-162120, R204-A12359, RGPIN-2017-06824, U41 HG002371, UD99999945","BC Children&apos;s Hospital Foundation and Research Institute, Biotechnology and Biological Sciences Research Council, CBH-EUR-GS, CIHR, CNRS Prime80, Canadian Institutes of Health Research, Carlsberg Foundation, Danish Cancer Foundation, Danish Independent Research Fund, European Research Council, GRAL program, Ghent University, Helse Sør-Øst, Institut National de la Santé et de la Recherche Médicale, Medical Research Council, NHGRI, NHGRI NIH HHS, Natural Sciences and Engineering Research Council of Canada, Norwegian Cancer Society, Norwegian Research Council, Novo Nordisk Fonden, Novo Nordisk Foundation, Provence-Alpes-Côte d’Azur Regional Council, University of Oslo, Wellcome Trust",1487.0,Norway,jaspar,ok,JASPAR 2022: the 9th release of the open-access database of transcription factor binding profiles.
CAPITALIZED,38783079,IEDB,0.0,iedb,0.0,,0.0,1,https://nextgen-tools.iedb.org,200,,,,2024-07-01,"Bioinformatics Core, La Jolla Institute for Immunology, La Jolla, CA 92037, USA.","Bennett J, Blazeska N, Gambiez A, Greenbaum JA, Ha B, Kim H, Kim K, Koşaloğlu-Yalçın Z, Mahita J, Marrama D, Nielsen M, Peters B, Richardson E, Sette A, Trevizani R, Yan Z, de Almeida Mendes MF","75N93019C00001, U24 CA248138, U24CA248138","CEDAR, IEDB, NCI NIH HHS, NIH HHS, National Institutes of Health",17.0,United States,iedb,ok,Next-generation IEDB tools: a platform for epitope prediction and analysis.
TITLE_CAPITALIZED,39258239,OligoM-Cancer,0.0,,0.0,oligom-cancer,0.0,1,http://oligo.sysbio.org.cn,200,,,,2024-08-17,"Department of Urology and Institutes for Systems Genetics, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu, China.","Feng W, He M, Li J, Liu X, Ren S, Shen B, Tang T, Wu E, Wu R, Zhan C, Zhang C, Zhang K, Zhang Y, Zhou Y, Zong H","32070671, 32270690",National Natural Science Foundation of China,,"Andorra, China",oligom-cancer,ok,OligoM-Cancer: A multidimensional information platform for deep phenotyping of heterogenous oligometastatic cancer.
CAPITALIZED,37030102,EPEK,0.0,epek,0.0,ectopic pregnancy expression knowledgebase,0.0,1,https://cb.imsc.res.in/epek,200,,,,2023-04-05,"Indian Institute of Science Education and Research (IISER) Mohali, Punjab, India.","Chivukula N, Dhanakoti GB, Natarajan A, Ravichandran J, Sahoo AK, Samal A",,"Department of Atomic Energy, Government of India, Max-Planck-Gesellschaft",,"Andorra, India",epek,ok,EPEK: Creation and analysis of an Ectopic Pregnancy Expression Knowledgebase.
CAPITALIZED,36653322,ENCD,0.0,encd,0.0,,0.0,1,http://www.bio-server.cn/ENCD/,200,,,,2023-01-01,,"Hao M, Hasi W, Kuang H, Li D, Li M, Qi Y, Shan Y, Wang P, Wang Y, Xia T, Xu R, Yang K, Zhang C, Zhao K","32070622, 81900742",National Natural Science Foundation of China,2.0,,encd,ok,ENCD: a manually curated database of experimentally supported endocrine system disease and lncRNA associations.
TITLE_CAPITALIZED,38783339,MolModa,0.0,,0.0,molmoda,0.0,1,https://durrantlab.com/molmoda,200,,,,2024-07-01,"Department of Biological Sciences, University of Pittsburgh, Pittsburgh, PA, USA.","Ahmed M, Durrant JD, Kochnev Y, Maldonado AM","R01 GM132353, R01GM132353","NIGMS NIH HHS, NIH HHS, National Institutes of Health",11.0,United States,molmoda,ok,MolModa: accessible and secure molecular docking in a web browser.
TITLE_CAPITALIZED,40257905,Localizatome,0.0,,0.0,localizatome,0.0,1,https://localizatome.embrys.jp/,200,,,,2025-04-01,"Department of Systems BioMedicine, Graduate School of Medical and Dental Sciences, Institute of Science Tokyo, 1-5-45 Yushima, Bunkyo-ku, Tokyo 113-8510, Japan.","Asahara H, Chiba T, Goshima N, Itano K, Kurimoto R, Matsushima T, Naito Y, Ochiai K, Takahashi K","17K15447 20H05696 26113008, JP20gm0810008 JP23gm0010009","Japan Agency for Medical Research and Development, Japan Society for the Promotion of Science",,"Andorra, Japan",localizatome,ok,Localizatome: a database for stress-dependent subcellular localization changes in proteins.
TITLE_CAPITALIZED,35637632,PlantcircBase,0.0,,0.0,plantcircbase,0.0,1,http://ibi.zju.edu.cn/plantcircbase/,200,,,,2022-05-30,"Institute of Crop Science & Institute of Bioinformatics, Zhejiang University, Hangzhou 310058, China; Shandong (Linyi) Institute of Modern Agriculture of Zhejiang University, Linyi 310014, China.","Chu Q, Du T, Fan L, Li X, Mao W, Xu X, Ye CY, Zhu QH","31871589, 32101729, 91740108, BX20200301","National Natural Science Foundation of China, National Postdoctoral Program for Innovative Talents",12.0,China,plantcircbase,ok,PlantcircBase 7.0: Full-length transcripts and conservation of plant circRNAs.
TITLE_CAPITALIZED,37489036,GROMACS,0.0,gromacs,0.0,pygromods,0.0,1,https://youtu.be/I4OKc6uVx1M.Communicated,200,,,,2023-07-24,"Department of Pharmacology, Obafemi Awolowo University, Ile-Ife, Osun, Nigeria.",Daniyan MO,,,1.0,Nigeria,gromacs,ok,pyGROMODS: a Python package for the generation of input files for molecular dynamic simulation with GROMACS.
"CAPITALIZED,TITLE_CAPITALIZED",38685101,QuanDB,0.0,quandb,0.0,,0.0,1,https://quandb.cmdrg.com/,200,,,,2024-04-29,"State Key Laboratory of NBC Protection for Civilian, Beijing, People's Republic of China.","Ding J, Huang T, Pan L, Wang J, Wang L, Xiao J, Yang Z",,,5.0,China,quandb,ok,QuanDB: a quantum chemical property database towards enhancing 3D molecular representation learning.
TITLE_CAPITALIZED,40126909,RNAproDB,0.0,,0.0,rnaprodb,0.0,1,https://rnaprodb.usc.edu/,200,,,,2025-02-15,"Department of Quantitative and Computational Biology, University of Southern California, Los Angeles, CA 90089, USA.","Berman HM, Cohen AS, Hong Y, Hosseini H, Mitra R, Rohs R, Tang WY",R35 GM130376,NIGMS NIH HHS,2.0,"Andorra, United States",rnaprodb,ok,RNAproDB: A Webserver and Interactive Database for Analyzing Protein-RNA Interactions.
CAPITALIZED,36719094,ITCM,0.0,itcm,0.0,,0.0,1,http://itcm.biotcm.net,200,,,,2023-03-01,"School of Pharmacy, Second Military Medical University, Shanghai, 200433, China.","Fang J, Fu L, Lv C, Tian S, Wang J, Wang Q, Yang J, Yuan S, Zhang J, Zhang W, Zhao J, Zu X","20204Y0326, 2021YFE0200900, 2022YFC3502000, 20YF1459000, 82004003, 82004215, 82141203, ZY(2021-2023)-0401, ZYYCXTD-D-202004","Innovation Team and Talents Cultivation Program of National Administration of Traditional Chinese Medicine, National Key Research and Development Program of China, National Natural Science Foundation of China, Sailing Program of Naval Medical University, Shanghai Frontiers Science Center of TCM Chemical Biology, Shanghai Municipal Health Commission Project, Shanghai Sailing Program, Three-year Action Plan for Shanghai TCM Development and Inheritance Program",63.0,China,itcm,ok,Exploring pharmacological active ingredients of traditional Chinese medicine by pharmacotranscriptomic map in ITCM.
TITLE_CAPITALIZED,36243959,TWAS Atlas,0.0,,0.0,twas atlas,0.0,1,https://ngdc.cncb.ac.cn/twas/,200,,,,2023-01-01,"National Genomics Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, Beijing 100101, China.","Bu C, Gao Q, Hou L, Jiang M, Kang H, Li J, Liu J, Lu M, Mai J, Qain Q, Shang Y, Wang J, Xiao J, Xu X, Yang F, Zeng J, Zhang H, Zhang Y, Zhang Z","2016YFB0201702, 2016YFC0901901, 202044, 2020YFA0907001, 2021-I2M-1-056, 2021M693109, 2022098, 31970634, 32170669, XDB38030400","CAMS Innovation Fund for Medical Sciences, China Postdoctoral Science Foundation, Chinese Academy of Sciences, National Key Research Program of China, National Natural Science Foundation of China, Specialized Research Assistant Program of the Chinese Academy of Sciences, The Youth Innovation Promotion Association of Chinese Academy of Science",54.0,"Andorra, China",twas atlas,ok,TWAS Atlas: a curated knowledgebase of transcriptome-wide association studies.
CAPITALIZED,36243962,RABC,0.0,rabc,0.0,rheumatoid arthritis bioinformatics center,0.0,1,http://www.onethird-lab.com/RABC/,200,,,,2023-01-01,"College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, China.","Bi S, Chen H, Dong Y, Guo X, Huang C, Jia Z, Jiang Y, Kang J, Kong F, Lv H, Lv W, Ma Y, Sun C, Tang G, Tao J, Tian H, Wei S, Xu J, Zhang C, Zhang M, Zhang N","001/2020/ALC, 0020/2021/A, 12026414, 2021-KYYWF-0280, 31970651, 81600403, 81601422, 92046018, FRG-21-032-SKL, LGF20C060001, SKL-QRCM (MUST)-2020–2022","Basic Public Welfare Research Project of Zhejiang Province, Innovative Scientific Research-Special Scientific Research Project for Basic Medical Youth, Macau University of Science and Technology, Mathematical Tianyuan Fund of the National Natural Science Foundation of China, National Natural Science Foundation of China, Science and Technology Development Fund",3.0,"Andorra, China",rabc,ok,RABC: Rheumatoid Arthritis Bioinformatics Center.
"CAPITALIZED,DISAMBIGUATED",36243963,PAT (bioinfo),0.0,pat,0.0,,0.0,1,http://bioinfo.qd.sdu.edu.cn/PAT/,200,,,,2023-01-01,"State Key Laboratory of Microbial Technology, Institute of Microbial Technology, Shandong University, Qingdao 266237, China.","Jiang Y, Li DD, Li YZ, Liu S, Liu Y, Pan Z, Ren Y, Wang F, Zhang Z","2017FY100300, 2018GSF121015, 2018YFA0900400, 2018YFA0901704, 2020GN113, 2021M700084, 2021M701987, 32070030, 32270073, BK20190199","China Postdoctoral Science Foundation, Fundamental Research Funds of Shandong University, Key Research and Development Program of Shandong Province, National Key Research and Development Program, National Natural Science Foundation of China, Natural Science Foundation of Jiangsu Province, Special Investigation on Scientific and Technological Basic Resources",7.0,China,pat,ok,PAT: a comprehensive database of prokaryotic antimicrobial toxins.
TITLE_CAPITALIZED,36243964,isomiRdb,0.0,,0.0,isomirdb,0.0,1,https://www.ccb.uni-saarland.de/isomirdb,200,,,,2023-01-01,"Clinical Bioinformatics, Saarland University, 66123 Saarbrücken, Germany.","Aparicio-Puerta E, Engel A, Fehlmann T, Hackenberg M, Hirsch P, Keller A, Keller V, Kern F, Schmartz GP",,Saarland University,17.0,Germany,isomirdb,ok,isomiRdb: microRNA expression at isoform resolution.
TITLE_CAPITALIZED,38832633,ChemFREE,0.0,,0.0,chemfree,0.0,1,http://chemfree.agroda.cn/chemfree/,200,,,,2024-07-01,"State Key Laboratory of Green Pesticide, Key Laboratory of Green Pesticide and Agricultural Bioengineering, Ministry of Education, Center for Research and Development of Fine Chemicals, Guizhou University, Guiyang 550025, P. R. China.","Chen D, Gao Y, Hao G, Liu Y, Song B, Wang Q, Zhang T, Zhao K","111Program, 32125033, D20023, Qiankehezhongyindi (2023)001","Central Government Guides Local Science and Technology Development Fund Projects, National Natural Science Foundation of China, Program of Introducing Talents of Discipline to Universities of China",5.0,"Andorra, China",chemfree,ok,ChemFREE: a one-stop comprehensive platform for ecological and environmental risk evaluation of chemicals in one health world.
"CAPITALIZED,TITLE_CAPITALIZED",36243967,Aquila,0.0,aquila,0.0,,0.0,1,https://aquila.cheunglab.org,200,,,,2023-01-01,"Cancer Centre, University of Macau, Taipa 999078, Macau SAR.","Chen Y, Cheung E, Ding X, Wong KH, Zheng Y","0011/2019/AKP, 0137/2020/A3, MYRG2018-00033-FHS, MYRG2020-00100-FHS","Science and Technology Development Fund, University of Macau",24.0,,aquila,ok,Aquila: a spatial omics database and analysis platform.
CAPITALIZED,36243972,HGNC,0.0,hgnc,0.0,,0.0,1,http://www.genenames.org,200,,,,2023-01-01,"HUGO Gene Nomenclature Committee, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, UK.","Braschi B, Bruford EA, Gray K, Haim-Vilmovsky L, Jones TEM, Seal RL, Tweedie S","208349/Z/17/Z, U24 HG003345, U24HG003345","NHGRI NIH HHS, National Institutes of Health, Wellcome Trust",312.0,United Kingdom,hgnc,ok,Genenames.org: the HGNC resources in 2023.
TITLE_CAPITALIZED,36243973,PertOrg,0.0,,0.0,pertorg,0.0,1,http://www.inbirg.com/pertorg/,200,,,,2023-01-01,"Center for Novel Target and Therapeutic Intervention, Institute of Life Sciences, Chongqing Medical University, Chongqing 400016, China.","Gao J, Kuang N, Li Q, Lin Z, Ma Q, Ma S, Pan J, Tao H, Zhai Z, Zhang X, Zhou L","82104063, CXQT21016","Chongqing Medical University, National Natural Science Foundation of China, University Innovation Research Group Project of Chongqing",2.0,"Andorra, China",pertorg,ok,PertOrg 1.0: a comprehensive resource of multilevel alterations induced in model organisms by in vivo genetic perturbation.
TITLE_CAPITALIZED,36243982,AmyloGraph,0.0,,0.0,amylograph,0.0,1,http://AmyloGraph.com/,200,,,,2023-01-01,"Institute of Biotechnology and Biomedicine, Autonomous University of Barcelona, Campus Universitat Autònoma de Barcelona Plaça Cívica Bellaterra, s/n, 08193 Cerdanyola del Vallès, Barcelona, Spain.","Barbach A, Burdukiewicz M, Bąkała L, Chilimoniuk J, Gąsior-Głogowska M, Hubicka K, Jęśkowiak I, Kotulska M, Kozakiewicz D, Lassota A, Rafacz D, Stecko J, Szulc N, Szymańska N, Wojciechowski JW",2019/35/B/NZ2/03997,"European Union-NextGenerationEU, National Science Centre, Poland",16.0,"Andorra, Spain",amylograph,ok,AmyloGraph: a comprehensive database of amyloid-amyloid interactions.
TITLE_CAPITALIZED,38865431,EUKARYOME,0.0,eukaryome,0.0,,0.0,1,http://www.eukaryome.org,200,,,,2024-06-01,"Mycology and Microbiology Center, University of Tartu, Liivi 2, Tartu 50400, Estonia.","Alkahtani S, Anslan S, Bahram M, Chmolowska D, Choi JH, Geisen S, Hakimzadeh A, Hosseyni Moghaddam MS, Jung JH, Laas P, Mikryukov V, Nilsson RH, Piwosz K, Prous M, Rueckert S, Schwelm A, Sildever S, Skaloud P, Tedersoo L, Tines M, Yatsiuk I","Distinguished Scientist Fellowship Programme, MOBERC66 MOBTP198","European Regional Development Fund, King Saud University, LOEWE Zentrum AdRIA",16.0,"Andorra, Estonia",eukaryome,ok,EUKARYOME: the rRNA gene reference database for identification of all eukaryotes.
CAPITALIZED,38701592,DTNPD,0.0,dtnpd,0.0,,0.0,1,http://dtnpd.lyhbio.com,200,,,,2024-04-30,"School of Pharmaceutical Sciences, Chongqing University, Chongqing, 401331, China.","Bai M, Jin X, Li Y, Liu Z, Luo D, Tong Z, Wen L, Xue W",,,1.0,China,dtnpd,ok,DTNPD: A comprehensive database of drugs and targets for neurological and psychiatric disorders.
"PIPE_CLEANED,TITLE_CAPITALIZED",37178003,MBROLE3,0.0,mbrole3 | mbrole,0.0,,0.0,1,http://csbg.cnb.csic.es/mbrole3,200,,,,2023-07-01,"Computational Systems Biology Group, National Center for Biotechnology (CNB-CSIC), 28049 Madrid, Spain.","Chagoyen M, Lopez-Ibañez J, Pazos F","AEI/10.13039/501100011033, GP/EFSA/ENCO/2020/02, PID2019-108096RB-C22, SEV-2017-0712","European Food Safety Authority, Spanish Ministry of Economy and Competitiveness with European Regional Development Fund, Spanish State Research Agency, ‘Severo Ochoa’ Programme for Centres of Excellence in R&amp;D",11.0,Spain,mbrole3 | mbrole,ok,MBROLE3: improved functional enrichment of chemical compounds for metabolomics data analysis.
"CAPITALIZED,TITLE_CAPITALIZED",39373502,oriTDB,0.0,oritdb,0.0,,0.0,1,https://bioinfo-mml.sjtu.edu.cn/oriTDB2/,200,,,,2025-01-01,"Department of Infectious Diseases, Shanghai Sixth People's Hospital Affiliated to Shanghai Jiao Tong University School of Medicine, Shanghai 200233, China.","Chen X, Guan J, Li X, Liu G, Ou HY, Tai C, Weng Y","2023YFC2307103, 20240818, 32070572, 82270630, GWV1-11.2-XD01, SHDC2022CRD039","National Key Research and Development Program of China, National Natural Science Foundation of China, Shanghai Hospital Development Center Foundation, Shanghai Jiao Tong University School of Medicine, Talent Program on Public Health System Construction of Shanghai",11.0,China,oritdb,ok,oriTDB: a database of the origin-of-transfer regions of bacterial mobile genetic elements.
TITLE_CAPITALIZED,35670730,SilkBase,0.0,,0.0,silkbase,0.0,1,https://silkbase.ab.a.u-tokyo.ac.jp,200,,,,2022-06-01,"Department of Agricultural and Environmental Biology, Graduate School of Agricultural and Life Sciences, The University of Tokyo, Yayoi 1-1-1, Bunkyo-ku, Tokyo 113-8657, Japan.","Katsuma S, Kawamoto M, Kiuchi T","1999–2003, 2005–2018","JSPS, Japan",18.0,"Andorra, Japan",silkbase,ok,SilkBase: an integrated transcriptomic and genomic database for Bombyx mori and related species.
TITLE_CAPITALIZED,35441360,PLAViMoP,0.0,,0.0,plavimop,0.0,1,https://plavimop.prd.fr/en/motions,200,,,,2022-04-19,"Centre de Recherches sur la Cognition et l'Apprentissage (UMR CNRS 7295), Université de Poitiers, Université de Tours, Centre National de la Recherche Scientifique, Poitiers, France. christel.bidet@univ-poitiers.fr.","Bidet-Ildei C, Blandin Y, Decatoire A, Francisco V, Pylouster J",,,7.0,"France, Suriname",plavimop,ok,PLAViMoP database: A new continuously assessed and collaborative 3D point-light display dataset.
