ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
36222201,KINMOD,0.0,kinmod,0.0,,0.0,1,https://lmse.utoronto.ca/kinmod/KINMOD.sql.gz,,,,,,,,,,,,kinmod,CAPITALIZED
38597890,NETME,0.0,netme,0.0,,0.0,1,https://netme.click/,,,,,,,,,,,,netme,CAPITALIZED
38597895,socialvidstim,0.0,,0.0,socialvidstim,0.0,1,,,,,,,,,,,,,socialvidstim,
36271369,spotitpy,0.0,,0.0,spotitpy,0.0,1,,,,,,,,,,,,,spotitpy,
38614285,xenopus,0.0,,0.0,xenopus,0.0,1,,,,,,,,,,,,,xenopus,
36205845,oppontology,0.0,,0.0,oppontology,0.0,1,,,,,,,,,,,,,oppontology,
38303023,annopro,0.0,,0.0,annopro,0.0,1,,,,,,,,,,,,,annopro,
38516019,MCSS,0.0,mcss,0.0,microbial community simulator based on structure,0.0,1,,,,,,,,,,,,,mcss,CAPITALIZED
35222846,supepmem,0.0,,0.0,supepmem,0.0,1,https://supepmem.com/,,,,,,,,,,,,supepmem,
40219973,plantpan,0.0,,0.0,plantpan,0.0,1,,,,,,,,,,,,,plantpan,
38958433,myxoportal,0.0,,0.0,myxoportal,0.0,1,http://dicsoft1.physics.iisc.ac.in/MyxoPortal/,,,,,,,,,,,,myxoportal,
37238122,global primate roadkill database,0.0,,0.0,global primate roadkill database,0.0,1,,,,,,,,,,,,,global primate roadkill database,
38483315,pmechdb,0.0,,0.0,pmechdb,0.0,1,https://deeprxn.ics.uci.edu/pmechdb,,,,,,,,,,,,pmechdb,
38565273,3dmapper,0.0,,0.0,3dmapper,0.0,1,,,,,,,,,,,,,3dmapper,
38974887,CRCDB,0.0,crcdb,0.0,,0.0,1,http://crcdb-hust.com,,,,,,,,,,,,crcdb,CAPITALIZED
36304304,chanfad,0.0,,0.0,chanfad,0.0,1,https://www.chanfad.org/,,,,,,,,,,,,chanfad,
35550647,immunometabolic atlas,0.0,,0.0,immunometabolic atlas,0.0,1,,,,,,,,,,,,,immunometabolic atlas,
38172116,sweco25,0.0,sweco25,0.0,,0.0,1,,,,,,,,,,,,,sweco25,
40400345,alphafold (ekhidna2),0.0,,0.0,alphafold,0.0,1,http://ekhidna2.biocenter.helsinki.fi/ISS_ProtSci/,,,,,,,,,,,,alphafold,DISAMBIGUATED
38204924,canvaxkb,0.0,,0.0,canvaxkb,0.0,1,https://violinet.org/canvaxkb,,,,,,,,,,,,canvaxkb,
39695922,aging2cancer,0.0,,0.0,aging2cancer,0.0,1,http://210.37.77.200:8080/Aging2Cancer/index.jsp,,,,,,,,,,,,aging2cancer,
35305011,halophytes.tn,0.0,,0.0,halophytes.tn,0.0,1,http://halophytes.rnrt.tn/,,,,,,,,,,,,halophytes.tn,
36255293,MADET,0.0,madet,0.0,,0.0,1,https://www.madet.info,,,,,,,,,,,,madet,CAPITALIZED
39351872,perturbatlas,0.0,,0.0,perturbatlas,0.0,1,https://perturbatlas.kratoss.site,,,,,,,,,,,,perturbatlas,
39351883,xqtlatlas,0.0,,0.0,xqtlatlas,0.0,1,http://www.hitxqtl.org.cn/,,,,,,,,,,,,xqtlatlas,
39237197,beetleatlas,0.0,,0.0,beetleatlas,0.0,1,https://www.beetleatlas.org,,,,,,,,,,,,beetleatlas,
38581840,faissmollib,0.0,,0.0,faissmollib,0.0,1,http://liuhaihan.gnway.cc:80,,,,,,,,,,,,faissmollib,
39351893,DMRDB,0.0,dmrdb,0.0,,0.0,1,http://www.inbirg.com/DMRdb/,,,,,,,,,,,,dmrdb,CAPITALIZED
36484697,CHEBI,0.0,chebi,0.0,uniprotkb | uniprot,0.0,1,https://ftp.uniprot.org/pub/databases/uniprot/,,,,,,,,,,,,chebi,CAPITALIZED
39351894,cvd atlas,0.0,,0.0,cvd atlas,0.0,1,https://ngdc.cncb.ac.cn/cvd,,,,,,,,,,,,cvd atlas,
35141219,LNCPEP,0.0,lncpep,0.0,,0.0,1,http://www.shenglilabs.com/LncPep/,,,,,,,,,,,,lncpep,CAPITALIZED
35452518,PCRMS,0.0,pcrms,0.0,predicted cis-regulatory modules,0.0,1,https://cci-bioinfo.uncc.edu,,,,,,,,,,,,pcrms,CAPITALIZED
35796594,COINS,0.0,coins,0.0,,0.0,1,,,,,,,,,,,,,coins,CAPITALIZED
34551437,cscd2,0.0,cscd2 | cscd,0.0,,0.0,1,http://geneyun.net/CSCD2,,,,,,,,,,,,cscd2 | cscd,PIPE_CLEANED
34551440,rnalocate,0.0,,0.0,rnalocate,0.0,1,http://www.rnalocate.org/,,,,,,,,,,,,rnalocate,
35255958,moldata,0.0,,0.0,moldata,0.0,1,,,,,,,,,,,,,moldata,
34469532,olfactionbase,0.0,,0.0,olfactionbase,0.0,1,https://bioserver.iiita.ac.in/olfactionbase/,,,,,,,,,,,,olfactionbase,
37811874,clinicalomicsdb,0.0,,0.0,clinicalomicsdb,0.0,1,http://trials.linkedomics.org/,,,,,,,,,,,,clinicalomicsdb,
36271790,immcluster,0.0,,0.0,immcluster,0.0,1,http://bio-bigdata.hrbmu.edu.cn/ImmCluster,,,,,,,,,,,,immcluster,
36271792,organoiddb,0.0,,0.0,organoiddb,0.0,1,http://www.inbirg.com/organoid_db/,,,,,,,,,,,,organoiddb,
36271793,plantexp,0.0,,0.0,plantexp,0.0,1,https://biotec.njau.edu.cn/plantExp,,,,,,,,,,,,plantexp,
36271794,cugendbv2,0.0,,0.0,cugendbv2,0.0,1,http://cucurbitgenomics.org/v2,,,,,,,,,,,,cugendbv2,
36271795,UFCG,0.0,ufcg,0.0,universal fungal core genes,0.0,1,https://ufcg.steineggerlab.com,,,,,,,,,,,,ufcg,CAPITALIZED
36370097,campr4,0.0,campr4 | camp,0.0,,0.0,1,http://camp.bicnirrh.res.in/,,,,,,,,,,,,campr4 | camp,PIPE_CLEANED
37811892,PFAM,0.0,pfam,0.0,nmpfamsdb,0.0,1,http://www.nmpfamsdb.org/,,,,,,,,,,,,pfam,CAPITALIZED
36370105,STRING,0.0,string,0.0,,0.0,1,https://string-db.org/,,,,,,,,,,,,string,CAPITALIZED
36189883,eurisco,0.0,eurisco,0.0,european search catalogue for plant genetic resources,0.0,1,http://eurisco.ecpgr.org,,,,,,,,,,,,eurisco,
36206273,IDEST,0.0,idest,0.0,,0.0,1,,,,,,,,,,,,,idest,CAPITALIZED
36189892,microbiota,0.0,,0.0,microbiota,0.0,1,http://bio-annotation.cn/microbiota,,,,,,,,,,,,microbiota,
36402891,gedinet,0.0,,0.0,gedinet,0.0,1,https://kni.me/w/3kH1SQV_mMUsMTS,,,,,,,,,,,,gedinet,
36189903,ematlas,0.0,,0.0,ematlas,0.0,1,http://bioinfor.imu.edu.cn/ematlas,,,,,,,,,,,,ematlas,
40023767,csviewer,0.0,,0.0,csviewer,0.0,1,,,,,,,,,,,,,csviewer,
35469024,HORDB,0.0,hordb,0.0,,0.0,1,,,,,,,,,,,,,hordb,CAPITALIZED
34387689,evatlas,0.0,,0.0,evatlas,0.0,1,http://bioinfo.life.hust.edu.cn/EVAtlas,,,,,,,,,,,,evatlas,
36419334,dataman,0.0,dataman,0.0,,0.0,1,http://www.dataman.co.nz,,,,,,,,,,,,dataman,
38860571,makesbml,0.0,,0.0,makesbml,0.0,1,https://sys-bio.github.io/makesbml/,,,,,,,,,,,,makesbml,
37779250,MMIKG,0.0,mmikg,0.0,,0.0,1,http://yangbiolab.cn:8501/,,,,,,,,,,,,mmikg,CAPITALIZED
37730114,hpc-atlas,0.0,,0.0,hpc-atlas,0.0,1,http://www.yulpan.top/HPC-Atlas,,,,,,,,,,,,hpc-atlas,
37975879,BELB,0.0,belb | bel,0.0,,0.0,1,,,,,,,,,,,,,belb | bel,"PIPE_CLEANED,CAPITALIZED"
38598470,australian message stick database,0.0,,0.0,australian message stick database,0.0,1,,,,,,,,,,,,,australian message stick database,
38860632,EXMOVE,0.0,exmove,0.0,an open,0.0,1,https://exmove.github.io/,,,,,,,,,,,,exmove,CAPITALIZED
36288371,PISPY,0.0,pispy,0.0,,0.0,1,,,,,,,,,,,,,pispy,CAPITALIZED
39565202,interpro,0.0,,0.0,interpro,0.0,1,https://www.ebi.ac.uk/interpro,,,,,,,,,,,,interpro,
39565203,PGXDB,0.0,pgxdb,0.0,pharmacogenomics,0.0,1,https://pgx-db.org/,,,,,,,,,,,,pgxdb,CAPITALIZED
37910423,bvi-vfi,0.0,bvi-vfi,0.0,,0.0,1,,,,,,,,,,,,,bvi-vfi,
35518360,dbscan-swa,0.0,dbscan-swa,0.0,,0.0,1,,,,,,,,,,,,,dbscan-swa,
39565208,sc2gwas,0.0,,0.0,sc2gwas,0.0,1,https://bio.liclab.net/sc2GWAS/,,,,,,,,,,,,sc2gwas,
39565209,harmonizome,0.0,,0.0,harmonizome,0.0,1,https://maayanlab.cloud/Harmonizome/,,,,,,,,,,,,harmonizome,
37697439,flibase,0.0,,0.0,flibase,0.0,1,http://www.FLIBase.org,,,,,,,,,,,,flibase,
37091248,fishget,0.0,,0.0,fishget,0.0,1,,,,,,,,,,,,,fishget,
35698617,deephagetp,0.0,,0.0,deephagetp,0.0,1,,,,,,,,,,,,,deephagetp,
36353986,COMBAT,0.0,combat,0.0,combatdb | multi-omics blood atlas,0.0,1,https://db.combat.ox.ac.uk,,,,,,,,,,,,combat,CAPITALIZED
39729127,CUREGN,0.0,curegn,0.0,,0.0,1,,,,,,,,,,,,,curegn,CAPITALIZED
38991851,PEPHUB,0.0,pephub,0.0,,0.0,1,https://pephub.databio.org,,,,,,,,,,,,pephub,CAPITALIZED
36124670,quadratlas,0.0,,0.0,quadratlas,0.0,1,https://rg4db.cibio.unitn.it,,,,,,,,,,,,quadratlas,
37402625,covrecon,0.0,covrecon,0.0,reconstruction,0.0,1,,,,,,,,,,,,,covrecon,
39630862,ELEMUR,0.0,elemur,0.0,,0.0,1,https://eeum-brain.com/#/lemurdatasets,,,,,,,,,,,,elemur,CAPITALIZED
37468182,d-orb,0.0,d-orb,0.0,,0.0,1,https://d-orb.major.iric.ca/,,,,,,,,,,,,d-orb,
36239391,agingbank,0.0,,0.0,agingbank,0.0,1,http://bio-bigdata.hrbmu.edu.cn/AgingBank,,,,,,,,,,,,agingbank,
40728624,MPAD,0.0,mpad,0.0,,0.0,1,https://web.iitm.ac.in/bioinfo2/mpad/,,,,,,,,,,,,mpad,CAPITALIZED
39319601,RPFDB,0.0,rpfdb,0.0,,0.0,1,http://www.rpfdb.org,,,,,,,,,,,,rpfdb,CAPITALIZED
38844475,SSREAD,0.0,ssread,0.0,,0.0,1,https://bmblx.bmi.osumc.edu/ssread/,,,,,,,,,,,,ssread,CAPITALIZED
36124785,APPRIS,0.0,appris | mane,0.0,,0.0,1,https://appris.bioinfo.cnio.es,,,,,,,,,,,,appris | mane,"PIPE_CLEANED,CAPITALIZED"
35174520,chikvint,0.0,,0.0,chikvint,0.0,1,http://www.chikvint.com,,,,,,,,,,,,chikvint,
38926513,MOI,0.0,moi,0.0,,0.0,1,http://www.fynn-guo.cn/,,,,,,,,,,,,moi,CAPITALIZED
34977976,plantrep,0.0,,0.0,plantrep,0.0,1,http://www.plantrep.cn/,,,,,,,,,,,,plantrep,
36436153,GENIDA,0.0,genida,0.0,,0.0,1,,,,,,,,,,,,,genida,CAPITALIZED
40417475,octopus,0.0,octopus,0.0,,0.0,1,,,,,,,,,,,,,octopus,
38238407,growthpredict,0.0,,0.0,growthpredict,0.0,1,,,,,,,,,,,,,growthpredict,
35354826,carbohydrate structure database,0.0,,0.0,carbohydrate structure database,0.0,1,http://csdb.glycoscience.ru/,,,,,,,,,,,,carbohydrate structure database,
38058186,xqtlbiolinks,0.0,,0.0,xqtlbiolinks,0.0,1,,,,,,,,,,,,,xqtlbiolinks,
38385872,chemmort,0.0,,0.0,chemmort,0.0,1,https://cadd.nscc-tj.cn/deploy/chemmort/,,,,,,,,,,,,chemmort,
36747479,salivadb,0.0,,0.0,salivadb,0.0,1,https://webs.iiitd.edu.in/raghava/salivadb/,,,,,,,,,,,,salivadb,
35453146,scdeconv,0.0,,0.0,scdeconv,0.0,1,,,,,,,,,,,,,scdeconv,
37435612,cbp60-db,0.0,cbp60-db,0.0,alphafold,0.0,1,https://cbp60db.wlu.ca/,,,,,,,,,,,,cbp60-db,
37550316,sprc19,0.0,sprc19,0.0,,0.0,1,,,,,,,,,,,,,sprc19,
39155985,hupoxnet,0.0,,0.0,hupoxnet,0.0,1,https://kaabil.net/hupoxnet/,,,,,,,,,,,,hupoxnet,
38795552,MHBASE,0.0,mhbase,0.0,microhaplotype,0.0,1,,,,,,,,,,,,,mhbase,CAPITALIZED
37042467,nbthermo,0.0,,0.0,nbthermo,0.0,1,https://valdes-tresanco-ms.github.io/NbThermo,,,,,,,,,,,,nbthermo,
39205165,VOGDB,0.0,vogdb,0.0,,0.0,1,vogdb.org,,,,,,,,,,,,vogdb,CAPITALIZED
35567946,pmirtarbase,0.0,,0.0,pmirtarbase,0.0,1,http://www.lwb-lab.cn/PmiRtarbase,,,,,,,,,,,,pmirtarbase,
41171289,LCDD,0.0,lcdd,0.0,liposomal cancer drug database,0.0,1,https://bioinformaticscollege.ir/lcdd/,,,,,,,,,,,,lcdd,CAPITALIZED
39074139,FURNA,0.0,furna,0.0,,0.0,1,https://seq2fun.dcmb.med.umich.edu/furna/,,,,,,,,,,,,furna,CAPITALIZED
37222748,friendlyclearmap,0.0,,0.0,friendlyclearmap | clearmap,0.0,1,,,,,,,,,,,,,friendlyclearmap | clearmap,PIPE_CLEANED
38975839,mediatorweb,0.0,,0.0,mediatorweb | protein-protein interaction,0.0,1,,,,,,,,,,,,,mediatorweb | protein-protein interaction,PIPE_CLEANED
37599593,POLYQ,0.0,polyq,0.0,,0.0,1,https://polyq.pt/,,,,,,,,,,,,polyq,CAPITALIZED
36796796,deepbio,0.0,,0.0,deepbio,0.0,1,https://inner.wei-group.net/DeepBIO,,,,,,,,,,,,deepbio,
36321662,tisch2,0.0,tisch2,0.0,,0.0,1,http://tisch.comp-genomics.org/,,,,,,,,,,,,tisch2,
35617175,ADMETH,0.0,admeth,0.0,,0.0,1,http://www.biobdlab.cn/ADmeth,,,,,,,,,,,,admeth,CAPITALIZED
37829020,tcmbank,0.0,,0.0,tcmbank,0.0,1,https://TCMBank.CN/,,,,,,,,,,,,tcmbank,
40073641,polycrit,0.0,,0.0,polycrit,0.0,1,https://lccc.ywangcomp.org,,,,,,,,,,,,polycrit,
40106419,hematlas,0.0,,0.0,hematlas,0.0,1,https://ngdc.cncb.ac.cn/hematlas/,,,,,,,,,,,,hematlas,
35436998,PMTR,0.0,pmtr,0.0,,0.0,1,https://pmtrig.lumc.nl/,,,,,,,,,,,,pmtr,CAPITALIZED
40155596,pinmymetal,0.0,,0.0,pinmymetal,0.0,1,https://PMM.biocloud.top,,,,,,,,,,,,pinmymetal,
38337024,paneffect,0.0,,0.0,paneffect,0.0,1,https://www.maizegdb.org/effect/maize/,,,,,,,,,,,,paneffect,
35863045,realgar,0.0,realgar,0.0,,0.0,1,http://realgar.org/,,,,,,,,,,,,realgar,
38091269,JERS,0.0,jers,0.0,jena eyewitness research stimuli,0.0,1,,,,,,,,,,,,,jers,CAPITALIZED
38713861,DIRMC,0.0,dirmc,0.0,,0.0,1,http://www.dirmc.tech/,,,,,,,,,,,,dirmc,CAPITALIZED
36305460,cysmoddb,0.0,,0.0,cysmoddb,0.0,1,https://cysmoddb.bioinfogo.org/,,,,,,,,,,,,cysmoddb,
35306049,mirnafinder,0.0,,0.0,mirnafinder,0.0,1,http://mirnafinder.shyaman.me/,,,,,,,,,,,,mirnafinder,
36420165,RNAME,0.0,rname,0.0,,0.0,1,https://chenweilab.cn/rname/,,,,,,,,,,,,rname,CAPITALIZED
35207753,african genomic medicine portal,0.0,,0.0,african genomic medicine portal,0.0,1,,,,,,,,,,,,,african genomic medicine portal,
35977841,dbembryo,0.0,,0.0,dbembryo,0.0,1,,,,,,,,,,,,,dbembryo,
38632050,GAUSS,0.0,gauss,0.0,,0.0,1,https://statsleelab.github.io/gauss/,,,,,,,,,,,,gauss,CAPITALIZED
36043401,EFGD,0.0,efgd,0.0,erianthus fulvus,0.0,1,https://efgenome.ynau.edu.cn,,,,,,,,,,,,efgd,CAPITALIZED
39533201,CLOSHA,0.0,closha,0.0,,0.0,1,https://www.kobic.re.kr/closha2,,,,,,,,,,,,closha,CAPITALIZED
35650204,griddingmachine,0.0,,0.0,griddingmachine,0.0,1,,,,,,,,,,,,,griddingmachine,
36043442,ipaqtl-atlas,0.0,,0.0,ipaqtl-atlas,0.0,1,http://bioinfo.szbl.ac.cn/ipaQTL,,,,,,,,,,,,ipaqtl-atlas,
35994309,phosprof,0.0,,0.0,phosprof,0.0,1,https://phosprof.medals.jp/,,,,,,,,,,,,phosprof,
36207341,tumormet,0.0,,0.0,tumormet,0.0,1,,,,,,,,,,,,,tumormet,
39221997,dti-lm,0.0,dti-lm,0.0,,0.0,1,,,,,,,,,,,,,dti-lm,
35961607,CHD,0.0,chd,0.0,chdbase,0.0,1,http://chddb.fwgenetics.org,,,,,,,,,,,,chd,CAPITALIZED
39222063,enteropathway,0.0,,0.0,enteropathway,0.0,1,https://enteropathway.org,,,,,,,,,,,,enteropathway,
38157107,biotreasury,0.0,,0.0,biotreasury,0.0,1,http://biotreasury.rjmart.cn,,,,,,,,,,,,biotreasury,
39058243,motifquest,0.0,,0.0,motifquest,0.0,1,,,,,,,,,,,,,motifquest,
39746417,CSMPDB,0.0,csmpdb,0.0,,0.0,1,http://myshiny.cpolar.io/CsMPDB,,,,,,,,,,,,csmpdb,CAPITALIZED
36879236,RGT,0.0,rgt,0.0,,0.0,1,https://reg-gen.readthedocs.io,,,,,,,,,,,,rgt,CAPITALIZED
37387152,COMIC,0.0,comic,0.0,,0.0,1,https://www.cbioportal.org/study/clinicalData?id=brca\_metabric,,,,,,,,,,,,comic,CAPITALIZED
37223317,tripbase,0.0,tripbase,0.0,,0.0,1,https://tripbase.iis.sinica.edu.tw/,,,,,,,,,,,,tripbase,
36305818,SPEED,0.0,speed,0.0,,0.0,1,http://8.142.154.29,,,,,,,,,,,,speed,CAPITALIZED
36305822,DORIC,0.0,doric,0.0,,0.0,1,https://tubic.org/doric/,,,,,,,,,,,,doric,CAPITALIZED
36305824,lineage landscape,0.0,,0.0,lineage landscape,0.0,1,http://data.iscr.ac.cn/lineage/#/home,,,,,,,,,,,,lineage landscape,
36305828,UORFDB,0.0,uorfdb,0.0,,0.0,1,https://www.bioinformatics.uni-muenster.de/tools/uorfdb,,,,,,,,,,,,uorfdb,CAPITALIZED
39041983,TREADS,0.0,treads,0.0,,0.0,1,https://treads-aer.cdacb.in,,,,,,,,,,,,treads,CAPITALIZED
39189447,plantcircrna,0.0,,0.0,plantcircrna,0.0,1,https://plant.deepbiology.cn/PlantCircRNA/,,,,,,,,,,,,plantcircrna,
36912077,mirella,0.0,mirella,0.0,,0.0,1,,,,,,,,,,,,,mirella,
36305870,riboxyz,0.0,,0.0,riboxyz,0.0,1,https://ribosome.xyz,,,,,,,,,,,,riboxyz,
35388368,aop-wiki (aopwiki),0.0,,0.0,aop-wiki,0.0,1,https://aopwiki.rdf.bigcat-bioinformatics.org,,,,,,,,,,,,aop-wiki,DISAMBIGUATED
37649366,subtlex-cy,0.0,subtlex-cy,0.0,,0.0,1,https://osf.io/9gkqm/,,,,,,,,,,,,subtlex-cy,
36797409,SODB,0.0,sodb,0.0,,0.0,1,https://pysodb.readthedocs.io/en/latest/,,,,,,,,,,,,sodb,CAPITALIZED
34978816,EXCESP,0.0,excesp,0.0,,0.0,1,,,,,,,,,,,,,excesp,CAPITALIZED
39386138,an open,0.0,,0.0,an open,0.0,1,https://osf.io/zexc4/,,,,,,,,,,,,an open,
34634795,ZOVER,0.0,zover,0.0,,0.0,1,http://www.mgc.ac.cn/ZOVER,,,,,,,,,,,,zover,CAPITALIZED
34634797,ensembl (covid-19),0.0,,0.0,ensembl,0.0,1,https://covid-19.ensembl.org,,,,,,,,,,,,ensembl,DISAMBIGUATED
34634800,ddinter,0.0,,0.0,ddinter,0.0,1,http://ddinter.scbdd.com/,,,,,,,,,,,,ddinter,
37977136,PDB,0.0,pdb,0.0,pdbminer,0.0,1,,,,,,,,,,,,,pdb,CAPITALIZED
34634807,vthunter,0.0,,0.0,vthunter,0.0,1,https://db.cngb.org/VThunter/,,,,,,,,,,,,vthunter,
36371515,european social innovation database,0.0,,0.0,european social innovation database,0.0,1,,,,,,,,,,,,,european social innovation database,
38059067,EMG,0.0,emg,0.0,,0.0,1,,,,,,,,,,,,,emg,CAPITALIZED
34634815,somamutdb,0.0,,0.0,somamutdb,0.0,1,https://vijglab.einsteinmed.org/SomaMutDB,,,,,,,,,,,,somamutdb,
34634820,SCOVID,0.0,scovid,0.0,,0.0,1,http://bio-annotation.cn/scovid,,,,,,,,,,,,scovid,CAPITALIZED
37010519,purificationdb,0.0,,0.0,purificationdb,0.0,1,https://purificationdatabase.herokuapp.com/,,,,,,,,,,,,purificationdb,
36109405,KRISHI,0.0,krishi,0.0,,0.0,1,http://www.tezu.ernet.in/krishi,,,,,,,,,,,,krishi,CAPITALIZED
39009439,synonim,0.0,,0.0,synonim,0.0,1,,,,,,,,,,,,,synonim,
35552418,icu cockpit,0.0,,0.0,icu cockpit,0.0,1,,,,,,,,,,,,,icu cockpit,
40221859,plateletbase,0.0,,0.0,plateletbase,0.0,1,http://plateletbase.clinlabomics.org.cn/,,,,,,,,,,,,plateletbase,
39582892,ECGA,0.0,ecga,0.0,,0.0,1,https://www.zhounan.org/ecga/,,,,,,,,,,,,ecga,CAPITALIZED
38862028,SOMA,0.0,soma,0.0,space omics and medical atlas,0.0,1,,,,,,,,,,,,,soma,CAPITALIZED
35454168,introspect,0.0,,0.0,introspect,0.0,1,,,,,,,,,,,,,introspect,
38747369,prokdbp,0.0,,0.0,prokdbp,0.0,1,https://iasri-sg.icar.gov.in/prokdbp/,,,,,,,,,,,,prokdbp,
39107817,PANTA,0.0,panta,0.0,pangenome,0.0,1,,,,,,,,,,,,,panta,CAPITALIZED
37387524,petch-db,0.0,petch-db,0.0,,0.0,1,http://petch-db.org/,,,,,,,,,,,,petch-db,
37207327,resfinderfg,0.0,,0.0,resfinderfg | resfinder,0.0,1,https://cge.food.dtu.dk/services/ResFinderFG/,,,,,,,,,,,,resfinderfg | resfinder,PIPE_CLEANED
37207333,sh2db,0.0,sh2db,0.0,,0.0,1,http://sh2db.ttk.hu,,,,,,,,,,,,sh2db,
37207338,pandrugs2,0.0,,0.0,pandrugs2 | pandrugs,0.0,1,https://www.pandrugs.org/,,,,,,,,,,,,pandrugs2 | pandrugs,PIPE_CLEANED
38747440,dsfworld,0.0,,0.0,dsfworld,0.0,1,https://gestwickilab.shinyapps.io/dsfworld/,,,,,,,,,,,,dsfworld,
37207350,cenhancer,0.0,,0.0,cenhancer,0.0,1,http://cenhancer.chenzxlab.cn/,,,,,,,,,,,,cenhancer,
37207351,terokit,0.0,,0.0,terokit | teroenz | teromap,0.0,1,http://terokit.qmclab.com/browse_enz.html,,,,,,,,,,,,terokit | teroenz | teromap,PIPE_CLEANED
39091515,cytocelldb,0.0,,0.0,cytocelldb,0.0,1,,,,,,,,,,,,,cytocelldb,
35536198,BIOKIT,0.0,biokit,0.0,,0.0,1,https://pypi.org/project/jlsteenwyk-biokit/,,,,,,,,,,,,biokit,CAPITALIZED
36011344,tinotranscriptdb,0.0,,0.0,tinotranscriptdb,0.0,1,,,,,,,,,,,,,tinotranscriptdb,
35061087,nucposdb,0.0,,0.0,nucposdb,0.0,1,https://generegulation.org/nucposdb/,,,,,,,,,,,,nucposdb,
36519267,iorbase,0.0,,0.0,iorbase,0.0,1,https://www.iorbase.com,,,,,,,,,,,,iorbase,
39714149,SCOVID (bio-computing),0.0,scovid,0.0,,0.0,1,http://bio-computing.hrbmu.edu.cn/scovid/,,,,,,,,,,,,scovid,"CAPITALIZED,DISAMBIGUATED"
40254830,TAXSEA,0.0,taxsea,0.0,,0.0,1,https://shiny.taxsea.app,,,,,,,,,,,,taxsea,CAPITALIZED
39910777,GPT,0.0,gpt,0.0,chatgpt,0.0,1,,,,,,,,,,,,,gpt,CAPITALIZED
35536252,biotransformer,0.0,,0.0,biotransformer,0.0,1,https://biotransformer.ca,,,,,,,,,,,,biotransformer,
36355452,comutdb,0.0,,0.0,comutdb,0.0,1,http://www.innovebioinfo.com/Database/CoMutDB/Home.php,,,,,,,,,,,,comutdb,
37158271,CAVE,0.0,cave,0.0,,0.0,1,https://cave.biodesign.ac.cn/,,,,,,,,,,,,cave,CAPITALIZED
37158278,GPS,0.0,gps,0.0,,0.0,1,https://gps.biocuckoo.cn,,,,,,,,,,,,gps,CAPITALIZED
40287646,METATP,0.0,metatp,0.0,,0.0,1,,,,,,,,,,,,,metatp,CAPITALIZED
35536289,pubmedkb,0.0,,0.0,pubmedkb,0.0,1,,,,,,,,,,,,,pubmedkb,
39484850,CASRDB,0.0,casrdb,0.0,,0.0,1,http://casrdb.mgh.harvard.edu,,,,,,,,,,,,casrdb,CAPITALIZED
36453831,PDB (yzhang),0.0,pdb,0.0,covbinderinpdb,0.0,1,https://yzhang.hpc.nyu.edu/CovBinderInPDB,,,,,,,,,,,,pdb,"CAPITALIZED,DISAMBIGUATED"
36978122,HICAT,0.0,hicat,0.0,,0.0,1,,,,,,,,,,,,,hicat,CAPITALIZED
39697868,KTED,0.0,kted,0.0,,0.0,1,https://snubh.shinyapps.io/KTED,,,,,,,,,,,,kted,CAPITALIZED
36453872,treenome browser,0.0,,0.0,treenome browser,0.0,1,,,,,,,,,,,,,treenome browser,
35749381,MICNET,0.0,micnet,0.0,,0.0,1,http://micnetapplb-1212130533.us-east-1.elb.amazonaws.com,,,,,,,,,,,,micnet,CAPITALIZED
39353863,AVM,0.0,avm,0.0,,0.0,1,http://www.bio-bigdata.center/AVM,,,,,,,,,,,,avm,CAPITALIZED
37125646,PANGEA,0.0,pangea,0.0,,0.0,1,https://www.flyrnai.org/tools/pangea/,,,,,,,,,,,,pangea,CAPITALIZED
37846545,lattice,0.0,lattice,0.0,,0.0,1,,,,,,,,,,,,,lattice,
37076509,bluebio,0.0,,0.0,bluebio,0.0,1,,,,,,,,,,,,,bluebio,
35094056,disenrich,0.0,,0.0,disenrich,0.0,1,http://prodata.swmed.edu/DisEnrichDB/,,,,,,,,,,,,disenrich,
35208748,PREGO,0.0,prego,0.0,,0.0,1,,,,,,,,,,,,,prego,CAPITALIZED
34897464,saccharomyces genome database,0.0,,0.0,saccharomyces genome database | alliance of genome resources | alliance of genome,0.0,1,,,,,,,,,,,,,saccharomyces genome database | alliance of genome resources | alliance of genome,PIPE_CLEANED
38239810,MODMS,0.0,modms,0.0,,0.0,1,https://modms.lzu.edu.cn/,,,,,,,,,,,,modms,CAPITALIZED
35864133,multilingual picture,0.0,,0.0,multilingual picture,0.0,1,,,,,,,,,,,,,multilingual picture,
37600845,genesis-db,0.0,,0.0,genesis-db,0.0,1,,,,,,,,,,,,,genesis-db,
38043216,listiwiki,0.0,,0.0,listiwiki,0.0,1,http://listiwiki.uni-goettingen.de/,,,,,,,,,,,,listiwiki,
38862425,gametesomics,0.0,,0.0,gametesomics,0.0,1,http://gametesomics.cn/,,,,,,,,,,,,gametesomics,
38862433,KONA,0.0,kona,0.0,korean nucleotide archive,0.0,1,https://www.kobic.re.kr/kona/,,,,,,,,,,,,kona,CAPITALIZED
