original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
3788,1474,,genome sequence resource of the avocado scab pathogen elsinoe perseae,37191557,NOT_FOUND,not_available,,No URLs found in fulltext
3789,1475,,chronic freshwater ecotoxicity database and biotic ligand model for nickel for regulatory applications in europe,36650904,NOT_FOUND,not_available,,No URLs found in fulltext
3790,1476,,unveiling potential inhibitors targeting vp37 protein in silico from herb and marine databases,40271912,NOT_FOUND,not_available,,No URLs found in fulltext
3791,1477,iccdrs,,40173611,NOT_FOUND,not_available,,No URLs found in fulltext
3792,1478,,host-pathogen interaction databases,39600198,NOT_FOUND,not_available,,No URLs found in fulltext
3793,1479,,deep learning for antimicrobial peptides,39927895,NOT_FOUND,not_available,,No URLs found in fulltext
3794,1480,quandb,,38863005,NOT_FOUND,not_available,,No URLs found in fulltext
3795,1481,fairer,,36470968,https://www.timeshighereducation.com/world-university-rankings/2016/subject-ranking/life-sciences-0|https://csrc.nist.gov/glossary|https://public.wmo.int/en/programmes/global-climate-observing-system/essential-climate-variables|https://www.ukdataservice.ac.uk/media/187718/dmplanningdm24apr2013.pdf|https://protege.stanford.edu/|https://envri.eu/home-envri-fair/|http://eprints.ncrm.ac.uk/3721/1/research_methods_typology_2015.pdf|https://www.eosc-life.eu/|https://eoscpilot.eu/sites/default/files/eoscpilot_d3.3_whitepaper_4_ethics.pdf|https://ontoportal.org/|https://www.rd-alliance.org/groups/sensitive-data-interest-group|https://fair-impact.eu/|https://images.webofknowledge.com/images/help/WOS/hp_research_areas_easca.html|https://bioportal.bioontology.org/ontologies/EDDA|https://schema.org/|https://www.panosc.eu/|https://rdamsc.bath.ac.uk/|https://faircore4eosc.eu/|https://www.openaire.eu/|https://bioportal.bioontology.org/ontologies/CTO|https://projectescape.eu/|https://www.sshopencloud.eu/|http://edamontology.org/page|https://bioportal.bioontology.org/|https://www.nhmrc.gov.au/sites/default/files/2019-03/fields-research.pdf|https://www.cambridge.org/academic/author-services/areas-of-study/|https://www.esfri.eu/|https://www.ejprarediseases.org/coordinated-access-data-services/fairification-support/|https://tsdo.ecrin-rms.org/|https://fairsharing.org/3577|https://rdamsc.bath.ac.uk/mapping-index|https://www.zotero.org/|https://casrai.org/rdm-glossary/|https://www.iths.org/investigators/definitions/translational-research/|https://osp.od.nih.gov/biotechnology/dual-use-research-of-concern/|https://www.airmedicaljournal.com/article/S1067-991X(06|https://unstats.un.org/unsd/methodology/m49/|https://codata.org/initiatives/data-science-and-stewardship/rdm-terminology-wg/rdm-terminology/|https://protege.stanford.edu/publications/ontology_development/ontology101.pdf,fulltext,MEDIUM,Found in PMCID PMC9723099
3796,1482,,hyperspectral reflectance database of plastic debris with different fractional abundance in river systems,39567545,https://ror.org/017zqws13|https://www.giz.de/en/worldwide/93799.html,fulltext,LOW,Found in PMCID PMC11579464
3797,1483,,database of amphibia distribution in west siberia,35586258,"https://amphibiansoftheworld.amnh.org/|https://www.biodiversitylibrary.org/itempdf/155486|https://elibrary.ru/item.asp?id=24988375|https://binary.pensoft.net/fig/647784|http://e-heritage.ru/Catalog/ShowPub/13958|https://www.zin.ru/societies/nhs/doc/The_Problems_of_Herpetology_1985.pdf|https://www.gbif.org/ru/dataset/7027c22a-dca9-49db-8f5a-93c3ccc6072b|https://www.prlib.ru/item/358675|http://eco.nsc.ru/zoomonit/zoomonit_r.htm|https://binary.pensoft.net/fig/618277|https://www.inaturalist.org|https://yandex.ru/maps|https://www.sibran.ru/journals/issue.php?ID=120601&#x00026;ARTICLE_ID=125442|https://www.altzapovednik.ru/info/nauka/nauchnie-publikacii/%D0%9A%D0%B0%D0%B4%D0%B0%D1%81%D1%82%D1%80%20%D0%B7%D0%B5%D0%BC%D0%BD%D0%BE%D0%B2%D0%BE%D0%B4%D0%BD%D1%8B%D1%85%20%D0%B8%20%D0%BF%D1%80%D0%B5%D1%81%D0%BC%D1%8B%D0%BA%D0%B0%D1%8E%D1%89%D0%B8%D1%85%D1%81%D1%8F%20%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8%20%D0%90%D0%BB%D1%82%D0%B0%D0%B9%20(%D0%92_%D0%90_%20%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2,%201999|https://www.sibran.ru/journals/issue.php?ID=120584&#x00026;ARTICLE_ID=121562|https://www.altzapovednik.ru/info/nauka/nauchnie-publikacii/%D0%9A%20%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8%20%D0%B8%D0%B7%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B3%D0%B5%D1%80%D0%BF%D0%B5%D1%82%D0%BE%D1%84%D0%B0%D1%83%D0%BD%D1%8B%20(%D0%92_%D0%90_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2,%201984|http://elib.tomsk.ru/purl/1-11543/|https://binary.pensoft.net/file/645453|https://elib.rgo.ru/handle/123456789/227951|https://expose.gpntbsib.ru/expose/issledovaniya-sibiri-vtoroy-poloviny-xix-veka.-ocifrovannye-knigi-iz-fonda-gpntb-so-ran-fc1eecf6/book/%D0%9467-1759510646731|https://maps.google.ru/maps",fulltext,HIGH,Found in PMCID PMC9023432
3798,1484,,renal disease in cats and dogs-lessons learned from text-mined trends in humans,39682316,https://assets.publishing.service.gov.uk/media/5a82c379e5274a2e8ab593af/ChronickidneydiseaseCKDprevalencemodelbriefing.pdf|https://www.mdpi.com/article/10.3390/ani14233349/s1|http://www.iris-kidney.com/guidelines/guidelines_updates_2023.html|https://joint-research-centre.ec.europa.eu/eu-reference-laboratory-alternatives-animal-testing-eurl-ecvam/biomedical-research_en,fulltext,HIGH,Found in PMCID PMC11639467
3799,1485,,conjugated polymer process ontology | experimental data repository for organic field-effect transistors,38027538,https://pubs.acs.org/doi/10.1021/acs.chemmater.3c01842|https://www.isa.org/standards-and-publications/isa-standards/isa-standards-committees/isa88|https://www.mgi.gov/|https://criptapp.org/keys/,fulltext,LOW,Found in PMCID PMC10653076
3800,1486,,microscopy image dataset for deep learning-based quantitative assessment of pulmonary vascular changes,38879569,https://ror.org/01xt2dr21,fulltext,LOW,Found in PMCID PMC11180164
3801,1487,,stage specific transcriptomic analysis and database for zebrafish oogenesis,35733854,https://academic.oup.com/biolreprod/article-lookup/doi/10.1095/biolreprod.113.107706|https://www.frontiersin.org/articles/10.3389/fcell.2022.826892/full#supplementary-material|http://link.springer.com/10.1007/978-3-319-46095-6_5|https://linkinghub.elsevier.com/retrieve/pii/S0091679X08618981|https://linkinghub.elsevier.com/retrieve/pii/S0070215320300776|https://linkinghub.elsevier.com/retrieve/pii/S0070215319300262|https://linkinghub.elsevier.com/retrieve/pii/S0070215304590014|https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/content-exploration-and-databases/qiagen-ipa/,fulltext,LOW,Found in PMCID PMC9207522
3802,1488,,database of lung cancer-related genes for the identification of subtype-specific prognostic biomarkers,36979050,https://www.highcharts.com/|https://getbootstrap.com/|https://www.mdpi.com/article/10.3390/biology12030357/s1|http://soft.bioinfo-minzhao.org/lcgene,fulltext,LOW,Found in PMCID PMC10045015
3803,1489,,genome engineering toolbox,37192099,NOT_FOUND,not_available,,No URLs found in fulltext
3804,1490,htd | hppd,,39895511,NOT_FOUND,not_available,,No URLs found in fulltext
3805,1491,,neuromorphological atlas of human prenatal brain development,37240827,http://www.brainspan.org/static/atlas|https://fipat.library.dal.ca/TNA/|https://brainmicroscopy.com/collection/homo/brain-development/|https://brainmorphology.science/,fulltext,HIGH,Found in PMCID PMC10221423
3806,1492,,lung cancer computational biology and resources,34751162,NOT_FOUND,not_available,,No URLs found in fulltext
3807,1493,,quality by digital design for developing platform rna vaccine and therapeutic manufacturing processes,38814403,NOT_FOUND,not_available,,No URLs found in fulltext
3808,1494,,multidimensional protein solubility optimization with an ultrahigh-throughput microfluidic platform,36930285,https://pubs.acs.org/doi/10.1021/acs.analchem.2c05495,fulltext,LOW,Found in PMCID PMC10061369
3809,1495,,worldwide population str database constructed using high-coverage massively parallel sequencing data obtained,36553472,https://www.internationalgenome.org|http://www.thermofisher.com/hid-ngs|https://www.mdpi.com/article/10.3390/genes13122205/s1|https://hipstr-tool.github.io/HipSTR-tutorial/|https://www.internationalgenome.org/data-portal/data-collection/30x-grch38|https://verogen.com/products/universal-analysis-software/,fulltext,LOW,Found in PMCID PMC9778533
3810,1496,,clsoilmaps,37717016,https://soilgrids.com|https://dga.mop.gob.cl/estudiospublicaciones/mapoteca/Paginas/Mapoteca-Digital.aspx|https://ror.org/02cafbr77|https://ror.org/027nn6b17|https://ror.org/0326knt82|https://www.bcn.cl/siit/mapas_vectoriales|https://ror.org/047gc3g35|https://www.tidymodels.org|https://openlandmap.org|https://www.cde.unibe.ch/e65013/e542846/e707304/e707386/e707388/CDE_Pre-processingTool-BackgroundAndMethods_eng.pdf|https://ror.org/0508vn378,fulltext,LOW,Found in PMCID PMC10505153
3811,1497,,a comprehensive review of current virus databases,37766241,https://vogdb.org/reports/release_stats|https://www.mdpi.com/article/10.3390/v15091834/s1,fulltext,LOW,Found in PMCID PMC10537806
3812,1498,,spindrop | a droplet microfluidic platform to maximise single-cell sequencing information content,37553326,https://ror.org/04tnbqb63|https://ror.org/05cy4wa09|https://ror.org/05dxps055|https://openwetware.org/wiki/DropBase:Devices|https://ror.org/013meh722|https://ror.org/039bjqg32,fulltext,LOW,Found in PMCID PMC10409775
3813,1499,,genome sequence resource and annotation of,35226813,NOT_FOUND,not_available,,No URLs found in fulltext
3814,1500,,digital world of cytogenetic and cytogenomic web resources,38913321,NOT_FOUND,not_available,,No URLs found in fulltext
3815,1501,,modular droplet-based microfluidic platform for functional phenotypic screening of natural killer cells,40256918,NOT_FOUND,not_available,,No URLs found in fulltext
3816,1502,,first genome sequence resource of | causal agent of foxtail millet stinking smut disease,36537834,NOT_FOUND,not_available,,No URLs found in fulltext
3817,1503,,european data collection framework,35358188,https://datacollection.jrc.ec.europa.eu/wordef/fishing-activity-metier|https://datacollection.jrc.ec.europa.eu/wordef/fleet-segment-dcf|https://stecf.jrc.ec.europa.eu/dd/fleet|https://stecf.jrc.ec.europa.eu/data-dissemination|https://stecf.jrc.ec.europa.eu/dd/fdi,fulltext,HIGH,Found in PMCID PMC8970507
3818,1504,,adeno-associated virus toolkit to target diverse brain cells,35440143,NOT_FOUND,not_available,,No URLs found in fulltext
3819,1505,,chloroplast cell-free systems from different plant species,39028299,https://www.ipcc.ch/srccl/chapter/chapter-5/|https://pubs.acs.org/doi/10.1021/acssynbio.4c00117,fulltext,LOW,Found in PMCID PMC11334176
3820,1506,,data collection strategy based on oselm,35178077,NOT_FOUND,not_available,,No URLs found in fulltext
3821,1507,,mapping pituitary neuroendocrine tumors,39814754,https://ror.org/02jx3x895|https://ror.org/00hj8s172|https://ror.org/048b34d51,fulltext,LOW,Found in PMCID PMC11735639
3822,1508,,crispr platform for targeted in vivo screens,36587138,NOT_FOUND,not_available,,No URLs found in fulltext
3823,1509,tat-hum,,38504077,NOT_FOUND,not_available,,No URLs found in fulltext
3824,1510,,maizenetome,37553832,NOT_FOUND,not_available,,No URLs found in fulltext
3825,1511,,first federally endangered lichen,37504687,https://www.mdpi.com/article/10.3390/jof9070698/s1|https://lichenportal.org/portal/|https://chlorobox.mpimp-golm.mpg.de/geseq.html|http://tree.bio.ed.ac.uk/software/Wgtree/,fulltext,LOW,Found in PMCID PMC10381751
3826,1512,,ultrasensitive surface-enhanced raman scattering platform for protein detection via active delivery to nanogaps as a hotspot,39093951,https://pubs.acs.org/doi/10.1021/acsnano.4c09578,fulltext,LOW,Found in PMCID PMC11328179
3827,1513,,medicinal plant genome database,35669712,http://www.herbgenome.com/,fulltext,HIGH,Found in PMCID PMC9160725
3828,1514,,genome sequence resource of | causative agent of apple replant disease,36587236,NOT_FOUND,not_available,,No URLs found in fulltext
3829,1515,,cesnet-timeseries24,40011509,https://www.python.org/downloads/release/python-390|https://ror.org/03kqpb082|https://www.timescale.com|https://www.cesnet.cz/en/gdpr|https://www.rfc-editor.org/info/rfc7011|https://ror.org/050dkka69,fulltext,LOW,Found in PMCID PMC11865510
3830,1516,,more resilient culture collections,35456792,https://www.dpi.nsw.gov.au/about-us/services/collections/collection-services|https://www.eccosite.org/|https://www.eppo.int/media/uploaded_images/ACTIVITIES/plant_quarantine/DP_instructions_for_authors_2020.pdf|http://www.ddbj.nig.ac.jp/index-e.html|https://www.globaltrademag.com/global-kiwi-fruit-market-2019-new-zealand-and-italy-are-the-leading-exporters-of-kiwi-fruits/|https://cirm-cfbp.fr|https://www.mirri.org/|http://refs.wdcm.org/|https://www.landcareresearch.co.nz/icmp|http://www.wfcc.info/|https://www.fera.co.uk/ncppb|https://nrrl.ncaur.usda.gov/|https://www.gbif.org/|https://ri.conicet.gov.ar/handle/11336/150564,fulltext,HIGH,Found in PMCID PMC9029405
3831,1517,,lefood-set,40388400,https://www.jst.go.jp/kisoken/crest/en/|https://arxiv.org/abs/1409.1556,fulltext,LOW,Found in PMCID PMC12087991
3832,1518,,fair-compliant,40175438,https://quarto.org/docs/presentations/|https://ror.org/01bnjbv91|https://bestsoilhydro.net|https://posit.co/products/open-source/rstudio/|https://s2maps.eu|http://hbiostat.org/|https://ror.org/03tc05689|https://ror.org/04jr1s763|https://iahs.info/uploads/dms/8989.21-28-209-Commandeur.pdf|https://openknowledge.fao.org/handle/20.500.14283/cc4831en|https://www.sardegnaforeste.it/article/agenzia-regionale-forestas|https://ror.org/01dt7qh15|https://www.R-project.org/,fulltext,LOW,Found in PMCID PMC11965339
3833,1519,,hybirdrag,40404823,https://ror.org/00seraz22,fulltext,LOW,Found in PMCID PMC12098894
3834,1520,,enzyme catalysis for sustainable value creation using renewable biobased resources,39683928,https://sdgs.un.org/gsdr/gsdr2023|https://sdgs.un.org/2030agenda,fulltext,LOW,Found in PMCID PMC11643197
3835,1521,,automated native mass spectrometry analysis,37291876,NOT_FOUND,not_available,,No URLs found in fulltext
3836,1522,,marine resources offer new compounds and strategies for the treatment of skin and soft tissue infections,37504918,NOT_FOUND,not_available,,No URLs found in fulltext
3838,1523,,linear motif database resources to identify sh2 domain binders,37668974,NOT_FOUND,not_available,,No URLs found in fulltext
3839,1524,,fungalroot,35915959,NOT_FOUND,not_available,,No URLs found in fulltext
3840,1525,,changing landscape of cancer vaccines-novel proteomics platform for new antigen compositions,35457221,NOT_FOUND,not_available,,No URLs found in fulltext
3841,1526,,molecular toolbox for linkage type-specific analysis of ubiquitin signaling,40192223,NOT_FOUND,not_available,,No URLs found in fulltext
3842,1527,,optimally fabricated platform guides cancer-specific activation of chemotherapeutic drugs and toxicity-free cancer treatment,35670274,NOT_FOUND,not_available,,No URLs found in fulltext
3843,1528,,nanomaterial surface modification toolkit: principles,37931382,NOT_FOUND,not_available,,No URLs found in fulltext
3844,1529,imse,,35965308,https://pytorch.org/|https://bmcbioinformatics.biomedcentral.com/articles/supplements/volume-23-supplement-7,fulltext,MEDIUM,Found in PMCID PMC9375903
3846,1530,ppfab,,38865446,NOT_FOUND,not_available,,No URLs found in fulltext
3847,1531,,marine microbial-derived resource exploration,35736155,http://antismash.secondarymetabolites.org/|http://csdb.bioserv.pbf.hr/csdb/ClustScanWeb.html|http://www.clustermine360.ca/|https://mibig.secondarymetabolites.org/|https://www.marketsandmarkets.com/Market-Reports/astaxanthin-market-162119410.html|http://clustermine360.ca/|https://img.jgi.doe.gov/cgi-bin/abc/main.cgi|http://napdos.ucsd.edu/|https://img.jgi.doe.gov/abc|http://bactibase.pfba-lab-tun.org|http://nocardia.nih.go.jp/fp4|http://esnapd2.rockefeller.edu/|http://dna.sherman.lsi.umich.edu/|https://www.jcvi.org/smurf|https://www.prnewswire.com/in/news-releases/carotenoids-market-size-is-projected-to-reach-usd-1168-7-million-by-2026-at-cagr-0-6-valuates-reports-810425072.html|http://www.bio.nite.go.jp/pks/|http://www.sanger.ac.uk/science/tools/artemis|https://www.marketsandmarkets.com/Market-Reports/carotenoid-market-158421566.html|http://antismash-db.secondarymetabolites.org/,fulltext,LOW,Found in PMCID PMC9229179
3848,1532,,sequencing data analysis on the maser platform,35867230,NOT_FOUND,not_available,,No URLs found in fulltext
3849,1533,,electron microscopy of ctenophores,38668966,NOT_FOUND,not_available,,No URLs found in fulltext
3850,1534,,disease prediction using graph machine learning based on,37046958,https://dl.acm.org|https://ieeexplore.ieee.org/Xplore/home.jsp|https://www.elsevier.com/en-au,fulltext,LOW,Found in PMCID PMC10094099
3851,1535,,physical layer authentication in wireless networks-based machine learning approaches,36850412,https://www.statista.com/statistics/1101442/iot-number-of-connected-devices-worldwide/#statisticContainer,fulltext,LOW,Found in PMCID PMC9958609
3852,1536,,toolkit for single-nucleus characterization of glioblastoma,40553287,NOT_FOUND,not_available,,No URLs found in fulltext
3853,1537,,and comparison of antimicrobial resistance gene databases,35326803,http://staff.washington.edu/jwallace/farme/index.html|https://smile.hku.hk/SARGs|https://www.mdpi.com/2079-6382/11/3/339/s1|https://ardb.cbcb.umd.edu/|http://www.dantaslab.org/resfams|https://bench.cs.vt.edu/argminer/#/home|https://patricbrc.org/|http://mgps.eu/Mustard/index.php?id=accueil|https://megares.meglab.org/|https://card.mcmaster.ca/|https://cge.cbs.dtu.dk/services/ResFinder/,fulltext,LOW,Found in PMCID PMC8944830
3854,1538,,three-dimensional structure databases of biological macromolecules,35507259,NOT_FOUND,not_available,,No URLs found in fulltext
3855,1539,,brightfield vs fluorescent staining dataset-a test bed image set for machine learning based virtual staining,36949058,NOT_FOUND,not_available,,No URLs found in fulltext
3856,1540,,genome resource of raspberry root rot pathogen &lt;i&gt;phytophthora gonapodyides&lt;/i&gt,38751380,http://ivyspring.com/terms,fulltext,LOW,Found in PMCID PMC11093715
3857,1541,,combat environmental antibiotic resistance,39226538,NOT_FOUND,not_available,,No URLs found in fulltext
3858,1542,,promoting collaborative scholarship during the covid-19 pandemic through an innovative covid-19 data explorer and repository at yale school of medicine,39226547,https://medicine.yale.edu/news-article/ctra-created-yale-dom-covid-explorer-is-important-research-tool/|https://isaric.org/|https://formative.jmir.org|https://www.ohdsi.org/data-standardization/|https://coronavirus.jhu.edu/data|https://clinicaltrials.gov/ct2/who_table|https://www.iddo.org/|https://pm.jh.edu/|https://covid.cdc.gov/covid-data-tracker/#datatracker-home|https://ncats.nih.gov/n3c/about,fulltext,LOW,Found in PMCID PMC11408881
3859,1543,,chemical ecology of floral resources in conservation biological control,36130040,NOT_FOUND,not_available,,No URLs found in fulltext
3860,1544,,fluorescence detection platform of metal-organic frameworks for biomarkers,37473653,NOT_FOUND,not_available,,No URLs found in fulltext
3861,1545,,genome assembly and annotation of the dark-branded bushbrown butterfly mycalesis mineus,38505885,NOT_FOUND,not_available,,No URLs found in fulltext
3862,1546,,wgs data collections,36769353,https://myriad.com/oncology/mychoice-cdx/|https://digital-strategy.ec.europa.eu/en/policies/1-million-genomes|https://ascopost.com/issues/september-10-2020-supplement-gynecologic-cancers-almanac/prima-trial-reports-benefit-with-niraparib-across-ovarian-cancer-subsets/|https://www.nature.com/immersive/d42859-020-00002-x/index.html|https://gnomad.broadinstitute.org|https://gnomad.broadinstitute.org/about|https://www.statnews.com/2018/07/25/ibm-watson-recommended-unsafe-incorrect-treatments/|https://genomics.ucsf.edu/content/ucsf-500-cancer-gene-panel-test-ucsf500-uc500,fulltext,LOW,Found in PMCID PMC9917848
3863,1547,,bioluminescent microbial bioreporters,39997013,https://goldbook.iupac.org/terms/view/B00663,fulltext,LOW,Found in PMCID PMC11853290
3864,1548,,robust discovery platform,35343960,NOT_FOUND,not_available,,No URLs found in fulltext
3865,1549,,aryl-modified pentamethyl cyanine dyes,38063803,NOT_FOUND,not_available,,No URLs found in fulltext
3866,1550,elsi,,36703942,http://www.coe.int.ezprimo1.idc.ac.il/bioethics|https://mashable.com/article/at-home-ancestry-test-boom/|https://www.the-blockchain.com/2018/09/12/dnatix-sets-a-new-record-compresses-dna-sequences-to-99-per-cent-of-original-size/|https://futurism.com/the-byte/nobody-buying-nfts-anymore|https://ide.mit.edu/insights/blockchain-explained/|https://www.vox.com/science-and-health/2018/10/12/17957268/science-ancestry-dna-privacy|https://goo.gl/vDHM7j|https://www.newscientist.com/article/2229828-23andme-has-sold-the-rights-to-develop-a-drug-based-on-its-users-dna/|https://www.ft.com/content/3c64101b-c4a1-49b3-a187-30229b1e5b9d|https://www,fulltext,MEDIUM,Found in PMCID PMC9871783
3867,1551,,a genomics,36261617,http://genome.crg.es/astalavista/|http://greenc.sciencedesigners.com/wiki/Main_Page|http://systemsbiology.cau.edu.cn/agriGOv2/|https://www.genome.jp/kegg/kaas/|http://cantata.amu.edu.pl/download.php|http://ccbb.jnu.ac.in/CaGEA,fulltext,LOW,Found in PMCID PMC9581958
3868,1552,,﻿catalog,37457653,http://centerforayatematicentomology.org/|https://binary.pensoft.net/fig/873335|http://hdl.handle.net/2067/41580|https://bioweb.bio/portal/|https://binary.pensoft.net/file/873337|http://opendatacommons.org/licenses/odbl/1.0/|https://binary.pensoft.net/fig/873334|https://binary.pensoft.net/fig/873336|http://zoobank.org/4838AA80-0FEB-4CB1-8153-9FE39E92F1BB,fulltext,LOW,Found in PMCID PMC10339112
3869,1553,darg,an integrated knowledge base for analyzing addictive drug-related genes,39669549,https://darg-database.cn/,fulltext,HIGH,Found in PMCID PMC11635640
3870,1554,,universal amplification-free nucleic acid test platform,39784310,NOT_FOUND,not_available,,No URLs found in fulltext
3871,1555,,toolbox for bio-organic applications,35164045,NOT_FOUND,not_available,,No URLs found in fulltext
3872,1556,,japan monkey centre primates brain imaging repository of high-resolution postmortem magnetic resonance imaging,37031828,NOT_FOUND,not_available,,No URLs found in fulltext
3873,1557,,rice gene index,36966359,NOT_FOUND,not_available,,No URLs found in fulltext
3874,1558,,binning metagenomic contigs using unsupervised clustering and reference databases,35639335,NOT_FOUND,not_available,,No URLs found in fulltext
3875,1559,,arabidopsis leaf quantitative atlas,38572078,http://chlorokb.fr|https://public.flourish.studio/visualisation/13318228/|https://www.unige.ch/sciences/biologie/bioveg/crevecoeur/|https://flourish.studio/,fulltext,LOW,Found in PMCID PMC10988163
3876,1560,,heuristic pairwise alignment in database environments,36360242,NOT_FOUND,not_available,,No URLs found in fulltext
3877,1561,,toolkit for heterochromatin repair studies,35328082,NOT_FOUND,not_available,,No URLs found in fulltext
3878,1562,,complete genome sequences of four strains of,35491948,NOT_FOUND,not_available,,No URLs found in fulltext
3879,1563,,metabolic potential and resource allocation in fission yeast,35950759,https://research.tue.nl/en/publications/the-scip-optimization-suite-60,fulltext,LOW,Found in PMCID PMC9426579
3880,1564,,demand nanoliter sampling probe,35786947,NOT_FOUND,not_available,,No URLs found in fulltext
3881,1565,,photo-enhanced chemo-transistor platform for ultrasensitive assay of small molecules,37097713,NOT_FOUND,not_available,,No URLs found in fulltext
3882,1566,,materials cloud 2d database,37310789,https://www.materialscloud.org/discover/mc2d/|http://www.fiz-karlsruhe.com/icsd.html|https://pubs.acs.org/doi/10.1021/acsnano.2c11510|https://mpds.io/,fulltext,HIGH,Found in PMCID PMC10403156
3883,1567,,first genome of the balearic shearwater,35524941,https://www.iucnredlist.org|http://broadinstitute.github.io/picard/|https://birdsoftheworld.org/bow/home,fulltext,LOW,Found in PMCID PMC9117697
3884,1568,,cancersrt,39277030,NOT_FOUND,not_available,,No URLs found in fulltext
3885,1569,,light-bulb sea squirt clavelina lepadiformis,38441487,https://www.repeatmasker.org/RepeatMasker/|https://dgenies.toulouse.inra.fr/|http://meme-suite.org/tools/fimo|http://iqtree.cibiv.univie.ac.at/,fulltext,LOW,Found in PMCID PMC10950049
3886,1570,,organoidportal | web server and single-cell transcriptome database featuring reference atlases of organoids,39113237,http://organoidportal.jflab.ac.cn:18083/app/organoidportal,fulltext,HIGH,Found in PMCID PMC11306279
3887,1571,,waste to resource,37835298,https://ec.europa.eu/eurostat/statistics-explained/index.php?title=Food_waste_and_food_waste_prevention_-_estimates|https://eur-lex.europa.eu/resource.html?uri=cellar:b828d165-1c22-11ea-8c1f-01aa75ed71a1.0002.02/DOC_1&#x00026;format=PDF|https://eur-lex.europa.eu/resource.html?uri=cellar:9903b325-6388-11ea-b735-01aa75ed71a1.0017.02/DOC_1&#x00026;format=PDF,fulltext,HIGH,Found in PMCID PMC10572264
3888,1572,,hu</sup | publicly available database,35820117,NOT_FOUND,not_available,,No URLs found in fulltext
3889,1573,,compendium on food crop plants,35328657,https://www.intechopen.com/chapters/30870|https://patents.google.com/patent/US5679880A/enClinicalTrial|https://www.oecd-ilibrary.org/environment/oecd-guidelines-for-the-testing-of-chemicals-section-4-health-effects_20745788,fulltext,LOW,Found in PMCID PMC8951019
3890,1574,,catalytic hairpin assembly-based self-ratiometric gel electrophoresis detection platform for reliable nucleic acid analysis,38785706,https://www.mdpi.com/article/10.3390/bios14050232/s1,fulltext,LOW,Found in PMCID PMC11118829
3891,1575,,design of multi-cancer vocs profiling platform,40211116,NOT_FOUND,not_available,,No URLs found in fulltext
3892,1576,,seventy years of dose-response models,38802101,NOT_FOUND,not_available,,No URLs found in fulltext
3893,1577,,electrochemical aptamer-based sensors,34837195,NOT_FOUND,not_available,,No URLs found in fulltext
3894,1578,,soyomics,36950735,NOT_FOUND,not_available,,No URLs found in fulltext
3895,1579,,coiled-coil interaction toolbox for engineering mammalian cells,38441756,NOT_FOUND,not_available,,No URLs found in fulltext
3896,1580,nccih,,36311883,NOT_FOUND,not_available,,No URLs found in fulltext
3897,1581,,utilizing electrochemical biosensors,37835747,NOT_FOUND,not_available,,No URLs found in fulltext
3898,1582,,personalised recommendation of pe network course environment resources using data mining analysis,36017244,NOT_FOUND,not_available,,No URLs found in fulltext
3900,1583,,silk hydrogel platform enable the design of aligned and gradient cues for regenerative medicine,40211606,NOT_FOUND,not_available,,No URLs found in fulltext
3901,1584,,bnaomics | a comprehensive platform combining pan-genome and multi-omics data from brassica napus,37098652,https://bnaomics.ocri-genomics.net/download|https://bnaomics.ocri-genomics.net/|https://www.genoscope.cns.fr/brassicanapus/,fulltext,HIGH,Found in PMCID PMC10504585
3902,1585,,toannopridb,39736494,NOT_FOUND,not_available,,No URLs found in fulltext
3903,1586,,ecological predictors of zoonotic vector status among dermacentor ticks,36066562,https://www.gideononline.com/|https://www.GBIF.org|https://www.gislounge.com/terrestrial-ecoregions-gis-data/|http://imagej.nih.gov/ij/|https://www.inaturalist.org|https://www.gideononline.com|https://www.cdc.gov/ticks/|http://vectormap.si.edu/|https://www.catalogueoflife.org/,fulltext,LOW,Found in PMCID PMC9667724
3904,1587,,emergence of oligonucleotide building blocks,39704048,NOT_FOUND,not_available,,No URLs found in fulltext
3905,1588,,metabolic signatures from genebank collections,36623924,NOT_FOUND,not_available,,No URLs found in fulltext
3906,1589,,human pangenome project,35444317,NOT_FOUND,not_available,,No URLs found in fulltext
3907,1590,,diagnosis of urinary tract cancers on a,37738107,NOT_FOUND,not_available,,No URLs found in fulltext
3908,1591,cgg,,37934729,https://web.archive.org/web/20080105003605/http://cgg.ebi.ac.uk/cgg/Services.html|http://cgg.ebi.ac.uk/cgg/Services.html|https://web.archive.org/web/*/cgg.ebi.ac.uk|http://genome.academy/how/links,fulltext,HIGH,Found in PMCID PMC10629618
3909,1592,,camel proteins and enzymes,35903143,NOT_FOUND,not_available,,No URLs found in fulltext
