id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
37279138,http://www.acdb.plus/AADB,,aadb,www.acdb.plus,True,200.0,9,9,0,MEDIUM,Content: search; Content: query; Content: download; Content: data; Content: database,1397.06,,0,http://www.acdb.plus/AADB/,False,,
35821017,https://pharmebi.net,pharmebinet,,pharmebi.net,True,200.0,5,5,0,MEDIUM,Title: EBI,152.41,,0,https://pharmebi.net/,False,,
36394419,https://oakrootrnadb.idpan.poznan.pl/,oakrootrnadb,,oakrootrnadb.idpan.poznan.pl,True,502.0,38,33,5,CRITICAL,Content: search database; Content: gene; Content: protein; Content: sequence; Content: biological; Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,261.0,HTTP 502,0,https://oakrootrnadb.idpan.poznan.pl/,True,http://web.archive.org/web/20250513141741/https://oakrootrnadb.idpan.poznan.pl/,2025-05-13
35411388,http://caps.ncbs.res.in/pass2/,,pass2.7 | scope | pass2,caps.ncbs.res.in,True,200.0,19,19,0,CRITICAL,Content: protein; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: data; Content: database,1618.79,,0,https://caps.ncbs.res.in/pass2/,False,,
34723320,http://www.virbase.org/,virbase,,www.virbase.org,True,200.0,35,35,0,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: repository; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,374.96,,0,http://www.virbase.org/,False,,
34788838,https://gmrepo.humangut.info,,gmrepo,gmrepo.humangut.info,True,200.0,13,8,5,HIGH,Title: genome; Title: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1360.21,,0,https://gmrepo.humangut.info/,False,,
34723317,https://omic.tech/3dsnpv2/,,3dsnp,omic.tech,True,200.0,28,28,0,CRITICAL,Content: genome; Content: gene; Content: variant; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1591.02,,0,https://3dsnp.omic.tech/,False,,
34723326,http://greenc.sequentiabiotech.com/wiki2/Main_Page,,greenc,greenc.sequentiabiotech.com,True,200.0,47,47,0,CRITICAL,Content: NIH; Content: Ensembl; Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: repository; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,1145.27,,0,http://greenc.sequentiabiotech.com/wiki2/Main_Page,False,,
37639797,http://www.orgene.net/HMDB/,,hmdb,www.orgene.net,True,200.0,20,20,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: search; Content: query; Content: download; Content: curated; Content: data; Content: database,657.18,,0,http://www.orgene.net/HMDB/,False,,
36968016,http://cailab.labshare.cn/ESCCdb,,esccdb,cailab.labshare.cn,False,500.0,0,0,0,VERY LOW,,786.28,HTTP 500,0,http://cailab.labshare.cn/ESCCdb/,False,,
39982792,https://ctdbase.org,pubtator | comparative toxicogenomics database,,ctdbase.org,True,200.0,8,8,0,MEDIUM,Content: search; Content: browse; Content: submit; Content: data,454.73,,0,https://ctdbase.org/,False,,
38016694,https://possum.cbrc.pj.aist.go.jp/PoSSuM/,,possum,possum.cbrc.pj.aist.go.jp,True,200.0,38,38,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: search; Content: query; Content: download; Content: annotation; Content: data; Content: database,903.12,,0,https://possum.cbrc.pj.aist.go.jp/PoSSuM/,False,,
34788852,https://awi.cuhk.edu.cn/dbPTM/,,dbptm,awi.cuhk.edu.cn,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='awi.cuhk.edu.cn', port=443): Max retries exceeded with url: /dbPTM/ (Cause",0,https://awi.cuhk.edu.cn/dbPTM/,False,,
39048957,http://peachtree.work/home,,ppgv,peachtree.work,True,404.0,15,15,0,CRITICAL,Content: archive; Content: resource; Content: tool; Content: query; Content: browse; Content: download; Content: data; Content: portal,1013.4,HTTP 404,0,http://peachtree.work/home,True,http://web.archive.org/web/20241006104804/http://peachtree.work/home,2024-10-06
38000385,https://iagr.genomics.cn/CropGS/,cropgs-hub,,iagr.genomics.cn,True,200.0,2,2,0,LOW,Content: search,1357.92,,0,https://iagr.genomics.cn/CropGS/,False,,
35641095,http://funagepro.molgenrug.nl,funage-pro,,funagepro.molgenrug.nl,True,200.0,21,21,0,CRITICAL,Content: genome; Content: gene; Content: molecular; Content: tool; Content: query; Content: download; Content: annotation; Content: data; Content: database; Content: server,692.02,,0,http://funagepro.molgenrug.nl/,False,,
40145964,http://www.bioinform.cn/RBAD/,,rbad,www.bioinform.cn,True,200.0,23,23,0,CRITICAL,Content: genome; Content: gene; Content: expression; Content: tool; Content: search; Content: query; Content: download; Content: annotation; Content: data; Content: database; Content: server,14740.2,,0,http://www.bioinform.cn/RBAD/,False,,
34985769,http://bioinfo-sysu.com/fpia,,fpia,bioinfo-sysu.com,True,200.0,35,30,5,CRITICAL,Content: gene; Content: molecular; Content: mutation; Content: expression; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Title: server; ★ TITLE BONUS: 'server' in page title,1126.96,,0,http://bioinfo-sysu.com/fpia/,False,,
38803273,http://210.22.121.250:8888/CoSFISH/home/indexPage,cosfish,,210.22.121.250:8888,True,200.0,21,21,0,CRITICAL,Content: gene; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,589.77,,0,http://210.22.121.250:8888/CoSFISH/home/indexPage,False,,
36263784,http://bic.jhlab.tw/,,bic,bic.jhlab.tw,True,200.0,21,21,0,CRITICAL,Content: genome; Content: gene; Content: biological; Content: expression; Content: search; Content: query; Content: download; Content: data; Content: database,1298.25,,0,http://140.112.52.86:8888/bic/,False,,
39343895,http://backlin.cabgrid.res.in/FEAtl/,,featl,backlin.cabgrid.res.in,True,,20,20,0,CRITICAL,Content: gene; Title: expression; Content: archive; Content: resource; Content: search; Content: query; Content: download; Content: annotation; Content: data,,"Error: HTTPConnectionPool(host='backlin.cabgrid.res.in', port=80): Max retries exceeded with url: /FEAtl/ (",0,http://backlin.cabgrid.res.in/FEAtl/,True,http://web.archive.org/web/20241001223307/http://backlin.cabgrid.res.in/FEAtl/,2024-10-01
35788654,http://bis.zju.edu.cn/LBD,,lbd,bis.zju.edu.cn,True,200.0,34,34,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: protein; Content: molecular; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: data; Content: database,2854.87,,0,https://bis.zju.edu.cn/LBD/,False,,
39720854,https://atorang.shinyapps.io/NanoCMSer,nanocmser,cms,atorang.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,2073.36,,0,https://atorang.shinyapps.io/NanoCMSer/,False,,
36263826,https://ngdc.cncb.ac.cn/gwas/,gwas atlas,,ngdc.cncb.ac.cn,True,200.0,46,46,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: genome; Content: gene; Content: variant; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database,2877.36,,0,https://ngdc.cncb.ac.cn/gwas/,False,,
39425944,http://www.sgbdb.com/sgdb/,sesamumgdb,,www.sgbdb.com,True,200.0,25,25,0,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: molecular; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: data; Content: database,917.53,,0,http://www.sgbdb.com/sgdb/,False,,
38262680,http://www.echinobase.org,echinobase,,www.echinobase.org,True,200.0,70,70,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,2592.58,,0,https://www.echinobase.org/echinobase/,False,,
38967205,http://organogenesisdb.com/,organogenesisdb,,organogenesisdb.com,True,200.0,3,3,0,LOW,Content: gene,1006.16,,0,http://organogenesisdb.com/,False,,
40309917,https://evolve-iiserkol.com,,evolve,evolve-iiserkol.com,True,,11,11,0,HIGH,Content: gene; Content: archive; Content: resource; Content: download; Content: data,,Timeout (20s),0,https://evolve-iiserkol.com,True,http://web.archive.org/web/20250405212538/https://evolve-iiserkol.com/,2025-04-05
36280237,https://genesilico.pl/nacddb/,nucleic acid circular dichroism database,nacddb,genesilico.pl,True,200.0,38,33,5,CRITICAL,Content: EBI; Content: gene; Content: protein; Content: molecular; Content: variant; Content: collection; Content: resource; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Title: server; ★ TITLE BONUS: 'server' in page title,185.19,,0,https://genesilico.pl/nacddb/,False,,
38557635,https://db.cngb.org/lettuce/,lettucedb,,db.cngb.org,True,200.0,32,27,5,CRITICAL,Content: genome; Content: sequence; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: browse; Content: download; Content: annotation; Title: data; Title: database; Content: server; Content: portal; ★ TITLE BONUS: 'database' in page title,438.88,,0,https://db.cngb.org/lettuce/,False,,
36542404,https://physics.carleton.ca/clrp/egs_brachy/seed_database_v2,,clrp,physics.carleton.ca,True,200.0,25,20,5,CRITICAL,Content: EBI; Content: gene; Content: variant; Content: resource; Content: search; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,670.1,,0,https://physics.carleton.ca/clrp/egs_brachy/seed_database_v2,False,,
41031637,https://datatools.sjri.res.in/VBG/,,cobvar,datatools.sjri.res.in,True,200.0,24,19,5,CRITICAL,Content: gene; Content: variant; Content: resource; Content: search; Content: query; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,575.67,,0,https://datatools.sjri.res.in/VBG/,False,,
35461097,http://www.ccdb.idsl.me,,ccdb,www.ccdb.idsl.me,True,200.0,17,17,0,CRITICAL,Content: EBI; Content: expression; Content: repository; Content: tool; Content: search; Content: data; Content: database,641.58,,0,https://www.ccdb.idsl.me/,False,,
35705797,http://hdrnas.saha.ac.in/rnabpdb,,rnabpdb,hdrnas.saha.ac.in,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://hdrnas.saha.ac.in/rnabpdb,False,,
36869839,https://maayanlab.cloud/lncHUB2,lnchub2,,maayanlab.cloud,False,,0,0,0,VERY LOW,,,Error: Exceeded 30 redirects.,0,https://maayanlab.cloud/lncHUB2,False,,
39179660,http://PathoTracker.pku.edu.cn/,pathotracker,,PathoTracker.pku.edu.cn,True,,20,20,0,CRITICAL,Content: gene; Content: archive; Content: collection; Content: resource; Content: platform; Content: query; Content: browse; Content: download; Content: data; Content: database,,Timeout (20s),0,http://PathoTracker.pku.edu.cn/,True,http://web.archive.org/web/20240916091002/http://pathotracker.pku.edu.cn/,2024-09-16
36640825,http://www.organchip.cn,organs-on-a-chip database,oocdb,www.organchip.cn,True,200.0,42,37,5,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: gene; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1576.31,,0,http://www.organchip.cn/,False,,
35936325,https://osf.io/3ysfh/,sound-swapped video,,osf.io,True,200.0,4,4,0,LOW,Content: tool; Content: data,188.62,,0,https://osf.io/3ysfh/,False,,
38803518,http://dbebv.omicsbio.info,,dbebv | ebv,dbebv.omicsbio.info,True,200.0,33,33,0,CRITICAL,Content: genome; Content: gene; Content: protein; Content: sequence; Content: variant; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database; Content: server,1084.58,,0,http://dbebv.omicsbio.info/,False,,
36509753,https://togovar.org,togovar,,togovar.org,True,200.0,18,18,0,CRITICAL,Content: gene; Content: sequence; Content: variant; Content: search; Content: query; Content: download; Content: data; Content: database,2275.83,,0,https://grch38.togovar.org/,False,,
37410916,http://gmql.eu/variant_hunter/,varianthunter,,gmql.eu,True,200.0,5,5,0,MEDIUM,Title: variant; Content: tool,358.24,,0,http://cerilab.deib.polimi.it/variant_hunter/about,False,,
40343630,https://cb.imsc.res.in/scentindb/,scentindb,,cb.imsc.res.in,True,200.0,33,28,5,CRITICAL,Content: gene; Content: molecular; Content: biological; Content: repository; Content: resource; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,901.17,,0,https://cb.imsc.res.in/scentindb/,False,,
39540753,https://ngdc.cncb.ac.cn/vista,,vista,ngdc.cncb.ac.cn,True,200.0,28,28,0,CRITICAL,Content: genomics; Content: proteomics; Content: bioinformatics; Content: genome; Content: sequence; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: data; Content: database,3251.43,,0,https://ngdc.cncb.ac.cn/vista/index,False,,
37738401,http://cadd.zju.edu.cn/plic/,,ml-plic | pli,cadd.zju.edu.cn,True,502.0,34,34,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: protein; Content: molecular; Content: archive; Content: resource; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,5877.99,HTTP 502,0,https://cadd.zju.edu.cn/plic/,True,http://web.archive.org/web/20250427064325/http://cadd.zju.edu.cn/plic/,2025-04-27
39180399,https://ddinter2.scbdd.com,ddinter,,ddinter2.scbdd.com,True,200.0,23,23,0,CRITICAL,Content: gene; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: server,1204.4,,0,https://ddinter2.scbdd.com/,False,,
39360609,https://www.biosino.org/rdbsb/,,rdbsb,www.biosino.org,True,200.0,51,46,5,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: gene; Content: protein; Content: sequence; Content: biological; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: submit; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,2368.53,,0,https://www.biosino.org/rdbsb/,False,,
37410917,https://bis.zju.edu.cn/cropgf,,cropgf,bis.zju.edu.cn,True,200.0,13,13,0,HIGH,Content: gene; Content: biological; Content: search; Content: query; Content: data; Content: database,2074.1,,0,https://bis.zju.edu.cn/cropgf/,False,,
37165197,https://perunpdb.com.pe/,perunpdb | peruvian natural products database,,perunpdb.com.pe,True,,12,12,0,HIGH,Content: archive; Content: resource; Content: search; Content: download; Content: submit; Content: data,,"Error: HTTPSConnectionPool(host='perunpdb.com.pe', port=443): Max retries exceeded with url: / (Caused by N",0,https://perunpdb.com.pe/,True,http://web.archive.org/web/20250810104808/https://perunpdb.com.pe/,2025-08-10
38164624,http://lmmd.ecust.edu.cn/aptadb/,,aptadb,lmmd.ecust.edu.cn,True,200.0,17,17,0,CRITICAL,Content: protein; Content: molecular; Content: tool; Content: platform; Content: search; Content: query; Content: data; Content: database,1494.97,,0,https://lmmd.ecust.edu.cn/aptadb/,False,,
38181047,https://fuhaililab.github.io/sc2MeNetDrug/,sc2menetdrug,,fuhaililab.github.io,True,200.0,18,18,0,CRITICAL,Content: gene; Content: biological; Content: expression; Content: tool; Content: search; Content: annotation; Content: data; Content: database,202.7,,0,https://fuhaililab.github.io/sc2MeNetDrug/,False,,
40343712,https://caps.ncbs.res.in/gendis3/,gendis3,gendis,caps.ncbs.res.in,True,200.0,39,39,0,CRITICAL,Content: NCBI; Content: UniProt; Content: genome; Content: gene; Content: protein; Content: sequence; Content: repository; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,1010.3,,0,https://caps.ncbs.res.in/gendis3/,False,,
34871441,https://www.iprox.cn,,iprox,www.iprox.cn,True,200.0,26,21,5,CRITICAL,Content: proteomics; Content: protein; Title: resource; Content: tool; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; ★ TITLE BONUS: 'resource' in page title,1274.56,,0,https://www.iprox.cn/,False,,
37001349,https://aodb.idruglab.cn/,,aodb,aodb.idruglab.cn,True,,18,18,0,CRITICAL,Content: protein; Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='aodb.idruglab.cn', port=443): Max retries exceeded with url: / (Caused by ",0,https://aodb.idruglab.cn/,True,http://web.archive.org/web/20250713143513/https://aodb.idruglab.cn/,2025-07-13
34396391,https://t-cov.hse.ru,,t-cov,t-cov.hse.ru,True,200.0,15,15,0,CRITICAL,Content: variant; Content: mutation; Content: search; Content: query; Content: browse; Content: data; Content: portal,349.27,,0,https://t-cov.hse.ru/,False,,
37951713,http://deepbiology.cn/PlantIntronDB/,plantintrondb,,deepbiology.cn,True,200.0,14,14,0,HIGH,Content: biological; Content: resource; Content: search; Content: browse; Content: download; Content: data; Content: database,718.7,,0,http://deepbiology.cn/PlantIntronDB/,False,,
39737565,https://www.iphylo.net/,,iphylo,www.iphylo.net,True,200.0,23,23,0,CRITICAL,Content: NCBI; Title: gene; Content: biological; Content: tool; Content: query; Content: submit; Content: annotation; Content: data; Content: database; Content: server,1115.67,,0,https://www.iphylo.net/,False,,
37181657,https://prosimat.heinzelab.de/,pro-simat,,prosimat.heinzelab.de,True,,42,42,0,CRITICAL,Content: UniProt; Content: genomics; Content: gene; Content: protein; Content: molecular; Content: biological; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='prosimat.heinzelab.de', port=443): Max retries exceeded with url: / (Cause",0,https://prosimat.heinzelab.de/,True,http://web.archive.org/web/20230607200819/https://prosimat.heinzelab.de/,2023-06-07
38213899,http://www.cctcm.org.cn,,cctcm,www.cctcm.org.cn,True,200.0,7,7,0,MEDIUM,Title: platform; Title: search; Content: browse; Content: server,913.77,,0,http://www.cctcm.org.cn/,False,,
36509942,osf.io/gkbrm,crime stereotypicality and severity database,crissd,,True,,29,24,5,CRITICAL,Content: gene; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,Error: Invalid URL 'osf.io/gkbrm': No scheme supplied. Perhaps you meant https://osf.io/gkbrm?,0,osf.io/gkbrm,True,http://web.archive.org/web/20221223204655/https://osf.io/gkbrm/,2022-12-23
38885636,http://ferr.gulab.org.cn/,ferroliganddb,,ferr.gulab.org.cn,True,200.0,2,2,0,LOW,Content: browse,2118.98,,0,https://ferr.gulab.org.cn/,False,,
36624667,http://www.oxfordjournals.org/nar/database/c/,2023 nucleic acids research database issue,,www.oxfordjournals.org,True,200.0,40,35,5,CRITICAL,Content: genomics; Content: proteomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: expression; Content: collection; Content: resource; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,551.1,,0,https://www.oxfordjournals.org:443/nar/database/c/,False,,
37296454,https://profhex.exscalate.eu/,profhex,,profhex.exscalate.eu,True,200.0,23,23,0,CRITICAL,Content: EBI; Content: protein; Content: tool; Content: platform; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: server,334.49,,0,https://profhex.exscalate.eu/,False,,
38623560,http://www.rnainter.org/riscoper,riscoper,,www.rnainter.org,True,200.0,0,0,0,VERY LOW,,496.83,,0,http://www.rnainter.org/riscoper/,False,,
36329825,https://b-amp.karishmakaushiklab.com,,b-amp,b-amp.karishmakaushiklab.com,True,200.0,33,28,5,CRITICAL,Content: UniProt; Content: bioinformatics; Content: gene; Content: protein; Title: repository; Content: resource; Content: search; Content: query; Content: download; Content: annotation; Content: data; ★ TITLE BONUS: 'repository' in page title,195.91,,0,https://b-amp.karishmakaushiklab.com/,False,,
36443666,http://metagenomics.iiserb.ac.in/mp4,,mp4,metagenomics.iiserb.ac.in,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://metagenomics.iiserb.ac.in/mp4,False,,
35592546,http://www.ewascatalog.org/upload,,ewas,www.ewascatalog.org,True,,15,15,0,CRITICAL,Content: genome; Content: archive; Content: resource; Content: search; Content: query; Content: download; Content: data,,"Error: HTTPSConnectionPool(host='www.ewascatalog.org', port=443): Max retries exceeded with url: /upload (C",0,http://www.ewascatalog.org/upload,True,http://web.archive.org/web/20240726210538/https://www.ewascatalog.org/upload/,2024-07-26
38213995,http://tscre.zsqylab.com/,,tscre | scre,tscre.zsqylab.com,True,200.0,7,2,5,MEDIUM,Title: resource; ★ TITLE BONUS: 'resource' in page title,773.12,,0,http://tscre.zsqylab.com/,False,,
39197059,https://minmatt.shinyapps.io/MACSFeD/,macsfed,,minmatt.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1438.88,,0,https://minmatt.shinyapps.io/MACSFeD/,False,,
38246798,https://gitee.com/CJchen/IGV-sRNA,srnaminer,,gitee.com,True,200.0,20,20,0,CRITICAL,Content: genomics; Content: genome; Content: repository; Content: resource; Content: tool; Content: platform; Content: browse; Content: download; Content: data,3688.21,,0,https://gitee.com/CJchen/IGV-sRNA,False,,
39033257,http://www.bioinfoindia.org/PMTPred/home.html,pmtpred,,www.bioinfoindia.org,True,200.0,19,19,0,CRITICAL,Content: bioinformatics; Content: gene; Title: protein; Content: sequence; Content: query; Content: download; Content: annotation; Content: server,378.0,,0,http://www.bioinfoindia.org/PMTPred/home.html,False,,
36165955,http://qptm.omicsbio.info,,qptm,qptm.omicsbio.info,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='qptm.omicsbio.info', port=443): Max retries exceeded with url: / (Caused b",0,http://qptm.omicsbio.info,False,,
36641216,https://simplescattering.com,,saxs,simplescattering.com,True,200.0,8,8,0,MEDIUM,Content: repository; Content: tool; Content: platform; Title: data,558.93,,0,https://simplescattering.com/,False,,
40606149,http://algicidedb.ocean-meta.com/#/,algicidedb,,algicidedb.ocean-meta.com,True,200.0,0,0,0,VERY LOW,,754.65,,0,http://algicidedb.ocean-meta.com/#/,False,,
37935582,https://leishmaniadb.ttk.hu/,leishmaniadb,,leishmaniadb.ttk.hu,True,200.0,25,25,0,CRITICAL,Content: bioinformatics; Content: gene; Content: protein; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,343.49,,0,https://leishmaniadb.ttk.hu/,False,,
37935586,https://mfs.maizegdb.org/,maize feature store,,mfs.maizegdb.org,True,200.0,25,25,0,CRITICAL,Content: genome; Content: gene; Content: biological; Content: expression; Content: repository; Content: tool; Content: search; Content: query; Content: submit; Content: data; Content: database,372.56,,0,https://mfs.maizegdb.org/,False,,
38754711,http://guolab.mpu.edu.mo/pharmredefine,pharmaredefine,,guolab.mpu.edu.mo,False,502.0,0,0,0,VERY LOW,,3726.25,HTTP 502,0,http://guolab.mpu.edu.mo/pharmredefine,False,,
35133949,https://biophi.dichlab.org,,biophi,biophi.dichlab.org,True,200.0,17,17,0,CRITICAL,Content: sequence; Content: mutation; Content: repository; Title: platform; Content: search; Content: submit; Content: data; Content: database,197.52,,0,https://biophi.dichlab.org/,False,,
39377396,http://www.perturbase.cn/,perturbase,,www.perturbase.cn,True,200.0,0,0,0,VERY LOW,,729.75,,0,http://www.perturbase.cn/,False,,
39377391,https://yanglab.hzau.edu.cn/AMIR/,,amir,yanglab.hzau.edu.cn,True,200.0,59,54,5,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: expression; Title: resource; Content: tool; Content: platform; Content: search; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: portal; ★ TITLE BONUS: 'resource' in page title,1423.67,,0,https://yanglab.hzau.edu.cn/AMIR/home/,False,,
38066711,https://loschmidt.chemi.muni.cz/predictonco,predictonco,,loschmidt.chemi.muni.cz,True,200.0,2,2,0,LOW,Content: search,251.65,,0,https://loschmidt.chemi.muni.cz/predictonco/,False,,
37542408,https://kaplanlab.shinyapps.io/ciliaminer,ciliaminer,,kaplanlab.shinyapps.io,True,200.0,37,37,0,CRITICAL,Content: EBI; Content: Ensembl; Content: gene; Content: protein; Content: sequence; Content: mutation; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Content: data; Content: database; Content: server; Content: portal,1190.87,,0,https://kaplanlab.shinyapps.io/ciliaminer/,False,,
37623730,https://www.mariclus.com,mariclus,,www.mariclus.com,True,200.0,26,21,5,CRITICAL,Content: genome; Title: gene; Content: sequence; Content: biological; Content: search; Content: submit; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,20583.17,,0,https://www.bikc.be/mariclus/,False,,
35068457,https://advp.niagads.org,alzheimer's disease variant portal,,advp.niagads.org,True,200.0,44,39,5,CRITICAL,Content: EBI; Content: genomics; Content: genome; Content: gene; Title: variant; Content: expression; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: data; Title: portal; ★ TITLE BONUS: 'portal' in page title,692.52,,0,https://advp.niagads.org/,False,,
38017550,http://emnpd.idrblab.cn/,,emnpd,emnpd.idrblab.cn,True,200.0,20,20,0,CRITICAL,Content: protein; Content: biological; Content: search; Content: query; Content: browse; Content: download; Content: curated; Content: data; Content: database; Content: web service,1633.87,,0,https://bddg.hznu.edu.cn/emnpd/,False,,
38607411,https://VARista.link,varista,,VARista.link,True,,10,10,0,HIGH,Content: archive; Content: resource; Content: tool; Content: download; Content: data,,"Error: HTTPSConnectionPool(host='varista.link', port=443): Max retries exceeded with url: / (Caused by Name",0,https://VARista.link,True,http://web.archive.org/web/20250808114914/http://varista.link/,2025-08-08
35871305,https://db.cngb.org/cmdb/,,cmdb,db.cngb.org,True,200.0,31,31,0,CRITICAL,Content: NCBI; Content: genome; Content: gene; Content: protein; Content: sequence; Content: collection; Content: resource; Content: tool; Content: search; Content: download; Content: data; Content: database; Content: server,1545.49,,0,https://db.cngb.org/cmdb/,False,,
39475181,http://bio-computing.hrbmu.edu.cn/gutmgene,gutmgene,,bio-computing.hrbmu.edu.cn,True,,11,11,0,HIGH,Title: gene; Content: archive; Content: resource; Content: download; Content: data,,Timeout (20s),0,http://bio-computing.hrbmu.edu.cn/gutmgene,True,http://web.archive.org/web/20250830063017/http://bio-computing.hrbmu.edu.cn/gutmgene/,2025-08-30
38459946,http://www.sqraolab.com/scqtl,,eqtl | sc-,www.sqraolab.com,True,200.0,26,26,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: variant; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data,3233.77,,0,https://www.sqraolab.com/scqtl/,False,,
39541343,https://cellknowledge.com.cn/siRNAEfficacy,sirnaefficacydb,,cellknowledge.com.cn,True,200.0,41,41,0,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: gene; Content: sequence; Content: molecular; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,1244.09,,0,https://cellknowledge.com.cn/siRNAEfficacy/,False,,
34986599,http://hit2.badd-cao.net,,hit,hit2.badd-cao.net,True,200.0,0,0,0,VERY LOW,,1036.35,,0,http://hit2.badd-cao.net/,False,,
