id,title,abstract,full_name,common_name,url,short_description,publication_date,hasDbCrossReferences,hasData,hasSuppl,isOpenAccess,inPMC,inEPMC,hasPDF,hasBook,citedByCount,pubYear,pubType,keywords,meshTerms,journalTitle,journalISSN,authorAffiliations,log_citations,years_since_pub,is_research_article,is_review_article,meshTerms_missing,mesh_tfidf_0,mesh_tfidf_1,mesh_tfidf_2,mesh_tfidf_3,mesh_tfidf_4,mesh_tfidf_5,mesh_tfidf_6,keywords_missing,keyword_tfidf_0,keyword_tfidf_1,keyword_tfidf_2,keyword_tfidf_3,keyword_tfidf_4
30371822,MatrixDB: integration of new data with a focus on glycosaminoglycan interactions.,"MatrixDB (http://matrixdb.univ-lyon1.fr/) is an interaction database focused on biomolecular interactions established by extracellular matrix (ECM) proteins and glycosaminoglycans (GAGs). It is an active member of the International Molecular Exchange (IMEx) consortium (https://www.imexconsortium.org/). It has adopted the HUPO Proteomics Standards Initiative standards for annotating and exchanging interaction data, either at the MIMIx (The Minimum Information about a Molecular Interaction eXperiment) or IMEx level. The following items related to GAGs have been added in the updated version of MatrixDB: (i) cross-references of GAG sequences to the GlyTouCan database, (ii) representation of GAG sequences in different formats (IUPAC and GlycoCT) and as SNFG (Symbol Nomenclature For Glycans) images and (iii) the GAG Builder online tool to build 3D models of GAG sequences from GlycoCT codes. The database schema has been improved to represent n-ary experiments. Gene expression data, imported from Expression Atlas (https://www.ebi.ac.uk/gxa/home), quantitative ECM proteomic datasets (http://matrisomeproject.mit.edu/ecm-atlas), and a new visualization tool of the 3D structures of biomolecules, based on the PDB Component Library and LiteMol, have also been added. A new advanced query interface now allows users to mine MatrixDB data using combinations of criteria, in order to build specific interaction networks related to diseases, biological processes, molecular functions or publications.",MatrixDB,MatrixDB,http://matrixdb.univ-lyon1.fr/,an interaction database focused on biomolecular interactions established by extracellular matrix (ECM) proteins and glycosaminoglycans (GAGs),2019-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,98.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Extracellular Matrix"", ""Animals"", ""Humans"", ""Glycosaminoglycans"", ""Proteome"", ""Extracellular Matrix Proteins"", ""Gene Expression"", ""Protein Binding"", ""Dimerization"", ""Databases, Protein"", ""Databases, Chemical""]",Nucleic acids research,0305-1048,,1.0885916721771258,-0.8200686641231347,1.0,0.0,0.0,4.5812966140435357e-10,0.4140107271775897,0.2621673789249353,-0.187765543861516,0.223489799602603,0.1945121019224127,-0.1544397899983223,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30380112,Translocatome: a novel resource for the analysis of protein translocation between cellular organelles.,"Here we present Translocatome, the first dedicated database of human translocating proteins (URL: http://translocatome.linkgroup.hu). The core of the Translocatome database is the manually curated data set of 213 human translocating proteins listing the source of their experimental validation, several details of their translocation mechanism, their local compartmentalized interactome, as well as their involvement in signalling pathways and disease development. In addition, using the well-established and widely used gradient boosting machine learning tool, XGBoost, Translocatome provides translocation probability values for 13Â 066 human proteins identifying 1133 and 3268 high- and low-confidence translocating proteins, respectively. The database has user-friendly search options with a UniProt autocomplete quick search and advanced search for proteins filtered by their localization, UniProt identifiers, translocation likelihood or data complexity. Download options of search results, manually curated and predicted translocating protein sets are available on its website. The update of the database is helped by its manual curation framework and connection to the previously published ComPPI compartmentalized protein-protein interaction databaseÂ (http://comppi.linkgroup.hu). As shown by the application examples of merlin (NF2) and tumor protein 63 (TP63) Translocatome allows a better comprehension of protein translocation as a systems biology phenomenon and can be used as a discovery-tool in the protein translocation field.",Translocatome,Translocatome,http://translocatome.linkgroup.hu,the first dedicated database of human translocating proteins,2019-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Organelles"", ""Humans"", ""Proteins"", ""Signal Transduction"", ""Protein Transport"", ""Databases, Protein"", ""Machine Learning""]",Nucleic acids research,0305-1048,,-0.0459760383572552,-0.8200686641231347,1.0,0.0,0.0,-4.2108447000188526e-10,0.2561812614997767,0.313223391819251,-0.1833597670072053,0.0501573693316882,0.071115382406525,-0.0324403508333988,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30380112,Translocatome: a novel resource for the analysis of protein translocation between cellular organelles.,"Here we present Translocatome, the first dedicated database of human translocating proteins (URL: http://translocatome.linkgroup.hu). The core of the Translocatome database is the manually curated data set of 213 human translocating proteins listing the source of their experimental validation, several details of their translocation mechanism, their local compartmentalized interactome, as well as their involvement in signalling pathways and disease development. In addition, using the well-established and widely used gradient boosting machine learning tool, XGBoost, Translocatome provides translocation probability values for 13Â 066 human proteins identifying 1133 and 3268 high- and low-confidence translocating proteins, respectively. The database has user-friendly search options with a UniProt autocomplete quick search and advanced search for proteins filtered by their localization, UniProt identifiers, translocation likelihood or data complexity. Download options of search results, manually curated and predicted translocating protein sets are available on its website. The update of the database is helped by its manual curation framework and connection to the previously published ComPPI compartmentalized protein-protein interaction databaseÂ (http://comppi.linkgroup.hu). As shown by the application examples of merlin (NF2) and tumor protein 63 (TP63) Translocatome allows a better comprehension of protein translocation as a systems biology phenomenon and can be used as a discovery-tool in the protein translocation field.",Translocatome,Translocatome,http://translocatome.linkgroup.hu,a novel resource for the analysis of protein translocation between cellular organelles,2019-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Organelles"", ""Humans"", ""Proteins"", ""Signal Transduction"", ""Protein Transport"", ""Databases, Protein"", ""Machine Learning""]",Nucleic acids research,0305-1048,,-0.0459760383572552,-0.8200686641231347,1.0,0.0,0.0,-4.2108447000188526e-10,0.2561812614997767,0.313223391819251,-0.1833597670072053,0.0501573693316882,0.071115382406525,-0.0324403508333988,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30652085,PDB_Amyloid: an extended live amyloid structure list from the PDB.,"The Protein Data Bank (PDB) contains more than 135Â 000 entries at present. From these, relatively few amyloid structures can be identified, since amyloids are insoluble in water. Therefore, most amyloid structures deposited in the PDB are in the form of solid state NMR data. Based on the geometric analysis of these deposited structures, we have prepared an automatically updated web server, which generates a list of the deposited amyloid structures, and also entries of globular proteins that have amyloid-like substructures of given size and characteristics. We have found that by applying only appropriately selected geometric conditions, it is possible to identify deposited amyloid structures and a number of globular proteins with amyloid-like substructures. We have analyzed these globular proteins and have found proof in the literature that many of them form amyloids more easily than many other globular proteins. Our results relate to the method of Stankovic <i>etÂ al</i>. [Stankovic I <i>etÂ al</i>. (2017) IPSI BgD Tran Int Res 13, 47-51], who applied a hybrid textual-search and geometric approach for finding amyloids in the PDB. If one intends to identify a subset of the PDB for certain applications, the identification algorithm needs to be re-run periodically, since in 2017 on average 30 new entries per day were deposited in the data bank. Our web server is updated regularly and automatically, and the identified amyloid and partial amyloid structures can be viewed or their list can be downloaded from the following website https://pitgroup.org/amyloid.",PDB_Amyloid,PDB_Amyloid,https://pitgroup.org/amyloid,an extended live amyloid structure list from the PDB,2018-11-22,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]","[""Human chorionic gonadotropin"", ""Amyloid"", ""thymidylate synthase"", ""Web Server"", ""Pdb"", ""Amyloid\u2010precursor""]","[""Amyloid"", ""Nuclear Magnetic Resonance, Biomolecular"", ""Protein Conformation"", ""Algorithms"", ""Models, Molecular"", ""Internet"", ""Software"", ""Databases, Protein""]",FEBS open bio,2211-5463,,-0.3876704914258618,-0.8200686641231347,1.0,0.0,0.0,7.486569292420723e-10,0.3458830594828861,0.3678821262123812,-0.1338456386915102,0.0161796271219656,-0.0102076810575284,0.0093629211823588,0.0,3.213999894511401e-15,0.0914602157703796,-0.0198870680646402,0.0042276475709467,-0.0008965649979622
30674925,"Smooth Muscle Transcriptome Browser: offering genome-wide references and expression profiles of transcripts expressed in intestinal SMC, ICC, and PDGFRÃÂ±<sup>+</sup> cells.","Transcriptome data on the quantitative numbers of transcriptional variants expressed in primary cells offer essential clues into specific cellular functions and biological processes. We have previously collected transcriptomes from primary smooth muscle cells (SMC), interstitial cells of Cajal (ICC), and PDGFRa<sup>+</sup> cells (fibroblast-like cells) isolated from murine jejunal and colonic smooth muscle and/or mucosal tissues as well as transcriptomes from the associated tissues (jejunal smooth muscle, colonic smooth muscle, and colonic mucosa). In this study, we have built the Smooth Muscle Transcriptome Browser (SMTB), https://med.unr.edu/physio/transcriptome , a web-based, graphical user interface that offers genetic references and expression profiles of all transcripts expressed at both the cellular (SMC, ICC, and PDGFRa<sup>+</sup> cells) and tissue level (smooth muscle and mucosal tissue). This browser brings new insights into the cellular and biological functions of the cell types in gastrointestinal smooth muscle biology.",Smooth Muscle Transcriptome Browser,SMTB,https://med.unr.edu/physio/transcriptome,"a web-based, graphical user interface that offers genetic references and expression profiles of all transcripts expressed at both the cellular (SMC, ICC, and PDGFRa<sup>+</sup> cells) and tissue level (smooth muscle and mucosal tissue)",2019-01-23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article"", ""Research Support, N.I.H., Extramural""]",,"[""Muscle, Smooth"", ""Intestinal Mucosa"", ""Colon"", ""Jejunum"", ""Myocytes, Smooth Muscle"", ""Animals"", ""Mice"", ""Gene Expression Profiling"", ""Software"", ""Interstitial Cells of Cajal"", ""Transcriptome""]",Scientific reports,2045-2322,,0.058676920879043,-0.8200686641231347,1.0,0.0,0.0,-2.4736511879875515e-10,0.1747409799360529,-0.1468559141762347,-0.0232373585991551,0.1641061336866252,0.1911853412363328,0.0140447010386111,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30715274,APID database: redefining protein-protein interaction experimental evidences and binary interactomes.,"The collection and integration of all the known protein-protein physical interactions within a proteome framework are critical to allow proper exploration of the protein interaction networks that drive biological processes in cells at molecular level. APID Interactomes is a public resource of biological data (http://apid.dep.usal.es) that provides a comprehensive and curated collection of `protein interactomes' for more than 1100 organisms, including 30 species with more than 500 interactions, derived from the integration of experimentally detected protein-to-protein physical interactions (PPIs). We have performed an update of APID database including a redefinition of several key properties of the PPIs to provide a more precise data integration and to avoid false duplicated records. This includes the unification of all the PPIs from five primary databases of molecular interactions (BioGRID, DIP, HPRD, IntAct and MINT), plus the information from two original systematic sources of human data and from experimentally resolved 3D structures (i.e. PDBs, Protein Data Bank files, where more than two distinct proteins have been identified). Thus, APID provides PPIs reported in published research articles (with traceable PMIDs) and detected by valid experimental interaction methods that give evidences about such protein interactions (following the `ontology and controlled vocabulary': www.ebi.ac.uk/ols/ontologies/mi; developed by `HUPO PSI-MI'). Within this data mining framework, all interaction detection methods have been grouped into two main types: (i) `binary' physical direct detection methods and (ii) `indirect' methods. As a result of these redefinitions, APID provides unified protein interactomes including the specific `experimental evidences' that support each PPI, indicating whether the interactions can be considered `binary' (i.e. supported by at least one binary detection method) or not.",APID Interactomes,,http://apid.dep.usal.es,"a public resource of biological data  that provides a comprehensive and curated collection of `protein interactomes' for more than 1100 organisms, including 30 species with more than 500 interactions, derived from the integration of experimentally detected protein-to-protein physical interactions (PPIs)",2019-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,111.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Animals"", ""Humans"", ""Mice"", ""Protein Interaction Mapping"", ""Computational Biology"", ""Internet"", ""Software"", ""Databases, Protein"", ""Protein Interaction Maps""]",Database : the journal of biological databases and curation,1758-0463,,1.1680407536596706,-0.8200686641231347,1.0,0.0,0.0,4.0891376320059856e-10,0.4094176973394477,0.3883696704908282,-0.1913196441053668,0.1331510756909459,0.0271926841757518,0.0651412792064242,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30715274,APID database: redefining protein-protein interaction experimental evidences and binary interactomes.,"The collection and integration of all the known protein-protein physical interactions within a proteome framework are critical to allow proper exploration of the protein interaction networks that drive biological processes in cells at molecular level. APID Interactomes is a public resource of biological data (http://apid.dep.usal.es) that provides a comprehensive and curated collection of `protein interactomes' for more than 1100 organisms, including 30 species with more than 500 interactions, derived from the integration of experimentally detected protein-to-protein physical interactions (PPIs). We have performed an update of APID database including a redefinition of several key properties of the PPIs to provide a more precise data integration and to avoid false duplicated records. This includes the unification of all the PPIs from five primary databases of molecular interactions (BioGRID, DIP, HPRD, IntAct and MINT), plus the information from two original systematic sources of human data and from experimentally resolved 3D structures (i.e. PDBs, Protein Data Bank files, where more than two distinct proteins have been identified). Thus, APID provides PPIs reported in published research articles (with traceable PMIDs) and detected by valid experimental interaction methods that give evidences about such protein interactions (following the `ontology and controlled vocabulary': www.ebi.ac.uk/ols/ontologies/mi; developed by `HUPO PSI-MI'). Within this data mining framework, all interaction detection methods have been grouped into two main types: (i) `binary' physical direct detection methods and (ii) `indirect' methods. As a result of these redefinitions, APID provides unified protein interactomes including the specific `experimental evidences' that support each PPI, indicating whether the interactions can be considered `binary' (i.e. supported by at least one binary detection method) or not.",APID database,,http://apid.dep.usal.es,"a public resource of biological data  that provides a comprehensive and curated collection of `protein interactomes' for more than 1100 organisms, including 30 species with more than 500 interactions, derived from the integration of experimentally detected protein-to-protein physical interactions (PPIs)",2019-01-01,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,111.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Animals"", ""Humans"", ""Mice"", ""Protein Interaction Mapping"", ""Computational Biology"", ""Internet"", ""Software"", ""Databases, Protein"", ""Protein Interaction Maps""]",Database : the journal of biological databases and curation,1758-0463,,1.1680407536596706,-0.8200686641231347,1.0,0.0,0.0,4.0891376320059856e-10,0.4094176973394477,0.3883696704908282,-0.1913196441053668,0.1331510756909459,0.0271926841757518,0.0651412792064242,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30760842,Development and validation of whole genome-wide and genic microsatellite markers in oil palm (Elaeis guineensis Jacq.): First microsatellite database (OpSatdb).,"The availability of large expressed sequence tag (EST) and whole genome databases of oil palm enabled the development of a data base of microsatellite markers. For this purpose, an EST database consisting of 40,979 EST sequences spanning 27 Mb and a chromosome-wise whole genome databases were downloaded. A total of 3,950 primer pairs were identified and developed from EST sequences. The tri and tetra nucleotide repeat motifs were most prevalent (each 24.75%) followed by di-nucleotide repeat motifs. Whole genome-wide analysis found a total of 245,654 SSR repeats across the 16 chromosomes of oil palm, of which 38,717 were compound microsatellite repeats. A web application, OpSatdb, the first microsatellite database of oil palm, was developed using the PHP and MySQL database ( https://ssr.icar.gov.in/index.php ). It is a simple and systematic web-based search engine for searching SSRs based on repeat motif type, repeat type, and primer details. High synteny was observed between oil palm and rice genomes. The mapping of ESTs having SSRs by Blast2GO resulted in the identification of 19.2% sequences with gene ontology (GO) annotations. Randomly, a set of ten genic SSRs and five genomic SSRs were used for validation and genetic diversity on 100 genotypes belonging to the world oil palm genetic resources. The grouping pattern was observed to be broadly in accordance with the geographical origin of the genotypes. The identified genic and genome-wide SSRs can be effectively useful for various genomic applications of oil palm, such as genetic diversity, linkage map construction, mapping of QTLs, marker-assisted selection, and comparative population studies.",OpSatdb,,https://ssr.icar.gov.in/index.php,the first microsatellite database of oil palm,2019-02-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""research-article"", ""Journal Article""]",,"[""Arecaceae"", ""Chromosome Mapping"", ""Microsatellite Repeats"", ""Genotype"", ""Polymorphism, Genetic"", ""Genome, Plant"", ""Quantitative Trait Loci"", ""Expressed Sequence Tags"", ""Databases, Genetic"", ""Molecular Sequence Annotation"", ""Palm Oil""]",Scientific reports,2045-2322,,-0.2187228078592305,-0.8200686641231347,1.0,0.0,0.0,-1.3520888880006627e-10,0.3060911174001916,-0.0786358932160073,0.142127575744474,-0.0273075304762474,-0.1737317916348882,-0.3196955318014062,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
30994884,Graph-based data integration from bioactive peptide databases of pharmaceutical interest: toward an organized collection enabling visual network analysis.,"<h4>Motivation</h4>Bioactive peptides have gained great attention in the academy and pharmaceutical industry since they play an important role in human health. However, the increasing number of bioactive peptide databases is causing the problem of data redundancy and duplicated efforts. Even worse is the fact that the available data is non-standardized and often dirty with data entry errors. Therefore, there is a need for a unified view that enables a more comprehensive analysis of the information on this topic residing at different sites.<h4>Results</h4>After collecting web pages from a large variety of bioactive peptide databases, we organized the web content into an integrated graph database (starPepDB) that holds a total of 71Â 310 nodes and 348Â 505 relationships. In this graph structure, there are 45Â 120 nodes representing peptides, and the rest of the nodes are connected to peptides for describing metadata. Additionally, to facilitate a better understanding of the integrated data, a software tool (starPep toolbox) has been developed for supporting visual network analysis in a user-friendly way; providing several functionalities such as peptide retrieval and filtering, network construction and visualization, interactive exploration and exporting data options.<h4>Availability and implementation</h4>Both starPepDB and starPep toolbox are freely available at http://mobiosd-hub.com/starpep/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",starPepDB,,http://mobiosd-hub.com/starpep/,,2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]",,"[""Humans"", ""Peptides"", ""Pharmaceutical Preparations"", ""Software"", ""Databases, Factual"", ""Metadata""]","Bioinformatics (Oxford, England)",1367-4803,,0.6224290595750204,-0.8200686641231347,0.0,0.0,0.0,3.948903930909027e-10,0.17229427343033,0.0245448510517599,-0.0998095784805747,0.0564376717342029,-0.1099530640537305,0.0361526176271533,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
31016417,DNAmod: the DNA modification database.,"Covalent DNA modifications, such as 5-methylcytosine (5mC), are increasingly the focus of numerous research programs. In eukaryotes, both 5mC and 5-hydroxymethylcytosine (5hmC) are now recognized as stable epigenetic marks, with diverse functions. Bacteria, archaea, and viruses contain various other modified DNA nucleobases. Numerous databases describe RNA and histone modifications, but no database specifically catalogues DNA modifications, despite their broad importance in epigenetic regulation. To address this need, we have developed DNAmod: the DNA modification database. DNAmod is an open-source database ( https://dnamod.hoffmanlab.org ) that catalogues DNA modifications and provides a single source to learn about their properties. DNAmod provides a web interface to easily browse and search through these modifications. The database annotates the chemical properties and structures of all curated modified DNA bases, and a much larger list of candidate chemical entities. DNAmod includes manual annotations of available sequencing methods, descriptions of their occurrence in nature, and provides existing and suggested nomenclature. DNAmod enables researchers to rapidly review previous work, select mapping techniques, and track recent developments concerning modified bases of interest.",DNA modification database,DNAmod,https://dnamod.hoffmanlab.org,an open-source database that catalogues DNA modifications and provides a single source to learn about their properties,2019-04-23,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,57.0,2019.0,"[""research-article"", ""Journal Article""]","[""epigenomics"", ""Nucleobases"", ""Dna Modifications""]",,Journal of cheminformatics,1758-2946,,0.744290158064705,-0.8200686641231347,1.0,0.0,1.0,1.0,-1.4123888336703498e-13,-8.680221492141218e-12,2.201304181062875e-11,7.424303478208316e-12,4.4550730774376626e-12,-9.303276630942218e-11,0.0,1.1487646839834761e-15,0.0459537806922038,-0.008889915308709,-0.0102849830114079,-0.0164874763083149
31034103,Functional analysis tools for post-translational modification: a post-translational modification database for analysis of proteins and metabolic pathways.,"Post-translational modifications (PTMs) are critical regulators of protein function, and nearly 200 different types of PTM have been identified. Advances in high-resolution mass spectrometry have led to the identification of an unprecedented number of PTM sites in numerous organisms, potentially facilitating a more complete understanding of how PTMs regulate cellular behavior. While databases have been created to house the resulting data, most of these resources focus on individual types of PTM, do not consider quantitative PTM analyses or do not provide tools for the visualization and analysis of PTM data. Here, we describe the Functional Analysis Tools for Post-Translational Modifications (FAT-PTM) database (https://bioinformatics.cse.unr.edu/fat-ptm/), which currently supports eight different types of PTM and over 49Â 000 PTM sites identified in large-scale proteomic surveys of the model organism Arabidopsis thaliana. The FAT-PTM database currently supports tools to visualize protein-centric PTM networks, quantitative phosphorylation site data from over 10 different quantitative phosphoproteomic studies, PTM information displayed in protein-centric metabolic pathways and groups of proteins that are co-modified by multiple PTMs. Overall, the FAT-PTM database provides users with a robust platform to share and visualize experimentally supported PTM data, develop hypotheses related to target proteins or identify emergent patterns in PTM data for signaling and metabolic pathways.",Functional Analysis Tools for Post-Translational Modifications,FAT-PTM,https://bioinformatics.cse.unr.edu/fat-ptm/,a post-translational modification database for analysis of proteins and metabolic pathways,2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Journal Article""]","[""Post-translational modifications"", ""Mass spectrometry"", ""Metabolic regulation"", ""Quantitative Proteomics"", ""Proteomic Database""]","[""Arabidopsis"", ""Plant Proteins"", ""Proteomics"", ""Computational Biology"", ""Protein Processing, Post-Translational"", ""Databases, Protein"", ""Mass Spectrometry"", ""Metabolic Networks and Pathways""]",The Plant journal : for cell and molecular biology,0960-7412,,0.4719943651474598,-0.8200686641231347,0.0,0.0,0.0,1.3397736689149841e-09,0.2880662018052398,0.2580620651681397,-0.163135856428446,0.1346088593832018,0.0127685866490325,0.0805858745475718,0.0,-6.823176591177169e-15,0.204366193491668,0.1714638534332028,-0.0601157931058251,0.07883577448947
31096089,"DrugR+: A comprehensive relational database for drug repurposing, combination therapy, and replacement therapy.","Drug repurposing or repositioning, which introduces new applications of the existing drugs, is an emerging field in drug discovery scope. To enhance the success rate of the research and development (R&D) process in a cost- and time-effective manner, a number of pharmaceutical companies worldwide have made tremendous investments. Besides, many researchers have proposed various methods and databases for the repurposing of various drugs. However, there is not a proper and well-organized database available. To this end, for the first time, we developed a new database based on DrugBank and KEGG data, which is named """"DrugR+"""". Our developed database provides some advantages relative to the DrugBank, and its interface supplies new capabilities for both single and synthetic repositioning of drugs. Moreover, it includes four new datasets which can be used for predicting drug-target interactions using supervised machine learning methods. As a case study, we introduced novel applications of some drugs and discussed the obtained results. A comparison of several machine learning methods on the generated datasets has also been reported in the Supplementary File. Having included several normalized tables, DrugRÂ +Â has been organized to provide key information on data structures for the repurposing and combining applications of drugs. It provides the SQL query capability for professional users and an appropriate method with different options for unprofessional users. Additionally, DrugRÂ +Â consists of repurposing service that accepts a drug and proposes a list of potential drugs for some usages. Taken all, DrugR+ is a free web-based database and accessible using (http://www.drugr.ir), which can be updated through a map-reduce parallel processing method to provide the most relevant information.",DrugR+,DrugR+,http://www.drugr.ir,"A comprehensive relational database for drug repurposing, combination therapy, and replacement therapy",2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2019.0,"[""Journal Article""]","[""Drug Repurposing"", ""Drug Repositioning"", ""Database: Combination Therapy"", ""Drugr+""]","[""Humans"", ""Drug Therapy, Combination"", ""Internet"", ""Drug Repositioning"", ""Databases, Pharmaceutical"", ""Supervised Machine Learning""]",Computers in biology and medicine,0010-4825,,0.4003713739476498,-0.8200686641231347,0.0,0.0,0.0,-7.990786245152532e-10,0.1439273971808367,0.0169376132096951,-0.1264774655121705,0.0416885482527151,-0.0738654111834297,0.001302771999563,0.0,6.234735329438013e-15,0.2084872459343343,0.2319966537092298,-0.1078347789456764,0.0451231951594352
31110280,"CancerMine: a literature-mined resource for drivers, oncogenes and tumor suppressors in cancer.","Tumors from individuals with cancer are frequently genetically profiled for information about the driving forces behind the disease. We present the CancerMine resource, a text-mined and routinely updated database of drivers, oncogenes and tumor suppressors in different types of cancer. All data are available online ( http://bionlp.bcgsc.ca/cancermine ) and downloadable under a Creative Commons Zero license for ease of use.",CancerMine,CancerMine,http://bionlp.bcgsc.ca/cancermine,"a literature-mined resource for drivers, oncogenes and tumor suppressors in cancer",2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2019.0,"[""Research Support, Non-U.S. Gov't"", ""Journal Article""]",,"[""Humans"", ""Neoplasms"", ""Gene Expression Regulation, Neoplastic"", ""Genes, Tumor Suppressor"", ""Oncogenes"", ""Genome, Human"", ""Software"", ""Databases, Factual"", ""Periodicals as Topic"", ""Data Mining""]",Nature methods,1548-7091,,1.2640112011567064,-0.8200686641231347,0.0,0.0,0.0,-1.7817946936510103e-10,0.3220925911733591,-0.2247131319958305,-0.1117351489740161,0.2091995240516219,0.0485728206987885,-0.0414855767417523,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
31160594,"PathoPhenoDB, linking human pathogens to their phenotypes in support of infectious disease research.","Understanding the relationship between the pathophysiology of infectious disease, the biology of the causative agent and the development of therapeutic and diagnostic approaches is dependent on the synthesis of a wide range of types of information. Provision of a comprehensive and integrated disease phenotype knowledgebase has the potential to provide novel and orthogonal sources of information for the understanding of infectious agent pathogenesis, and support for research on disease mechanisms. We have developed PathoPhenoDB, a database containing pathogen-to-phenotype associations. PathoPhenoDB relies on manual curation of pathogen-disease relations, on ontology-based text mining as well as manual curation to associate host disease phenotypes with infectious agents. Using Semantic Web technologies, PathoPhenoDB also links to knowledge about drug resistance mechanisms and drugs used in the treatment of infectious diseases. PathoPhenoDB is accessible at http://patho.phenomebrowser.net/ , and the data are freely available through a public SPARQL endpoint.",PathoPhenoDB,PathoPhenoDB,http://patho.phenomebrowser.net/,a database containing pathogen-to-phenotype associations,2019-06-03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2019.0,"[""Dataset"", ""data-paper"", ""Journal Article""]",,"[""Humans"", ""Communicable Diseases"", ""Phenotype"", ""User-Computer Interface"", ""Databases, Factual"", ""Host-Pathogen Interactions"", ""Semantic Web""]",Scientific data,2052-4463,,-0.3262961494172723,-0.8200686641231347,0.0,0.0,0.0,-1.264737871926247e-10,0.1758212870257444,-0.0185283229564375,-0.1217127856809529,0.1323320028703974,-0.2132590754746949,-0.006667111580521,1.0,1.0,-2.866825685213449e-16,-2.374745726045844e-16,2.778351734737478e-16,-7.761262556365069e-16
