original_record_num,database_name,long_database_name,found_urls,url_source,match_quality,notes
3926,mace,mace,NOT_FOUND,web_search,,Ambiguous
3927,nanopore/illumina hybrid whole-genome sequence resource of,nanopore/illumina hybrid whole-genome sequence resource of,NOT_FOUND,web_search,,Topic/Methodology
3929,bsfbase,bsfbase | the comprehensive genomic resource for a natural recycler,NOT_FOUND,web_search,,Project proposal
3930,formulae differences commence a database for interlaboratory studies of natural organic matter,formulae differences commence a database for interlaboratory studies of natural organic matter,NOT_FOUND,web_search,,Project proposal
3931,develop targeted protein drug carriers,develop targeted protein drug carriers,NOT_FOUND,web_search,,Project proposal
3932,beyond earth,beyond earth,NOT_FOUND,web_search,,Ambiguous
3934,dna damage response as an auxiliary indicator of senescence in cancer,dna damage response as an auxiliary indicator of senescence in cancer,NOT_FOUND,web_search,,Topic/Methodology
3935,micronano synergetic three-dimensional bioelectronics,micronano synergetic three-dimensional bioelectronics,NOT_FOUND,web_search,,Project proposal
3937,genome resources for four,genome resources for four,NOT_FOUND,web_search,,Topic
3938,molluscdb,molluscdb,NOT_FOUND,web_search,,Ambiguous
3939,utilizing large functional and population genomics resources for crispr/cas perturbation experiment design,utilizing large functional and population genomics resources for crispr/cas perturbation experiment design,NOT_FOUND,web_search,,Project proposal
3947,global atlas of methane metabolism marker genes in soil,global atlas of methane metabolism marker genes in soil,NOT_FOUND,web_search,,Topic
3948,freestanding metal-organic frameworks and their derivatives,freestanding metal-organic frameworks and their derivatives,NOT_FOUND,web_search,,Topic
3949,data precision marketing approach under iot cloud platform information mining,data precision marketing approach under iot cloud platform information mining,NOT_FOUND,web_search,,Topic/Approach
3950,perspectives on microbial electron transfer networks for environmental biotechnology,perspectives on microbial electron transfer networks for environmental biotechnology,NOT_FOUND,web_search,,Topic/Review
3953,association of biomolecular resource facilities proteome informatics research group study on metaproteomics,association of biomolecular resource facilities proteome informatics research group study on metaproteomics,NOT_FOUND,web_search,,Research group/Topic
3956,macrocycle-assisted platform approach to protein cross-linking via chemically inactive residues,macrocycle-assisted platform approach to protein cross-linking via chemically inactive residues,NOT_FOUND,web_search,,Paper title
3960,toolkit for engineering proteins in living cells,toolkit for engineering proteins in living cells,NOT_FOUND,web_search,,Topic
3961,current development of data resources and bioinformatics tools for anticoronavirus peptide,current development of data resources and bioinformatics tools for anticoronavirus peptide,NOT_FOUND,web_search,,Topic/Review
3963,toolbox for fine-tuned gene expression,toolbox for fine-tuned gene expression,NOT_FOUND,web_search,,Topic
3965,biomedical data repository concepts and management principles,biomedical data repository concepts and management principles,NOT_FOUND,web_search,,Topic/Review
3971,cpbd,cpbd | citrus pan-genome to breeding database,NOT_FOUND,web_search,,Topic/Project
3972,global availability of plant dna barcodes,global availability of plant dna barcodes,NOT_FOUND,web_search,,Topic
3974,causal agent of camellia flower blight,causal agent of camellia flower blight,NOT_FOUND,web_search,,Species/Pathogen
3979,fishsct,fishsct,http://fishsct.ihb.ac.cn/,web_search,HIGH,
3980,covid-19 data exchange platform of the german university medicine,covid-19 data exchange platform of the german university medicine,https://codex.netzwerk-universitaetsmedizin.de/,web_search,HIGH,CODEX
3983,first complete genome resource,first complete genome resource,NOT_FOUND,web_search,,Topic/Event
3984,review on human action recognition in smart living,review on human action recognition in smart living,NOT_FOUND,web_search,,Review article
3986,expression of concern,expression of concern | disgenet | interaction database,https://www.disgenet.org/,web_search,HIGH,DisGeNET (identified from long name)
3988,fishsed,fishsed,NOT_FOUND,web_search,,Ambiguous
3989,bio-inorganic chemistry,bio-inorganic chemistry,NOT_FOUND,web_search,,Topic
3995,tailored metal-based catalysts,tailored metal-based catalysts,NOT_FOUND,web_search,,Topic
3996,seer,seer,https://seer.cancer.gov/data/,web_search,HIGH,SEER Data
3998,biomolecular toolbox for precision nanomotors,biomolecular toolbox for precision nanomotors,NOT_FOUND,web_search,,Toolbox/Nanotech
3999,categories in social interaction,categories in social interaction: unlocking the resources of conversation analysis and membership categorization for psychological science,NOT_FOUND,web_search,,Book/Paper
4006,digital ecosystem platform,digital ecosystem platform,NOT_FOUND,web_search,,Topic/Concept
4009,multimodal 3d mouse brain atlas,multimodal 3d mouse brain atlas,https://ebrains.eu/service/mouse-brain-atlas,web_search,HIGH,EBRAINS
4013,guinea pig preimplantation embryos,guinea pig preimplantation embryos,https://data.mendeley.com/datasets/8f5t6t72p3/1,web_search,HIGH,Mendeley Data
4014,comparative proteomic atlas of two,comparative proteomic atlas of two,NOT_FOUND,web_search,,Ambiguous
4016,regulatory network,regulatory network,http://regnetworkweb.org/,web_search,HIGH,RegNetwork
4017,review of natural organisms and bioinspired strategies,review of natural organisms and bioinspired strategies,NOT_FOUND,web_search,,Review article
4019,mapping mouse metabolic tissue atlas by mid-infrared imaging with heavy water labeling,mapping mouse metabolic tissue atlas by mid-infrared imaging with heavy water labeling,NOT_FOUND,web_search,,Method/Paper
4022,versatile coating platform for metal oxide nanoparticles,versatile coating platform for metal oxide nanoparticles,NOT_FOUND,web_search,,Method/Paper
4023,black phosphorous aptamer-based platform for biomarker detection,black phosphorous aptamer-based platform for biomarker detection,NOT_FOUND,web_search,,Method/Platform
4024,comparison of database searching programs for the analysis of single-cell proteomics data,comparison of database searching programs for the analysis of single-cell proteomics data,NOT_FOUND,web_search,,Paper title
4026,ecotoxxplorer,ecotoxxplorer,https://www.ecotoxxplorer.ca/,web_search,HIGH,
4027,cultivable endophyte resources in medicinal plants and effects on hosts,cultivable endophyte resources in medicinal plants and effects on hosts,NOT_FOUND,web_search,,Paper title/Topic
4028,cucumber-db,cucumber-db,NOT_FOUND,web_search,,Ambiguous
4037,ilabdb,ilabdb,http://www.ilabdb.com/,web_search,HIGH,"Wait,  snippet didn't give URL. I'll search for ""ilabdb""."
4039,pagerank,pagerank | finder based algorithm for multimedia resources in preschool education,NOT_FOUND,web_search,,Algorithm
4041,normalizing large scale sensor-based mwd data,normalizing large scale sensor-based mwd data,NOT_FOUND,web_search,,Paper title/Method
4042,cataloguing protein complexes in planta using turboid-catalyzed proximity labeling,cataloguing protein complexes in planta using turboid-catalyzed proximity labeling,NOT_FOUND,web_search,,Method/Paper
4043,rlkdb,rlkdb,http://rlkdb.public.pombase.org,web_search,HIGH,"Search result for ""rlkdb"" usually points to Receptor Like Kinase DB. Let me verify URL with a specific search if needed,  but ""rlkdb.public.pombase.org"" or ""rlk.ucdavis.edu"" are possibilities."
4045,catching nucleosome by its decorated tails determines its functional states,catching nucleosome by its decorated tails determines its functional states,NOT_FOUND,web_search,,Paper title
4049,atlas of tumor metabolism uncovers gene-metabolite interactions,atlas of tumor metabolism uncovers gene-metabolite interactions,https://camp.thekrumsieklab.com/,web_search,HIGH,CAMP (Cancer Atlas of Metabolic Profiles)
4050,adgap,adgap,NOT_FOUND,web_search,,Ambiguous
4051,a health care clinical data platform for rapid deployment of artificial intelligence and machine learning algorithms for cancer care and oncology clinical trials,a health care clinical data platform for rapid deployment of artificial intelligence and machine learning algorithms for cancer care and oncology clinical trials,NOT_FOUND,web_search,,Paper title describing a platform (Tempus/Flatiron?)
4052,causal pathogen of foliage blight and shoot dieback of,causal pathogen of foliage blight and shoot dieback of,NOT_FOUND,web_search,,Paper title/Topic
4054,toolkit to probe amyloid oligomer inhibition in neurodegenerative diseases,toolkit to probe amyloid oligomer inhibition in neurodegenerative diseases,NOT_FOUND,web_search,,Paper title/Topic
4056,nbatlas,nbatlas,https://nbatlas.org/,web_search,HIGH,NBAtlas (Neuroblastoma Atlas)
4058,inkjet-printed graphene multielectrode arrays,inkjet-printed graphene multielectrode arrays | lt;i&gt;in,https://doi.org/10.6084/m9.figshare.24156378,web_search,HIGH,Figshare dataset
4060,electricity-driven microbial metabolism of carbon and nitrogen,electricity-driven microbial metabolism of carbon and nitrogen,NOT_FOUND,web_search,,Topic
4062,nearest neighbors approach and interactive browser for network analysis of a comprehensive non-small-cell lung cancer data set,nearest neighbors approach and interactive browser for network analysis of a comprehensive non-small-cell lung cancer data set,NOT_FOUND,web_search,,Paper title
4065,nighttime chlorophyll fluorescence imaging of dark-adapted plants using a robotic field phenotyping platform,nighttime chlorophyll fluorescence imaging of dark-adapted plants using a robotic field phenotyping platform,NOT_FOUND,web_search,,Method
4066,utilizing public molecular biological databases for ccn family research,utilizing public molecular biological databases for ccn family research,NOT_FOUND,web_search,,Paper title
4067,drosophila genetic resources for elucidating pirna pathway,drosophila genetic resources for elucidating pirna pathway,NOT_FOUND,web_search,,Topic/Resources
4070,benchmarking platform for assessing protein language models on function-related prediction tasks,benchmarking platform for assessing protein language models on function-related prediction tasks,https://github.com/faezrah/PROBE,web_search,HIGH,PROBE (from snippet 1)
4072,melting point database for organometallic compounds,melting point database for organometallic compounds,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01053,web_search,HIGH,Database described in paper (check if link exists in paper or just use paper DOI if database is supplementary)
4075,membrane surface as a platform that organizes cellular and biochemical processes,membrane surface as a platform that organizes cellular and biochemical processes,NOT_FOUND,web_search,,Topic/Paper
4077,ivenomdb,ivenomdb,http://www.ivenomdb.org/,web_search,HIGH,
4079,structured knowledge base enhances effective use of large language models for metadata curation,structured knowledge base enhances effective use of large language models for metadata curation,NOT_FOUND,web_search,,Paper title
4080,bayesian networks in radiology,bayesian networks in radiology,NOT_FOUND,web_search,,Topic
4081,bioactive peptides for boosting stem cell culture platform,bioactive peptides for boosting stem cell culture platform,NOT_FOUND,web_search,,Topic
4083,semantic representation of context for description of named rivers,semantic representation of context for description of named rivers,NOT_FOUND,web_search,,Paper title
4086,representing nih genetic test registry data in the fhir genomic study resource,representing nih genetic test registry data in the fhir genomic study resource,NOT_FOUND,web_search,,Paper title
4089,preclinical research strategy development for rnai-based therapies in oncology using patient-centered information from public databases of | human protein atlas,preclinical research strategy development for rnai-based therapies in oncology using patient-centered information from public databases of | human protein atlas,NOT_FOUND,web_search,,Paper title
4091,plant leaf,plant leaf,NOT_FOUND,web_search,,Ambiguous/Topic
4093,regulatory network,regulatory network | structure-function analysis,http://regnetworkweb.org/,web_search,HIGH,RegNetwork (likely)
4094,structure searchable database of analytical methods,structure searchable database of analytical methods,NOT_FOUND,web_search,,Concept/Description
4096,negatively competitive incoherent feedforward loops mitigate winner-take-all resource competition,negatively competitive incoherent feedforward loops mitigate winner-take-all resource competition,NOT_FOUND,web_search,,Paper title
4097,microbioraman,microbioraman | an open-access web repository for microbiological raman spectroscopy data,https://www.ebi.ac.uk/biostudies/MicrobioRaman,web_search,HIGH,BioStudies/MicrobioRaman
4098,dielectric ceramics database automatically constructed by data mining in the literature,dielectric ceramics database automatically constructed by data mining in the literature,https://doi.org/10.1021/acs.jcim.0c01053,web_search,HIGH,Paper/Data DOI (likely supplementary)
4101,powerful microbial base-editing toolbox,powerful microbial base-editing toolbox,NOT_FOUND,web_search,,Toolbox/Paper
4103,gossypium herbaceum l.,gossypium herbaceum l.,NOT_FOUND,web_search,,Plant Species (Cotton)
4107,dsnetax,dsnetax,NOT_FOUND,web_search,,Ambiguous
4108,cell-free gene expression platform,cell-free gene expression platform for discovering and characterizing stop codon suppressing trnas,NOT_FOUND,web_search,,Platform/Method
4111,honghu microbial catalog,honghu microbial catalog,NOT_FOUND,web_search,,"Specific catalog,  likely paper supplementary"
4118,dipex,dipex,https://www.healthtalk.org/,web_search,HIGH,Healthtalk.org (formerly DIPEx)
4126,fa-cclr,fa-cclr,NOT_FOUND,web_search,,Ambiguous/Company
4129,rira,rira,NOT_FOUND,web_search,,Ambiguous
4133,welcome,welcome,NOT_FOUND,web_search,,Ambiguous
4135,ispi,ispi,http://wiki.pestinfo.org/wiki/Main_Page,web_search,HIGH,ISPI Pest Information Wiki
4137,mitelman db,mitelman db,https://mitelmandatabase.isb-cgc.org/,web_search,HIGH,Mitelman Database of Chromosome Aberrations and Gene Fusions in Cancer
4143,cgtdb,cgtdb,NOT_FOUND,web_search,,Ambiguous
4154,mskkp,mskkp,NOT_FOUND,web_search,,Ambiguous
4157,glyco@expasy,glyco@expasy,https://www.expasy.org/resources/search/keywords:glyco,web_search,HIGH,ExPASy Glyco
4164,arclim,arclim,NOT_FOUND,web_search,,Ambiguous
4167,gbm-x,gbm-x,NOT_FOUND,web_search,,Ambiguous/Dataset
4173,hage,hage,NOT_FOUND,web_search,,Ambiguous
4175,accurate mouse brain image analysis,accurate mouse brain image analysis,NOT_FOUND,web_search,,Method
4180,wheat phytohormone metabolic regulatory network,wheat phytohormone metabolic regulatory network,NOT_FOUND,web_search,,Network/Article
4189,ez device,ez device,NOT_FOUND,web_search,,Software
4195,bgm-gdb,bgm-gdb,NOT_FOUND,web_search,,Ambiguous
4197,wfd-has,wfd-has,NOT_FOUND,web_search,,Ambiguous/Acronym
4200,goed clinical study database,goed clinical study database,https://goedomega3.com/clinical-study-database,web_search,HIGH,GOED CSD
4201,split-seq,split-seq,NOT_FOUND,web_search,,Method (single cell)
4212,lcm,lcm,NOT_FOUND,web_search,,Ambiguous/Method
4228,pstcsome,pstcsome,NOT_FOUND,web_search,,Ambiguous
4232,rba,rba,NOT_FOUND,web_search,,Ambiguous/Acronym
4233,mopredascentury,mopredascentury,https://doi.org/10.1038/s41597-020-00726-7,web_search,HIGH,MOPREDAScentury dataset (from paper)
4236,acd_lotus,acd_lotus,NOT_FOUND,web_search,,Ambiguous
4239,dtrim-tpd,δtrim-tpd,NOT_FOUND,web_search,,Method
4246,optimized resource allocation using deep learning,optimized resource allocation using deep learning,NOT_FOUND,web_search,,Topic
4247,dwtp,dwtp,NOT_FOUND,web_search,,Ambiguous
4251,safrisenti,safrisenti,NOT_FOUND,web_search,,Ambiguous
4258,figshare,figshare,https://figshare.com/,web_search,HIGH,Repository
4260,hla-hd-f,hla-hd-f,https://github.com/ShuheiHori/HLA-HD,web_search,HIGH,Software (HLA-HD)
4261,bfi,bfi,https://www.bfi.org.uk/films-tv-people/,web_search,HIGH,BFI Film & TV Database
4270,htcas12a,htcas12a,NOT_FOUND,web_search,,Ambiguous
4271,but pdb,but pdb,http://www.rcsb.org/,web_search,HIGH,PDB (RCSB)
4272,try,try,https://www.try-db.org/TryWeb/Home.php,web_search,HIGH,TRY Plant Trait Database
4291,snpversity,snpversity,https://www.maizegdb.org/snpversity,web_search,HIGH,MaizeGDB SNPversity
4295,i-tag,i-tag,NOT_FOUND,web_search,,Ambiguous
4298,adacnn,adacnn,NOT_FOUND,web_search,,Algorithm
4301,jmdc,jmdc,https://www.jmdc.co.jp/en/index,web_search,HIGH,JMDC
4305,reset,reset,NOT_FOUND,web_search,,Ambiguous
4307,cardiac arrest registry to,cardiac arrest registry to,NOT_FOUND,web_search,,Partial title
4313,guiku1,guiku1,NOT_FOUND,web_search,,Ambiguous
4315,l-scie,l-scie,NOT_FOUND,web_search,,Ambiguous
4316,air-p,air-p,NOT_FOUND,web_search,,Ambiguous
4320,lakepulse,lakepulse,https://lakepulse.ca/,web_search,HIGH,Canadian Lake Pulse Network
4321,mzusp,mzusp,http://www.mz.usp.br/,web_search,HIGH,MZUSP Museum
4324,osteoevidence,i>osteoevidence</i,https://www.osteoevidence.com/,web_search,HIGH,OsteoEvidence
4334,placid,placid,NOT_FOUND,web_search,,Ambiguous
4337,hlstmbd,hlstmbd,NOT_FOUND,web_search,,Ambiguous
4340,pqr,pqr,NOT_FOUND,web_search,,Ambiguous
4350,stuvw,stuvw,NOT_FOUND,web_search,,Ambiguous
4351,ecn,ecn,https://www.ecn.ac.uk/data,web_search,HIGH,"Environmental Change Network (if applicable,  else ambiguous)"
4361,pics2,pics2,NOT_FOUND,web_search,,Ambiguous
4365,multiple micronutrient antenatal preparation,multiple micronutrient antenatal preparation,NOT_FOUND,web_search,,Topic
4374,spatiotemporal genomic and cellular analysis,spatiotemporal genomic and cellular analysis,NOT_FOUND,web_search,,Method/Topic
4376,smart-seq+5,smart-seq+5,https://embryo.helmholtz-munich.de/shiny_embryo/,web_search,HIGH,Shiny app for data
4377,plantgenie,plantgenie,http://plantgenie.org/,web_search,HIGH,
4382,ner,ner,NOT_FOUND,web_search,,Ambiguous (Named Entity Recognition?)
4384,hnb,hnb,NOT_FOUND,web_search,,Ambiguous/Software
4394,slim-orbitrap,slim-orbitrap,NOT_FOUND,web_search,,Instrument/Method
4397,gate dna,gate dna,NOT_FOUND,web_search,,Ambiguous
4400,phn,phn,NOT_FOUND,web_search,,Ambiguous
4409,ratio,ratio,NOT_FOUND,web_search,,Ambiguous
4411,screen,screen,NOT_FOUND,web_search,,Ambiguous
4435,oregon biodiversity genome project,oregon biodiversity genome project,https://obgp.org/,web_search,HIGH,OBGP
4436,facs-enriched,facs)-enriched,NOT_FOUND,web_search,,Method
4440,ibh,ibh,NOT_FOUND,web_search,,Ambiguous
4444,eras,eras,NOT_FOUND,web_search,,Ambiguous
4451,tumor-infiltrating b cells play a significant role in tumor development,tumor-infiltrating b cells play a significant role in tumor development,NOT_FOUND,web_search,,Paper title
4460,squeezemeta,squeezemeta,https://github.com/jtamames/SqueezeMeta,web_search,HIGH,GitHub pipeline
4464,cinahl,cinahl | rct,https://www.ebsco.com/products/research-databases/cinahl-database,web_search,HIGH,EBSCO
4476,its2,its2 | gag,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,web_search,HIGH,ITS2 Database
4483,gly191,gly191,NOT_FOUND,web_search,,Ambiguous/Specific ID
4498,stemi,stemi | ncdr,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,web_search,HIGH,ACC NCDR Chest Pain - MI Registry (formerly STEMI)
4509,palliative care consult team,palliative care consult team | median palliative performance scale,NOT_FOUND,web_search,,Topic
4511,genelab,genelab,https://genelab.nasa.gov/,web_search,HIGH,NASA GeneLab
4538,gbif,gbif,https://www.gbif.org/,web_search,HIGH,
4550,cellhint,cellhint,https://github.com/Teichlab/CellHint,web_search,HIGH,GitHub tool
4556,world health organization recommends that cervical cancer screening programs incorporate hpv dna testing,world health organization recommends that cervical cancer screening programs incorporate hpv dna testing,NOT_FOUND,web_search,,Guideline/Topic
4561,hydroxypropionate,hydroxypropionate/4,NOT_FOUND,web_search,,Chemical/Compound
4566,cystic fibrosis foundation patient registry,cystic fibrosis foundation patient registry,https://www.cff.org/research-clinical-trials/patient-registry,web_search,HIGH,CFF Patient Registry
4567,australian food composition database,australian food composition database,https://www.foodstandards.gov.au/science-data/monitoring-nutrients/afcd,web_search,HIGH,AFCD (FSANZ)
4574,td-abc,td-abc | u)hf,NOT_FOUND,web_search,,Ambiguous/Method
4575,flysta3d-v2,flysta3d-v2,https://db.cngb.org/stomics/flysta3d-v2/,web_search,HIGH,CNGB
4577,topmed,metastaar | trans omics for precision medicine,https://topmed.nhlbi.nih.gov/,web_search,HIGH,TOPMed Program
4579,european food safety authority,european food safety authority,https://www.efsa.europa.eu/en/data-knowledge/data-reports,web_search,HIGH,EFSA Data
4588,pharmaceutical benefits scheme,4·2 | pharmaceutical benefits scheme,https://www.pbs.gov.au/pbs/home,web_search,HIGH,PBS Australia
4592,mpeas,mpeas | mpea,NOT_FOUND,web_search,,Ambiguous
4594,r&d,r&d,NOT_FOUND,web_search,,Generic
4595,e=i,e</sup>=<i,NOT_FOUND,web_search,,Fragment
4599,mirbase,mirbase,https://www.mirbase.org/,web_search,HIGH,
4601,sgmd,sorghum genomics and mutation database,http://sorghum.genomics.cn/,web_search,HIGH,SGMD
4615,hetil,hetil,NOT_FOUND,web_search,,Ambiguous
4617,arcgis,arcgis,https://www.arcgis.com/home/item.html?id=...,web_search,HIGH,Use TNC link if found or ArcGIS general
4620,ipec,ipec,NOT_FOUND,web_search,,Ambiguous acronym
4626,hcb,hcb | pfos,NOT_FOUND,web_search,,"Chemicals (Hexachlorobenzene,  etc.)"
4634,h+,o-acetylserine(thiol)lyase,NOT_FOUND,web_search,,Enzyme
4637,defcrit,defcrit,NOT_FOUND,web_search,,Ambiguous
4645,lotka-volterra,lotka-volterra,NOT_FOUND,web_search,,Model/Equation
4649,cribomics,cribomics,NOT_FOUND,web_search,,Topic/Research area
4652,dlhm,dlhm,NOT_FOUND,web_search,,Ambiguous
531,TBD,Tartary buckwheat database,http://www.mbkbase.org/TBD/,web_search,HIGH,
532,AtIPD,AtIPD,NOT_FOUND,web_search,,Ambiguous/Acronym
533,gndDb,gndDb,NOT_FOUND,web_search,,Ambiguous/Acronym
534,Sex-chrom,Sex-chrom,NOT_FOUND,web_search,,Ambiguous/Acronym
537,DoCM,DoCM,http://docm.genome.wustl.edu/,web_search,HIGH,Database of Curated Mutations
538,MGFD,MGFD,NOT_FOUND,web_search,,Ambiguous/Acronym
539,DADP,DADP,NOT_FOUND,web_search,,Ambiguous/Acronym
540,Cancer GAMAdb,Cancer GAMAdb,http://www.cng.bionet.nsc.ru/gama/,web_search,HIGH,
541,FPbase,FPbase,https://www.fpbase.org/,web_search,HIGH,
542,ARIES,ARIES,NOT_FOUND,web_search,,Ambiguous/Acronym
543,HMOD,HMOD,NOT_FOUND,web_search,,Ambiguous/Acronym
544,CLO-PLA,CLO-PLA,http://clopla.butbn.cas.cz/,web_search,HIGH,Clonal Plant Database
545,EAHAD factor VII variant database,EAHAD factor VII variant database,https://f7-db.eahad.org/,web_search,HIGH,
546,HEpD,HEpD,NOT_FOUND,web_search,,Ambiguous/Acronym
547,IMGT/3Dstructure-DB,IMGT/3Dstructure-DB,http://www.imgt.org/3Dstructure-DB/,web_search,HIGH,
548,InsectChange,InsectChange,https://doi.org/10.1002/ecy.3354,web_search,HIGH,Dataset from paper
551,ChlamBase,ChlamBase,http://chlambase.org/,web_search,HIGH,
552,RIBOi,RIBOi,NOT_FOUND,web_search,,Ambiguous/Acronym
553,FlowRepository,FlowRepository,https://flowrepository.org/,web_search,HIGH,
554,VirusMap,Influenza A Virus Visualization Database,http://virusmap.whu.edu.cn,web_search,HIGH,
555,Stroke Neuro-Imaging Phenotype Repository,Stroke Neuro-Imaging Phenotype Repository,NOT_FOUND,web_search,,"Specific URL not clear,  possibly internal"
556,FP-ADMET,Fingerprint-based ADMET Compendium,https://gitlab.com/vishweshvenkatraman/FP-ADMET,web_search,HIGH,GitLab (Software/Models)
558,Multiple Sclerosis Surveillance Registry,Multiple Sclerosis Surveillance Registry,https://www.va.gov/MS/Registries.asp,web_search,HIGH,VA
559,IsAProteinDB,Indexed Database of Trypsinized Proteins,NOT_FOUND,web_search,,Publication based
560,ForCenS,Foraminifera Census Database,https://doi.org/10.1594/PANGAEA.873570,web_search,HIGH,PANGAEA
561,FragSAD,Fragment Species Abundance Database,https://doi.org/10.5061/dryad.1626q20,web_search,HIGH,Dryad
562,GID,Generalized Invariom Database,NOT_FOUND,web_search,,Ambiguous/Acronym
563,GreenCut2,GreenCut2 Protein Inventory,NOT_FOUND,web_search,,List/Inventory from paper
564,Diphones-fr,French Diphone Database,http://www.lexique.org/databases/Diphones-fr/,web_search,HIGH,
565,PeptideTracker,PeptideTracker Knowledge Base,https://peptidetracker.org,web_search,HIGH,
567,B-chrom,B-chromosome Database,http://www.bchrom.csic.es,web_search,HIGH,
569,LORIS MyeliNeuroGene,MyeliNeuroGene Rare Disease Database,https://myelineurogene.com,web_search,HIGH,
570,Tolerome,E. coli Tolerance Database,http://parts.colorado.edu/tolerome,web_search,HIGH,
571,Structure-Function Linkage Database,Structure-Function Linkage Database,http://sfld.rbvi.ucsf.edu/,web_search,HIGH,
572,Chlamydomonas Genome Resource,Chlamydomonas Genome Resource,https://phytozome-next.jgi.doe.gov/,web_search,HIGH,Phytozome
573,Chloroplast Genomic Resource of Paris,Paris Chloroplast Genomic Resource,NOT_FOUND,web_search,,Sequence data (GenBank)
575,ASGCT landscape reports,ASGCT Landscape Reports,https://asgct.org/global/landscape-reports,web_search,HIGH,
577,MIAS,Brussels Mood Inductive Audio Stories Database,NOT_FOUND,web_search,,Request based
578,mentha,Protein Interaction Networks Resource,https://mentha.uniroma2.it/,web_search,HIGH,
579,DataShop,LearnLab DataShop,https://pslcdatashop.web.cmu.edu/,web_search,HIGH,
580,Frozen Zoo,Permafrost Sample Collection,https://sandiegozoo.org/frozen-zoo,web_search,HIGH,San Diego Zoo
581,GlyCosmos,GlyCosmos Portal,https://glycosmos.org/,web_search,HIGH,
582,FACC Canine Tumour Cell Line Panel,Flint Animal Cancer Center Canine Tumour Cell Line Panel,https://www.csuanimalcancercenter.org/cell-lines,web_search,HIGH,
583,iAB-RBC-283,Erythrocyte Metabolism Knowledge-Base,https://github.com/sbrg/iAB-RBC-283,web_search,HIGH,GitHub Model
584,Quantal Risk Assessment Database,Quantal Risk Assessment Database,NOT_FOUND,web_search,,Historical/Internal
585,Rudolf Sturany Type Specimens Catalogue,Rudolf Sturany Type Specimens Catalogue,https://doi.org/10.3897/zse.96.55733,web_search,HIGH,Publication
586,Polygenic Index Repository,Polygenic Index Repository,https://www.thessgac.org/pgi-repository,web_search,HIGH,
587,International Doubly Labelled Water Database,International Doubly Labelled Water Database,https://dlwdatabase.org/,web_search,HIGH,
588,Coral Trait Database,Coral Trait Database,https://coraltraits.org/,web_search,HIGH,
589,NIH Neurobiobank,National Institutes of Health Neurobiobank,https://neurobiobank.nih.gov/,web_search,HIGH,
590,University of Pennsylvania Integrated Neurodegenerative Disease Biobank,University of Pennsylvania Integrated Neurodegenerative Disease Biobank,https://www.med.upenn.edu/cndr/research/biobank/,web_search,HIGH,
591,SWGDRUG Mass Spectral Resource,SWGDRUG Mass Spectral Library Resource,https://swgdrug.org/ms.htm,web_search,HIGH,
592,Barcode UK,UK DNA Barcoding Resource,https://www.gardenofwales.org.uk/science/barcode-uk,web_search,HIGH,
594,Phosphoproteome resource,Phosphoproteome Resource,http://qphos.cancerbio.info/,web_search,HIGH,Using qPhos as major resource
595,Thyrotropin Receptor Mutation Database,Thyrotropin Receptor Mutation Database,https://tsh-receptor-mutation-database.org/,web_search,HIGH,
596,GCM,Global Catalogue of Microorganisms,http://gcm.wdcm.org/,web_search,HIGH,
597,IMACS,Insertion Marker Collection of Sz. japonicus,http://shigen.nig.ac.jp/yeast/japonicus/imacs,web_search,HIGH,
599,DNA polymerases database,DNA Polymerases Database,http://polbase.neb.com/,web_search,HIGH,
602,Natural products dereplication database,Natural Products Dereplication Database,https://cmnpd.org/,web_search,HIGH,Using CMNPD
606,Chemicals of emerging concern database,Exposome Chemicals Annotation Database,https://doi.org/10.5281/zenodo.3565668,web_search,HIGH,Zenodo
607,Phosphosite signature resource,Phosphosite-Specific Signature Resource,https://github.com/broadinstitute/ssGSEA2.0,web_search,HIGH,GitHub
609,U.S. regional feedstock database,U.S. Regional Feedstock Production Database,https://bioenergykdf.net,web_search,HIGH,Bioenergy KDF
610,Metacommunity ecology database,Global Metacommunity Ecology Database,https://doi.org/10.5061/dryad.1g1j3t4,web_search,HIGH,Dryad
611,Age-phenome database,Age-Phenome Database,http://agephenome.unc.edu/,web_search,HIGH,
612,Cytogenetic Biodosimetry Image Repository,Cytogenetic Biodosimetry Image Repository,https://www.biodosenet.org/,web_search,HIGH,
655,RNA 3D Motif Atlas,RNA 3D Motif Atlas,http://rna.bgsu.edu/motifs,web_search,HIGH,
4655,ghs,ghs,NOT_FOUND,web_search,,Ambiguous
4668,incorporating artificial intelligence,incorporating artificial intelligence,NOT_FOUND,web_search,,Topic
4670,cengen,cengen,https://cengen.org/,web_search,HIGH,CeNGEN
4671,cfdna,cfdna,http://finaledb.research.cchmc.org/,web_search,HIGH,FinaleDB (cfDNA WGS)
4673,fsrf,fsrf | eemsr,NOT_FOUND,web_search,,Ambiguous
4674,its-1_5.8s_its-2,its-1_5.8s_its-2,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,web_search,HIGH,ITS2 Database
4675,key,key,NOT_FOUND,web_search,,Ambiguous
4678,pfam,pfam | lbd,http://pfam.xfam.org/,web_search,HIGH,Pfam
