id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
37524802,https://lakepulse.ca/,lakepulse,,lakepulse.ca,True,502.0,22,22,0,CRITICAL,Content: gene; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Content: server; Content: portal,394.86,HTTP 502,0,https://lakepulse.ca/,True,http://web.archive.org/web/20250820125722/https://lakepulse.ca/,2025-08-20
36280721,http://wiki.pestinfo.org/wiki/Main_Page,,ispi,wiki.pestinfo.org,True,,29,29,0,CRITICAL,Content: download data; Content: gene; Content: variant; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,,"Error: HTTPConnectionPool(host='wiki.pestinfo.org', port=80): Max retries exceeded with url: /wiki/Main_Pag",0,http://wiki.pestinfo.org/wiki/Main_Page,True,http://web.archive.org/web/20230928181152/https://wiki.pestinfo.org/wiki/Main_Page,2023-09-28
38273575,https://www.try-db.org/TryWeb/Home.php,,try,www.try-db.org,True,,25,20,5,CRITICAL,Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: search; Content: download; Title: data; Title: database; Content: portal; Content: web service; ★ TITLE BONUS: 'database' in page title,,"Error: HTTPSConnectionPool(host='www.try-db.org', port=443): Max retries exceeded with url: /TryWeb/Home.ph",0,https://www.try-db.org/TryWeb/Home.php,True,http://web.archive.org/web/20250927115417/https://www.try-db.org/TryWeb/Home.php,2025-09-27
37602732,https://obgp.org/,oregon biodiversity genome project,,obgp.org,True,200.0,33,33,0,CRITICAL,Content: genome; Content: gene; Content: sequence; Content: molecular; Content: variant; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: download; Content: submit; Content: annotation; Content: data,384.25,,0,https://www.obgp.org/,False,,
39837330,https://embryo.helmholtz-munich.de/shiny_embryo/,smart-seq+5,,embryo.helmholtz-munich.de,True,,34,34,0,CRITICAL,Content: NCBI; Content: NIH; Title: gene; Title: expression; Content: archive; Content: resource; Content: tool; Content: query; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: server,,"Error: HTTPSConnectionPool(host='embryo.helmholtz-munich.de', port=443): Max retries exceeded with url: /sh",0,https://embryo.helmholtz-munich.de/shiny_embryo/,True,http://web.archive.org/web/20250222141049/https://embryo.helmholtz-munich.de/shiny_embryo/,2025-02-22
37261838,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,,its2 | gag,its2.bioapps.biozentrum.uni-wuerzburg.de,True,200.0,19,14,5,CRITICAL,Content: sequence; Content: resource; Content: tool; Content: search; Content: browse; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,503.44,,0,https://its2.bioapps.biozentrum.uni-wuerzburg.de/,False,,
40173841,http://www.mz.usp.br/,,mzusp,www.mz.usp.br,True,200.0,15,15,0,CRITICAL,Content: gene; Content: archive; Content: search; Content: query; Content: download; Content: submit; Content: data,4205.03,,0,https://mz.usp.br/pt/pagina-inicial/,False,,
35370187,https://www.jmdc.co.jp/en/index,,jmdc,www.jmdc.co.jp,True,404.0,21,21,0,CRITICAL,Content: gene; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: data; Content: database; Content: portal,1751.19,HTTP 404,0,https://www.jmdc.co.jp/en/index,True,http://web.archive.org/web/20200924010726/https://www.jmdc.co.jp/en/index,2020-09-24
37769048,https://www.ebsco.com/products/research-databases/cinahl-database,ptsd-repository | psycinfo,cinahl | rct,www.ebsco.com,True,200.0,31,26,5,CRITICAL,Content: search database; Content: gene; Content: archive; Content: collection; Content: resource; Content: platform; Content: search; Content: browse; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,818.52,,0,https://about.ebsco.com/products/research-databases/cinahl-database,False,,
39126359,https://mdf.ncsa.illinois.edu/,block copolymer phase behavior database,,mdf.ncsa.illinois.edu,False,,0,0,0,VERY LOW,,,Timeout (20s),0,https://mdf.ncsa.illinois.edu/,False,,
36099978,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,,stemi | ncdr,cvquality.acc.org,True,200.0,33,33,0,CRITICAL,Content: EBI; Content: gene; Content: mutation; Content: repository; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,1811.58,,0,https://cvquality.acc.org/NCDR-Home/registries/hospital-registries/chest-pain-mi-registry,False,,
34679174,https://www.cff.org/research-clinical-trials/patient-registry,cystic fibrosis foundation patient registry,,www.cff.org,False,403.0,0,0,0,VERY LOW,,213.22,HTTP 403,0,https://www.cff.org/research-clinical-trials/patient-registry,False,,
40329811,https://www.gbif.org/,,gbif,www.gbif.org,True,403.0,31,31,0,CRITICAL,Content: data access; Content: sequence; Content: biological; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,381.71,HTTP 403,0,https://www.gbif.org/,True,http://web.archive.org/web/20251011131333/https://www.gbif.org/,2025-10-11
38063370,https://github.com/jtamames/SqueezeMeta,squeezemeta,,github.com,True,200.0,62,62,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: variant; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal,2839.39,,0,https://github.com/jtamames/SqueezeMeta,False,,
40578340,https://db.cngb.org/stomics/flysta3d-v2/,flysta3d-v2,,db.cngb.org,True,200.0,16,16,0,CRITICAL,Content: gene; Content: expression; Content: resource; Content: search; Content: download; Content: annotation; Content: data,1066.62,,0,https://db.cngb.org/stomics/flysta3d-v2/,False,,
39332377,https://www.foodstandards.gov.au/science-data/monitoring-nutrients/afcd,australian food composition database,,www.foodstandards.gov.au,False,404.0,0,0,0,VERY LOW,,1810.16,HTTP 404,0,https://www.foodstandards.gov.au/science-data/monitoring-nutrients/afcd,False,,
38134877,https://github.com/Teichlab/CellHint,cellhint,,github.com,True,200.0,54,49,5,CRITICAL,Content: EBI; Content: download data; Content: gene; Content: biological; Content: variant; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Title: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: server; Content: portal; ★ TITLE BONUS: 'tool' in page title,2241.65,,0,https://github.com/Teichlab/CellHint,False,,
38923903,https://www.efsa.europa.eu/en/data-knowledge/data-reports,european food safety authority,,www.efsa.europa.eu,False,404.0,0,0,0,VERY LOW,,832.65,HTTP 404,0,https://www.efsa.europa.eu/en/data-knowledge/data-reports,False,,
38042076,https://www.arcgis.com/home/item.html?id=...,nature conservancy's northeast aquatic connectivity study which considered factors relating to river connectivity and watershed quality,arcgis,www.arcgis.com,True,200.0,2,2,0,LOW,Content: data,256.75,,0,https://www.arcgis.com/home/item.html?id=...,False,,
37503835,http://www.covid19db.org/,covid19db,,www.covid19db.org,False,,0,0,0,VERY LOW,,,Timeout (20s),0,http://www.covid19db.org/,False,,
40055894,http://sorghum.genomics.cn/,sorghum genomics and mutation database,sgmd,sorghum.genomics.cn,False,,0,0,0,VERY LOW,,,"Error: HTTPConnectionPool(host='sorghum.genomics.cn', port=80): Max retries exceeded with url: / (Caused by",0,http://sorghum.genomics.cn/,False,,
36085868,https://doi.org/10.5061/dryad.1626q20,hierarchical time-indexed database,,doi.org,False,404.0,0,0,0,VERY LOW,,767.59,HTTP 404,0,https://doi.org/10.5061/dryad.1626q20,False,,
37269845,https://www.pbs.gov.au/pbs/home,pharmaceutical benefits scheme,4·2,www.pbs.gov.au,True,200.0,23,23,0,CRITICAL,Content: gene; Content: biological; Content: collection; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: portal,1290.75,,0,https://www.pbs.gov.au/pbs/home,False,,
35124290,https://www.mirbase.org/,mirbase,,www.mirbase.org,True,200.0,42,42,0,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: gene; Content: sequence; Content: expression; Content: archive; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,674.42,,0,https://www.mirbase.org/,False,,
39558178,https://genelab.nasa.gov/,genelab,,genelab.nasa.gov,True,200.0,32,32,0,CRITICAL,Content: gene; Content: biological; Content: mutation; Content: repository; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Content: database; Content: server; Content: portal,3622.32,,0,https://science.nasa.gov/biological-physical/data/,False,,
40239308,http://qphos.cancerbio.info/,,titan-x,qphos.cancerbio.info,True,200.0,13,13,0,HIGH,Content: protein; Content: search; Content: query; Content: browse; Content: download; Content: data,961.96,,0,http://qphos.cancerbio.info/,False,,
38361019,https://sandiegozoo.org/frozen-zoo,tapioca,,sandiegozoo.org,False,404.0,0,0,0,VERY LOW,,1869.92,HTTP 404,0,https://sandiegozoo.org/frozen-zoo,False,,
39208229,https://cmnpd.org/,food disaggregation database,,cmnpd.org,True,200.0,0,0,0,VERY LOW,,1048.09,,0,https://cmnpd.org/,False,,
