pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
26546404,"""Pharmacology Portal: An Open Database for Clinical Pharmacologic Laboratory Services.""",False,N,high,"""Database keyword - pharmacology database""",Pharmacology Portal,Clinical Pharmacology Database,13,N,N,,
28872632,"""AmphiBIO, a global database for amphibian ecological traits.""",False,N,high,"""Database keyword - amphibian trait database""",AmphiBIO,Amphibian Ecological Traits Database,13,N,N,,
32548639,"""MaizeCUBIC: a comprehensive variation database for a maize synthetic population.""",False,N,high,"""Database keyword - maize variation database""",MaizeCUBIC,Maize Comprehensive Variation Database,13,N,N,,
25274737,"""RiceVarMap: a comprehensive database of rice genomic variations.""",False,N,high,"""Map suffix + comprehensive database keyword""",RiceVarMap,Rice Genomic Variation Map,13,N,N,,
31529041,PPNID: a reference database and molecular identification pipeline for plant-parasitic nematodes.,False,N,high,"""Contains """"database"""" and """"reference database"""" keywords""",PPNID,Plant-Parasitic Nematode Identification Database,14,N,N,,
30796988,PconsFam: An Interactive Database of Structure Predictions of Pfam Families.,False,N,high,"""Contains """"database"""" keyword""",PconsFam,Protein Consensus Family Database,14,N,N,,
33226642,"""Anuran Traits of the United States (ATraiU): a database for anuran traits-based conservation, management, and research.""",False,N,high,"""Contains """"database"""" keyword""",ATraiU,Anuran Traits of the United States,14,N,N,,
32901023,"""InvaCost, a public database of the economic costs of biological invasions worldwide.""",False,N,high,"""Contains """"database"""" keyword""",InvaCost,Invasion Cost Database,14,N,N,,
29768426,"""The Ryerson Audio-Visual Database of Emotional Speech and Song (RAVDESS): A dynamic, multimodal set of facial and vocal expressions in North American English.""",False,N,high,"""Contains """"database"""" keyword""",RAVDESS,Ryerson Audio-Visual Database of Emotional Speech and Song,14,N,N,,
27039767,OrCanome: a Comprehensive Resource for Oral Cancer.,False,N,medium,"""Contains """"resource"""" keyword, comprehensive data collection""",OrCanome,Oral Cancer Genome Resource,14,N,N,,
28453427,VisionCite: A Vision Science-Related Database.,False,N,high,"""Contains """"database"""" keyword""",VisionCite,Vision Science Citation Database,14,N,N,,
28368836,DREAMER: A Database for Emotion Recognition Through EEG and ECG Signals From Wireless Low-cost Off-the-Shelf Devices.,False,N,high,"""Contains """"database"""" keyword""",DREAMER,Database for Emotion Recognition through EEG and ECG,14,N,N,,
22851343,AphasiaBank: a resource for clinicians.,False,N,medium,"""Contains """"Bank"""" suffix similar to database naming""",AphasiaBank,Aphasia Data Bank,14,N,N,,
22495751,CistromeMap: a knowledgebase and web server for ChIP-Seq and DNase-Seq studies in mouse and human.,False,N,high,"""Contains """"knowledgebase"""" and Map suffix""",CistromeMap,Cistrome Map Knowledgebase,14,N,N,,
28150234,CATH-Gene3D: Generation of the Resource and Its Use in Obtaining Structural and Functional Annotations for Protein Sequences.,False,N,medium,"""Resource for protein structure data""",CATH-Gene3D,Class Architecture Topology Homology Gene3D,14,N,N,,
26320871,Cancer Driver Log (CanDL): Catalog of Potentially Actionable Cancer Mutations.,False,N,high,"""Contains """"catalog"""" keyword, data collection""",CanDL,Cancer Driver Log,14,N,N,,
28155186,K-SPAN: A lexical database of Korean surface phonetic forms and phonological neighborhood density statistics.,False,N,high,"""Contains """"database"""" keyword""",K-SPAN,Korean Surface Phonetic forms And Neighborhood database,14,N,N,,
25798920,iMonDB: Mass Spectrometry Quality Control through Instrument Monitoring.,False,N,high,DB suffix indicates database,iMonDB,Instrument Monitoring Database,14,N,N,,
31403701,CauseSpec: a database of global terrestrial vertebrate cause-specific mortality.,False,N,high,"""Contains """"database"""" keyword""",CauseSpec,Cause-Specific Mortality Database,14,N,N,,
34048573,AniProtDB: A Collection of Consistently Generated Metazoan Proteomes for Comparative Genomics Studies.,False,N,high,DB suffix indicates database,AniProtDB,Animal Protein Database,14,N,N,,
26054360,EHME: a new word database for research in Basque language.,False,N,high,"""Contains """"database"""" keyword""",EHME,Basque Word Database,14,N,N,,
29143556,daTALbase: A Database for Genomic and Transcriptomic Data Related to TAL Effectors.,False,N,high,Base suffix indicates database,daTALbase,TAL Effector Database,14,N,N,,
32997234,PendoTMBase: A Database for Plant Endogenous Target Mimics.,False,N,high,Base suffix indicates database,PendoTMBase,Plant Endogenous Target Mimic Base,14,N,N,,
31665759,NutriGenomeDB: a nutrigenomics exploratory and analytical platform.,False,N,high,DB suffix indicates database,NutriGenomeDB,Nutrigenomics Database,14,N,N,,
26433297,ePlantLIBRA: A composition and biological activity database for bioactive compounds in plant food supplements.,False,N,high,"""Contains """"database"""" keyword""",ePlantLIBRA,Plant Library for Bioactive Research and Analysis,14,N,N,,
33770143,"""TBDBT: A TB DataBase Template for collection of harmonized TB clinical research data in REDCap, facilitating data standardisation for inter-study comparison and meta-analyses.""",False,N,high,"""Contains """"database"""" in title, template for TB data collection""",TBDBT,TB Database Template,14,N,N,,
33209967,RIDB: A Dataset of fundus images for retina based person identification.,False,N,high,"""Contains """"dataset"""" which is a data collection""",RIDB,Retinal Identification Database,14,N,N,,
28025335,CaspNeuroD: a knowledgebase of predicted caspase cleavage sites in human proteins related to neurodegenerative diseases.,False,N,high,"""Contains """"knowledgebase"""" keyword""",CaspNeuroD,Caspase Neurodegeneration Database,14,N,N,,
31995493,KonIQ-10k: An ecologically valid database for deep learning of blind image quality assessment.,False,N,high,"""Contains """"database"""" keyword""",KonIQ-10k,Konstanz Natural Image Quality Database,14,N,N,,
31752429,HSF1Base: A Comprehensive Database of HSF1 (Heat Shock Factor 1) Target Genes.,False,N,high,Base suffix indicates database,HSF1Base,Heat Shock Factor 1 Base,14,N,N,,
22570521,"""MEDDB: a medicinal plant database developed with the information gathered from tribal people in and around Madurai, Tamil Nadu.""",False,N,high,DB suffix indicates database,MEDDB,Medicinal Plant Database,14,N,N,,
30951133,Development of PLEAD: A Database Containing Event-based Runoff Phosphorus Loadings from Agricultural Fields.,False,N,high,"""Contains """"database"""" keyword""",PLEAD,Phosphorus Loading from Agricultural Fields Database,14,N,N,,
32601290,"""The BenBioDen database, a global database for meio-, macro- and megabenthic biomass and densities.""",False,N,high,"""Contains """"database"""" keyword""",BenBioDen,Benthic Biodensity Database,14,N,N,,
24993547,BigMouth: a multi-institutional dental data repository.,False,N,high,"""Contains """"repository"""" keyword""",BigMouth,Big Mouth Dental Data Repository,14,N,N,,
22675348,BRASERO: A Resource for Benchmarking RNA Secondary Structure Comparison Algorithms.,False,N,medium,"""Resource for benchmarking, contains comparison data""",BRASERO,Benchmarking RNA Secondary Structure Comparison Resource,14,N,N,,
22195116,ADEpedia: a scalable and standardized knowledge base of Adverse Drug Events using semantic web technology.,False,N,high,pedia suffix indicates encyclopedia/database,ADEpedia,Adverse Drug Event Encyclopedia,14,N,N,,
32710376,BIOINTMED: integrated biomedical knowledge base with ontologies and clinical trials.,False,N,high,"""Contains """"knowledge base"""" keyword""",BIOINTMED,Biomedical Integration Database,14,N,N,,
25998807,Facilitating quality control for spectra assignments of small organic molecules: nmrshiftdb2--a free in-house NMR database with integrated LIMS for academic service laboratories.,False,N,high,"""Contains """"database"""" keyword""",nmrshiftdb2,NMR Shift Database 2,14,N,N,,
23590173,CamMedNP: building the Cameroonian 3D structural natural products database for virtual screening.,False,N,high,"""Contains """"database"""" keyword""",CamMedNP,Cameroon Medicinal Natural Products Database,14,N,N,,
32311220,SoilTemp: A global database of near-surface temperature.,False,N,high,"""Contains """"database"""" keyword""",SoilTemp,Soil Temperature Database,14,N,N,,
22027158,A database for animal tuberculosis (mycoDB.es) within the context of the Spanish national programme for eradication of bovine tuberculosis.,False,N,high,"""Contains """"database"""" keyword""",mycoDB.es,Mycobacterium Database,14,N,N,,
33575627,aYChr-DB: a database of ancient human Y haplogroups.,False,N,high,DB suffix indicates database,aYChr-DB,Ancient Y Chromosome Database,14,N,N,,
21685684,BioCARS: a synchrotron resource for time-resolved X-ray science.,False,N,medium,"""Synchrotron facility resource, contains experimental data""",BioCARS,Biophysics Collaborative Access Resource,14,N,N,,
30115367,The multiple arrhythmia dataset evaluation database (M.A.D.A.E.).,False,N,high,"""Contains """"database"""" keyword""",M.A.D.A.E.,Multiple Arrhythmia Dataset Evaluation Database,14,N,N,,
"""26507857"," 30395307"",BloodSpot: a database of gene expression profiles and transcriptional programs for healthy and malignant haematopoiesis.",True,N,high,"""Contains """"database"""" keyword""",BloodSpot,Blood Gene Expression Database,14,N,N,,
30426823,Target-specific toxicity knowledgebase (TsTKb): a novel toolkit for in silico predictive toxicology.,False,N,high,"""Contains """"knowledgebase"""" keyword""",TsTKb,Target-Specific Toxicity Knowledgebase,14,N,N,,
29295418,CoMetaR: A Collaborative Metadata Repository for Biomedical Research Networks.,False,N,high,"""Contains """"repository"""" keyword""",CoMetaR,Collaborative Metadata Repository,14,N,N,,
26908025,PDEStrIAn: A Phosphodiesterase Structure and Ligand Interaction Annotated Database As a Tool for Structure-Based Drug Design.,False,N,high,"""Contains """"database"""" keyword (though also tool, database keyword prevails)""",PDEStrIAn,Phosphodiesterase Structure and Interaction Annotated Database,14,N,N,,
33051443,"""GalliForm, a database of Galliformes occurrence records from the Indo-Malay and Palaearctic, 1800-2008.""",False,N,high,"""Contains """"database"""" keyword""",GalliForm,Galliformes Occurrence Database,14,N,N,,
30805861,SOLID-Similar object and lure image database.,False,N,high,"""Contains """"database"""" keyword""",SOLID,Similar Object and Lure Image Database,14,N,N,,
28096900,"""MS_HistoneDB, a manually curated resource for proteomic analysis of human and mouse histones.""",False,N,high,DB suffix indicates database,MS_HistoneDB,Mass Spectrometry Histone Database,14,N,N,,
23408683,N-glycoprotein SRMAtlas: a resource of mass spectrometric assays for N-glycosites enabling consistent and multiplexed protein quantification for clinical applications.,False,N,high,"""Contains """"atlas"""" and """"resource"""" keywords""",SRMAtlas,Selected Reaction Monitoring Atlas,14,N,N,,
33275943,NemChR-DB: a database of parasitic nematode chemosensory G-protein coupled receptors.,False,N,high,DB suffix indicates database,NemChR-DB,Nematode Chemosensory Receptor Database,14,N,N,,
32792559,"""ACDC, a global database of amphibian cytochrome-b sequences using reproducible curation for GenBank records.""",False,N,high,"""Contains """"database"""" keyword""",ACDC,Amphibian Cytochrome-b Database for Curation,14,N,N,,
23205164,INDICO: the development of a resource for epigenomic study of Indians undergoing socioeconomic transition.,False,N,medium,"""Development of resource for epigenomic data""",INDICO,Indian Epigenome Cohort,14,N,N,,
28889911,FPD: A comprehensive phosphorylation database in fungi.,False,N,high,"""Contains """"database"""" keyword""",FPD,Fungal Phosphorylation Database,14,N,N,,
31228650,RedoxiBase: A database for ROS homeostasis regulated proteins.,False,N,high,Base suffix indicates database,RedoxiBase,Redox Homeostasis Base,14,N,N,,
24497503,AMASS: a database for investigating protein structures.,False,N,high,"""Contains """"database"""" keyword""",AMASS,Atomic Model and Structure Statistics Database,14,N,N,,
24661111,EGFRIndb: epidermal growth factor receptor inhibitor database.,False,N,high,DB suffix indicates database,EGFRIndb,EGFR Inhibitor Database,14,N,N,,
30765729,DeepWeeds: A Multiclass Weed Species Image Dataset for Deep Learning.,False,N,high,"""Contains """"dataset"""" keyword, image data collection""",DeepWeeds,Deep Learning Weeds Dataset,14,N,N,,
33026137,COSORE: A community database for continuous soil respiration and other soil-atmosphere greenhouse gas flux data.,False,N,high,"""Contains """"database"""" keyword""",COSORE,Continuous Soil Respiration Database,14,N,N,,
24551333,"""qDIET: toward an automated, self-sustaining knowledge base to facilitate linking point-of-sale grocery items to nutritional content.""",False,N,medium,"""Knowledge base for nutritional data""",qDIET,Quantified Diet Database,14,N,N,,
28795237,The Adaptive Evolution Database (TAED): A New Release of a Database of Phylogenetically Indexed Gene Families from Chordates.,False,N,high,"""Contains """"database"""" keyword""",TAED,The Adaptive Evolution Database,14,N,N,,
33917533,"""MetaTREE, a novel database focused on metabolic trees, predicts an important detoxification mechanism: the glutathione conjugation.""",False,N,high,"""Contains """"database"""" keyword""",MetaTREE,Metabolic Tree Database,14,N,N,,
23920981,PHIO: a knowledge base for interpretation and calculation of public health indicators.,False,N,high,"""Contains """"knowledge base"""" keyword""",PHIO,Public Health Indicator Ontology,14,N,N,,
29916041,The Massive Auditory Lexical Decision (MALD) database.,False,N,high,"""Contains """"database"""" keyword""",MALD,Massive Auditory Lexical Decision Database,14,N,N,,
24922051,Negative example selection for protein function prediction: the NoGO database.,False,N,high,"""Contains """"database"""" keyword""",NoGO,Negative Gene Ontology Database,14,N,N,,
23415847,Clostridium-DT(DB): a comprehensive database for potential drug targets of Clostridium difficile.,False,N,high,DB suffix indicates database,Clostridium-DT(DB),Clostridium Drug Target Database,14,N,N,,
26373861,The International Mouse Strain Resource (IMSR): cataloging worldwide mouse and ES cell line resources.,False,N,high,"""Contains """"resource"""" keyword, catalogs mouse strains""",IMSR,International Mouse Strain Resource,14,N,N,,
29364988,Socio-affective touch expression database.,False,N,high,"""Contains """"database"""" keyword""",Socio-affective Touch Database,Socio-affective Touch Expression Database,14,N,N,,
23486446,The liver toxicity knowledge base: a systems approach to a complex end point.,False,N,high,"""Contains """"knowledge base"""" keyword""",Liver Toxicity Knowledge Base,Liver Toxicity Knowledge Base,14,N,N,,
33904142,"""The Croatian psycholinguistic database: Estimates for 6000 nouns, verbs, adjectives and adverbs.""",False,N,high,"""Contains """"database"""" keyword""",Croatian Psycholinguistic Database,Croatian Psycholinguistic Database,14,N,N,,
30622195,"""LIPID MAPS: Serving the next generation of lipid researchers with tools, resources, data, and training.""",False,N,medium,"""Contains """"resources"""" and provides lipid data""",LIPID MAPS,Lipid Metabolites and Pathways Strategy,14,N,N,,
"""30517703"," 34174819"",A map of direct TF-DNA interactions in the human genome.",True,N,high,"""Contains """"map"""" keyword, houses TF-DNA interaction data""",UniBind,Unified Transcription Factor Binding Database,14,N,N,,
30106392,"""The HAM10000 dataset, a large collection of multi-source dermatoscopic images of common pigmented skin lesions.""",False,N,high,"""Contains """"dataset"""" and """"collection"""" keywords""",HAM10000,Human Against Machine with 10000 Images,14,N,N,,
33833745,Forensic Microbiome Database: A Tool for Forensic Geolocation Meta-Analysis Using Publicly Available 16S rRNA Microbiome Sequencing.,False,N,high,"""Contains """"database"""" keyword""",Forensic Microbiome Database,Forensic Microbiome Database,14,N,N,,
33884084,Development of the Organonitrogen Biodegradation Database: Teaching Bioinformatics and Collaborative Skills to Undergraduates during a Pandemic.,False,N,high,"""Contains """"database"""" keyword""",Organonitrogen Biodegradation Database,Organonitrogen Biodegradation Database,14,N,N,,
30150867,GinMicrosatDb: a genome-wide microsatellite markers database for sesame (<i>Sesamum indicum</i> L.).,False,N,high,DB suffix indicates database,GinMicrosatDb,Gingelly Microsatellite Database,14,N,N,,
23961810,Phytophthora database 2.0: update and future direction.,False,N,high,"""Contains """"database"""" keyword""",Phytophthora Database,Phytophthora Database,14,N,N,,
"""24163255"," 29059374"",The pancreatic expression database: recent extensions and updates.",True,N,high,"""Contains """"database"""" keyword""",Pancreatic Expression Database,Pancreatic Expression Database,14,N,N,,
25869863,"""NeuroVault.org: A repository for sharing unthresholded statistical maps, parcellations, and atlases of the human brain.""",False,N,high,"""Contains """"repository"""" keyword""",NeuroVault,Neuroimaging Statistical Maps Repository,14,N,N,,
22181660,Zebrafish Enhancer TRAP transgenic line database ZETRAP 2.0.,False,N,high,"""Contains """"database"""" keyword""",ZETRAP,Zebrafish Enhancer TRAP Database,14,N,N,,
32302568,The Human Tumor Atlas Network: Charting Tumor Transitions across Space and Time at Single-Cell Resolution.,False,N,high,Atlas network - a data resource initiative for tumor mapping,HTAN,Human Tumor Atlas Network,15,N,N,,
22441797,Ovarian Kaleidoscope database: ten years and beyond.,False,N,high,Database keyword in title - ten year update indicates established resource,Ovarian Kaleidoscope,Ovarian Kaleidoscope Database,15,N,N,,
21619487,"""The Therapeutic Target Database: an internet resource for the primary targets of approved, clinical trial and experimental drugs.""",False,N,high,Database keyword - therapeutic target data resource,TTD,Therapeutic Target Database,15,N,N,,
28055900,MDTE DB: a database for microRNAs derived from Transposable element.,False,N,high,DB suffix indicates database - microRNA data resource,MDTE DB,MicroRNA from Transposable Element Database,15,N,N,,
26210853,Database of RNA binding protein expression and disease dynamics (READ DB).,False,N,high,Database keyword and DB suffix - RNA binding protein data,READ DB,RNA Binding Protein Expression and Disease Dynamics Database,15,N,N,,
25404643,"""The RD5000 database: facilitating clinical, genetic, and therapeutic studies on inherited retinal diseases.""",False,N,high,Database keyword - retinal disease data resource,RD5000,Retinal Disease 5000 Database,15,N,N,,
32012179,The Complex Emotion Expression Database: A validated stimulus set of trained actors.,False,N,high,Database keyword - emotion expression stimulus data,CEED,Complex Emotion Expression Database,15,N,N,,
33024111,"""VOLCORE, a global database of visible tephra layers sampled by ocean drilling.""",False,N,high,Database keyword - tephra layer geological data,VOLCORE,Visible Tephra Layers Core Database,15,N,N,,
30582189,ACCDB: A collection of chemistry databases for broad computational purposes.,False,N,high,DB suffix - collection of chemistry databases,ACCDB,Annotated Chemistry Compound Database,15,N,N,,
26585775,Allele Frequencies Net Database: Improvements for storage of individual genotypes and analysis of existing data.,False,N,high,Database keyword - allele frequency data resource,Allele Frequencies Net,Allele Frequencies Net Database,15,N,N,,
24417251,SUBTLEX-UK: a new and improved word frequency database for British English.,False,N,high,Database keyword - word frequency linguistic data,SUBTLEX-UK,UK Subtitle-based Word Frequency Database,15,N,N,,
23943281,3D brain atlas reconstructor service--online repository of three-dimensional models of brain structures.,False,N,high,Repository keyword - 3D brain structure models,3D Brain Atlas,3D Brain Atlas Reconstructor,15,N,N,,
31636516,Recent developments in the Inorganic Crystal Structure Database: theoretical crystal structure data and related features.,False,N,high,Database keyword - crystal structure data resource,ICSD,Inorganic Crystal Structure Database,15,N,N,,
33140413,Technical note: A report on the Forensic Anthropology Database for Assessing Methods Accuracy.,False,N,high,Database keyword - forensic anthropology measurement data,FADAMA,Forensic Anthropology Database for Assessing Methods Accuracy,15,N,N,,
25646545,Ring-Hydroxylating Oxygenase database: a database  of bacterial aromatic ring-hydroxylating oxygenases in  the management of bioremediation and biocatalysis of  aromatic compounds.,False,N,high,Database keyword - oxygenase enzyme data,RHO Database,Ring-Hydroxylating Oxygenase Database,15,N,N,,
21280038,Flybrain neuron database: a comprehensive database system of the Drosophila brain neurons.,False,N,high,Database keyword - Drosophila neuron data,Flybrain,Flybrain Neuron Database,15,N,N,,
28632398,The Mitochondrial Protein Atlas: A Database of Experimentally Verified Information on the Human Mitochondrial Proteome.,False,N,high,Atlas and database keywords - mitochondrial protein data,MPA,Mitochondrial Protein Atlas,15,N,N,,
23929679,CONFECT: conformations from an expert collection of torsion patterns.,False,N,high,Collection of torsion patterns - conformational data,CONFECT,Conformations from Expert Collection of Torsions,15,N,N,,
33099010,ERP CORE: An open resource for human event-related potential research.,False,N,high,Resource keyword - event-related potential data,ERP CORE,Event-Related Potential Core,15,N,N,,
29989589,"""FRY, a global database of fire patch functional traits derived from space-borne burned area products.""",False,N,high,Database keyword - fire patch trait data,FRY,Fire Patch Functional Traits Database,15,N,N,,
34727496,The Open Reaction Database.,False,N,high,Database keyword - chemical reaction data,ORD,Open Reaction Database,15,N,N,,
26624108,Making future taxonomy of Niphargus (Crustacea: Amphipoda: Niphargidae) in the Middle East easier: DELTA database of Middle East species with description of four new species from Iran.,False,N,high,Database keyword - DELTA taxonomic database,DELTA,Descriptive Language for Taxonomy,15,N,N,,
21930505,Neisseria Base: a comparative genomics database for Neisseria meningitidis.,False,N,high,Base suffix - Neisseria genomics database,Neisseria Base,Neisseria Comparative Genomics Database,15,N,N,,
29785463,The North American Forest Database: going beyond national-level forest resource assessment statistics.,False,N,high,Database keyword - forest resource data,NAFD,North American Forest Database,15,N,N,,
32823674,The Bristol Sponge Microbiome Collection: A Unique Repository of Deep-Sea Microorganisms and Associated Natural Products.,False,N,high,Repository keyword - sponge microbiome strain collection,BSMC,Bristol Sponge Microbiome Collection,15,N,N,,
33479245,The human O-GlcNAcome database and meta-analysis.,True,N,high,Database keyword - O-GlcNAc modification data,O-GlcNAcome,O-GlcNAcylation Database,15,N,N,,
29170835,Entomopathogen ID: a curated sequence resource for entomopathogenic fungi.,False,N,high,Resource keyword - entomopathogenic fungi sequence data,Entomopathogen ID,Entomopathogen Identification Resource,15,N,N,,
28507049,Models in Translational Oncology: A Public Resource Database for Preclinical Cancer Research.,False,N,high,Database keyword - cancer model data,MITO,Models in Translational Oncology,15,N,N,,
23085876,The UCSF-FDA TransPortal: a public drug transporter database.,False,N,high,Database keyword - drug transporter data,TransPortal,Transporter Portal,15,N,N,,
31344828,Animal Images Database: Validation of 120 Images for Human-Animal Studies.,False,N,high,Database keyword - animal image stimulus data,AID,Animal Images Database,15,N,N,,
32236975,The Adolescent Data Hub: The Largest Catalog of Open Access Data on Adolescents Living in Low- and Middle-Income Countries.,False,N,high,Hub and catalog keywords - adolescent data aggregation,ADH,Adolescent Data Hub,15,N,N,,
24572313,Brillouin-zone database on the Bilbao Crystallographic Server.,True,N,high,Database keyword - crystallographic zone data,Brillouin-zone Database,Brillouin-zone Database,15,N,N,,
29444388,The virtual microscopy database-sharing digital microscope images for research and education.,False,N,high,Database keyword - microscopy image data,VMD,Virtual Microscopy Database,15,N,N,,
33975779,SchistoCyte Atlas: A Single-Cell Transcriptome Resource for Adult Schistosomes.,False,N,high,Atlas and resource keywords - schistosome single-cell data,SchistoCyte Atlas,Schistosome Single-Cell Atlas,15,N,N,,
25330480,The LISS--a public database of common imaging signs of lung diseases for computer-aided detection and diagnosis research and medical education.,False,N,high,Database keyword - lung disease imaging sign data,LISS,Lung Imaging Signs Database,15,N,N,,
27190508,Ebolavirus Database: Gene and Protein Information Resource for Ebolaviruses.,False,N,high,Database keyword - Ebolavirus genomic data,EVD,Ebolavirus Database,15,N,N,,
32303685,High resolution temporal profiles in the Emissions Database for Global Atmospheric Research.,False,N,high,Database keyword - atmospheric emissions data,EDGAR,Emissions Database for Global Atmospheric Research,15,N,N,,
24882917,"""Expansion of the Ligand Knowledge Base for Chelating P,P-Donor Ligands (LKB-PP).""",False,N,high,"Knowledge Base in title - ligand data resource,LKB-PP","""Ligand Knowledge Base for Chelating P","P-Donor Ligands""",15,N,N,,
29034288,The TNO Multiband Image Data Collection.,False,N,high,Collection keyword - multiband image data,TNO MIDC,TNO Multiband Image Data Collection,15,N,N,,
30375473,A new cerebral vessel benchmark dataset (CAPUT) for validation of image-based aneurysm deformation estimation algorithms.,False,N,high,Dataset keyword - cerebral vessel imaging benchmark data,CAPUT,Cerebral Aneurysm Patient-specific Dataset,15,N,N,,
30797940,"""Unioverse: A phylogenomic resource for reconstructing the evolution of freshwater mussels (Bivalvia, Unionoida).""",False,N,high,Resource keyword - mussel phylogenomic data,Unioverse,Unionoid Evolution Resource,15,N,N,,
31796753,"""Eyasi Plateau Paleontological Expedition, Laetoli, Tanzania, fossil specimen database 1998-2005.""",False,N,high,Database keyword - paleontological specimen data,Eyasi Plateau Database,Eyasi Plateau Paleontological Database,15,N,N,,
32994893,ATP7A Clinical Genetics Resource - A comprehensive clinically annotated database and resource for genetic variants in ATP7A gene.,False,N,high,Database and resource keywords - ATP7A variant data,ATP7A CGR,ATP7A Clinical Genetics Resource,15,N,N,,
22321436,"""Construction of a robust, large-scale, collaborative database for raw data in computational chemistry: the Collaborative Chemistry Database Tool (CCDBT).""",False,N,high,Database keyword - computational chemistry raw data,CCDBT,Collaborative Chemistry Database Tool,15,N,N,,
29092945,"""The Digital Slide Archive: A Software Platform for Management, Integration, and Analysis of Histology for Cancer Research.""",False,N,high,Archive keyword - histology image data platform,DSA,Digital Slide Archive,15,N,N,,
25840117,The Philadelphia Neurodevelopmental Cohort: A publicly available resource for the study of normal and abnormal brain development in youth.,False,N,high,Resource keyword - neurodevelopmental cohort data,PNC,Philadelphia Neurodevelopmental Cohort,15,N,N,,
28158609,An update on the Enzyme Portal: an integrative approach for exploring enzyme knowledge.,False,N,high,Portal keyword - enzyme knowledge resource,Enzyme Portal,Enzyme Portal,15,N,N,,
28529710,Introducing the Brassica Information Portal: Towards integrating genotypic and phenotypic Brassica crop data.,False,N,high,Portal keyword - Brassica crop data integration,BIP,Brassica Information Portal,15,N,N,,
25891375,The Center for Integrated Molecular Brain Imaging (Cimbi) database.,False,N,high,Database keyword - brain imaging data,Cimbi,Center for Integrated Molecular Brain Imaging Database,15,N,N,,
29473246,Variant pathogenicity evaluation in the community-driven Inherited Neuropathy Variant Browser.,False,N,high,Browser keyword - inherited neuropathy variant data,INVB,Inherited Neuropathy Variant Browser,15,N,N,,
31629530,The Veterans Precision Oncology Data Commons: Transforming VA data into a national resource for research in precision oncology.,False,N,high,Data Commons keyword - VA oncology data resource,VPODC,Veterans Precision Oncology Data Commons,15,N,N,,
34721190,Baby's Online Live Database: An Open Platform for Developmental Science.,False,N,high,Database keyword - developmental science data,BOLD,Baby's Online Live Database,15,N,N,,
29782006,Neurovascular Network Explorer 2.0: A Simple Tool for Exploring and Sharing a Database of Optogenetically-evoked Vasomotion in Mouse Cortex In Vivo.,False,N,high,Tool for exploring database of vasomotion data,NNE,Neurovascular Network Explorer,15,N,N,,
27933521,GeneNetwork: A Toolbox for Systems Genetics.,False,N,high,Network toolbox that houses systems genetics data,GeneNetwork,GeneNetwork,15,N,N,,
33776581,Freshwater insects CONUS: A database of freshwater insect occurrences and traits for the contiguous United States.,False,N,high,Database keyword - freshwater insect occurrence data,FI-CONUS,Freshwater Insects Contiguous United States,15,N,N,,
30835466,DAKB-GPCRs: An Integrated Computational Platform for Drug Abuse Related GPCRs.,False,N,high,Platform keyword - GPCR drug abuse data,DAKB-GPCRs,Drug Abuse Knowledge Base for GPCRs,15,N,N,,
31600445,"""New Basis Set Exchange: An Open, Up-to-Date Resource for the Molecular Sciences Community.""",False,N,high,Exchange and resource keywords - basis set data,BSE,Basis Set Exchange,15,N,N,,
26318051,Open Science CBS Neuroimaging Repository: Sharing ultra-high-field MR images of the brain.,False,N,high,Repository keyword - neuroimaging data,CBS NIR,CBS Neuroimaging Repository,15,N,N,,
24220210,The virtual skeleton database: an open access repository for biomedical research and collaboration.,False,N,high,Database and repository keywords - skeletal imaging data,VSD,Virtual Skeleton Database,15,N,N,,
32877456,PHND: Pashtu Handwritten Numerals Database and deep learning benchmark.,False,N,high,Database keyword - handwritten numeral image data,PHND,Pashtu Handwritten Numerals Database,15,N,N,,
30094953,Coral microbiome database: Integration of sequences reveals high diversity and relatedness of coral-associated microbes.,False,N,high,Database keyword - coral microbiome sequence data,CMD,Coral Microbiome Database,15,N,N,,
34294731,"""resistancebank.org, an open-access repository for surveys of antimicrobial resistance in animals.""",False,N,high,"""Explicitly 'repository' in title, houses antimicrobial resistance data.""",resistancebank.org,Antimicrobial Resistance Repository,16,N,N,,
26526709,"""FERN Ethnomedicinal Plant Database: Exploring Fern Ethnomedicinal Plants Knowledge for Computational Drug Discovery.""",False,N,high,"""Explicitly 'Database' in title, houses fern ethnomedicinal data.""",FERN,Fern Ethnomedicinal Plant Database,16,N,N,,
34183675,"""Triton, a new species-level database of Cenozoic planktonic foraminiferal occurrences.""",False,N,high,"""Explicitly 'database' in title, houses foraminiferal occurrence data.""",Triton,Triton Foraminiferal Database,16,N,N,,
30940663,"""Hemap: An Interactive Online Resource for Characterizing Molecular Phenotypes across Hematologic Malignancies.""",False,N,medium,"""Map suffix suggests data collection, interactive resource for characterizing phenotypes.""",Hemap,Hematologic Malignancy Map,16,N,N,,
27195106,"""Introducing BASE: the Biomes of Australian Soil Environments soil microbial diversity database.""",False,N,high,"""Explicitly 'database' in title, BASE is database name.""",BASE,Biomes of Australian Soil Environments,16,N,N,,
28273333,"""Global Mammal Parasite Database version 2.0.""",False,N,high,"""Explicitly 'Database' in title with version number indicating update.""",Global Mammal Parasite Database,Global Mammal Parasite Database,16,N,N,,
