"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"22389011","The Bluejay genome browser.","True","Y","high","Genome browser (visualization tool)","","","12","N","N"
"23497219","REGSTATTOOLS: freeware statistical tools for the analysis of disease population databases used in health and social studies.","True","Y","high","Statistical tools for analysis (methodology)","","","12","N","N"
"23023984","InterMine: a flexible data warehouse system for the integration and analysis of heterogeneous biological data.","True","Y","high","""Data warehouse system (software infrastructure), not database itself""","","","12","N","N"
"26420923","ADSBET2: Automated Determination of Salt-Bridge Energy-Terms version 2.","False","Y","high","Automated determination tool (methodology)","","","12","N","N"
"31779604","AMON: annotation of metabolite origins via networks to integrate microbiome and metabolome data.","False","Y","high","'Annotation tool via networks' (methodology)","","","12","N","N"
"24330401","iMir: an integrated pipeline for high-throughput analysis of small non-coding RNA data obtained by smallRNA-Seq.","True","Y","high","Pipeline for analysis (methodology)","","","12","N","N"
"25349885","SeqAssist: a novel toolkit for preliminary analysis of next-generation sequencing data.","False","Y","high","Toolkit for analysis (methodology)","","","12","N","N"
"31513641","uORF-Tools-Workflow for the determination of translation-regulatory upstream open reading frames.","False","Y","high","Workflow for determination (methodology)","","","12","N","N"
"30026069","GraphVar 2.0: A user-friendly toolbox for machine learning on functional connectivity measures.","False","Y","high","Toolbox for machine learning (methodology)","","","12","N","N"
"28472272","modlAMP: Python for antimicrobial peptides.","False","Y","high","Python library (methodology tool)","","","12","N","N"
"30287930","""Fast robust dose calculation on GPU for high-precision <sup>1</sup>H, <sup>4</sup>He, <sup>12</sup>C and <sup>16</sup>O ion therapy: the FRoG platform.""","False","Y","high","Platform for dose calculation (methodology)","","","12","N","N"
"23888102","Graphical contig analyzer for all sequencing platforms (G4ALL): a new stand-alone tool for finishing and draft generation of bacterial genomes.","True","Y","high","Tool for finishing genomes (methodology)","","","12","N","N"
"31510921","CytoConverter: a web-based tool to convert karyotypes to genomic coordinates.","True","Y","high","'Tool to convert' pattern (methodology)","","","12","N","N"
"21624888","""SwissDock, a protein-small molecule docking web service based on EADock DSS.""","True","Y","high","Docking web service (methodology tool)","","","12","N","N"
"30509188","Full-length title: NRPPUR database search and in vitro analysis identify an NRPS-PKS biosynthetic gene cluster with a potential antibiotic effect.","False","Y","high","Paper about using database for analysis not database announcement","","","12","N","N"
"34208327","""Deep-Framework: A Distributed, Scalable, and Edge-Oriented Framework for Real-Time Analysis of Video Streams.""","False","Y","high","Framework for video analysis (methodology)","","","12","N","N"
"30409338","SCREEN-DR: Collaborative platform for diabetic retinopathy.","True","Y","high","Collaborative platform for image analysis (methodology tool)","","","12","N","N"
"31350561","""BioNorm: deep learning-based event normalization for the curation of reaction databases.""","False","Y","high","""Methodology tool for data curation, not a database itself""","","","13","N","N"
"32588040","""mAML: an automated machine learning pipeline with a microbiome repository for human disease classification.""","True","Y","high","""Machine learning pipeline/tool, not primarily a data resource""","","","13","N","N"
"22909249","""Bio.Phylo: a unified toolkit for processing, analyzing and visualizing phylogenetic trees in Biopython.""","True","Y","high","""Toolkit for analysis, not a database""","","","13","N","N"
"29070028","""riboviz: analysis and visualization of ribosome profiling datasets.""","True","Y","high","""Analysis and visualization tool, not a database""","","","13","N","N"
"29927076","The GWIPS-viz Browser.","False","Y","medium","""Browser tool without URL; likely visualization tool only""","","","13","N","N"
"21653513","""FACIL: Fast and Accurate Genetic Code Inference and Logo.""","True","Y","high","""Tool for inference, not a database""","","","13","N","N"
"32703160","""BiPOm: a rule-based ontology to represent and infer molecule knowledge from a biological process-centered viewpoint.""","False","Y","high","""Ontology system, not a data repository""","","","13","N","N"
"26405458","""DAPPER: a data-mining resource for protein-protein interactions.""","False","Y","medium","""Data-mining resource without URL; unclear if houses data""","","","13","N","N"
"29086120","""QuBiLS-MAS, open source multi-platform software for atom- and bond-based topological (2D) and chiral (2.5D) algebraic molecular descriptors computations.""","False","Y","high","""Software for computations, not a database""","","","13","N","N"
"32785962","""The Repository Chemotion: Infrastructure for Sustainable Research in Chemistry*.""","False","Y","medium","""Repository mentioned but lacks URL; infrastructure focus""","","","13","N","N"
"32791200","""BMT: Bioinformatics mini toolbox for comprehensive DNA and protein analysis.""","False","Y","high","""Toolbox for analysis, not a database""","","","13","N","N"
"27655341","""Automating NEURON Simulation Deployment in Cloud Resources.""","False","Y","high","""Automation tool, not a database""","","","13","N","N"
"31319888","""Shiny-Seq: advanced guided transcriptome analysis.""","True","Y","high","""Analysis tool, not a database""","","","13","N","N"
"32399567","""FastTargetPred: a program enabling the fast prediction of putative protein targets for input chemical databases.""","False","Y","high","""Prediction program/tool, not a database""","","","13","N","N"
"32469073","""piNET: a versatile web platform for downstream analysis and visualization of proteomics data.""","True","Y","high","""Platform for analysis and visualization, not data repository""","","","13","N","N"
"21372087","""GBOOST: a GPU-based tool for detecting gene-gene interactions in genome-wide case control studies.""","True","Y","high","""Tool for detection, not a database""","","","13","N","N"
"22827703","""Short read sequence typing (SRST): multi-locus sequence types from short reads.""","False","Y","high","""Typing method/tool, not a database""","","","13","N","N"
"22335941","""BLANNOTATOR: enhanced homology-based function prediction of bacterial proteins.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"34556781","""An updated, computable MEDication-Indication resource for biomedical research.""","False","Y","medium","""Resource mentioned but lacks URL and unclear if it houses data""","","","13","N","N"
"27153686","""MOLGENIS/connect: a system for semi-automatic integration of heterogeneous phenotype data with applications in biobanks.""","True","Y","high","""Integration system/tool, not a database""","","","13","N","N"
"21450711","""pathClass: an R-package for integration of pathway knowledge into support vector machines for biomarker discovery.""","True","Y","high","""R package/tool for integration, not a database""","","","13","N","N"
"22139937","""NRG-CING: integrated validation reports of remediated experimental biomolecular NMR data and coordinates in wwPDB.""","True","Y","high","""Validation report system, not a primary database""","","","13","N","N"
"27824078","""PGAdb-builder: A web service tool for creating pan-genome allele database for molecular fine typing.""","True","Y","high","""Tool for creating databases, not a database itself""","","","13","N","N"
"22789590","""CBrowse: a SAM/BAM-based contig browser for transcriptome assembly visualization and analysis.""","True","Y","high","""Browser for visualization, not a database""","","","13","N","N"
"34061826","""Galaxy-ML: An accessible, reproducible, and scalable machine learning toolkit for biomedicine.""","True","Y","high","""Machine learning toolkit, not a database""","","","13","N","N"
"22253280","""BamView: visualizing and interpretation of next-generation sequencing read alignments.""","True","Y","high","""Visualization tool, not a database""","","","13","N","N"
"23761453","""The FunFOLD2 server for the prediction of protein-ligand interactions.""","True","Y","high","""Prediction server/tool, not a database""","","","13","N","N"
"33129201","""IHP-PING-generating integrated human protein-protein interaction networks on-the-fly.""","False","Y","high","""Network generation tool, not a database""","","","13","N","N"
"34429154","""CogTale: an online platform for the evaluation, synthesis, and dissemination of evidence from cognitive interventions studies.""","False","Y","high","""Platform for evaluation/synthesis, not a data repository""","","","13","N","N"
"27603513","""SMEpred workbench: A web server for predicting efficacy of chemicallymodified siRNAs.""","True","Y","high","""Prediction workbench/server, not a database""","","","13","N","N"
"32669554","""CerebrA, registration and manual label correction of Mindboggle-101 atlas for MNI-ICBM152 template.""","False","Y","high","""Registration and correction tool, not a database""","","","13","N","N"
"26192091","""The Plant Genome Integrative Explorer Resource: PlantGenIE.org.""","False","Y","medium","""Explorer resource but lacks URL; may be tool or database""","","","13","N","N"
"32321166","""APAlyzer: a bioinformatics package for analysis of alternative polyadenylation isoforms.""","True","Y","high","""Analysis package/tool, not a database""","","","13","N","N"
"29688376","""GEOMetaCuration: a web-based application for accurate manual curation of Gene Expression Omnibus metadata.""","True","Y","high","""Curation application/tool, not a database""","","","13","N","N"
"32427338","""RiboToolkit: an integrated platform for analysis and annotation of ribosome profiling data to decode mRNA translation at codon resolution.""","True","Y","high","""Toolkit for analysis, not a database""","","","13","N","N"
"32038719","""4See: A Flexible Browser to Explore 4C Data.""","False","Y","high","""Browser tool, not a database""","","","13","N","N"
"33856212","""DiagnoTop: A Computational Pipeline for Discriminating Bacterial Pathogens without Database Search.""","False","Y","high","""Computational pipeline/tool, not a database""","","","13","N","N"
"24458950","""ngsTools: methods for population genetics analyses from next-generation sequencing data.""","False","Y","high","""Methods/tools for analysis, not a database""","","","13","N","N"
"24603983","""Frag'r'Us: knowledge-based sampling of protein backbone conformations for de novo structure-based protein design.""","True","Y","high","""Sampling tool for protein design, not a database""","","","13","N","N"
"22257670","""AnnTools: a comprehensive and versatile annotation toolkit for genomic variants.""","False","Y","high","""Annotation toolkit/tool, not a database""","","","13","N","N"
"24608033","""The EMPRES-i genetic module: a novel tool linking epidemiological outbreak information and genetic characteristics of influenza viruses.""","True","Y","high","""Tool/module for linking data, not a primary database""","","","13","N","N"
"30103816","""EMBLmyGFF3: a converter facilitating genome annotation submission to European Nucleotide Archive.""","False","Y","high","""Converter tool, not a database""","","","13","N","N"
"31657800","""Analyzing Tumor Gene Expression Factors with the CorExplorer Web Portal.""","False","Y","high","""Analysis portal/tool, not a database""","","","13","N","N"
"28011779","""cerebroViz: an R package for anatomical visualization of spatiotemporal brain data.""","True","Y","high","""R package for visualization, not a database""","","","13","N","N"
"22829724","""FunSys: Software for functional analysis of prokaryotic transcriptome and proteome.""","False","Y","high","""Software for analysis, not a database""","","","13","N","N"
"28520717","""Modular Protein Expression Toolbox (MoPET), a standardized assembly system for defined expression constructs and expression optimization libraries.""","False","Y","high","""Expression toolbox/system, not a database""","","","13","N","N"
"34723958","""linus: Conveniently explore, share, and present large-scale biological trajectory data in a web browser.""","False","Y","high","""Tool for exploration/presentation, not a database""","","","13","N","N"
"26607492","""RNA-Enrich: a cut-off free functional enrichment testing method for RNA-seq with improved detection power.""","True","Y","high","""Enrichment testing method/tool, not a database""","","","13","N","N"
"28472395","""SinCHet: a MATLAB toolbox for single cell heterogeneity analysis in cancer.""","True","Y","high","""MATLAB toolbox for analysis, not a database""","","","13","N","N"
"31106379","""Drug ReposER: a web server for predicting similar amino acid arrangements to known drug binding interfaces for potential drug repositioning.""","True","Y","high","""Prediction server/tool, not a database""","","","13","N","N"
"30520559","""Cytomine: Toward an Open and Collaborative Software Platform for Digital Pathology Bridged to Molecular Investigations.""","False","Y","high","""Software platform, not a database""","","","13","N","N"
"31757073","""ORCAE-AOCC: A Centralized Portal for the Annotation of African Orphan Crop Genomes.""","False","Y","high","""Annotation portal/tool, not a database""","","","13","N","N"
"29444233","""BetaSerpentine: a bioinformatics tool for reconstruction of amyloid structures.""","True","Y","high","""Reconstruction tool, not a database""","","","13","N","N"
"31068132","""SpliceV: analysis and publication quality printing of linear and circular RNA splicing, expression and regulation.""","False","Y","high","""Analysis tool, not a database""","","","13","N","N"
"21278189","""Conveyor: a workflow engine for bioinformatic analyses.""","True","Y","high","""Workflow engine, not a database""","","","13","N","N"
"28498899","""MAGenTA: a Galaxy implemented tool for complete Tn-Seq analysis and data visualization.""","True","Y","high","""Tool for analysis, not a database""","","","13","N","N"
"27760520","""Health Equity Assessment Toolkit (HEAT): software for exploring and comparing health inequalities in countries.""","False","Y","high","""Software toolkit for assessment, not a database""","","","13","N","N"
"22521603","""VirtualToxLab - a platform for estimating the toxic potential of drugs, chemicals and natural products.""","True","Y","high","""Platform for estimation/prediction, not a database""","","","13","N","N"
"22154230","""MultiBac: expanding the research toolbox for multiprotein complexes.""","False","Y","high","""Toolbox, not a database""","","","13","N","N"
"25712693","""GlycanAnalysis Plug-in: a database search tool for N-glycan structures using mass spectrometry.""","True","Y","high","""Search tool, not a database itself""","","","13","N","N"
"32226594","""NanoSolveIT Project: Driving nanoinformatics research to develop innovative and integrated tools for <i>in silico</i> nanosafety assessment.""","False","Y","high","""Project developing tools, not a database""","","","13","N","N"
"28187412","""Omics Fusion - A Platform for Integrative Analysis of Omics Data.""","True","Y","high","""Platform for integrative analysis, not a database""","","","13","N","N"
"25643705","""BRCA1 Circos: a visualisation resource for functional analysis of missense variants.""","True","Y","high","""Visualization resource/tool, not a database""","","","13","N","N"
"28090216","""ChemEngine: harvesting 3D chemical structures of supplementary data from PDF files.""","False","Y","high","""Harvesting tool, not a database""","","","13","N","N"
"34100911","""MNHN-Tree-Tools: a toolbox for tree inference using multi-scale clustering of a set of sequences.""","True","Y","high","""Toolbox for inference, not a database""","","","13","N","N"
"28472356","""BepiPred-2.0: improving sequence-based B-cell epitope prediction using conformational epitopes.""","True","Y","high","""Prediction tool with version number, not a database""","","","13","N","N"
"24957597","""PubServer: literature searches by homology.""","True","Y","high","""Search server, not a database""","","","13","N","N"
"31801523","""RCorp: a resource for chemical disease semantic extraction in Chinese.""","False","Y","high","""Semantic extraction resource/tool, not a database""","","","13","N","N"
"28369334","""NeBcon: protein contact map prediction using neural network training coupled with naïve Bayes classifiers.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"23819482","""WS-SNPs&GO: a web server for predicting the deleterious effect of human protein variants using functional annotation.""","True","Y","high","""Prediction web server, not a database""","","","13","N","N"
"28472498","""BusyBee Web: metagenomic data analysis by bootstrapped supervised binning and annotation.""","True","Y","high","""Analysis tool, not a database""","","","13","N","N"
"32117417","""NG-Tax 2.0: A Semantic Framework for High-Throughput Amplicon Analysis.""","True","Y","high","""Semantic framework for analysis, not a database""","","","13","N","N"
"23793516","""MuPIT interactive: webserver for mapping variant positions to annotated, interactive 3D structures.""","True","Y","high","""Mapping webserver/tool, not a database""","","","13","N","N"
"30721922","""G4Hunter web application: a web server for G-quadruplex prediction.""","True","Y","high","""Prediction web server, not a database""","","","13","N","N"
"30782112","""SLIM: a flexible web application for the reproducible processing of environmental DNA metabarcoding data.""","True","Y","high","""Processing application, not a database""","","","13","N","N"
"33006480","""Fast-GBS v2.0: an analysis toolkit for genotyping-by-sequencing data.""","False","Y","high","""Analysis toolkit, not a database""","","","13","N","N"
"25893865","""PsyGlass: Capitalizing on Google Glass for naturalistic data collection.""","False","Y","high","""Data collection tool, not a database""","","","13","N","N"
"26028532","""KeyGenes, a Tool to Probe Tissue Differentiation Using a Human Fetal Transcriptional Atlas.""","False","Y","high","""Tool despite 'atlas' - tool using an atlas, not the atlas itself""","","","13","N","N"
"27059780","""CollapsABEL: an R library for detecting compound heterozygote alleles in genome-wide association studies.""","True","Y","high","""R library for detection, not a database""","","","13","N","N"
"23985157","""MONA - Interactive manipulation of molecule collections.""","True","Y","high","""Manipulation tool, not a database""","","","13","N","N"
"21421552","""SplamiR--prediction of spliced miRNAs in plants.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"31510666","""NPS: scoring and evaluating the statistical significance of peptidic natural product-spectrum matches.""","True","Y","high","""Scoring/evaluation tool, not a database""","","","13","N","N"
"22492646","""CRNreals: a toolbox for distinguishability and identifiability analysis of biochemical reaction networks.""","True","Y","high","""Toolbox for analysis, not a database""","","","13","N","N"
"30537264","""Scavager: A Versatile Postsearch Validation Algorithm for Shotgun Proteomics Based on Gradient Boosting.""","False","Y","high","""Validation algorithm, not a database""","","","13","N","N"
"24128146","""StreamingTrim 1.0: a Java software for dynamic trimming of 16S rRNA sequence data from metagenetic studies.""","False","Y","high","""Trimming software, not a database""","","","13","N","N"
"28317029","""Listeriomics: an Interactive Web Platform for Systems Biology of <i>Listeria</i>.""","False","Y","high","""Interactive platform for systems biology, not a database""","","","13","N","N"
"33051675","""PheWAS-ME: a web-app for interactive exploration of multimorbidity patterns in PheWAS.""","True","Y","high","""Web-app for exploration, not a database itself""","","","13","N","N"
"33257674","""Mining potentially actionable kinase gene fusions in cancer cell lines with the KuNG FU database.""","False","Y","high","""Paper about mining from a database, not the database itself""","","","13","N","N"
"29036536","""wft4galaxy: a workflow testing tool for galaxy.""","False","Y","high","""Workflow testing tool, not a database""","","","13","N","N"
"21216777","""HiSpOD: probe design for functional DNA microarrays.""","True","Y","high","""Probe design tool, not a database""","","","13","N","N"
"27716038","""ChiLin: a comprehensive ChIP-seq and DNase-seq quality control and analysis pipeline.""","False","Y","high","""Quality control pipeline, not a database""","","","13","N","N"
"26411869","""CLUSTERnGO: a user-defined modelling platform for two-stage clustering of time-series data.""","True","Y","high","""Modeling platform for clustering, not a database""","","","13","N","N"
"29106449","""AlloSigMA: allosteric signaling and mutation analysis server.""","True","Y","high","""Analysis server, not a database""","","","13","N","N"
"32651737","""Magic Curiosity Arousing Tricks (MagicCATs): A Novel stimulus collection to induce epistemic emotions.""","False","Y","high","""Stimulus collection for psychology, not a bioresource database""","","","13","N","N"
"22874241","""Dicoogle Mobile: a medical imaging platform for Android.""","False","Y","high","""Imaging platform, not a database""","","","13","N","N"
"34384353","""Comprior: facilitating the implementation and automated benchmarking of prior knowledge-based feature selection approaches on gene expression data sets.""","False","Y","high","""Benchmarking tool, not a database""","","","13","N","N"
"28632401","""MOTIFSIM 2.1: An Enhanced Software Platform for Detecting Similarity in Multiple DNA Motif Data Sets.""","False","Y","high","""Software for detection, not a database""","","","13","N","N"
"29330515","""HyphaTracker: An ImageJ toolbox for time-resolved analysis of spore germination in filamentous fungi.""","False","Y","high","""ImageJ toolbox for analysis, not a database""","","","13","N","N"
"21904437","""ValFold: Program for the aptamer truncation process.""","False","Y","high","""Program/tool, not a database""","","","13","N","N"
"33973667","""QSARINS-Chem standalone version: A new platform-independent software to profile chemicals for physico-chemical properties, fate, and toxicity.""","False","Y","high","""Software for profiling, not a database""","","","13","N","N"
"26004672","""The MARK-AGE extended database: data integration and pre-processing.""","False","Y","high","""Data integration/preprocessing system, not primary database""","","","13","N","N"
"26400716","""MicNeSs: genotyping microsatellite loci from a collection of (NGS) reads.""","False","Y","high","""Genotyping tool, not a database""","","","13","N","N"
"28177064","""CPSS 2.0: a computational platform update for the analysis of small RNA sequencing data.""","True","Y","high","""Computational platform for analysis, not a database""","","","13","N","N"
"21674231","""Metaxa: a software tool for automated detection and discrimination among ribosomal small subunit (12S/16S/18S) sequences of archaea, bacteria, eukaryotes, mitochondria, and chloroplasts in metagenomes and environmental sequencing datasets.""","True","Y","high","""Software tool for detection, not a database""","","","13","N","N"
"24838564","""CopraRNA and IntaRNA: predicting small RNA targets, networks and interaction domains.""","True","Y","high","""Prediction tools, not databases""","","","13","N","N"
"27270714","""ANItools web: a web tool for fast genome comparison within multiple bacterial strains.""","True","Y","high","""Web tool for comparison, not a database""","","","13","N","N"
"30190555","""High-throughput and high-sensitivity phosphoproteomics with the EasyPhos platform.""","False","Y","high","""Phosphoproteomics platform/method, not a database""","","","13","N","N"
"21821150","""Research-IQ: development and evaluation of an ontology-anchored integrative query tool.""","False","Y","high","""Query tool, not a database""","","","13","N","N"
"21261974","""PileLine: a toolbox to handle genome position information in next-generation sequencing studies.""","True","Y","high","""Toolbox, not a database""","","","13","N","N"
"30717659","""BioReader: a text mining tool for performing classification of biomedical literature.""","True","Y","high","""Text mining tool, not a database""","","","13","N","N"
"22064852","""eQuilibrator--the biochemical thermodynamics calculator.""","True","Y","high","""Calculator tool, not a database""","","","13","N","N"
"27153576","""Pathway analysis by randomization incorporating structure-PARIS: an update.""","True","Y","high","""Analysis method with update, not a database""","","","13","N","N"
"30275593","""Fast and accurate data collection for macromolecular crystallography using the JUNGFRAU detector.""","False","Y","high","""Data collection method, not a database""","","","13","N","N"
"22402612","""rehh: an R package to detect footprints of selection in genome-wide SNP data from haplotype structure.""","True","Y","high","""R package for detection, not a database""","","","13","N","N"
"23325621","""CRAVAT: cancer-related analysis of variants toolkit.""","True","Y","high","""Analysis toolkit, not a database""","","","13","N","N"
"27809763","""muBLASTP: database-indexed protein sequence search on multicore CPUs.""","False","Y","high","""Search tool, not a database""","","","13","N","N"
"28453561","""A WebGIS platform for the monitoring of Farm Animal Genetic Resources (GENMON).""","True","Y","high","""Monitoring platform, not a database""","","","13","N","N"
"25149069","""MT-Toolbox: improved amplicon sequencing using molecule tags.""","False","Y","high","""Toolbox, not a database""","","","13","N","N"
"26476368","""Metadata management for high content screening in OMERO.""","True","Y","high","""Metadata management system, not a database""","","","13","N","N"
"30830479","""CSgator: an integrated web platform for compound set analysis.""","True","Y","high","""Platform for analysis, not a database""","","","13","N","N"
"32210056","""No More Tears: Mining Sequencing Data for Novel <i>Bt</i> Cry Toxins with CryProcessor.""","True","Y","high","""Mining tool, not a database""","","","13","N","N"
"29523070","""Textpresso Central: a customizable platform for searching, text mining, viewing, and curating biomedical literature.""","True","Y","high","""Platform for text mining, not a database""","","","13","N","N"
"23599424","""The mzQuantML data standard for mass spectrometry-based quantitative studies in proteomics.""","True","Y","high","""Data standard, not a database""","","","13","N","N"
"26552596","""TOGGLE: toolbox for generic NGS analyses.""","False","Y","high","""Toolbox, not a database""","","","13","N","N"
"33150354","""The technology behind TB DEPOT: a novel public analytics platform integrating tuberculosis clinical, genomic, and radiological data for visual and statistical exploration.""","False","Y","high","""Analytics platform, not a primary database""","","","13","N","N"
"23536269","""MSiReader: an open-source interface to view and analyze high resolving power MS imaging files on Matlab platform.""","False","Y","high","""Viewer/analysis interface, not a database""","","","13","N","N"
"31991337","""FrogAncestryCalc: A standalone batch likelihood computation tool for ancestry inference panels catalogued in FROG-kb.""","True","Y","high","""Computation tool using a database, not the database itself""","","","13","N","N"
"31222198","""Duphold: scalable, depth-based annotation and curation of high-confidence structural variant calls.""","False","Y","high","""Annotation tool, not a database""","","","13","N","N"
"31856831","""GTX.Digest.VCF: an online NGS data interpretation system based on intelligent gene ranking and large-scale text mining.""","True","Y","high","""Interpretation system, not a database""","","","13","N","N"
"32745209","""VRmol: an integrative web-based virtual reality system to explore macromolecular structure.""","True","Y","high","""Virtual reality exploration system, not a database""","","","13","N","N"
"27153652","""ARACNe-AP: gene network reverse engineering through adaptive partitioning inference of mutual information.""","False","Y","high","""Network inference tool, not a database""","","","13","N","N"
"27829364","""LSCplus: a fast solution for improving long read accuracy by short read alignment.""","True","Y","high","""Solution for read accuracy improvement, not a database""","","","13","N","N"
"26500754","""RDF2Graph a tool to recover, understand and validate the ontology of an RDF resource.""","False","Y","high","""Validation tool, not a database""","","","13","N","N"
"23597757","""on-course(®) portal: a tool for in-service training and career development for biomedical scientists.""","True","Y","high","""Training portal, not a research database""","","","13","N","N"
"32293238","""SWIFTCORE: a tool for the context-specific reconstruction of genome-scale metabolic networks.""","True","Y","high","""Reconstruction tool, not a database""","","","13","N","N"
"29788317","""FragFit: a web-application for interactive modeling of protein segments into cryo-EM density maps.""","True","Y","high","""Modeling application, not a database""","","","13","N","N"
"34525303","""ReactionDataExtractor: A Tool for Automated Extraction of Information from Chemical Reaction Schemes.""","True","Y","high","""Extraction tool, not a database""","","","13","N","N"
"25361575","""BiobankConnect: software to rapidly connect data elements for pooled analysis across biobanks using ontological and lexical indexing.""","True","Y","high","""Connection software, not a database""","","","13","N","N"
"33191949","""NanoJ: a high-performance open-source super-resolution microscopy toolbox.""","False","Y","high","""Microscopy toolbox, not a database""","","","13","N","N"
"26315900","""InteractiveROSETTA: a graphical user interface for the PyRosetta protein modeling suite.""","True","Y","high","""GUI for modeling, not a database""","","","13","N","N"
"33073517","""CEN-tools: an integrative platform to identify the contexts of essential genes.""","False","Y","high","""Integrative platform, not a database""","","","13","N","N"
"25992600","""Applying the ARRIVE Guidelines to an In Vivo Database.""","False","Y","high","""Paper about applying guidelines, not a database""","","","13","N","N"
"26743511","""Homology-driven assembly of NOn-redundant protEin sequence sets (NOmESS) for mass spectrometry.""","True","Y","high","""Assembly method, not a database""","","","13","N","N"
"31893286","""PgRC: pseudogenome-based read compressor.""","False","Y","high","""Read compressor tool, not a database""","","","13","N","N"
"21813477","""The GNAT library for local and remote gene mention normalization.""","False","Y","high","""Library/tool for normalization, not a database""","","","13","N","N"
"29383467","""Enabling the hypothesis-driven prioritization of ligand candidates in big databases: Screenlamp and its application to GPCR inhibitor discovery for invasive species control.""","False","Y","high","""Tool for prioritization in databases, not a database itself""","","","13","N","N"
"28119307","""ASCIIGenome: a command line genome browser for console terminals.""","True","Y","high","""Browser tool, not a database""","","","13","N","N"
"34158507","""scGCN is a graph convolutional networks algorithm for knowledge transfer in single cell omics.""","False","Y","high","""Algorithm, not a database""","","","13","N","N"
"23452317","""Phenoscope: an automated large-scale phenotyping platform offering high spatial homogeneity.""","False","Y","high","""Phenotyping platform, not a database""","","","13","N","N"
"23412913","""Detecting sequence homology at the gene cluster level with MultiGeneBlast.""","False","Y","high","""Detection tool, not a database""","","","13","N","N"
"30657870","""OLGA: fast computation of generation probabilities of B- and T-cell receptor amino acid sequences and motifs.""","False","Y","high","""Computation tool, not a database""","","","13","N","N"
"22546559","""Identification of mirtrons in rice using MirtronPred: a tool for predicting plant mirtrons.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"22345617","""DOMIRE: a web server for identifying structural domains and their neighbors in proteins.""","True","Y","high","""Identification web server, not a database""","","","13","N","N"
"22594999","""ProDis-ContSHC: learning protein dissimilarity measures and hierarchical context coherently for protein-protein comparison in protein database retrieval.""","False","Y","high","""Method for database retrieval, not a database""","","","13","N","N"
"27910954","""Mal-Lys: prediction of lysine malonylation sites in proteins integrated sequence-based features with mRMR feature selection.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"33606709","""Chainchecker: An application to visualise and explore transmission chains for Ebola virus disease.""","True","Y","high","""Visualization application, not a database""","","","13","N","N"
"34068389","""Match Algorithms for Scientific Names in FlorItaly, the Portal to the Flora of Italy.""","False","Y","high","""Matching algorithms, not a database""","","","13","N","N"
"30988307","""Spy&Go purification of SpyTag-proteins using pseudo-SpyCatcher to access an oligomerization toolbox.""","False","Y","high","""Purification method/toolbox, not a database""","","","13","N","N"
"22761703","""WNP: a novel algorithm for gene products annotation from weighted functional networks.""","False","Y","high","""Algorithm, not a database""","","","13","N","N"
"26059716","""DISTMIX: direct imputation of summary statistics for unmeasured SNPs from mixed ethnicity cohorts.""","False","Y","high","""Imputation method, not a database""","","","13","N","N"
"21394829","""WAVe: web analysis of the variome.""","True","Y","high","""Web analysis tool, not a database""","","","13","N","N"
"26704597","""Foldalign 2.5: multithreaded implementation for pairwise structural RNA alignment.""","True","Y","high","""Alignment implementation, not a database""","","","13","N","N"
"28911113","""MCbiclust: a novel algorithm to discover large-scale functionally related gene sets from massive transcriptomics data collections.""","False","Y","high","""Algorithm, not a database""","","","13","N","N"
"28633441","""BioQueue: a novel pipeline framework to accelerate bioinformatics analysis.""","True","Y","high","""Pipeline framework, not a database""","","","13","N","N"
"33907838","""Demetra Application: An integrated genotype analysis web server for clinical genomics in endometriosis.""","True","Y","high","""Analysis web server/application, not a database""","","","13","N","N"
"26148193","""Basic Emotions in the Nencki Affective Word List (NAWL BE): New Method of Classifying Emotional Stimuli.""","True","Y","high","""Classification method, not a database of biological data""","","","13","N","N"
"29300846","""ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data.""","False","Y","high","""Annotation tool, not a database""","","","13","N","N"
"25513722","""iDrug-Target: predicting the interactions between drug compounds and target proteins in cellular networking via benchmark dataset optimization approach.""","True","Y","high","""Prediction tool, not a database""","","","13","N","N"
"32301980","""Galaxy HiCExplorer 3: a web server for reproducible Hi-C, capture Hi-C and single-cell Hi-C data analysis, quality control and visualization.""","True","Y","high","""Web server for analysis, not a database""","","","13","N","N"
"22419406","""Cellulose-builder: a toolkit for building crystalline structures of cellulose.""","True","Y","high","""Building toolkit, not a database""","","","13","N","N"
"27587666","""PanTools: representation, storage and exploration of pan-genomic data.""","True","Y","high","""Tools for data representation, not a database""","","","13","N","N"
"21519818","""PRICE (PRotein Interface Conservation and Energetics): a server for the analysis of protein-protein interfaces.""","True","Y","high","""Analysis server, not a database""","","","13","N","N"
"24000942","""Web Apollo: a web-based genomic annotation editing platform.""","False","Y","high","""Annotation editing platform, not a database""","","","13","N","N"
"30535283","""MapOptics: a light-weight, cross-platform visualization tool for optical mapping alignment.""","False","Y","high","""Visualization tool, not a database""","","","13","N","N"
