"pmid","title","has_url","is_false_positive","confidence","reason","database_name","long_database_name","chunk","already_seen","in_baseline"
"27242036","CoopTFD: a repository for predicted yeast cooperative transcription factor pairs.","True","N","high","Repository keyword in title","CoopTFD","CoopTFD","4","Y","N"
"23203982","SINEBase: a database and tool for SINE analysis.","True","N","high","Base suffix + database keyword","SINEBase","SINEBase","4","Y","N"
"28641017","NANPDB: A Resource for Natural Products from Northern African Sources.","True","N","high","DB suffix + database keyword","NANPDB","NANPDB","4","Y","N"
"31665454","ChlamDB: a comparative genomics database of the phylum Chlamydiae and other members of the Planctomycetes-Verrucomicrobiae-Chlamydiae superphylum.","True","N","high","DB suffix + database keyword","ChlamDB","ChlamDB","4","Y","N"
"31949184","PulmonDB: a curated lung disease gene expression database.","True","N","high","DB suffix + database keyword","PulmonDB","PulmonDB","4","Y","N"
"24526713","The 3DGD: a database of genome 3D structure.","True","N","high","Database keyword in title","3DGD","3DGD","4","Y","N"
"32351388","TCMIO: A Comprehensive Database of Traditional Chinese Medicine on Immuno-Oncology.","True","N","high","Database keyword in title","TCMIO","TCMIO","4","Y","N"
"32727974","TEMPURA: Database of Growth TEMPeratures of Usual and RAre Prokaryotes.","True","N","high","Database keyword in title","TEMPURA","TEMPURA","4","Y","N"
"26527728","SATPdb: a database of structurally annotated therapeutic peptides.","True","N","high","DB suffix + database keyword","SATPdb","SATPdb","4","Y","N"
"26433228","RPFdb: a database for genome wide information of translated mRNA generated from ribosome profiling.","True","N","high","DB suffix + database keyword","RPFdb","RPFdb","4","Y","N"
"32055857","""An update on the Symbiotic Genomes Database (SymGenDB): a collection of metadata, genomic, genetic and protein sequences, orthologs and metabolic networks of symbiotic organisms.""","True","N","high","Database keyword in title","SymGenDB","SymGenDB","4","Y","N"
"23650583","""GeneSetDB: A comprehensive meta-database, statistical and visualisation framework for gene set analysis.""","True","N","high","DB suffix + database keyword","GeneSetDB","GeneSetDB","4","Y","N"
"26376976","KGCAK: a K-mer based database for genome-wide phylogeny and complexity evaluation.","True","N","high","Database keyword in title","KGCAK","KGCAK","4","Y","N"
"31642488","ExonSkipDB: functional annotation of exon skipping event in human.","True","N","high","DB suffix + database keyword","ExonSkipDB","ExonSkipDB","4","Y","N"
"26322066","ReprOlive: a database with linked data for the olive tree (Olea europaea L.) reproductive transcriptome.","True","N","high","Database keyword in title","ReprOlive","ReprOlive","4","Y","N"
"23284086","TreeTFDB: an integrative database of the transcription factors from six economically important tree crops for functional predictions and comparative and functional genomics.","True","N","high","DB suffix + database keyword","TreeTFDB","TreeTFDB","4","Y","N"
"24194591","LenVarDB: database of length-variant protein domains.","True","N","high","DB suffix + database keyword","LenVarDB","LenVarDB","4","Y","N"
"26516187","SynLethDB: synthetic lethality database toward discovery of selective and sensitive anticancer drug targets.","True","N","high","DB suffix + database keyword","SynLethDB","SynLethDB","4","Y","N"
"22809392","CIDeR: multifactorial interaction networks in human diseases.","True","N","high","Database keyword in title","CIDeR","CIDeR","4","Y","N"
"33196814","""RBP2GO: a comprehensive pan-species database on RNA-binding proteins, their interactions and functions.""","True","N","high","Database keyword in title","RBP2GO","RBP2GO","4","Y","N"
"29087479","STCRDab: the structural T-cell receptor database.","True","N","high","DB suffix + database keyword","STCRDab","STCRDab","4","Y","N"
"28968812","MetSigDis: a manually curated resource for the metabolic signatures of diseases.","True","N","high","Database keyword in title","MetSigDis","MetSigDis","4","Y","N"
"25489177","RiceQTLPro: an integrated database for quantitative trait loci marker mapping in rice plant.","True","N","high","Database keyword in title","RiceQTLPro","RiceQTLPro","4","Y","N"
"25392410","RaftProt: mammalian lipid raft proteome database.","True","N","high","Database keyword in title","RaftProt","RaftProt","4","Y","N"
"23161692","SchistoDB: an updated genome resource for the three key schistosomes of humans.","True","N","high","DB suffix + database keyword","SchistoDB","SchistoDB","4","Y","N"
"22080560","MIPModDB: a central resource for the superfamily of major intrinsic proteins.","True","N","high","DB suffix + database keyword","MIPModDB","MIPModDB","4","Y","N"
"31725858","PlantCircNet: a database for plant circRNA-miRNA-mRNA regulatory networks.","True","N","high","Database keyword in title","PlantCircNet","PlantCircNet","4","Y","N"
"23125365","HBVdb: a knowledge database for Hepatitis B Virus.","True","N","high","DB suffix + knowledge database","HBVdb","HBVdb","4","Y","N"
"27192119","dbCPG: A web resource for cancer predisposition genes.","True","N","high","Database keyword in title","dbCPG","dbCPG","4","Y","N"
"33186585","PolarProtDb: A Database of Transmembrane and Secreted Proteins showing Apical-Basal Polarity.","True","N","high","DB suffix + database keyword","PolarProtDb","PolarProtDb","4","Y","N"
"25157689","STATdb: a specialised resource for the STATome.","True","N","high","DB suffix + database keyword","STATdb","STATdb","4","Y","N"
"27742821","HieranoiDB: a database of orthologs inferred by Hieranoid.","True","N","high","DB suffix + database keyword","HieranoiDB","HieranoiDB","4","Y","N"
"32120139","""FRCD: A comprehensive food risk component database with molecular scaffold, chemical diversity, toxicity, and biodegradability analysis.""","True","N","high","Database keyword in title","FRCD","FRCD","4","Y","N"
"26980519","PhyloPro2.0: a database for the dynamic exploration of phylogenetically conserved proteins and their domain architectures across the Eukarya.","True","N","high","Database keyword in title","PhyloPro","PhyloPro","4","Y","N"
"27081555","iJGVD: an integrative Japanese genome variation database based on whole-genome sequencing.","True","N","high","Database keyword in title","iJGVD","iJGVD","4","Y","N"
"24302579","DPRP: a database of phenotype-specific regulatory programs derived from transcription factor binding data.","True","N","high","Database keyword in title","DPRP","DPRP","4","Y","N"
"26363021","LncReg: a reference resource for lncRNA-associated regulatory networks.","True","N","high","Database keyword in title","LncReg","LncReg","4","Y","N"
"22563442","MycoRRdb: a database of computationally identified regulatory regions within intergenic sequences in mycobacterial genomes.","True","N","high","DB suffix + database keyword","MycoRRdb","MycoRRdb","4","Y","N"
"27242836","VESPUCCI: Exploring Patterns of Gene Expression in Grapevine.","True","N","high","Database keyword in title","VESPUCCI","VESPUCCI","4","Y","N"
"25269378","Streptococcus pneumoniae Genome Database (SPGDB): a database for strain specific comparative analysis of Streptococcus pneumoniae genes and proteins.","True","N","high","Database keyword in title","SPGDB","SPGDB","4","Y","N"
"34907423","iCAV: an integrative database of cancer-associated viruses.","True","N","high","Database keyword in title","iCAV","iCAV","4","Y","N"
"32349124","VirusCircBase: a database of virus circular RNAs.","True","N","high","Base suffix + database keyword","VirusCircBase","VirusCircBase","4","Y","N"
"29036590","TissGDB: tissue-specific gene database in cancer.","True","N","high","DB suffix + database keyword","TissGDB","TissGDB","4","Y","N"
"21541042","""FurinDB: A database of 20-residue furin cleavage site motifs, substrates and their associated drugs.""","True","N","high","DB suffix + database keyword","FurinDB","FurinDB","4","Y","N"
"25652745","CLIPdb: a CLIP-seq database for protein-RNA interactions.","True","N","high","DB suffix + database keyword","CLIPdb","CLIPdb","4","Y","N"
"24271386","OnTheFly: a database of Drosophila melanogaster transcription factors and their binding sites.","True","N","high","Database keyword in title","OnTheFly","OnTheFly","4","Y","N"
"31691819","CAUSALdb: a database for disease/trait causal variants identified using summary statistics of genome-wide association studies.","True","N","high","DB suffix + database keyword","CAUSALdb","CAUSALdb","4","Y","N"
"26582925","Start2Fold: a database of hydrogen/deuterium exchange data on protein folding and stability.","True","N","high","Database keyword in title","Start2Fold","Start2Fold","4","Y","N"
"33053178","""DNAmoreDB, a database of DNAzymes.""","True","N","high","DB suffix + database keyword","DNAmoreDB","DNAmoreDB","4","Y","N"
"24466021","CoryneBase: Corynebacterium genomic resources and analysis tools at your fingertips.","True","N","high","Base suffix + database keyword","CoryneBase","CoryneBase","4","Y","N"
"22965133","RhesusBase: a knowledgebase for the monkey research community.","True","N","high","Base suffix + knowledge base keyword","RhesusBase","RhesusBase","4","Y","N"
"27527702","HCVIVdb: The hepatitis-C IRES variation database.","True","N","high","DB suffix + database keyword","HCVIVdb","HCVIVdb","4","Y","N"
"34762703","CicerSpTEdb: A web-based database for high-resolution genome-wide identification of transposable elements in Cicer species.","True","N","high","DB suffix + database keyword","CicerSpTEdb","CicerSpTEdb","4","Y","N"
"30357342","CoevDB: a database of intramolecular coevolution among protein-coding genes of the bony vertebrates.","True","N","high","DB suffix + database keyword","CoevDB","CoevDB","4","Y","N"
"24214991","EKPD: a hierarchical database of eukaryotic protein kinases and protein phosphatases.","True","N","high","Database keyword in title","EKPD","EKPD","4","Y","N"
"25324314","The TTSMI database: a catalog of triplex target DNA sites associated with genes and regulatory elements in the human genome.","True","N","high","Database keyword in title","TTSMI","TTSMI","4","Y","N"
"29982280","PepBDB: a comprehensive structural database of biological peptide-protein interactions.","True","N","high","DB suffix + database keyword","PepBDB","PepBDB","4","Y","N"
"28365761","PhagesDB: the actinobacteriophage database.","True","N","high","DB suffix + database keyword","PhagesDB","PhagesDB","4","Y","N"
"27276067","DREMECELS: A Curated Database for Base Excision and Mismatch Repair Mechanisms Associated Human Malignancies.","True","N","high","Database keyword in title","DREMECELS","DREMECELS","4","Y","N"
"29961817","LncCeRBase: a database of experimentally validated human competing endogenous long non-coding RNAs.","True","N","high","Base suffix + database keyword","LncCeRBase","LncCeRBase","4","Y","N"
"25361966","ADReCS: an ontology database for aiding standardization and hierarchical classification of adverse drug reaction terms.","True","N","high","Database keyword in title","ADReCS","ADReCS","4","Y","N"
"25252782","Renal Gene Expression Database (RGED): a relational database of gene expression profiles in kidney disease.","True","N","high","Database keyword in title","RGED","RGED","4","Y","N"
"27651464","LNCediting: a database for functional effects of RNA editing in lncRNAs.","True","N","high","Database keyword in title","LNCediting","LNCediting","4","Y","N"
"24253302","MultitaskProtDB: a database of multitasking proteins.","True","N","high","DB suffix + database keyword","MultitaskProtDB","MultitaskProtDB","4","Y","N"
"33245779","PheLiGe: an interactive database of billions of human genotype-phenotype associations.","True","N","high","Database keyword in title","PheLiGe","PheLiGe","4","Y","N"
"33035346","tRFtarget: a database for transfer RNA-derived fragment targets.","True","N","high","Database keyword in title","tRFtarget","tRFtarget","4","Y","N"
"32436932","miRactDB characterizes miRNA-gene relation switch between normal and cancer tissues across pan-cancer.","True","N","high","DB suffix + database keyword","miRactDB","miRactDB","4","Y","N"
"32527280","DDIEM: drug database for inborn errors of metabolism.","True","N","high","Database keyword in title","DDIEM","DDIEM","4","Y","N"
"""22110026"," 22309468"",Phytozome: a comparative platform for green plant genomics.","True","N","high","Database keyword in title","Phytozome","Phytozome","4","N","N"
"27478368","PIMADb: A Database of Protein-Protein Interactions in Huge Macromolecular Assemblies.","True","N","high","DB suffix + database keyword","PIMADb","PIMADb","4","Y","N"
"26818131","siRNAmod: A database of experimentally validated chemically modified siRNAs.","True","N","high","Database keyword in title","siRNAmod","siRNAmod","4","Y","N"
"33247931","""KiMoSys 2.0: an upgraded database for submitting, storing and accessing experimental data for kinetic modeling.""","True","N","high","Database keyword in title","KiMoSys","KiMoSys","4","Y","N"
"28984188","ScaPD: a database for human scaffold proteins.","True","N","high","Database keyword in title","ScaPD","ScaPD","4","Y","N"
"31725860","HisgAtlas 1.0: a human immunosuppression gene database.","True","N","high","Database keyword + Atlas suffix","HisgAtlas","HisgAtlas","4","Y","N"
"23658631","MabsBase: a Mycobacterium abscessus genome and annotation database.","True","N","high","Base suffix + database keyword","MabsBase","MabsBase","4","Y","N"
"31511885","SNP2APA: a database for evaluating effects of genetic variants on alternative polyadenylation in human cancers.","True","N","high","Database keyword in title","SNP2APA","SNP2APA","4","Y","N"
"26708986","LymPHOS 2.0: an update of a phosphosite database of primary human T cells.","True","N","high","Database keyword in title","LymPHOS","LymPHOS","4","Y","N"
"29985970","BrainEXP: a database featuring with spatiotemporal expression variations and co-expression organizations in human brains.","True","N","high","Database keyword in title","BrainEXP","BrainEXP","4","Y","N"
"26578597","HGTree: database of horizontally transferred genes determined by tree reconciliation.","True","N","high","Database keyword in title","HGTree","HGTree","4","Y","N"
"25378328","MyMpn: a database for the systems biology model organism Mycoplasma pneumoniae.","True","N","high","Database keyword in title","MyMpn","MyMpn","4","Y","N"
"23161675","ChIPBase: a database for decoding the transcriptional regulation of long non-coding RNA and microRNA genes from ChIP-Seq data.","True","N","high","Base suffix + database keyword","ChIPBase","ChIPBase","4","Y","N"
"23095257","""IBDsite: a Galaxy-interacting, integrative database for supporting inflammatory bowel disease high throughput data analysis.""","True","N","high","Database keyword in title","IBDsite","IBDsite","4","Y","N"
"29126202","ActiveDriverDB: human disease mutations and genome variation in post-translational modification sites of proteins.","True","N","high","DB suffix + database keyword","ActiveDriverDB","ActiveDriverDB","4","Y","N"
"29688375","CITGeneDB: a comprehensive database of genes enhancing or suppressing cold-induced thermogenesis validated by perturbation experiments in mice.","True","N","high","DB suffix + database keyword","CITGeneDB","CITGeneDB","4","Y","N"
"27789704","KERIS: kaleidoscope of gene responses to inflammation between species.","True","N","high","Database keyword in title","KERIS","KERIS","4","Y","N"
"33003203","QSIdb: quorum sensing interference molecules.","True","N","high","DB suffix + database keyword","QSIdb","QSIdb","4","Y","N"
"31648087","AdditiveChem: A comprehensive bioinformatics knowledge-base for food additive chemicals.","True","N","high","KB suffix + knowledge base keyword","AdditiveChem","AdditiveChem","4","Y","N"
"25228593","RADB: a database of rheumatoid arthritis-related polymorphisms.","True","N","high","DB suffix + database keyword","RADB","RADB","4","Y","N"
"28533016","DRodVir: A resource for exploring the virome diversity in rodents.","True","N","high","Database keyword in title","DRodVir","DRodVir","4","Y","N"
"23904744","ASRDb: A comprehensive resource for archaeal stress response genes.","True","N","high","DB suffix + database keyword","ASRDb","ASRDb","4","Y","N"
"31352145","""MMRdb: Measles, mumps, and rubella viruses database and analysis resource.""","True","N","high","DB suffix + database keyword","MMRdb","MMRdb","4","Y","N"
"34259866","CNVIntegrate: the first multi-ethnic database for identifying copy number variations associated with cancer.","True","N","high","Database keyword in title","CNVIntegrate","CNVIntegrate","4","Y","N"
"22712730","PeanutDB: an integrated bioinformatics web portal for Arachis hypogaea transcriptomics.","True","N","high","DB suffix + database keyword","PeanutDB","PeanutDB","4","Y","N"
"26519912","eHALOPH a Database of Salt-Tolerant Plants: Helping put Halophytes to Work.","True","N","high","Database keyword in title","eHALOPH","eHALOPH","4","Y","N"
"24213601","EPITRANS: a database that integrates epigenome and transcriptome data.","True","N","high","Database keyword in title","EPITRANS","EPITRANS","4","Y","N"
"23951158","FmMDb: a versatile database of foxtail millet markers for millets and bioenergy grasses research.","True","N","high","DB suffix + database keyword","FmMDb","FmMDb","4","Y","N"
"23193296","LUCApedia: a database for the study of ancient life.","True","N","high","Pedia suffix + database keyword","LUCApedia","LUCApedia","4","Y","N"
"23118488","HEXEvent: a database of Human EXon splicing Events.","True","N","high","Database keyword in title","HEXEvent","HEXEvent","4","Y","N"
"22139939","ccPDB: compilation and creation of data sets from Protein Data Bank.","True","N","high","DB suffix + database keyword","ccPDB","ccPDB","4","Y","N"
"22917656","dbDiarrhea: the database of pathogen proteins and vaccine antigens from diarrheal pathogens.","True","N","high","Database keyword in title","dbDiarrhea","dbDiarrhea","4","Y","N"
"29625201","saRNAdb: Resource of Small Activating RNAs for Up-regulating the Gene Expression.","True","N","high","DB suffix + database keyword","saRNAdb","saRNAdb","4","Y","N"
"23793747","Linc2GO: a human LincRNA function annotation resource based on ceRNA hypothesis.","True","N","high","Database keyword in title","Linc2GO","Linc2GO","4","Y","N"
"34085038","""EyeDiseases: an integrated resource for dedicating to genetic variants, gene expression and epigenetic factors of human eye diseases.""","True","N","high","Database keyword in title","EyeDiseases","EyeDiseases","4","Y","N"
"26586805","COLOMBOS v3.0: leveraging gene expression compendia for cross-species analyses.","True","N","high","Database keyword in title","COLOMBOS","COLOMBOS","4","Y","N"
"23044550","SemMedDB: a PubMed-scale repository of biomedical semantic predications.","True","N","high","DB suffix + repository keyword","SemMedDB","SemMedDB","4","Y","N"
"33693668","CMBD: a manually curated cancer metabolic biomarker knowledge database.","True","N","high","Database keyword in title","CMBD","CMBD","4","Y","N"
"29036324","PancanQTL: systematic identification of cis-eQTLs and trans-eQTLs in 33 cancer types.","True","N","high","Database keyword in title","PancanQTL","PancanQTL","4","Y","N"
"26578693","TENOR: Database for Comprehensive mRNA-Seq Experiments in Rice.","True","N","high","Database keyword in title","TENOR","TENOR","4","Y","N"
"32227657","dbMTS: A comprehensive database of putative human microRNA target site SNVs and their functional predictions.","True","N","high","Database keyword in title","dbMTS","dbMTS","4","Y","N"
"28529078","HCSGD: An integrated database of human cellular senescence genes.","True","N","high","Database keyword in title","HCSGD","HCSGD","4","Y","N"
"23813641","GoSynthetic database tool to analyse natural and engineered molecular processes.","True","N","high","Database keyword in title","GoSynthetic","GoSynthetic","4","Y","N"
"30371888","HmtVar: a new resource for human mitochondrial variations and pathogenicity data.","True","N","high","Database keyword in title","HmtVar","HmtVar","4","Y","N"
"35694152","EnhFFL: A database of enhancer mediated feed-forward loops for human and mouse.","True","N","high","Database keyword in title","EnhFFL","EnhFFL","4","Y","N"
"33002112","EnzyMine: a comprehensive database for enzyme function annotation with enzymatic reaction chemical feature.","True","N","high","Database keyword in title","EnzyMine","EnzyMine","4","Y","N"
"22847935","GlycoCD: a repository for carbohydrate-related CD antigens.","True","N","high","Repository keyword in title","GlycoCD","GlycoCD","4","Y","N"
"24150944","HRaP: database of occurrence of HomoRepeats and patterns in proteomes.","True","N","high","Database keyword in title","HRaP","HRaP","4","Y","N"
"33104790","""PhycoCosm, a comparative algal genomics resource.""","True","N","high","Database keyword in title","PhycoCosm","PhycoCosm","4","Y","N"
"23203877","NPACT: Naturally Occurring Plant-based Anti-cancer Compound-Activity-Target database.","True","N","high","Database keyword in title","NPACT","NPACT","4","Y","N"
"23516335","DEBDOM: Database Exploring Banana Diversity of Manipur.","True","N","high","Database keyword in title","DEBDOM","DEBDOM","4","Y","N"
"21729256","RASOnD-a comprehensive resource and search tool for RAS superfamily oncogenes from various species.","True","N","high","Database keyword in title","RASOnD","RASOnD","4","Y","N"
"22080564","AnimalTFDB: a comprehensive animal transcription factor database.","True","N","high","DB suffix + database keyword","AnimalTFDB","AnimalTFDB","4","Y","N"
"22140101","MethylomeDB: a database of DNA methylation profiles of the brain.","True","N","high","DB suffix + database keyword","MethylomeDB","MethylomeDB","4","Y","N"
"31231773","MepmiRDB: a medicinal plant microRNA database.","True","N","high","DB suffix + database keyword","MepmiRDB","MepmiRDB","4","Y","N"
"""27899596"," 31747015"",ChiTaRS-3.1-the enhanced chimeric transcripts and RNA-seq database matched with protein-protein interactions.","True","N","high","Database keyword in title","ChiTaRS","ChiTaRS","4","N","N"
"30053237","HDncRNA: a comprehensive database of non-coding RNAs associated with heart diseases.","True","N","high","Database keyword in title","HDncRNA","HDncRNA","4","Y","N"
"31665430","ENdb: a manually curated database of experimentally supported enhancers for human and mouse.","True","N","high","DB suffix + database keyword","ENdb","ENdb","4","Y","N"
"28961690","ncDR: a comprehensive resource of non-coding RNAs involved in drug resistance.","True","N","high","Database keyword in title","ncDR","ncDR","4","Y","N"
"28280852","TANTIGEN: a comprehensive database of tumor T cell antigens.","True","N","high","Database keyword in title","TANTIGEN","TANTIGEN","4","Y","N"
"26673694","GtRNAdb 2.0: an expanded database of transfer RNA genes identified in complete and draft genomes.","True","N","high","DB suffix + database keyword","GtRNAdb","GtRNAdb","4","Y","N"
"31831861","TRANSNAP: a web database providing comprehensive information on Japanese pear transcriptome.","True","N","high","Database keyword in title","TRANSNAP","TRANSNAP","4","Y","N"
"24608172","YTRP: a repository for yeast transcriptional regulatory pathways.","True","N","high","Repository keyword in title","YTRP","YTRP","4","Y","N"
"23180783","""SwissRegulon, a database of genome-wide annotations of regulatory sites: recent updates.""","True","N","high","Database keyword in title","SwissRegulon","SwissRegulon","4","Y","N"
"34349127","""MiREDiBase, a manually curated database of validated and putative editing events in microRNAs.""","True","N","high","Base suffix + database keyword","MiREDiBase","MiREDiBase","4","Y","N"
"26989155","dbWGFP: a database and web server of human whole-genome single nucleotide variants and their functional predictions.","True","N","high","Database keyword in title","dbWGFP","dbWGFP","4","Y","N"
"29905762","LeptoDB: an integrated database of genomics and proteomics resource of Leptospira.","True","N","high","DB suffix + database keyword","LeptoDB","LeptoDB","4","Y","N"
"30548723","CropSNPdb: a database of SNP array data for Brassica crops and hexaploid bread wheat.","True","N","high","DB suffix + database keyword","CropSNPdb","CropSNPdb","4","Y","N"
"33399824","BnaGVD: A genomic variation database of rapeseed (Brassica napus).","True","N","high","Database keyword in title","BnaGVD","BnaGVD","4","Y","N"
"29036719","ChannelsDB: database of biomacromolecular tunnels and pores.","True","N","high","DB suffix + database keyword","ChannelsDB","ChannelsDB","4","Y","N"
"21593080","ParkDB: a Parkinson's disease gene expression database.","True","N","high","DB suffix + database keyword","ParkDB","ParkDB","4","Y","N"
"23203866","FlyAtlas: database of gene expression in the tissues of Drosophila melanogaster.","True","N","high","Atlas suffix + database keyword","FlyAtlas","FlyAtlas","4","Y","N"
"""21936816"," 21948594, 24214965, 25348214, 27899562"",Collation and data-mining of literature bioactivity data for drug discovery.","True","N","high","Database keyword in title","ChEMBL","ChEMBL","4","N","N"
"34559210","QSDB-a graphical Quorum Sensing Database.","True","N","high","DB suffix + database keyword","QSDB","QSDB","4","Y","N"
"29739837","NvERTx: a gene expression database to compare embryogenesis and regeneration in the sea anemone <i>Nematostella vectensis</i>.","True","N","high","Database keyword in title","NvERTx","NvERTx","4","Y","N"
"30223042","TSNAdb: A Database for Tumor-specific Neoantigens from Immunogenomics Data Analysis.","True","N","high","DB suffix + database keyword","TSNAdb","TSNAdb","4","Y","N"
"31586392","APAatlas: decoding alternative polyadenylation across human tissues.","True","N","high","Atlas suffix + database keyword","APAatlas","APAatlas","4","Y","N"
"22140107","""SNPedia: a wiki supporting personal genome annotation, interpretation and analysis.""","True","N","high","Pedia suffix + database keyword","SNPedia","SNPedia","4","Y","N"
"27010073","dbPAF: an integrative database of protein phosphorylation in animals and fungi.","True","N","high","Database keyword in title","dbPAF","dbPAF","4","Y","N"
"25324312","EpilepsyGene: a genetic resource for genes and mutations related to epilepsy.","True","N","high","Database keyword in title","EpilepsyGene","EpilepsyGene","4","Y","N"
"33423696","COCONUT online: Collection of Open Natural Products database.","True","N","high","Database keyword in title","COCONUT","COCONUT","4","Y","N"
"24647629","DBatVir: the database of bat-associated viruses.","True","N","high","Database keyword in title","DBatVir","DBatVir","4","Y","N"
"31738435","PMBD: a Comprehensive Plastics Microbial Biodegradation Database.","True","N","high","Database keyword in title","PMBD","PMBD","4","Y","N"
"25024350","OMICtools: an informative directory for multi-omic data analysis.","True","N","high","Database keyword in title","OMICtools","OMICtools","4","Y","N"
"31428785","CFEA: a cell-free epigenome atlas in human diseases.","True","N","high","Atlas suffix + database keyword","CFEA","CFEA","4","Y","N"
"""26578586"," 30945200"",GREENC: a Wiki-based database of plant lncRNAs.","True","N","high","Database keyword in title","GREENC","GREENC","4","N","N"
"25392416","PubAngioGen: a database and knowledge for angiogenesis and related diseases.","True","N","high","Database keyword in title","PubAngioGen","PubAngioGen","4","Y","N"
"21214365","DBCAT: database of CpG islands and analytical tools for identifying comprehensive methylation profiles in cancer cells.","True","N","high","Database keyword in title","DBCAT","DBCAT","4","Y","N"
"25398901","MethHC: a database of DNA methylation and gene expression in human cancer.","True","N","high","Database keyword in title","MethHC","MethHC","4","Y","N"
"22080563","CADRE: the Central Aspergillus Data REpository 2012.","True","N","high","Repository keyword in title","CADRE","CADRE","4","Y","N"
"30134653","PADFrag: A Database Built for the Exploration of Bioactive Fragment Space for Drug Discovery.","True","N","high","Database keyword in title","PADFrag","PADFrag","4","Y","N"
"31157825","MENDA: a comprehensive curated resource of metabolic characterization in depression.","True","N","high","Database keyword in title","MENDA","MENDA","4","Y","N"
"34156446","MetamORF: a repository of unique short open reading frames identified by both experimental and computational approaches for gene and metagene analyses.","True","N","high","Repository keyword in title","MetamORF","MetamORF","4","Y","N"
"23175603","HOCOMOCO: a comprehensive collection of human transcription factor binding sites models.","True","N","high","Database keyword in title","HOCOMOCO","HOCOMOCO","4","Y","N"
"29401218","MutHTP: mutations in human transmembrane proteins.","True","N","high","Database keyword in title","MutHTP","MutHTP","4","Y","N"
"27352859","SorghumFDB: sorghum functional genomics database with multidimensional network analysis.","True","N","high","DB suffix + database keyword","SorghumFDB","SorghumFDB","4","Y","N"
"30967897","croFGD: <i>Catharanthus roseus</i> Functional Genomics Database.","True","N","high","Database keyword in title","croFGD","croFGD","4","Y","N"
"24475134","ASDCD: antifungal synergistic drug combination database.","True","N","high","Database keyword in title","ASDCD","ASDCD","4","Y","N"
"27577567","DDRprot: a database of DNA damage response-related proteins.","True","N","high","Database keyword in title","DDRprot","DDRprot","4","Y","N"
"29036529","ITSoneDB: a comprehensive collection of eukaryotic ribosomal RNA Internal Transcribed Spacer 1 (ITS1) sequences.","True","N","high","DB suffix + database keyword","ITSoneDB","ITSoneDB","4","Y","N"
"28562632","DrugSig: A resource for computational drug repositioning utilizing gene expression signatures.","True","N","high","Database keyword in title","DrugSig","DrugSig","4","Y","N"
"24918550","dbCerEx: a web-based database for the analysis of cervical cancer transcriptomes.","True","N","high","Database keyword in title","dbCerEx","dbCerEx","4","Y","N"
"29036403","CSCD: a database for cancer-specific circular RNAs.","True","N","high","Database keyword in title","CSCD","CSCD","4","Y","N"
"30239928","""UniLectin3D, a database of carbohydrate binding proteins with curated information on 3D structures and interacting ligands.""","True","N","high","Database keyword in title","UniLectin3D","UniLectin3D","4","Y","N"
"25262355","NrichD database: sequence databases enriched with computationally designed protein-like sequences aid in remote homology detection.","True","N","high","Database keyword in title","NrichD","NrichD","4","Y","N"
"30759968","CDRgator: An Integrative Navigator of Cancer Drug Resistance Gene Signatures.","True","N","high","Database keyword in title","CDRgator","CDRgator","4","Y","N"
"26615197","StreptomeDB 2.0--an extended resource of natural products produced by streptomycetes.","True","N","high","DB suffix + database keyword","StreptomeDB","StreptomeDB","4","Y","N"
"33822911","MENSAdb: a thorough structural analysis of membrane protein dimers.","True","N","high","DB suffix + database keyword","MENSAdb","MENSAdb","4","Y","N"
"27903894","dbSAP: single amino-acid polymorphism database for protein variation detection.","True","N","high","Database keyword in title","dbSAP","dbSAP","4","Y","N"
"23104376","SwissSidechain: a molecular and structural database of non-natural sidechains.","True","N","high","Database keyword in title","SwissSidechain","SwissSidechain","4","Y","N"
"23674503","The PhosphoGRID Saccharomyces cerevisiae protein phosphorylation site database: version 2.0 update.","True","N","high","Database keyword in title","PhosphoGRID","PhosphoGRID","4","Y","N"
"25988315","""ImmuSort, a database on gene plasticity and electronic sorting for immune cells.""","True","N","high","Database keyword in title","ImmuSort","ImmuSort","4","Y","N"
"28960889","eSnail: A transcriptome-based molecular resource of the central nervous system for terrestrial gastropods.","True","N","high","Database keyword in title","eSnail","eSnail","4","Y","N"
"23842462","DBATE: database of alternative transcripts expression.","True","N","high","Database keyword in title","DBATE","DBATE","4","Y","N"
"34656056","SuperTCM: A biocultural database combining biological pathways and historical linguistic data of Chinese Materia Medica for drug development.","True","N","high","Database keyword in title","SuperTCM","SuperTCM","4","Y","N"
"26727469","dEMBF: A Comprehensive Database of Enzymes of Microalgal Biofuel Feedstock.","True","N","high","Database keyword in title","dEMBF","dEMBF","4","Y","N"
"22075992","OGEE: an online gene essentiality database.","True","N","high","Database keyword in title","OGEE","OGEE","4","Y","N"
"31696036","FlavoDb: a web-based chemical repository of flavonoid compounds.","True","N","high","DB suffix + repository keyword","FlavoDb","FlavoDb","4","Y","N"
"25300491","TrypanoCyc: a community-led biochemical pathways database for Trypanosoma brucei.","True","N","high","Database keyword in title","TrypanoCyc","TrypanoCyc","4","Y","N"
"29059383","FlavorDB: a database of flavor molecules.","True","N","high","DB suffix + database keyword","FlavorDB","FlavorDB","4","Y","N"
"31283070","""VIPdb, a genetic Variant Impact Predictor Database.""","True","N","high","DB suffix + database keyword","VIPdb","VIPdb","4","Y","N"
