extracted_name,baseline_name,match_type,is_match,score,reasoning,extracted_long,extracted_url,extracted_domain,baseline_url,baseline_domain,same_domain,edit_distance,url_similarity,confidence
SCADS_GED,kazusa marker database,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Screening Committee of Anticancer Drugs Gene Expression Database,http://scads.jfcr.or.jp/db/cs/,or.jp,http://marker.kazusa.or.jp,or.jp,True,19.0,0.39,HIGH
Brazil Coleoptera Database,florabank1,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Brazilian Coleoptera Immatures Database,http://www.gbif.org/dataset/8e0e9330-e1b2-475a-9891-4fa8e5c6f57f,gbif.org,"http://data.gbif.org/datasets/resource/10969/, http://projects.biodiversity.be/ifblAll",gbif.org,True,21.0,0.35,HIGH
NITRC,autism brain imaging data exchange,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,neuroimaging image repository,http://www.nitrc.org,nitrc.org,http://fcon_1000.projects.nitrc.org/indi/abide,nitrc.org,True,30.0,0.38,HIGH
NAR Database,combrex,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Nucleic Acids Research Database Collection,http://www.oxfordjournals.org/nar/database/a/,oxfordjournals.org,"http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org",oxfordjournals.org,True,11.0,0.67,HIGH
COVID-19 DGSL,datasets2tools,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,COVID-19 Drug and Gene Set Library,https://amp.pharm.mssm.edu/covid19/,mssm.edu,http://amp.pharm.mssm.edu/datasets2tools,mssm.edu,True,13.0,0.68,HIGH
E3 Ligase Database,ratemirs,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Human E3 Ubiquitin Ligase Database,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,nih.gov,http://www.niehs.nih.gov/ratemirs,nih.gov,True,15.0,0.35,HIGH
Parallel-META,nandesyn,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Parallel Metagenomic Analysis Platform,http://bioinfo.single-cell.cn/parallel-meta.html,single-cell.cn,http://nandesyn.single-cell.cn,single-cell.cn,True,11.0,0.5,HIGH
BRCA LOVD,exposome-explorer,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,BRCA Variants Database,http://brca.iarc.fr/LOVD,iarc.fr,http://exposome-explorer.iarc.fr,iarc.fr,True,15.0,0.43,HIGH
aglgenes,differentialnet,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Archaeal Glycosylation Genes Database,http://www.bgu.ac.il/aglgenes,ac.il,http://netbio.bgu.ac.il/diffnet,ac.il,True,12.0,0.57,HIGH
R-Syst::diatom,diat.barcode,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Diatom Barcode Database,http://www.rsyst.inra.fr/en,inra.fr,http://www6.inra.fr/carrtel-collection_eng/Barcoding-database,inra.fr,True,13.0,0.31,HIGH
Follicle Online,morusdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Follicle Development Database,http://mcg.ustc.edu.cn/sdap1/follicle/index.php,edu.cn,http://morus.swu.edu.cn/morusdb,edu.cn,True,14.0,0.48,HIGH
TREAT-NMD DMD,umd-apc,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,TREAT-NMD Duchenne Muscular Dystrophy Database,http://umd.be/TREAT_DMD/,umd.be,http://www.umd.be/APC,umd.be,True,11.0,0.62,HIGH
LINCS Canvas Browser,escape,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,LINCS Canvas Browser,http://www.maayanlab.net/LINCS/LCB,maayanlab.net,http://www.maayanlab.net/ESCAPE,maayanlab.net,True,16.0,0.7,HIGH
EUROCarbDB(CCRC),pgdd,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,European Carbohydrate Database,http://glycomics.ccrc.uga.edu/eurocarb/,uga.edu,http://chibba.agtec.uga.edu/duplication,uga.edu,True,15.0,0.44,HIGH
Maize microarray annotation database,hcvpro,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Maize Microarray Annotation Database,http://MaizeArrayAnnot.bi.up.ac.za/,ac.za,"http://apps.sanbi.ac.za/hcvpro/, http://cbrc.kaust.edu.sa/hcvpro",ac.za,True,33.0,0.26,HIGH
Systems Genetics Resource,mcpdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Systems Genetics Resource,http://systems.genetics.ucla.edu,ucla.edu,http://mcpdb.mbi.ucla.edu,ucla.edu,True,23.0,0.56,HIGH
CGE Evolution Data,chemprot-2.0,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Center for Genomic Epidemiology Evolution Dataset,https://cge.cbs.dtu.dk/services/evolution_data.php,dtu.dk,http://www.cbs.dtu.dk/services/ChemProt-2.0,dtu.dk,True,14.0,0.65,HIGH
ProteomicsBrowser,frog-kb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Proteomics Data Browser,https://medicine.yale.edu/keck/nida/proteomicsbrowser.aspx,yale.edu,http://frog.med.yale.edu/FrogKB,yale.edu,True,14.0,0.43,HIGH
RhizoBindingSites,dianat-db,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Rhizobium DNA-Binding Sites Database,rhizobindingsites.ccg.unam.mx,unam.mx,http://rdu.iquimica.unam.mx/handle/20.500.12214/1186,unam.mx,True,15.0,0.35,HIGH
mitoXplorer,transcriptomebrowser,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,Mitochondrial Expression Platform,http://mitoxplorer.ibdm.univ-mrs.fr,univ-mrs.fr,http://tagc.univ-mrs.fr/tbrowser,univ-mrs.fr,True,14.0,0.49,HIGH
Exo-miRExplorer,morusdb,SAME_DOMAIN,Y,2.0,Score=2.0: SAME_DOMAIN,exogenous microRNAs resource,http://rna.sysu.edu.cn/exomiRDB/,edu.cn,http://morus.swu.edu.cn/morusdb,edu.cn,True,13.0,0.67,HIGH
