"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"e!DAL","MetaCrop","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","7","http://edal.ipk-gatersleben.de","http://metacrop.ipk-gatersleben.de","Electronic Data Archive Library",""
"ADMETlab","HAMdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","6","http://admet.scbdd.com/","http://hamdb.scbdd.com","ADMET Laboratory Platform","Human Autophagy Modulator Database"
"MemBlob","MemMoRF","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","4","http://memblob.hegelab.org","http://memmorf.hegelab.org","MemBlob",""
"DrumPID","GoSynthetic","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","10","http://drumpid.bioapps.biozentrum.uni-wuerzburg.de","http://gosyn.bioapps.biozentrum.uni-wuerzburg.de","Drug-Minded Protein Interaction Database",""
"UCSC","UCSC Genome Browser","1.35","MAYBE","SAME_DOMAIN_GENERIC, CONTAINS_0.8, URL_SIM_0.71","GENERIC_DOMAIN","15","http://genome.ucsc.edu/ebolaPortal/","http://genome.ucsc.edu","University of California Santa Cruz Genome Browser","UCSC Genome Browser"
"Phenoscape Knowledgebase","VTO","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.90","","23","http://kb.phenoscape.org","http://phenoscape.org","Phenoscape Knowledgebase","Vertebrate Taxonomy Ontology"
"Medicago sativa gene index","LegumeIP","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","22","http://plantgrn.noble.org/AGED/","http://plantgrn.noble.org/LegumeIP","Medicago sativa gene index",""
"DESTAF","FARNA","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","5","http://cbrc.kaust.edu.sa/destaf","http://cbrc.kaust.edu.sa/farna","Database for rEproductive toxinS and Toxicity affecting Fertility",""
"AllerBase","FlavoDb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","8","http://bioinfo.net.in/AllerBase/Home.html","http://bioinfo.net.in/flavodb/home.html","Allergen Knowledgebase",""
"THISP","PeptideAtlas","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","11","http://www.peptideatlas.org/thisp/","http://www.peptideatlas.org","Tiered Human Integrated Sequence Search Database",""
"SoyCSN","SoyKB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, EDIT_DIST_3, URL_SIM_0.72","","3","http://soykb.org/SoyCSN","http://soykb.org","Soybean Context-Specific Network","Soybean Knowledge Base"
"HExpoChem","ChemProt-2.0","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","8","http://www.cbs.dtu.dk/services/HExpoChem-1.0/","http://www.cbs.dtu.dk/services/ChemProt-2.0","Human Exposure to Chemicals Resource",""
"DES-ncRNA","FARNA","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.84","","6","http://www.cbrc.kaust.edu.sa/des_ncrna","http://cbrc.kaust.edu.sa/farna","Database of Exosomal and Secretory ncRNAs",""
"HDTT","HDNetDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","4","http://hdtt.sysbiolab.eu","http://hdnetdb.sysbiolab.eu","Huntington's Disease Therapeutic Targets",""
"LD Hub","gnomAD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","6","http://ldsc.broadinstitute.org/","http://gnomad.broadinstitute.org","Linkage Disequilibrium Central Database","Genome Aggregation Database"
"HIV_LANL","hemorrhagic fever virus database","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.92","","28","http://hiv.lanl.gov","http://hfv.lanl.gov","HIV Sequence Database","hemorrhagic fever virus database"
"SisatBase","PMDBase","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.85","","5","http://www.sesame-bioinfo.org/SisatBase/","http://www.sesame-bioinfo.org/PMDBase","Sesame Single Sequence Repeat Marker Database",""
"ClinicalTrials.gov","PACHIN","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","16","http://clinicaltrials.gov/ct2/show/NCT00931216","http://clinicaltrials.gov/ct2/show/record/NCT04675918?cond=pediatric+cardiac+arrest&draw=2&rank=10","Clinical Trials Registry","Pediatric In-Hospital Cardiac Arrest International Registry"
"TASUKE+","KAIKObase","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","8","https://tasuke.dna.affrc.go.jp/","http://kaikobase.dna.affrc.go.jp","Trait-Associated SNPs Utilized for Knowledge Exploitation Plus","silkworm genome"
"ReproGenomics Viewer","GAG","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.88","","19","http://rgv.genouest.org","http://gag.genouest.org","Reproductive Genomics Viewer",""
"AntiTbPdb","ccPDB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.88","","6","http://webs.iiitd.edu.in/raghava/antitbpdb/","http://webs.iiitd.edu.in/raghava/ccpdb","Anti-Tubercular Peptide Database",""
"JRC GMO-Matrix","JRC GMO-Amplicons","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.86","","8","http://gmo-crl.jrc.ec.europa.eu/jrcgmomatrix/","http://gmo-crl.jrc.ec.europa.eu/jrcgmoamplicons","JRC GMO-Matrix",""
"ExAC","gnomAD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","5","http://exac.broadinstitute.org","http://gnomad.broadinstitute.org","Exome Aggregation Consortium","Genome Aggregation Database"
"PlaNet","PhosPhAt","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","6","http://aranet.mpimp-golm.mpg.de","http://phosphat.mpimp-golm.mpg.de","Plant Network",""
"HapRice","OGRO","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.89","","6","http://qtaro.abr.affrc.go.jp/index.html","http://qtaro.abr.affrc.go.jp/ogro","Rice Haplotype Database",""
"PHDB","WALTZ-DB","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.82","","6","http://phdb.switchlab.org","http://waltzdb.switchlab.org","Protein Homeostasis Database",""
"Vibrio parahaemolyticus","BSRD","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.89","","21","http://kwanlab.bio.cuhk.edu.hk/vp","http://kwanlab.bio.cuhk.edu.hk/BSRD","Vibrio parahaemolyticus Genome Database",""
"SysFinder","SysPTM","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.83","","6","http://lifecenter.sgst.cn/SysFinder","http://lifecenter.sgst.cn/SysPTM","Systems Finder database",""
"DanioNet","EcoliNet","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.80","","5","http://www.inetbio.org/danionet","http://www.inetbio.org/ecolinet","DanioNet Zebrafish Resource",""
"HIPPIE","uORFdb","1.35","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.81","","6","http://cbdm.mdc-berlin.de/tools/hippie","http://cbdm.mdc-berlin.de/tools/uorfdb","Human Integrated Protein-Protein Interaction rEference",""
"MASS","MassBase","1.3","MAYBE","DB_SUFFIX_DIFF, CONTAINS_0.3","","4","http://www.ceams-carsm.ca/en/MASS","http://webs2.kazusa.or.jp/massbase/, http://webs2.kazusa.or.jp/km2","Montreal Archive of Sleep Studies",""
"dreamBase","DREAM","1.3","MAYBE","DB_SUFFIX_DIFF, CONTAINS_0.3","","4","http://rna.sysu.edu.cn/dreamBase","http://bio-big-data.cn:8080/DREAM","DNA RNA and Epigenomics Associated Modules Base","Drug Response Gene Expression Associated Map"
"PCOS","PCOSBase","1.3","MAYBE","DB_SUFFIX_DIFF, CONTAINS_0.3","","4","http://www.sicau.edu.cn/web/yms/PCOSWeb/PCOS.html","http://pcosbase.org","Poaceae COSII Database",""
"MINTbase","MINT","1.3","MAYBE","DB_SUFFIX_DIFF, CONTAINS_0.3","","4","http://cm.jefferson.edu/MINTbase/","http://mint.bio.uniroma2.it/mint/, http://mint.bio.uniroma2.it/mint/download.do","Mitochondrial and Nuclear tRNA fragment base","Molecular INTeraction Database"
"OMAP","OMA","1.3","MAYBE","EDIT_DIST_1, URL_SIM_0.64","","1","http://www.OMAP.org","http://omabrowser.org","Oryza Map Alignment Project","Orthologous Matrix"
"GEB","Gene Expression Barcode","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","20","http://rafalab.jhsph.edu/barcode","http://rafalab.jhsph.edu/barcode","Gene Expression Barcode",""
"Arabidopsis acyl lipid mutants database","ARALIP","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","33","http://aralip.plantbiology.msu.edu","http://aralip.plantbiology.msu.edu","Arabidopsis Acyl Lipid Metabolism Mutants Database",""
"BIG Data Center","2019nCoVR","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","13","http://bigd.big.ac.cn","http://bigd.big.ac.cn","Beijing Institute of Genomics Data Center","2019 Novel Coronavirus Resource"
"PhenoMiner","RGD","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","10","http://rgd.mcw.edu","http://rgd.mcw.edu","rat quantitative phenotype database","Rat Genome Database"
"Genome Properties","GPs","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","14","https://www.ebi.ac.uk/interpro/genomeproperties","http://www.ebi.ac.uk/interpro/genomeproperties","Genome Functional Properties Database",""
"NGDC","2019nCoVR","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","8","https://bigd.big.ac.cn","http://bigd.big.ac.cn","National Genomics Data Center","2019 Novel Coronavirus Resource"
"IMEx","IntAct","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","5","https://www.ebi.ac.uk/intact","http://www.ebi.ac.uk/intact","International Molecular Exchange",""
"National Genomics Data Center","2019nCoVR","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","26","https://bigd.big.ac.cn","http://bigd.big.ac.cn","National Genomics Data Center","2019 Novel Coronavirus Resource"
"Protein folding kinetics database","ACPro","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","32","https://www.ats.amherst.edu/protein/","http://www.ats.amherst.edu/protein","Protein Folding Kinetics Database",""
"Badapple","BARD","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","6","http://bard.nih.gov","http://bard.nih.gov","Bad Apple Promiscuity Database","BioAssay Research Database"
"lncEFdb","LncEnvironmentDB","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","10","http://bioinfo.hrbmu.edu.cn/lncefdb/","http://bioinfo.hrbmu.edu.cn/lncefdb","lncRNA-Environmental Factor Database",""
"Insect Barcode System","IBIn","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","19","http://www.nabg-nbaii.res.in/barcode","http://www.nabg-nbaii.res.in/barcode","Insect Barcode Information System","Insect Barcode"
"TB Portals","TBPP","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","7","https://tbportals.niaid.nih.gov/","http://TBPortals.niaid.nih.gov","Tuberculosis Data Portals",""
"GCD","Genome Composition Database","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","24","http://esper.lab.nig.ac.jp/genome-composition-database/","http://esper.lab.nig.ac.jp/genome-composition-database","GCD","Genome Composition Database"
"MultiDomainBenchmark","MDB","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","17","http://csc.columbusstate.edu/carroll/MDB/","http://csc.columbusstate.edu/carroll/MDB","Multi-Domain Database Suite",""
"SAMotif Database","SA-Motifbase","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","6","http://bioinfo.cis.nctu.edu.tw/samotifbase/","http://bioinfo.cis.nctu.edu.tw/samotifbase","Structural Alphabet Motif Database",""
"CB Database","CB","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","9","http://search.bwh.harvard.edu/new/CBDatabase.html","http://search.bwh.harvard.edu/new/CBDatabase.html","Change Blindness Database","Blindness"
"MPIC","Database","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","8","http://www.plantenergy.uwa.edu.au/applications/mpic","http://www.plantenergy.uwa.edu.au/applications/mpic","Molecular Prognostic Indicators in Cirrhosis","Database"
"GWIDD","Genome-Wide Docking Database","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","23","http://gwidd.bioinformatics.ku.edu","http://gwidd.bioinformatics.ku.edu","Genome-Wide Interaction Domain Database","Genome-Wide Docking Database"
"UCSC Cancer Genomics Browser","UCSC Genome Browser","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_0.81, LONG_SIM_0.77","GENERIC_DOMAIN","10","https://genome-cancer.ucsc.edu/","http://genome.ucsc.edu","UCSC Cancer Genomics Browser","UCSC Genome Browser"
"RKN Lethal DB","RKN","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","10","http://bioinformatics.towson.edu/RKN/","http://bioinformatics.towson.edu/RKN","Root Knot Nematode Lethal Database",""
"qPCR primers database","UCSC Genome Browser","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","17","http://genome.ucsc.edu/","http://genome.ucsc.edu","qPCR primers database","UCSC Genome Browser"
"NMR metabolomics database","Complex Mixture Analysis by NMR","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","25","http://spin.ccic.ohio-state.edu/index.php/hsqc/index","http://spin.ccic.ohio-state.edu/index.php/hsqc/index","Unified NMR Metabolomics Database","Complex Mixture Analysis by NMR"
"Salmonella enterica Pan-Genome Allele Database","PGAdb-builder","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_0.96","GENERIC_DOMAIN","42","http://wgmlst.imst.nsysu.edu.tw","http://wgmlstdb.imst.nsysu.edu.tw","Salmonella enterica Pan-Genome Allele Database",""
"SCLC-CellMiner","CellMiner-SCLC","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","10","https://discover.nci.nih.gov/SclcCellMinerCDB/","http://discover.nci.nih.gov/SclcCellMinerCDB","Small Cell Lung Cancer Cell Line Resource",""
"Virus Database","VirusDB","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","7","http://yaulab.math.tsinghua.edu.cn/VirusDB/","http://yaulab.math.tsinghua.edu.cn/VirusDB","Virus Database",""
"WheatSSR","TaSSRDb","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","6","http://webtom.cabgrid.res.in/wheatssr/","http://webtom.cabgrid.res.in/wheatssr","Wheat SSR Marker Database","Triticum"
"GFKB","GutFeelingKB","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","8","https://hive.biochemistry.gwu.edu/gfkb","http://hive.biochemistry.gwu.edu/gfkb","GFKB",""
"C. difficile Database","EnteroBase","1.25","MAYBE","SAME_DOMAIN_GENERIC, URL_SIM_1.00","GENERIC_DOMAIN","16","http://enterobase.warwick.ac.uk","http://enterobase.warwick.ac.uk","Clostridioides difficile Genome Database",""
"HDACiDB","AciDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://hdacidb.bioinfo.au-kbc.org.in/hdacidb/website","http://AciDB.cl, http://gitlab.com/Hawkline451/acidb","HDAC Inhibitor Database",""
"ChemDP","HEMD","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.chemdp.com","http://mdl.shsmu.edu.cn/HEMD","Chemical Database of Pakistan","human epigenetic enzyme and modulator database"
"HAMAP","AthaMap","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://hamap.expasy.org/","http://www.athamap.de","High-quality Automated and Manual Annotation of Proteins",""
"DREAMER","DREAM","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://bio-big-data.cn:8080/DREAM","Database for Emotion Recognition through EEG and ECG","Drug Response Gene Expression Associated Map"
"SISTEMA","SistematX","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://sistematx.ufpb.br","Stem Cell Transcriptome Collection",""
"MLST","wgMLST","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.mlst.net","http://wgmlst.imst.nsysu.edu.tw","Multi-Locus Sequence Typing Database",""
"WormQTLHD","WormQTL","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.wormqtl-hd.org","http://www.wormqtl.org, http://www.rqtl.org","Worm QTL Human Disease Database",""
"BASE","RMBase","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://rna.sysu.edu.cn/rmbase","Biomes of Australian Soil Environments","RNA Modification Base"
"MetIDB","TIDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://www.ieom-tm.com/tidb","Flavonoid NMR Database","Trained Immunity DataBase"
"PaIntDB","IntDb","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","https://www.paintdb.ca","http://introndb.bicpu.edu.in","Pseudomonas aeruginosa Interaction Database",""
"C²Maps","MAPS","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://www.mapsdatabase.com","Connectivity Maps","Medicinal plant Activities"
"3PFDB+","PFDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://caps.ncbs.res.in/3pfdbplus/","http://lee.kias.re.kr","Protein Family Phylogeny Database Plus","protein folding kinetics database"
"imiRTP","miRT","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://admis.fudan.edu.cn/projects/imiRTP.htm","http://www.isical.ac.in","Arabidopsis miRNA-Target Prediction Database",""
"ResiDB","ESID","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","https://residb.ait.ac.at/","http://esid.org/Working-Parties/Registry-Working-Party/ESID-Registry, http://cci-esid-reg-demo-app.uniklinik-freiburg.de/EERS","Residue Database Manager",""
"GPCRmd","GPCRdb","1.2","MAYBE","EDIT_DIST_2, URL_SIM_0.90","","2","http://gpcrmd.org/","http://gpcrdb.org","GPCR Molecular Dynamics Database",""
"ParaDB","RADB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://www.bioapp.org/RADB","Paracoccidioides Database","Database of Rheumatoid Arthritis-related Polymorphisms"
"miRTil","miRT","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://www.isical.ac.in","Tilapia microRNA Repository",""
"CoReCG","CORE","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://microbiome.osu.edu","Colon-Rectal Cancer Gene Database",""
"PrenDB","ENdb","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.kolblab.org/prendb.php","http://www.licpathway.net/ENdb","Prenyltransferase Substrate Database",""
"FeatSNP","atSNP","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://atsnp.biostat.wisc.edu","Functional and Epigenetic Annotation Tool for SNPs",""
"ConnecTF","CollecTF","1.2","MAYBE","EDIT_DIST_2, URL_SIM_0.83","","2","https://ConnecTF.org","http://www.collectf.org","Connect Transcription Factors",""
"NeeMDB","EMDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://emdb-empiar.org, http://emdb-empiar.org/emstats","Neem Metabolites Database","Electron Microscopy Data Bank"
"AbDb","AgAbDb","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.bioinf.org.uk/abs/abdb/","http://bioinfo.net.in/AgAbDb.htm","Antibody Structure Database","Antigen-Antibody Interaction Database"
"FADB","RTFAdb","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://tools.ibg.deu.edu.tr/rtfa","Food Additive Database",""
"UniCorn","UniCarb","1.2","MAYBE","EDIT_DIST_2, URL_SIM_0.89","","2","http://www.unicarbkb.org","http://www.unicarb-db.org","theoretical N-glycan structure database",""
"mentha","MENT","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://mgrc.kribb.re.kr:8080/MENT","Protein Interaction Networks Resource","Methylation and Expression database of"
"Yeast","YeastIP","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://yeast.sf.net/","http://genome.jouy.inra.fr/yeastip","Consensus Yeast Metabolic Network",""
"RNAmod","siRNAmod","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","https://bioinformatics.sc.cn/RNAmod","http://crdd.osdd.net/servers/sirnamod","RNA Modification Database",""
"ECOD","ECODAB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://prodata.swmed.edu/ecod","http://www.casper.organ.su.se/ECODAB","Evolutionary Classification of Domains Sequence Database","Escherichia coli O-antigen database"
"CWRPdb","RPdb","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://csbl.bmb.uga.edu/publications/materials/shanwang/CWRPdb/index.html","http://bioinformatics.ustc.edu.cn/rpdb","Cell Wall Related Protein Database","reprogramming database"
"rCAD","circad","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://clingen.igib.res.in/circad","RNA Comparative Analysis Database",""
"OCDB","HNOCDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.actrec.gov.in/OCDB/index.htm","http://gyanxet.com/hno.html","Obsessive-Compulsive Disorder Database",""
"MoSys","KiMoSys","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://www.univie.ac.at/mosys/databases.html","http://kimosys.org","Molecular Systems Biology Platform",""
"DictDb","CTDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://nipgr.res.in/ctdb.html","Termite and Cockroach Gut Microbiota Database","Chickpea Transcriptome Database"
"BODB","RiboDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","","http://ribodb.univ-lyon1.fr","Brain Operation Database",""
"RampDB","MPDB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://rampdb.biology.gatech.edu","http://www.medicinalplantbd.com","Receptor Activity Modifying Protein Database",""
"RepoDB","PODB","1.2","MAYBE","EDIT_DIST_2, CONTAINS_0.6","","2","http://apps.chiragjpgroup.org/repoDB/","http://podb.nibb.ac.jp/Organellome","Drug Repositioning Database","Plant Organelles Database"
"PTSDgene","BDgene","1.15","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_0.89","GENERIC_DOMAIN","3","http://ptsdgene.psych.ac.cn","http://bdgene.psych.ac.cn","Post-Traumatic Stress Disorder Genetic Database",""
"GlycoFly","GlycoFish","1.15","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_0.91","GENERIC_DOMAIN","3","http://betenbaugh.jhu.edu/GlycoFly","http://betenbaugh.jhu.edu/GlycoFish","Drosophila Glycoprotein Database",""
"miRvar","tbvar","1.15","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_0.80","GENERIC_DOMAIN","3","http://genome.igib.res.in/mirlovd","http://genome.igib.res.in/tbvar","miRvar",""
"ZikaVR","NipahVR","1.15","MAYBE","SAME_DOMAIN_GENERIC, EDIT_DIST_3, URL_SIM_0.93","GENERIC_DOMAIN","3","http://bioinfo.imtech.res.in/manojk/zikavr/","http://bioinfo.imtech.res.in/manojk/nipahvr","Zika Virus Resource",""
"OryzaPG-DB","OryzaPG","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","","http://oryzapg.iab.keio.ac.jp","OryzaPG-DB",""
"SE-Atlas","ATLAS","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","http://www.se-atlas.de","http://zlab.umassmed.edu/atlas/web","Rare Diseases Medical Care Atlas","Altered TCR Ligand Affinities and Structures"
"TREND","TREND-DB","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","http://trend.zhulinlab.org","http://shiny.imbei.uni-mainz.de:3838/trend-db","retinal images database",""
"COMBREX-DB","COMBREX","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","","http://www.oxfordjournals.org/nar/database/a/, http://nar.oxfordjournals.org","COMBREX Database","Acids"
"miRBase Tracker","miRBase","1.1","MAYBE","CONTAINS_0.8, URL_SIM_0.76","","8","http://www.mirbasetracker.org","http://mirbase.org","microRNA Base Tracker",""
"se-atlas","ATLAS","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","http://www.se-atlas.de","http://zlab.umassmed.edu/atlas/web","health service information platform for rare diseases","Altered TCR Ligand Affinities and Structures"
"TP-Atlas","ATLAS","1.1","MAYBE","EDIT_DIST_3, CONTAINS_0.8","","3","http://net.genes.nig.ac.jp/tpatlas/index_e.html","http://zlab.umassmed.edu/atlas/web","Targeted Proteins Atlas","Altered TCR Ligand Affinities and Structures"
"Mat_peptide","ViPR","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","10","https://www.viprbrc.org","http://www.viprbrc.org/brc/home.spg?decorator=flavi_hcv","Mat_peptide","Virus Pathogen Resource"
"COMPLEAT","iProteinDB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","9","http://www.flyrnai.org/compleat","http://www.flyrnai.org/tools/iproteindb","Complex-based Analysis Tool",""
"CPTAC Assay Portal","TIE","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.63","","17","http://assays.cancer.gov","http://isomir.ccr.cancer.gov","CPTAC Assay Portal","Tumor IsomiR Encyclopedia"
"InosinomeAtlas","IPGB","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.60","","13","http://srv00.ibbe.cnr.it/editing/","http://www.igb.cnr.it/ipgb","RNA Editing Atlas","Incontinentia Pigmenti Genetic Biobank"
"TTD","CMAUP","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.65","","5","http://bidd.nus.edu.sg/group/ttd/ttd.asp","http://bidd2.nus.edu.sg/CMAUP","Therapeutic Target Database","Collective Molecular Activities of Useful Plants"
"SalMotifDB","SalmoBase","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.62","","5","https://salmobase.org/apps/SalMotifDB","http://www.salmobase.org","Salmonid Motif Database",""
"AnnoTree","PathFams","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.71","","8","http://annotree.uwaterloo.ca","http://pathfams.uwaterloo.ca","Annotated Tree Database",""
"Cell surface protein atlas","MAdb","1.05","MAYBE","SAME_DOMAIN_SPECIFIC, URL_SIM_0.69","","25","http://wlab.ethz.ch/cspa","http://madb.ethz.ch","Cell surface protein atlas","Mammalian Annotation Database tool"
