pmid,source,setfit_confidence
39715240,setfit,0.68403643
36732347,setfit,0.68402016
35286371,setfit,0.6839292
37516963,setfit,0.6839237
38724920,setfit,0.6839169
40164625,setfit,0.68389237
35796961,setfit,0.68386054
35645337,setfit,0.6837912
40399309,setfit,0.6837588
37553584,setfit,0.68375486
40341999,setfit,0.68374187
35201651,setfit,0.6837154
35190711,setfit,0.68368226
39820822,setfit,0.68365675
37197714,setfit,0.68363994
38469226,setfit,0.683612
40268979,setfit,0.6836028
40348905,setfit,0.6835738
37220112,setfit,0.6835492
35084488,setfit,0.68354046
38348325,setfit,0.6835288
38493221,setfit,0.6834945
38123598,setfit,0.6834751
35326449,setfit,0.68337137
40456805,setfit,0.6833401
39987858,setfit,0.68331105
39514576,setfit,0.68327063
38893304,setfit,0.6832266
38676307,setfit,0.68318444
36030265,setfit,0.6831775
40588537,setfit,0.68314534
39956811,setfit,0.6831327
37759191,setfit,0.68305063
40082352,setfit,0.68302995
38216281,setfit,0.68301845
35668316,setfit,0.6830133
37524802,setfit,0.6829844
38241279,setfit,0.6828974
36135325,setfit,0.6828896
39390007,setfit,0.68288624
35042937,setfit,0.6828803
35561342,setfit,0.68281287
35361112,setfit,0.6827327
36960558,setfit,0.68268377
37766241,setfit,0.6826502
35918364,setfit,0.6826358
36441742,setfit,0.6825889
38880887,setfit,0.68258506
36227484,setfit,0.682578
39128887,setfit,0.6825623
40312452,setfit,0.68242717
38864546,setfit,0.68236625
40301713,setfit,0.6822782
40230947,setfit,0.6822218
36299577,setfit,0.6822181
39446785,setfit,0.6821952
38594229,setfit,0.682183
40118852,setfit,0.6821462
40402455,setfit,0.6820274
38740374,setfit,0.6819835
39198462,setfit,0.68197966
37139115,setfit,0.6819611
35330478,setfit,0.68196005
38054745,setfit,0.68195426
39814742,setfit,0.6819056
37469783,setfit,0.6818522
36369464,setfit,0.6817628
37532867,setfit,0.68173164
37289767,setfit,0.6817183
35491948,setfit,0.68170494
37128447,setfit,0.6816935
34606466,setfit,0.68168616
38871749,setfit,0.68166953
37080986,setfit,0.6816649
37932119,setfit,0.681626
40240784,setfit,0.68162096
40481004,setfit,0.6815831
39636867,setfit,0.6815771
38886470,setfit,0.6815713
40368940,setfit,0.68157107
36469581,setfit,0.68155235
38968250,setfit,0.6815135
40274834,setfit,0.68151337
40355699,setfit,0.68151087
36005821,setfit,0.68149173
40355463,setfit,0.68148
38149936,setfit,0.68143487
38487800,setfit,0.6814308
38067184,setfit,0.6813935
36074326,setfit,0.68127805
39388407,setfit,0.68126863
39203562,setfit,0.68116736
35086829,setfit,0.6811124
36732441,setfit,0.6811047
37835747,setfit,0.68105304
38682667,setfit,0.68103635
40494879,setfit,0.68102515
36346584,setfit,0.68100435
37976817,setfit,0.68098146
35756500,setfit,0.6809621
40990037,setfit,0.68096036
40360756,setfit,0.680949
36926800,setfit,0.680913
40210957,setfit,0.6808572
37444144,setfit,0.68077666
35790740,setfit,0.68077004
40315414,setfit,0.68075943
38906921,setfit,0.6807075
39590761,setfit,0.6806583
35058469,setfit,0.68065083
35866396,setfit,0.68064886
36555254,setfit,0.6806313
37521110,setfit,0.6805875
39789009,setfit,0.68053186
37978560,setfit,0.68051696
37965610,setfit,0.6805101
40124296,setfit,0.68047976
39567709,setfit,0.680474
36350801,setfit,0.6804376
39013340,setfit,0.68043447
39870638,setfit,0.68042934
40577234,setfit,0.68041503
38267571,setfit,0.68027884
40065042,setfit,0.6802229
38110415,setfit,0.68016994
37248814,setfit,0.68014127
38625866,setfit,0.68013775
40038306,setfit,0.68010694
38065275,setfit,0.68010616
36809643,setfit,0.6800689
36879606,setfit,0.68001944
39695196,setfit,0.67992806
35548855,setfit,0.6798681
38784157,setfit,0.67983633
35794144,setfit,0.6798174
39333289,setfit,0.6796095
37450157,setfit,0.67959577
39168987,setfit,0.6795924
38220642,setfit,0.6795234
39964163,setfit,0.6795213
40102814,setfit,0.6794972
35969596,setfit,0.6794848
39030136,setfit,0.67945415
38879873,setfit,0.6794393
36240175,setfit,0.67943203
38609405,setfit,0.6794077
38349131,setfit,0.6793633
36959280,setfit,0.67933834
38980436,setfit,0.67931354
39956802,setfit,0.6792977
35047564,setfit,0.6792742
39140398,setfit,0.6791993
39958908,setfit,0.67916936
39191770,setfit,0.67913264
38213883,setfit,0.67911595
40240385,setfit,0.6791107
35907779,setfit,0.6790758
37545533,setfit,0.679067
39333468,setfit,0.6790582
38506636,setfit,0.6790346
39176538,setfit,0.6790138
38392784,setfit,0.67899436
40067873,setfit,0.6789897
35869138,setfit,0.67891496
39424937,setfit,0.67890966
37784104,setfit,0.67890257
35324954,setfit,0.6788676
40037787,setfit,0.67886376
34996360,setfit,0.6788388
36017244,setfit,0.6788341
36673905,setfit,0.6788066
40153158,setfit,0.6787059
36419127,setfit,0.67870194
36272818,setfit,0.67864233
37104266,setfit,0.67864096
37189337,setfit,0.6785259
35025668,setfit,0.6785256
36635312,setfit,0.6785245
39530225,setfit,0.6785178
38483353,setfit,0.6784916
35652265,setfit,0.67848676
36206939,setfit,0.6784731
39502384,setfit,0.6784694
36604492,setfit,0.6784587
40270708,setfit,0.6784194
39383500,setfit,0.6784022
39325614,setfit,0.67838645
39979297,setfit,0.67837095
34904611,setfit,0.67836136
38472220,setfit,0.67831844
36598488,setfit,0.6783111
40386664,setfit,0.6782986
37968063,setfit,0.6782986
38555295,setfit,0.67827654
39896240,setfit,0.67824847
38488504,setfit,0.6782387
35021190,setfit,0.6782056
35710807,setfit,0.6781993
37368501,setfit,0.67818344
36662637,setfit,0.6781554
40185740,setfit,0.6781395
37748671,setfit,0.677981
39695137,setfit,0.67796135
38273575,setfit,0.6778885
39097091,setfit,0.67784923
41022541,setfit,0.6777332
40563233,setfit,0.677711
36849466,setfit,0.67770267
37504687,setfit,0.6776529
35361782,setfit,0.6776379
39485651,setfit,0.67762613
36725728,setfit,0.67762434
37739952,setfit,0.67760557
39774953,setfit,0.6775965
40000637,setfit,0.67757195
39371081,setfit,0.67756885
38109119,setfit,0.6774646
36426767,setfit,0.67745274
35507259,setfit,0.6773854
35446541,setfit,0.67734045
38936817,setfit,0.6773322
39830982,setfit,0.6772358
37548643,setfit,0.6772164
36752340,setfit,0.6771759
35633312,setfit,0.67715585
36350503,setfit,0.6771378
36371503,setfit,0.67713195
37402732,setfit,0.67698765
39609462,setfit,0.676962
39804724,setfit,0.67693543
37937382,setfit,0.67692876
40065997,setfit,0.67690027
37360543,setfit,0.6768847
40597534,setfit,0.67684376
39013972,setfit,0.67682487
38495308,setfit,0.6767805
36550341,setfit,0.67677534
38733346,setfit,0.676759
38956063,setfit,0.6767433
37542147,setfit,0.67671764
38020428,setfit,0.67662734
36152628,setfit,0.6765848
40148406,setfit,0.67651594
38123584,setfit,0.67651314
36092012,setfit,0.6764707
38676264,setfit,0.676463
38760710,setfit,0.67637444
36367858,setfit,0.67637336
35414055,setfit,0.6763548
39186522,setfit,0.67634374
35569121,setfit,0.6762617
36769353,setfit,0.6762413
39266559,setfit,0.6762226
38245589,setfit,0.67621934
37537187,setfit,0.6761794
36128761,setfit,0.67616606
36879195,setfit,0.6761011
38063437,setfit,0.67609334
38190692,setfit,0.6760408
35938002,setfit,0.67604053
37731974,setfit,0.67601335
35022470,setfit,0.6760107
39809771,setfit,0.6759845
35758619,setfit,0.67596817
40257980,setfit,0.67596555
38104077,setfit,0.6759284
38213714,setfit,0.6758851
38177188,setfit,0.67587906
36748495,setfit,0.6758652
38730252,setfit,0.67582273
36925620,setfit,0.6757817
35849027,setfit,0.6757538
35281829,setfit,0.6757246
37107608,setfit,0.67569745
35175626,setfit,0.6756699
38956054,setfit,0.67565894
37492101,setfit,0.67554694
35469089,setfit,0.67552257
40517157,setfit,0.6755145
35087120,setfit,0.6754997
37301898,setfit,0.6754728
39111312,setfit,0.67541087
37112833,setfit,0.67539614
36572713,setfit,0.67536366
37950851,setfit,0.6753516
39546454,setfit,0.6752893
37848459,setfit,0.6752173
35752825,setfit,0.6752143
36128669,setfit,0.6751875
40501113,setfit,0.67516744
38434636,setfit,0.6751626
39310279,setfit,0.67514807
37038395,setfit,0.6751381
37171846,setfit,0.6751021
38105227,setfit,0.6750588
37193038,setfit,0.67502135
38081882,setfit,0.6750079
36882092,setfit,0.6749934
39695186,setfit,0.6749882
38132936,setfit,0.6749326
37748672,setfit,0.67486215
36966359,setfit,0.6748323
39519363,setfit,0.67478853
35338164,setfit,0.6747791
35729164,setfit,0.67468864
35058458,setfit,0.67468345
38988407,setfit,0.67460024
38040725,setfit,0.6745941
37974076,setfit,0.674554
39646166,setfit,0.67452025
40211606,setfit,0.6745129
37190648,setfit,0.6745054
35764397,setfit,0.674481
39164302,setfit,0.67447025
38245867,setfit,0.6744628
37915827,setfit,0.6744223
35737246,setfit,0.67441386
39080539,setfit,0.674412
39415214,setfit,0.67437035
40394033,setfit,0.6743522
39240515,setfit,0.6743147
39004851,setfit,0.6742806
40315417,setfit,0.67427164
40394075,setfit,0.6742237
39510367,setfit,0.67420477
40485116,setfit,0.67416984
38955126,setfit,0.6741135
35998105,setfit,0.6740533
35397401,setfit,0.6739981
39730632,setfit,0.6739746
40152137,setfit,0.6739728
38141446,setfit,0.673944
37117327,setfit,0.6738371
39854354,setfit,0.67380214
39567545,setfit,0.67377657
39779688,setfit,0.6737407
38918477,setfit,0.67366827
37548539,setfit,0.6735824
39657104,setfit,0.67352575
39548206,setfit,0.6735167
37218127,setfit,0.6734963
36450810,setfit,0.6734926
36707040,setfit,0.67348325
39883690,setfit,0.67342913
37667031,setfit,0.6733977
36214050,setfit,0.6733803
37043424,setfit,0.6733031
39899688,setfit,0.673303
38758760,setfit,0.6732585
35612078,setfit,0.673258
37614126,setfit,0.673246
38314123,setfit,0.6731963
37779230,setfit,0.6731766
39446867,setfit,0.67314947
40364522,setfit,0.6731373
40251693,setfit,0.67307305
36624399,setfit,0.67304105
35512705,setfit,0.6729206
38113684,setfit,0.67288154
36015982,setfit,0.6728576
37922939,setfit,0.6728443
36516131,setfit,0.6728337
39333537,setfit,0.6727889
35252958,setfit,0.6727857
39579072,setfit,0.67277735
35244328,setfit,0.67277133
39738593,setfit,0.67276084
40404823,setfit,0.6726929
34648021,setfit,0.67265457
36208224,setfit,0.6726455
35559649,setfit,0.67264146
36240205,setfit,0.6726368
38951325,setfit,0.6726144
39253773,setfit,0.6726038
40188135,setfit,0.67259383
40114309,setfit,0.6725743
37803253,setfit,0.67255473
40230410,setfit,0.67250496
39987271,setfit,0.6725038
37637860,setfit,0.6724347
39312441,setfit,0.67238975
39076831,setfit,0.67238003
37438994,setfit,0.6723107
38781811,setfit,0.6722661
37352010,setfit,0.6722628
35999235,setfit,0.6722606
36057659,setfit,0.67224145
35063127,setfit,0.6722223
39927650,setfit,0.6722174
37394429,setfit,0.67221034
39548122,setfit,0.6721318
39167508,setfit,0.67212695
38054713,setfit,0.6720861
38739583,setfit,0.6720705
39778891,setfit,0.6720453
38370413,setfit,0.6720139
36154725,setfit,0.6719977
38335132,setfit,0.67197347
38172556,setfit,0.67190886
40368949,setfit,0.6718809
36093493,setfit,0.6718778
35066390,setfit,0.6718678
39987196,setfit,0.67185014
37369937,setfit,0.6717945
36156625,setfit,0.6717902
35296673,setfit,0.6717896
39047165,setfit,0.6717519
38383611,setfit,0.67170894
36758001,setfit,0.6716986
38357419,setfit,0.67164475
37567984,setfit,0.67152876
39970812,setfit,0.671527
36399494,setfit,0.67150265
36138049,setfit,0.6714751
40169619,setfit,0.67140615
39567550,setfit,0.67139363
36410960,setfit,0.67137504
38842342,setfit,0.67135936
36949058,setfit,0.6713228
38650359,setfit,0.67128074
39057701,setfit,0.67109925
38770718,setfit,0.67109346
39623597,setfit,0.67104137
36298417,setfit,0.6709433
35176103,setfit,0.67093796
37406008,setfit,0.6709139
40173611,setfit,0.67083853
40447606,setfit,0.6707788
38586610,setfit,0.67076856
36867197,setfit,0.67076445
36765121,setfit,0.6706826
38396192,setfit,0.6706724
38528564,setfit,0.670665
39143096,setfit,0.67061424
38763400,setfit,0.67060393
39211484,setfit,0.6705867
37658226,setfit,0.67057824
40292995,setfit,0.6705267
34983371,setfit,0.6705154
39068339,setfit,0.6704593
37858214,setfit,0.6704274
37925500,setfit,0.670424
39732964,setfit,0.67036945
34664973,setfit,0.6703577
38614461,setfit,0.67032456
39355665,setfit,0.67031723
38330004,setfit,0.6702985
39861947,setfit,0.67028046
37504951,setfit,0.6702335
35531270,setfit,0.67021513
37531298,setfit,0.67017543
37420742,setfit,0.67016447
36057267,setfit,0.6701622
35326803,setfit,0.670157
39774456,setfit,0.670151
34865074,setfit,0.6701486
38985448,setfit,0.67014307
35673179,setfit,0.67011714
38137314,setfit,0.67006415
39361557,setfit,0.6699126
37507396,setfit,0.66990554
35592955,setfit,0.6698987
40068681,setfit,0.66978735
38609440,setfit,0.66977876
37300008,setfit,0.66972756
39058648,setfit,0.6697198
36602995,setfit,0.669674
40971592,setfit,0.66966367
38906534,setfit,0.6696367
39033920,setfit,0.6696093
40388400,setfit,0.6695743
39048679,setfit,0.66952455
38667169,setfit,0.6695106
37085533,setfit,0.6694938
36789493,setfit,0.6694165
38416134,setfit,0.66940975
34849572,setfit,0.6694022
37978180,setfit,0.66935617
37647277,setfit,0.6693482
35053288,setfit,0.6693321
38898990,setfit,0.66931736
35062088,setfit,0.6692743
37373305,setfit,0.66927385
35821461,setfit,0.6692395
39704701,setfit,0.6692392
36015814,setfit,0.66917473
36167846,setfit,0.6691595
37739812,setfit,0.669135
39899510,setfit,0.66912174
36509800,setfit,0.6690561
40046987,setfit,0.6690528
38911138,setfit,0.66899794
38664511,setfit,0.6689783
36840124,setfit,0.6689524
39952993,setfit,0.6688822
36805459,setfit,0.6688614
37105968,setfit,0.6688512
36217556,setfit,0.6688398
37832430,setfit,0.66876006
38739716,setfit,0.6687044
36967676,setfit,0.66862905
36715334,setfit,0.6684669
36598498,setfit,0.66837895
38918497,setfit,0.6683769
37930837,setfit,0.668344
37315789,setfit,0.66832435
40553287,setfit,0.6683219
37280240,setfit,0.6682955
39214999,setfit,0.668287
40340425,setfit,0.66816986
37268745,setfit,0.6681359
37316638,setfit,0.6681279
40246671,setfit,0.6680521
35980363,setfit,0.6680303
40195424,setfit,0.667986
35161327,setfit,0.66795534
40558068,setfit,0.66785985
37558914,setfit,0.66782606
38935678,setfit,0.66781044
39907792,setfit,0.6677854
39289371,setfit,0.66773456
39081607,setfit,0.6677338
36180861,setfit,0.6676779
38428081,setfit,0.6675888
35042804,setfit,0.66756433
37415233,setfit,0.6673917
40211116,setfit,0.66734594
39972011,setfit,0.66728866
39368085,setfit,0.6672114
40015273,setfit,0.6672035
37595404,setfit,0.6671945
38712695,setfit,0.6671776
39298493,setfit,0.6671733
36882402,setfit,0.667097
40436863,setfit,0.6670606
37777465,setfit,0.66705304
36256779,setfit,0.6669931
39043393,setfit,0.6669867
36115858,setfit,0.6669795
35582691,setfit,0.6669684
39175133,setfit,0.6669668
36508783,setfit,0.66694415
39587138,setfit,0.66688526
36791787,setfit,0.6668847
39609355,setfit,0.6668671
40494271,setfit,0.66686183
38514204,setfit,0.6668412
35544644,setfit,0.6668323
39748521,setfit,0.6668047
37721104,setfit,0.66678137
37735467,setfit,0.66677934
38238448,setfit,0.6667375
39375404,setfit,0.6666975
36587138,setfit,0.66663975
35972994,setfit,0.66662025
36994143,setfit,0.6665799
39240541,setfit,0.66655767
37750851,setfit,0.6665178
35765648,setfit,0.6665139
40316510,setfit,0.666476
36678712,setfit,0.6664629
38881018,setfit,0.6664586
39515581,setfit,0.66640425
36008415,setfit,0.6663844
39366143,setfit,0.6663354
39910176,setfit,0.6662377
37098652,setfit,0.66606015
36261023,setfit,0.66600335
37566590,setfit,0.6659449
37915832,setfit,0.6659102
39808611,setfit,0.66589725
38177174,setfit,0.66588247
37387049,setfit,0.6658544
40118721,setfit,0.6658137
40040244,setfit,0.6657125
40382465,setfit,0.6656646
36355441,setfit,0.66565454
39101619,setfit,0.6656495
40102511,setfit,0.66562015
40464151,setfit,0.66560256
36593326,setfit,0.6656009
39319243,setfit,0.6655917
38968027,setfit,0.66557056
35900309,setfit,0.6655595
38454513,setfit,0.6655336
38236062,setfit,0.6655317
38148113,setfit,0.66541845
39080339,setfit,0.6654066
39928922,setfit,0.6654047
39030018,setfit,0.66539717
37738107,setfit,0.6653311
39602253,setfit,0.66532683
39590726,setfit,0.6652727
38565025,setfit,0.66526324
34571541,setfit,0.6652569
36759776,setfit,0.6652242
39208265,setfit,0.6652173
36746950,setfit,0.6651219
39582251,setfit,0.66511214
37648696,setfit,0.665102
35927290,setfit,0.665095
38233516,setfit,0.6650927
39445132,setfit,0.66506374
37816745,setfit,0.6650447
40006225,setfit,0.6650265
40346170,setfit,0.6648257
38015708,setfit,0.66481125
40281126,setfit,0.6647405
38876990,setfit,0.6647223
37907558,setfit,0.6647181
39349569,setfit,0.66468257
38678031,setfit,0.6646797
40510764,setfit,0.6646147
35551187,setfit,0.6645114
38132886,setfit,0.66445065
36593262,setfit,0.66441536
35241693,setfit,0.6643877
40534920,setfit,0.66435784
39913636,setfit,0.66431016
35903143,setfit,0.6642904
36334360,setfit,0.66425335
39088548,setfit,0.6642479
36846730,setfit,0.66421443
38285683,setfit,0.6641169
40473689,setfit,0.6641132
38906878,setfit,0.6641107
39231169,setfit,0.66410315
36327654,setfit,0.66409135
38066007,setfit,0.6640206
37013005,setfit,0.6639942
39592634,setfit,0.6638975
39271783,setfit,0.6638599
37156762,setfit,0.66385895
39718242,setfit,0.6638431
40293056,setfit,0.6638336
35908040,setfit,0.6638206
37491536,setfit,0.66380095
38768124,setfit,0.66378
40521139,setfit,0.66371757
40319160,setfit,0.6637169
39496781,setfit,0.6636724
38956105,setfit,0.6636718
39399658,setfit,0.6636462
36715415,setfit,0.6635836
38108505,setfit,0.66347086
39251640,setfit,0.6634565
39979443,setfit,0.66337085
37946302,setfit,0.66326034
35576425,setfit,0.6632333
35817763,setfit,0.6632029
38326757,setfit,0.6631707
40069206,setfit,0.6631188
40202271,setfit,0.6630918
34822162,setfit,0.6630148
37189043,setfit,0.66298693
40511584,setfit,0.6629854
38271343,setfit,0.6629231
39741946,setfit,0.6629184
37122476,setfit,0.66290885
40456784,setfit,0.6626399
40445983,setfit,0.6626011
35143654,setfit,0.66258925
37717933,setfit,0.66255504
40673180,setfit,0.6624851
38336980,setfit,0.6624113
38709009,setfit,0.6624071
36402024,setfit,0.66235465
38796545,setfit,0.6623517
39127738,setfit,0.6623352
38819561,setfit,0.662305
39758944,setfit,0.6622877
37066087,setfit,0.66228175
35524941,setfit,0.6622796
35853908,setfit,0.66222936
35607649,setfit,0.6621673
38565568,setfit,0.6620744
39695306,setfit,0.6620587
37918093,setfit,0.66199654
37268686,setfit,0.6619961
37100784,setfit,0.66196215
39432839,setfit,0.6619011
35631398,setfit,0.66186404
35440143,setfit,0.6618007
36549193,setfit,0.6617999
39159043,setfit,0.66174483
36454094,setfit,0.6617302
38879616,setfit,0.6617027
37935581,setfit,0.66169465
39294645,setfit,0.6616614
38885787,setfit,0.66163594
39353970,setfit,0.6616168
37938247,setfit,0.66148835
36236664,setfit,0.6614591
40251192,setfit,0.6613739
37696817,setfit,0.6613105
40057525,setfit,0.6613097
40301380,setfit,0.66129667
40234485,setfit,0.6612705
37422490,setfit,0.6612429
37880211,setfit,0.66110367
40274829,setfit,0.66098905
36864057,setfit,0.66097176
39378981,setfit,0.6609399
39080729,setfit,0.66092384
37123247,setfit,0.66085327
38383597,setfit,0.66077596
35925813,setfit,0.6607457
36502211,setfit,0.66071445
38067736,setfit,0.6606943
36350094,setfit,0.6606854
37800393,setfit,0.6606614
38090598,setfit,0.6605663
35854751,setfit,0.6605249
38879569,setfit,0.6603874
38485989,setfit,0.66038316
39384810,setfit,0.6603796
37017258,setfit,0.66036
38749529,setfit,0.6603237
37056370,setfit,0.66028273
35386653,setfit,0.6602113
39198448,setfit,0.6601925
39215687,setfit,0.6601304
39535891,setfit,0.6601284
38736322,setfit,0.6600837
38030650,setfit,0.66007596
36879020,setfit,0.6600286
35650384,setfit,0.6600175
40240548,setfit,0.6600041
38929869,setfit,0.6599302
37273851,setfit,0.6599028
37355750,setfit,0.65989196
38436559,setfit,0.6598589
39820508,setfit,0.6598466
38762540,setfit,0.65983313
40025083,setfit,0.65978354
36130953,setfit,0.6597698
39095899,setfit,0.65975165
38327295,setfit,0.65967464
37365203,setfit,0.6595844
37243202,setfit,0.65954953
37348818,setfit,0.6595135
35612174,setfit,0.6595059
37031247,setfit,0.65947616
38317726,setfit,0.65947574
38769103,setfit,0.6594716
36192696,setfit,0.65945697
35588402,setfit,0.6593696
40005591,setfit,0.65935504
40216665,setfit,0.6593546
38956094,setfit,0.6593319
33382660,setfit,0.65929073
37258747,setfit,0.65927595
39638559,setfit,0.6592614
37093469,setfit,0.6591393
39832863,setfit,0.6591212
35141366,setfit,0.65903914
36535208,setfit,0.6590345
37949921,setfit,0.6590245
39196748,setfit,0.65901977
38785923,setfit,0.65890235
39114977,setfit,0.6588873
38548727,setfit,0.6587022
40108296,setfit,0.65869886
37572981,setfit,0.65869546
40658718,setfit,0.6586724
40192223,setfit,0.65863144
40133599,setfit,0.65856254
37002227,setfit,0.65852994
36748524,setfit,0.65849674
39081492,setfit,0.65841216
37889037,setfit,0.6583507
37778181,setfit,0.6583449
38541171,setfit,0.6582668
39977327,setfit,0.6580628
40189939,setfit,0.6578516
36761503,setfit,0.6577955
40221608,setfit,0.6577424
36633255,setfit,0.6577112
36235429,setfit,0.65769273
37932399,setfit,0.65760636
38381824,setfit,0.65746504
35731837,setfit,0.6574174
39865108,setfit,0.6574092
39996049,setfit,0.6573923
40057523,setfit,0.6573845
35414083,setfit,0.65737486
37046958,setfit,0.6572959
35524337,setfit,0.65719885
40417494,setfit,0.6570069
35042894,setfit,0.6569851
35866706,setfit,0.65697473
37315707,setfit,0.65695
37500408,setfit,0.6568707
38528186,setfit,0.65681845
37749380,setfit,0.6567516
37414795,setfit,0.6567484
36530605,setfit,0.6567391
37474522,setfit,0.6567181
37050308,setfit,0.6567157
36207310,setfit,0.6566748
36878992,setfit,0.6566639
38325326,setfit,0.6565704
35232478,setfit,0.6565311
39771711,setfit,0.6565162
37917732,setfit,0.6564634
38331920,setfit,0.6564579
38862509,setfit,0.656438
40328737,setfit,0.6564123
39890834,setfit,0.6564054
40367230,setfit,0.65634114
36847566,setfit,0.6562784
35985624,setfit,0.65627664
36771869,setfit,0.6562376
36819898,setfit,0.65623564
38062057,setfit,0.6562086
39592620,setfit,0.6561872
40329333,setfit,0.6561598
35663034,setfit,0.65615135
37429985,setfit,0.65612996
40436887,setfit,0.65611696
35349449,setfit,0.6561046
39530103,setfit,0.65605277
39795895,setfit,0.655999
35916224,setfit,0.6559773
38164508,setfit,0.65595245
40119500,setfit,0.6559104
39858647,setfit,0.6558197
36764131,setfit,0.6557667
39333256,setfit,0.6557135
37697153,setfit,0.655603
36059758,setfit,0.65555966
39522019,setfit,0.65552914
39596077,setfit,0.65552384
38554135,setfit,0.6554515
37208398,setfit,0.6554109
40456751,setfit,0.6553201
40138270,setfit,0.6553075
36406450,setfit,0.65529764
37969874,setfit,0.655217
40216924,setfit,0.655201
40335531,setfit,0.65512186
37035247,setfit,0.65505
37933562,setfit,0.65504026
38166233,setfit,0.65501875
38782169,setfit,0.6549896
35106057,setfit,0.6547788
39102880,setfit,0.6547336
39968408,setfit,0.6546898
38956046,setfit,0.65467936
37488166,setfit,0.65454847
40605939,setfit,0.65446234
35879368,setfit,0.65445745
39360619,setfit,0.6544542
35606797,setfit,0.65444255
36463398,setfit,0.6544246
36467714,setfit,0.6543373
39971943,setfit,0.65430874
38413078,setfit,0.6542889
36232747,setfit,0.6542518
35391386,setfit,0.65415233
37031828,setfit,0.654111
39562568,setfit,0.65402365
39695222,setfit,0.65395194
35890791,setfit,0.65390044
40519932,setfit,0.6536079
40295551,setfit,0.65360475
40092601,setfit,0.65356517
38619508,setfit,0.6534827
37390512,setfit,0.65345365
39300129,setfit,0.6534279
37217776,setfit,0.6534102
39011737,setfit,0.653383
40245534,setfit,0.65335596
36787138,setfit,0.6532223
35297316,setfit,0.65321887
40164834,setfit,0.65310043
37626053,setfit,0.65305424
38909399,setfit,0.65301865
38155169,setfit,0.6529788
36580150,setfit,0.65296173
36432139,setfit,0.65294987
35858915,setfit,0.65289336
38127089,setfit,0.6528442
38501073,setfit,0.65276086
36781917,setfit,0.6526872
37079543,setfit,0.6526607
38885213,setfit,0.6526523
40078943,setfit,0.6526235
38224813,setfit,0.6525855
37843286,setfit,0.6525441
35743007,setfit,0.652543
36622170,setfit,0.65249294
36877476,setfit,0.65248734
35625365,setfit,0.65246874
38083135,setfit,0.6523898
39895511,setfit,0.6523734
37945559,setfit,0.6523097
40419541,setfit,0.6522724
35266814,setfit,0.6522288
39468204,setfit,0.6522126
37131052,setfit,0.6521888
40740828,setfit,0.6521411
35066586,setfit,0.6521301
36109562,setfit,0.65209484
36671545,setfit,0.6520665
38862524,setfit,0.65202034
36289234,setfit,0.6519836
36831997,setfit,0.6518824
35152280,setfit,0.65183806
39922957,setfit,0.6517929
38575625,setfit,0.6517692
35502202,setfit,0.65157247
37218289,setfit,0.6515467
40335579,setfit,0.6514687
38081806,setfit,0.6514613
37480566,setfit,0.65144944
38017587,setfit,0.6514091
36175583,setfit,0.6514033
39176574,setfit,0.65132004
39115038,setfit,0.6512772
35857806,setfit,0.6512587
36441743,setfit,0.6512056
38327367,setfit,0.6511773
35169226,setfit,0.65116674
39455647,setfit,0.65114474
40261966,setfit,0.65112805
40326271,setfit,0.6510824
35354842,setfit,0.6510699
35353641,setfit,0.6510279
37222701,setfit,0.6510157
40000696,setfit,0.6510058
40011459,setfit,0.6509856
40382431,setfit,0.65091276
39277030,setfit,0.65090203
39093951,setfit,0.65088135
37473653,setfit,0.65087354
37751696,setfit,0.6508261
40018971,setfit,0.6508156
36074693,setfit,0.65078235
39920160,setfit,0.6507488
35676266,setfit,0.6506624
36002881,setfit,0.6505847
34871369,setfit,0.6505266
39704048,setfit,0.6505102
39578100,setfit,0.65047723
36378587,setfit,0.6504099
35819403,setfit,0.6503375
39040351,setfit,0.6503133
35305080,setfit,0.6501948
39314899,setfit,0.6501549
39116055,setfit,0.6500527
35068979,setfit,0.65000266
40130787,setfit,0.64994323
39448688,setfit,0.6499177
39853110,setfit,0.6499035
40169636,setfit,0.6498108
39468089,setfit,0.6498036
35614098,setfit,0.64976037
36738650,setfit,0.64967513
37356495,setfit,0.64964217
40229307,setfit,0.6496205
39715738,setfit,0.64961153
37131148,setfit,0.64960974
35749394,setfit,0.64960885
36701948,setfit,0.64958405
40413396,setfit,0.6495507
37665701,setfit,0.64954257
39652546,setfit,0.64952236
37761836,setfit,0.649519
38881954,setfit,0.6495172
35221786,setfit,0.6495015
37248640,setfit,0.6494977
35358188,setfit,0.64942575
38878555,setfit,0.649358
39433933,setfit,0.649298
38179456,setfit,0.64922947
38813150,setfit,0.64912796
38828478,setfit,0.64910525
38297002,setfit,0.64910215
40065540,setfit,0.6490586
38384129,setfit,0.6490035
35661743,setfit,0.6489686
35164045,setfit,0.6489209
39776224,setfit,0.64889616
39661617,setfit,0.6488462
38639487,setfit,0.6487644
39968402,setfit,0.64873284
39550455,setfit,0.64871675
40389708,setfit,0.64869535
35134636,setfit,0.64868224
35132861,setfit,0.6486373
39372176,setfit,0.64859813
39631489,setfit,0.64855874
38744868,setfit,0.6485582
38937428,setfit,0.6485417
39683928,setfit,0.64852387
38132796,setfit,0.64847976
37494933,setfit,0.6484297
38649712,setfit,0.6482601
40113940,setfit,0.6482102
40371632,setfit,0.648189
38490983,setfit,0.6481774
