name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
"CAPITALIZED,TITLE_CAPITALIZED",29762652,SolCyc,0.9975697,solcyc,0.9975697,,0.9975697,1,https://solgenomics.net/tools/solcyc/,200,United States,"(42.4406,-76.4966)",,2018-01-01,"Boyce Thompson Institute, 533 Tower Road, Ithaca, New York, 14853-1801, USA.","Battey JND, Bombarely A, Foerster H, Ivanov NV, Mueller LA, Sierro N",,Boyce Thompson Institute for Plant Research,8.0,United States,solcyc,ok,SolCyc: a database hub at the Sol Genomics Network (SGN) for the manual curation of metabolic networks in Solanum and Nicotiana specific databases.
"SHORT_NAME_FLAGGED,CAPITALIZED,QC_FIX_MEDIUM","27899567, 30395331",Expansion,0.9975201,go,0.9975201,,0.9975201,2,http://geneontology.org/,200,United States,"(39.0437,-77.4875)",,2016-11-29,,,"095598/Z/11/Z, 10121, 104967, 104967/Z/14/Z, 108433/Z/15/Z, 1458400, 1565146, 247727, BB/K020080, BB/L024136/1, BB/M011674/1, BB/N00521X/1, BB/N019172/1, CA15205, G-1307, G1000968, GM064426, GM087371, GM089636, HG 000330, HG 002273, HL 64541, MR/L001220, MR/N030117/1, P20GM103446, P41 HG000330, R01 GM089636, R01GM080646, R13 GM109648, RG/13/5/30112, U01GM120953, U24 HG002223, U24-HG002223, U24HG007822, U41 HG000330, U41 HG000739, U41 HG001315, U41 HG002273, U41 HG002659, U41 HG007822, U41 HG02273, U41HG000739, U41HG002273, U41HG007822, UL1 TR001422","Biotechnology and Biological Sciences Research Council, British Heart Foundation, Gene Regulation Ensemble Effort for the Knowledge Commons, Lung, Medical Research Council, NCATS NIH HHS, NHGRI NIH HHS, NIGMS NIH HHS, National Heart, National Human Genome Research Institute, National Institute of General Medical Sciences, National Institutes of Health, National Science Foundation, Parkinson&apos;s UK, Parkinson's UK, Research Council of Norway, The Francis Crick Institute, University College London, Wellcome Trust, and Blood Institute",4492.0,,go,ok,Expansion of the Gene Ontology knowledgebase and resources. | The Gene Ontology Resource: 20 years and still GOing strong.
"CAPITALIZED,TITLE_CAPITALIZED",29688371,SPTEdb,0.9973718,sptedb,0.9973718,,0.9973718,1,http://genedenovoweb.ticp.net:81/SPTEdb/index.php,200,,,,2018-01-01,"State Key Laboratory of Tree Genetics and Breeding, Key Laboratory of Tree Breeding and Cultivation of State Forestry Administration, Research Institute of Forestry, Chinese Academy of Forestry, Beijing 100091, China and.","Jia Z, Ma W, Wang J, Xiao Y, Yi F","31600541, TGB2016003","Chinese Academy of Forestry, National Natural Science Foundation of China",9.0,"Andorra, China",sptedb,ok,SPTEdb: a database for transposable elements in salicaceous plants.
TITLE_CAPITALIZED,22638580,AVPpred,0.99692273,,0.99692273,avppred,0.99692273,1,http://crdd.osdd.net/servers/avppred,200,India,"(30.7363,76.7884)",,2012-05-25,"Bioinformatics Centre, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh 160036, India.","Kumar M, Qureshi A, Thakur N",,,200.0,India,avppred,ok,AVPpred: collection and prediction of highly effective antiviral peptides.
TITLE_CAPITALIZED,31672994,AgeGuess,0.9968833,,0.9968833,ageguess,0.9968833,1,http://www.ageguess.org,200,United States,"(37.7621,-122.3971)",,2019-10-31,"Department of Biology, University of Southern Denmark, Odense, Denmark.","Christensen K, Jones JAB, Misevic D, Nash UW, Steiner UK, Vieillefont J",,,5.0,Denmark,ageguess,ok,"The AgeGuess database, an open online resource on chronological and perceived ages of people aged 5-100."
TITLE_CAPITALIZED,"28049469, 28795533",DISCONTOOLS,0.9967924,discontools,0.9967924,,0.9967924,2,http://www.discontools.eu,200,Belgium,"(50.8505,4.3488)",,2017-01-03,"International Federation for Animal Health Europe, Avenue de Tervueren 168, box 8, 1150, Brussels, Belgium. declanjobrien@hotmail.com.; EU and OIE Reference Laboratory for Classical Swine Fever, Department of Infectious Diseases, Institute of Virology, University of Veterinary Medicine Hannover, Hannover, Germany.","Austermann-Busch S, Becher P, Charlier J, Delavergne M, Moennig V, O'Brien D, Petrov A, Postel A, Scudamore J",211316,7th Framework programme of the E.U.,127.0,"Andorra, Belgium, Comoros, Germany",discontools,ok,"DISCONTOOLS: a database to identify research gaps on vaccines, pharmaceuticals and diagnostics for the control of infectious diseases of animals. | Epidemiology, diagnosis and control of classical swine fever: Recent developments and future challenges."
TITLE_CAPITALIZED,29220459,IsoPlot,0.99640083,,0.99640083,isoplot,0.99640083,1,http://isoplot.iis.sinica.edu.tw/,"HTTPConnectionPool(host='isoplot.iis.sinica.edu.tw', port=80): Max retries exceeded with url: / (Cau",,,http://web.archive.org/web/20220930202839/http://isoplot.iis.sinica.edu.tw/,2017-01-01,"Institute of Information Science, Academia Sinica, 128 Academia Road, Section 2, Nankang, Taipei 115, Taiwan.","Huang JH, Ng IM, Tsai HK, Tsai SC","MOST 105-2221-E-001-029-MY3, MOST 105-281-E-001-002","Ministry of Science and Technology, Taiwan",,,isoplot,ok,IsoPlot: a database for comparison of mRNA isoforms in fruit fly and mosquitoes.
TITLE_CAPITALIZED,24368831,RefPrimeCouch,0.99627215,,0.99627215,refprimecouch,0.99627215,1,http://hpclife.th-wildau.de:5984/rpc/_design/rpc/view.html,"HTTPConnectionPool(host='hpclife.th-wildau.de', port=5984): Max retries exceeded with url: /rpc/_des",,,http://web.archive.org/web/20140726071252/http://hpclife.th-wildau.de:5984/rpc/_design/rpc/view.html,2013-12-24,"Department of Molecular Biotechnology and Functional Genomics, University of Applied Sciences Wildau, 15745 Wildau, Germany and High Performance Computing in Life Sciences/Bioinformatics, University of Applied Sciences Wildau, 15745 Wildau, Germany.","Frohme M, Pospisil H, Silbermann J, Wernicke C",,,,"Andorra, Germany",refprimecouch,ok,RefPrimeCouch--a reference gene primer CouchApp.
TITLE_CAPITALIZED,29688361,TransAtlasDB,0.9959939,,0.9959939,transatlasdb,0.9959939,1,https://modupeore.github.io/TransAtlasDB/,200,United States,"(37.7621,-122.3971)",,2018-01-01,"Department of Animal and Food Sciences, University of Delaware, Newark, DE 19716, USA.","Adetunji MO, Lamont SJ, Schmidt CJ",,,2.0,"Andorra, United States",transatlasdb,review,"TransAtlasDB: an integrated database connecting expression data, metadata and variants."
TITLE_CAPITALIZED,29220437,LeishDB,0.9958603,,0.9958603,leishdb,0.9958603,1,http://www.leishdb.com,"HTTPSConnectionPool(host='www.leishdb.com', port=443): Max retries exceeded with url: / (Caused by S",,,http://web.archive.org/web/20250812144525/https://www.leishdb.com/,2017-01-01,"Centro de Pesquisas Gonçalo Moniz (CPqGM), Fundação Oswaldo Cruz (FIOCRUZ), Salvador, Brazil.","Arias-Carrasco R, Barral A, Caris-Maldonado JC, De Queiroz ATL, Maracaja-Coutinho V, Torres F",11161020,Fondo Nacional de Desarrollo Científico y Tecnológico,13.0,Brazil,leishdb,ok,LeishDB: a database of coding gene annotation and non-coding RNAs in Leishmania braziliensis.
TITLE_CAPITALIZED,24573882,COMPARTMENTS,0.99575317,compartments,0.99575317,,0.99575317,1,http://compartments.jensenlab.org,200,United States,"(37.7621,-122.3971)",,2014-02-25,"Structural and Computational Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany, Bioinformatics Core Facility, Luxembourg Centre for Systems Biomedicine (LCSB), University of Luxembourg, 4362 Esch-sur-Alzette, Luxembourg, Department of Disease Systems Biology, Novo Nordisk Foundation Center for Protein Research, Faculty of Health and Medical Sciences, University of Copenhagen, 2200 Copenhagen, Denmark, CSIRO Computational Informatics, Sydney, NSW 2113 Australia and Garvan Institute of Medical Research, Sydney, NSW 2100, Australia.","Binder JX, Jensen LJ, O'Donoghue SI, Pletscher-Frankild S, Schneider R, Stolte C, Tsafou K",PI Lars Juhl Jensen,Novo Nordisk Foundation Center for Protein Research,435.0,"Andorra, Australia, Denmark, Germany, Luxembourg, Suriname",compartments,ok,COMPARTMENTS: unification and visualization of protein subcellular localization evidence.
TITLE_CAPITALIZED,26873783,3DBIONOTES,0.9954907,3dbionotes,0.9954907,,0.9954907,1,http://3dbionotes.cnb.csic.es,200,Spain,"(40.4165,-3.7026)",,2016-02-10,"GN7 of the Spanish National Institute for Bioinformatics (INB) and Biocomputing Unit, National Center of Biotechnology (CSIC)/Instruct Image Processing Center, C/Darwin n° 3, Campus of Cantoblanco, 28049 Madrid, Spain.","Carazo JM, Cuenca-Alba J, Sanchez-Garcia R, Segura J, Sorzano CO, Tabas-Madrid D",,,7.0,"Andorra, Spain",3dbionotes,ok,"3DBIONOTES: A unified, enriched and interactive view of macromolecular information."
CAPITALIZED,23584834,KDDB,0.99541914,kddb,0.99541914,,0.99541914,1,http://www.allelefrequencies.net,200,United States,"(32.9312,-96.4597)",,2013-04-12,"Institute of Integrative Biology, Functional and Comparative Genomics, University of Liverpool, Liverpool, L69 7ZB, UK. L.Takeshita@liverpool.ac.uk","Gonzalez-Galarza FF, Jones AR, Maia MH, Middleton D, Rahman MM, Takeshita LY, Zain SM, dos Santos EJ",,,23.0,"Andorra, United Kingdom",kddb,ok,A database for curating the associations between killer cell immunoglobulin-like receptors and diseases in worldwide populations.
"SHORT_NAME_FLAGGED,CAPITALIZED,QC_FIX_MEDIUM",25428369,Gene Ontology Consortium,0.994983,go,0.994983,,0.994983,1,http://www.geneontology.org,200,United States,"(39.0437,-77.4875)",,2014-11-26,,,"092096, BB/L024136/1, G-1307, G1000968, HG002273, P41 HG000739, R01 HL064541, RG/13/5/30112, U41 HG000739, U41 HG002273","Biotechnology and Biological Sciences Research Council, British Heart Foundation, Medical Research Council, NHGRI NIH HHS, NHLBI NIH HHS, Parkinson's UK, Wellcome Trust",2425.0,,go,ok,Gene Ontology Consortium: going forward.
TITLE_CAPITALIZED,34048545,dbGENVOC,0.99497914,,0.99497914,dbgenvoc,0.99497914,1,http://research.nibmg.ac.in/dbcares/dbgenvoc/,200,India,"(22.9600,88.4285)",,2021-05-01,"Human Genetics Unit, National Institute of Biomedical Genomics, Kalyani, West Bengal 741251, India.","Basu A, Biswas NK, Das C, Das S, Majumder PP, Pradhan S, Singh AK","BT/PR16536/BID/7/652/2016, SyMeC:BT/MED-II/NIBMG/SyMeC/2014/Vol-II","Department of Biotechnology, India, Ministry of Science and Technology",4.0,India,dbgenvoc,ok,"dbGENVOC: database of GENomic Variants of Oral Cancer, with special reference to India."
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",33008298,Database,0.99478734,,0.99478734,database,0.99478734,1,http://pgl.gnu.ac.kr/hormoneDB/,200,United States,"(38.0088,-122.1175)",,2020-10-02,"Division of Bio & Medical Big data department (BK4 Program) at Gyeongsang National University, Jinju, Republic of Korea.","Jeon HH, Kang YJ, Lee Y, Park H, Park JH, Woo DU",,,2.0,,database,ok,Database: web application for visualization of the cumulated RNAseq data against the salicylic acid (SA) and methyl jasmonate (MeJA) treatment of Arabidopsis thaliana.
"CAPITALIZED,TITLE_CAPITALIZED",26870952,Feed,0.994478,feed,0.994478,,0.994478,1,https://feedexp.org/,"HTTPSConnectionPool(host='feedexp.org', port=443): Max retries exceeded with url: / (Caused by NameR",,,http://web.archive.org/web/20250517063500/https://feedexp.org/,2016-02-12,"Department of Oral Biology, University of Illinois at Chicago, Chicago, Illinois, United States of America.","Balhoff JP, Crompton AW, Done J, Druzinsky RE, German RZ, Haendel MA, Herrel A, Herring SW, Lapp H, Mabee PM, Muller HM, Mungall CJ, Sternberg PW, Van Auken K, Vinyard CJ, Wall CE, Williams SH","R01 DC009980, U41 HG002223, U41-HG002223","NHGRI NIH HHS, NIDCD NIH HHS",7.0,United States,feed,ok,Muscle Logic: New Knowledge Resource for Anatomy Enables Comprehensive Searches of the Literature on the Feeding Muscles of Mammals.
,21931990,internet brain volume database,0.99398524,,0.99398524,internet brain volume database,0.99398524,1,http://www.nitrc.org/projects/ibvd,200,United States,"(39.0437,-77.4875)",,2012-04-01,"Department of Psychiatry, University of Massachusetts Medical School, 356 Plantation St, Biotech 1, Suite 100, Worcester, MA 01605, USA. David.Kennedy@umassmed.edu","Frazier JA, Gao Y, Haselgrove C, Hodge SM, Kennedy DN","P30 HD004147, R01 MH083320, R01 NS034189, R21 NS064354","NICHD NIH HHS, NIMH NIH HHS, NINDS NIH HHS",4.0,United States,internet brain volume database,ok,The internet brain volume database: a public resource for storage and retrieval of volumetric data.
TITLE_CAPITALIZED,32854096,SmoCuDa,0.99363106,,0.99363106,smocuda,0.99363106,1,https://smocuda.github.io,200,United States,"(37.7621,-122.3971)",,2020-08-27,"Department of Psychiatry, Psychotherapy and Psychosomatics, Psychiatric Hospital, University of Zurich, Zurich, Switzerland, a.manoliu@googlemail.com.","Brühl AB, Haugg A, Herdener M, Hulka L, Kirschner M, Manoliu A, Quednow B, Scharnowski F, Seifritz E, Sladky R",,,21.0,"Andorra, Comoros, Switzerland",smocuda,review,SmoCuDa: A Validated Smoking Cue Database to Reliably Induce Craving in Tobacco Use Disorder.
TITLE_CAPITALIZED,32016319,PLANiTS,0.9930024,,0.9930024,planits,0.9930024,1,http://its2.bioapps.biozentrum.uni-wuerzburg.de/,200,Germany,"(49.7939,9.9512)",,2020-01-01,"Department of Life Sciences, University of Trieste, via Giorgieri 5, 34127, Trieste, Italy.","Ametrano CG, Banchi E, Greco S, Muggia L, Pallavicini A, Stanković D",FRA2016,Finanziamenti di Ateneo per progetti di Ricerca scientifica,59.0,Italy,planits,ok,PLANiTS: a curated sequence reference dataset for plant ITS DNA metabarcoding.
TITLE_CAPITALIZED,30274705,DynBench3D,0.99205625,,0.99205625,dynbench3d,0.99205625,1,https://DynBench3D.irbbarcelona.org,200,Spain,"(41.3888,2.1590)",,2018-09-22,"Joint IRB-BSC-CRG Program in Computational Biology, Institute for Research in Biomedicine (IRB Barcelona), The Barcelona Institute of Science and Technology, Barcelona, Catalonia, Spain.","Aloy P, Bertoni M","614944, BIO2016-77038-R","European Research Council, Ministerio de Economía y Competitividad",4.0,"Andorra, Spain",dynbench3d,ok,"DynBench3D, a Web-Resource to Dynamically Generate Benchmark Sets of Large Heteromeric Protein Complexes."
TITLE_CAPITALIZED,29220469,Edaphostat,0.9917661,,0.9917661,edaphostat,0.9917661,1,https://portal.edaphobase.org,200,Germany,"(51.2230,6.7827)",,2017-01-01,"Institute for Environmental Research, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany.","Burkhardt U, Hausen J, Lesch S, Ottermanns R, Rick S, Roß-Nickoll M, Russell D, Scholz-Starke B",01LI1301,Bundesministerium für Bildung und Forschung,2.0,Germany,edaphostat,ok,Edaphostat: interactive ecological analysis of soil organism occurrences and preferences from the Edaphobase data warehouse.
TITLE_CAPITALIZED,32982062,anti-HCoV,0.9916943,,0.9916943,anti-hcov,0.9916943,1,https://bigdatainhealth.org/letsbe/anti-HCoV.php,"HTTPSConnectionPool(host='bigdatainhealth.org', port=443): Max retries exceeded with url: /letsbe/an",,,http://web.archive.org/web/20230328044230/http://bigdatainhealth.org/letsbe/anti-HCoV.php,2020-09-22,"Department of Agricultural Sciences, Università degli studi di Napoli Federico II, Reggia di Portici - Via Università, 100 - 80055, Portici (NA), Italy.","Assentato L, Chiusano ML, De Santis R, Langella MC, Lanzotti V, Monticolo F, Palomba E, Triscino V",,"FDA, US",5.0,Italy,anti-hcov,ok,anti-HCoV: A web resource to collect natural compounds against human coronaviruses.
,25339269,proteome quality index,0.9912338,,0.9912338,proteome quality index,0.9912338,1,http://pqi-list.org,200,United Kingdom,"(52.2000,0.1167)",,2014-10-22,"Department of Computer Science, University of Bristol, Bristol, UK; Bristol Centre for Complexity Sciences, University of Bristol, Bristol, UK.","Fang H, Gough J, Oates ME, Rackham OJ, Smithers B, Stahlhacke J, Thurlby N, Zaucha J","1247165, 1249390, BB/G022771/1, EP/I013717/1","Biotechnology and Biological Sciences Research Council, Engineering and Physical Sciences Research Council",6.0,United Kingdom,proteome quality index,ok,A proteome quality index.
TITLE_CAPITALIZED,26612862,BIGNASim,0.9906093,,0.9906093,bignasim,0.9906093,1,http://mmb.irbbarcelona.org/BIGNASim/,"HTTPConnectionPool(host='mmb.irbbarcelona.org', port=80): Max retries exceeded with url: /BIGNASim/ ",,,http://web.archive.org/web/20250314080617/http://mmb.irbbarcelona.org/BIGNASim/,2015-11-26,"Institute for Research in Biomedicine (IRB Barcelona), The Barcelona Institute of Science and Technology, Baldiri Reixac 10-12, 08028 Barcelona, Spain Joint BSC-IRB Research Program in Computational Biology, Baldiri Reixac 10-12, 08028 Barcelona, Spain.","Andrio P, Battistini F, Becerra Y, Codo L, Cugnasco C, Dans PD, Gelpí JL, Goñi R, Hospital A, Orozco M, Torres J",676559,European Research Council,44.0,"Andorra, Spain",bignasim,ok,BIGNASim: a NoSQL database structure and analysis portal for nucleic acids simulation data.
TITLE_CAPITALIZED,33136473,Coronavir,0.99015176,,0.99015176,coronavir,0.99015176,1,https://webs.iiitd.edu.in/raghava/coronavir/,200,India,"(28.4974,77.3186)",,2020-10-30,"Department of Computational Biology, Indraprastha Institute of Information Technology, New Delhi, India.","Agrawal P, Arora C, Dhall A, Kaur D, Kaur H, Maryam L, Patiyal S, Raghava GPS, Sahai S, Sharma N",,,17.0,India,coronavir,ok,"A Web-Based Platform on Coronavirus Disease-19 to Maintain Predicted Diagnostic, Drug, and Vaccine Candidates."
TITLE_CAPITALIZED,25940563,Phylesystem,0.9897661,,0.9897661,phylesystem,0.9897661,1,http://tree.opentreeoflife.org/curator,200,United States,"(45.8399,-119.7006)",,2015-05-04,"Department of Ecology and Evolutionary Biology, University of Kansas, Lawrence, KS, USA, Heidelberg Institute for Theoretical Studies, Heidelberg 69118, Germany.","Allman JF, Brown JW, Cranston KA, Hinchliff CE, Holder MT, McTavish EJ, Rees JA, Smith SA",,,30.0,"Andorra, Germany, United States",phylesystem,ok,Phylesystem: a git-based data store for community-curated phylogenetic estimates.
TITLE_CAPITALIZED,24316575,Vertebrate Genome Annotation,0.98920834,,0.98920834,vertebrate genome annotation,0.98920834,1,http://vega.sanger.ac.uk,200,United Kingdom,"(51.8797,-0.4175)",,2013-12-06,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire CB10 1HH, UK.","Frankish A, Gilbert JG, Gonzalez JM, Harrow JL, Loveland JE, Mudge J, Sheppard D, Steward CA, Thomas M, Trevanion S, Wilming LG","5U54HG004555, BB/E011640/1, BB/K009524/1, U41 HG007234, U54 HG004555, WT098051","Biotechnology and Biological Sciences Research Council, NHGRI NIH HHS, Wellcome Trust",32.0,United Kingdom,vertebrate genome annotation,ok,The Vertebrate Genome Annotation browser 10 years on.
TITLE_CAPITALIZED,31691823,Therapeutic target database,0.98908967,,0.98908967,therapeutic target database,0.98908967,1,http://db.idrblab.org/ttd/,503,,,http://web.archive.org/web/20200725041653/https://db.idrblab.org/ttd/,2020-01-01,"College of Pharmaceutical Sciences, Zhejiang University, Hangzhou, Zhejiang 310058, China.","Chen Y, Li F, Li X, Li Y, Qin C, Ren Y, Tan Y, Wang Y, Wang Z, Zhang R, Zhang S, Zhang Y, Zhou Y, Zhu F, Zhu J","10611CDJXZ238826, 2018CDQYSG0007, 2018QNA7023, 2018YFC0910500, 81872798, CDJZR14468801, R-148-000-273-114, cstc2015zdcy-ztzx120003","Fundamental Research Funds for Central Universities, Innovation Project on Industrial Generic Key Technologies of Chongqing, National Key R&amp;D Program of China, National Natural Science Foundation of China, Singapore Academic Research Fund",585.0,China,therapeutic target database,ok,Therapeutic target database 2020: enriched resource for facilitating research and early development of targeted therapeutics.
TITLE_CAPITALIZED,31710725,Dundee Resource for Sequence Analysis and Structure Prediction,0.98898053,,0.98898053,dundee resource for sequence analysis and structure prediction,0.98898053,1,http://www.compbio.dundee.ac.uk/drsasp.html,200,United Kingdom,"(56.4691,-2.9749)",,2019-11-28,"Division of Computational Biology, College of Life Sciences, University of Dundee, UK.","Barton GJ, Britto-Borges T, Drozdetskiy A, MacGowan SA, Madeira F, Procter JB, Warowny M","101651/Z/13/Z, BB/G022682/1, BB/J019364/1, BB/R014752/1","Biotechnology and Biological Sciences Research Council, Wellcome Trust",18.0,United Kingdom,dundee resource for sequence analysis and structure prediction,ok,The Dundee Resource for Sequence Analysis and Structure Prediction.
CAPITALIZED,29688347,YAAM,0.9881319,yaam,0.9881319,,0.9881319,1,http://yaam.ifc.unam.mx/,200,Mexico,"(19.4285,-99.1277)",,2018-01-01,"Unidad de Cómputo, Instituto de Fisiología Celular, Universidad Nacional Autónoma de México, México, Ciudad de México 04510, México.","Coello G, Cruz-Martínez U, Escalante AM, García E, Ledesma L, Mejía S, Moreno-Álvarez P, Sandoval E, Torres-Quiroz F, Ávila E",,Consejo Nacional de Ciencia y Tecnología,12.0,,yaam,ok,YAAM: Yeast Amino Acid Modifications Database.
TITLE_CAPITALIZED,32703790,BLUEPRINT,0.98781,blueprint,0.98781,,0.98781,1,https://blueprint.haem.cam.ac.uk/bloodatlas/,"HTTPSConnectionPool(host='blueprint.haem.cam.ac.uk', port=443): Max retries exceeded with url: /bloo",,,http://web.archive.org/web/20210407175215/https://blueprint.haem.cam.ac.uk/bloodatlas/,2021-10-01,"Department of Haematology, University of Cambridge, School of Clinical Medicine, Cambridge, UK.","Burden F, Bustamante M, Clarke L, Downes K, Estivill X, Farahi N, Farrow S, Flicek P, Frankish A, Frontini M, Grassi L, Izuogu OG, Jorge NAN, Kostadima M, Lambourne JJ, Martens JHA, Martin FJ, Martin-Rendon E, Mudge JM, Ouwehand WH, Passetti F, Petersen R, Rowlston S, Seyres D, Stunnenberg HG, Turro E, Yaspo ML","FS/18/53/33863, MR/J00345X/1, U41 HG007234, WT108749/Z/15/Z","British Heart Foundation, Medical Research Council, NHGRI NIH HHS, Wellcome Trust",17.0,United Kingdom,blueprint,ok,Cell type-specific novel long non-coding RNA and circular RNA in the BLUEPRINT hematopoietic transcriptomes atlas.
"CAPITALIZED,TITLE_CAPITALIZED",24270789,Pro,0.9876759,pro,0.9876759,,0.9876759,1,http://proconsortium.org,200,United States,"(39.6837,-75.7497)",,2013-11-21,"Protein Information Resource, Georgetown University Medical Center, WA 20007, USA, Center for Bioinformatics and Computational Biology, University of Delaware, Newark, DE 19711, USA, Department of Bioinformatics and Computational Biology, The Jackson Laboratory, Bar Harbor, ME 04609, USA, Department of Biochemistry and Molecular Pharmacology, NYU School of Medicine, NY 10016, USA, Department of Neurology, University at Buffalo School of Medicine and Biomedical Sciences, Buffalo, NY 14203, USA, Center of Excellence in Bioinformatics and Life Sciences, University at Buffalo, Buffalo, NY 14203, USA, Department of Immunology, Duke University Medical Center, Durham, NC 27705, USA and Department of Oral Diagnostic Sciences, University at Buffalo School of Dental Medicine, Buffalo, NY 14214, USA.","AlJanahi A, Arighi CN, Blake JA, Bult CJ, Christie KR, Cowart J, D'Eustachio P, Diehl AD, Drabkin HJ, Gan C, Helfer O, Huang H, Lv M, Masci AM, Natale DA, Ren J, Roberts NV, Ross K, Ruttenberg A, Schuster-Lezell E, Shamovsky V, Smith B, Wu CH, Yerramalla MS, Zhang J, Çelen I","5R01GM080646-08, HHSN272201200028C, P30 CA034196, R01 GM080646","NCI NIH HHS, NIAID NIH HHS, NIGMS NIH HHS",51.0,"Andorra, United States",pro,ok,Protein Ontology: a controlled structured network of protein entities.
TITLE_CAPITALIZED,28446463,ALMANAC,0.9875126,almanac,0.9875126,,0.9875126,1,https://dtp.cancer.gov/ncialmanac,200,United States,"(38.9807,-77.1003)",,2017-04-26,"Division of Cancer Treatment and Diagnosis, National Cancer Institute, NIH, Bethesda, Maryland.","Anderson LW, Camalier R, Collins JM, Crowell JA, Doroshow JH, Govindharajulu JP, Holbeck SL, Hollingshead M, Polley E, Rubinstein L, Srivastava A, Wilsker D","HHSN261200800001C, HHSN261200800001E, Z01 BC011078","ARRA NIH HHS, CCR NIH HHS, Intramural NIH HHS, NCI NIH HHS, National Cancer Institute NIH",221.0,Andorra,almanac,ok,The National Cancer Institute ALMANAC: A Comprehensive Screening Resource for the Detection of Anticancer Drug Pairs with Enhanced Therapeutic Activity.
TITLE_CAPITALIZED,21480662,GlycoFly,0.9873158,,0.9873158,glycofly,0.9873158,1,http://betenbaugh.jhu.edu/GlycoFly,403,,,http://web.archive.org/web/20200216180214/http://betenbaugh.jhu.edu:80/GlycoFly/,2011-04-25,"Department of Chemical and Biomolecular Engineering, Johns Hopkins University, Baltimore, MD 21218, USA.","Akan I, Baycin-Hizal D, Betenbaugh MJ, Chu J, Clark D, Jacobson E, Palter K, Tian Y, Zhang H",,,25.0,"Andorra, United States",glycofly,ok,GlycoFly: a database of Drosophila N-linked glycoproteins identified using SPEG--MS techniques.
TITLE_CAPITALIZED,24313301,MSiMass,0.98702675,,0.98702675,msimass,0.98702675,1,http://www.maldi-msi.org/mass,200,United States,"(37.7621,-122.3971)",,2013-12-13,"Center for Proteomics and Metabolomics, Leiden University Medical Center , Albinusdreef 2, 2333 ZA Leiden, The Netherlands.","Corthals GL, McDonnell LA, Stoeckli M, Walch A",,,32.0,"Andorra, Netherlands",msimass,ok,MSiMass list: a public database of identifications for protein MALDI MS imaging.
TITLE_CAPITALIZED,31681953,Mabellini,0.9862567,,0.9862567,mabellini,0.9862567,1,http://www.mabellinidb.science,"HTTPConnectionPool(host='www.mabellinidb.science', port=80): Max retries exceeded with url: / (Cause",,,http://web.archive.org/web/20221225031132/http://www.mabellinidb.science/,2019-01-01,"Department of Biochemistry, University of Cambridge, Cambridge CB2 1GA, UK.","Bannerman B, Blundell TL, Copoiu L, Floto RA, Skwark MJ, Torres PHM","08032016, MR/M026302/1, MR/N501864/1, RG91317, SRC 010 - RG92232","Botnar Foundation, Cystic Fibrosis Trust, Ipsen, Medical Research Council",12.0,United Kingdom,mabellini,ok,Mabellini: a genome-wide database for understanding the structural proteome and evaluating prospective antimicrobial targets of the emerging pathogen Mycobacterium abscessus.
TITLE_CAPITALIZED,31501868,Diurnal.plant.tools,0.9856591,,0.9856591,diurnal.plant.tools,0.9856591,1,http://diurnal.plant.tools,200,United States,"(39.0997,-94.5786)",,2020-01-01,"School of Biological Sciences, Nanyang Technological University, 60 Nanyang Drive, 637551 Singapore, Singapore.","Ferrari C, Mutwil M, Ng JWX, Tan QW",,Nanyang Technological University Start-Up,9.0,Singapore,diurnal.plant.tools,ok,Diurnal.plant.tools: Comparative Transcriptomic and Co-expression Analyses of Diurnal Gene Expression of the Archaeplastida Kingdom.
TITLE_CAPITALIZED,26578580,Assembly,0.98539364,,0.98539364,assembly,0.98539364,1,http://www.ncbi.nlm.nih.gov/assembly/,200,United States,"(38.9807,-77.1003)",,2015-11-17,"National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, Bethesda, MD 20894, USA kitts@ncbi.nlm.nih.gov.","Choi J, Church DM, DiCuccio M, Hem V, Kimchi A, Kitts PA, Murphy TD, Pruitt KD, Sapojnikov V, Smith RG, Tatusova T, Thibaud-Nissen F, Xiang C, Zherikov A",R01 CA094025,"Intramural NIH HHS, NCI NIH HHS",297.0,United States,assembly,ok,Assembly: a resource for assembled genomes at NCBI.
