pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
39526405,Rfam 15: RNA families database in 2025.,"The Rfam database, a widely used repository of non-coding RNA families, has undergone significant updates in release 15.0. This paper introduces major improvements, including the expansion of Rfamseq to 26 106 genomes, a 76% increase, incorporating the latest UniProt reference proteomes and additional viral genomes. Sixty-five RNA families were enhanced using experimentally determined 3D structures, improving the accuracy of consensus secondary structures and annotations. R-scape covariation analysis was used to refine structural predictions in 26 families. Gene Ontology (GO) and Sequence Ontology annotations were comprehensively updated, increasing GO term coverage to 75% of families. The release adds 14 new Hepatitis C Virus RNA families and completes microRNA family synchronization with miRBase, resulting in 1603 microRNA families. New data types, including FULL alignments, have been implemented. Integration with APICURON for improved curator attribution and multiple website enhancements further improve user experience. These updates significantly expand Rfam's coverage and improve annotation quality, reinforcing its critical role in RNA research, genome annotation and the development of machine learning models. Rfam is freely available at https://rfam.org.",True,False,5.0,,,rfam,16.0,ok,,uniprot | mirbase | rfamseq,,spacy,0.0,Rfam,True,5.0,True,True,https://rfam.org,https://rfam.org,True,...hine learning models. Rfam is freely available at https://rfam.org.,1
36003902,PlaqView 2.0: A comprehensive web portal for cardiovascular single-cell genomics.,"Single-cell RNA-seq (scRNA-seq) is a powerful genomics technology to interrogate the cellular composition and behaviors of complex systems. While the number of scRNA-seq datasets and available computational analysis tools have grown exponentially, there are limited systematic data sharing strategies to allow rapid exploration and re-analysis of single-cell datasets, particularly in the cardiovascular field. We previously introduced PlaqView, an open-source web portal for the exploration and analysis of published atherosclerosis single-cell datasets. Now, we introduce PlaqView 2.0 (www.plaqview.com), which provides expanded features and functionalities as well as additional cardiovascular single-cell datasets. We showcase improved PlaqView functionality, backend data processing, user-interface, and capacity. PlaqView brings new or improved tools to explore scRNA-seq data, including gene query, metadata browser, cell identity prediction, <i>ad hoc</i> RNA-trajectory analysis, and drug-gene interaction prediction. PlaqView serves as one of the largest central repositories for cardiovascular single-cell datasets, which now includes data from human aortic aneurysm, gene-specific mouse knockouts, and healthy references. PlaqView 2.0 brings advanced tools and high-performance computing directly to users without the need for any programming knowledge. Lastly, we outline steps to generalize and repurpose PlaqView's framework for single-cell datasets from other fields.",True,False,4.5,,plaqview,,16.0,ok,,,,spacy,0.0,PlaqView,True,5.0,True,True,http://www.plaqview.com,http://www.plaqview.com,True,,1
35020925,FishmiRNA: An Evolutionarily Supported MicroRNA Annotation and Expression Database for Ray-Finned Fishes.,"MicroRNAs (miRNAs) are important post-transcriptional regulators of gene expression involved in countless biological processes and are widely studied across metazoans. Although miRNA research continues to grow, the large community of fish miRNA researchers lacks exhaustive resources consistent among species. To fill this gap, we developed FishmiRNA, an evolutionarily supported miRNA annotation and expression database for ray-finned fishes: www.fishmirna.org. The self-explanatory database contains detailed, manually curated miRNA annotations with orthology relationships rigorously established by sequence similarity and conserved syntenies, and expression data provided for each detected mature miRNA. In just few clicks, users can download the annotation and expression database in several convenient formats either in its entirety or a subset. Simple filters and Blast search options also permit the simultaneous exploration and visual comparison of expression data for up to any ten mature miRNAs across species and organs. FishmiRNA was specifically designed for ease of use to reach a wide audience.",True,False,4.5,,fishmirna | expression database,,16.0,conflict,,,,spacy,0.0,FishmiRNA,True,5.0,False,False,http://www.fishmirna.org,http://www.fishmirna.org,True,,1
37871773,P450Rdb: A manually curated database of reactions catalyzed by cytochrome P450 enzymes.,"<h4>Introduction</h4>Cytochrome P450 enzymes (P450s) are recognized as the most versatile catalysts worldwide, playing vital roles in numerous biological metabolism and biosynthesis processes across all kingdoms of life. Despite the vast number of P450 genes available in databases (over 300,000), only a small fraction of them (less than 0.2 %) have undergone functional characterization.<h4>Objectives</h4>To provide a convenient platform with abundant information on P450s and their corresponding reactions, we introduce the P450Rdb database, a manually curated resource compiles literature-supported reactions catalyzed by P450s.<h4>Methods</h4>All the P450s and Reactions were manually curated from the literature and known databases. Subsequently, the P450 reactions organized and categorized according to their chemical reaction type and site. The website was developed using HTML and PHP languages, with the MySQL server utilized for data storage.<h4>Results</h4>The current version of P450Rdb catalogs over 1,600 reactions, involving more than 590 P450s across a diverse range of over 200 species. Additionally, it offers a user-friendly interface with comprehensive information, enabling easy querying, browsing, and analysis of P450s and their corresponding reactions. P450Rdb is free available at http://www.cellknowledge.com.cn/p450rdb/.<h4>Conclusions</h4>We believe that this database will significantly promote structural and functional research on P450s, thereby fostering advancements in the fields of natural product synthesis, pharmaceutical engineering, biotechnological applications, agricultural and crop improvement, and the chemical industry.",True,False,5.0,,p450rdb,,16.0,ok,,,,spacy,0.0,P450Rdb,True,6.0,True,True,http://www.cellknowledge.com.cn/p450rdb/,http://www.cellknowledge.com.cn/p450rdb/,True,...esponding reactions. P450Rdb is free available at http://www.cellknowledge.com.cn/p450rdb/.<h4>Conclusions</h4>We believe that this database...,1
35348640,HPVMD-C: a disease-based mutation database of human papillomavirus in China.,"Human papillomavirus (HPV) can cause condyloma acuminatum and cervical cancer. Some mutations of these viruses are closely related to the persistent infection of cervical cancer and are ideal cancer vaccine targets. Several databases have been developed to collect HPV sequences, but no HPV mutation database has been published. This paper reports a Chinese HPV mutation database (HPVMD-C), which contains 149 HPV genotypes, 468 HPV mutations, 3409 protein sequences, 4727 domains and 236 epitopes. We analyzed the mutation distribution among HPV genotypes, domains and epitopes. We designed a visualization tool to display these mutations, domains and epitopes and provided more detailed information about the disease, region and related literature. We also proposed an HPV genotype prediction tool, which can predict HPV carcinogenic or non-carcinogenic risk genotypes. We expect that HPVMD-C will complement the existing database and provide valuable resources for HPV vaccine research and cervical cancer treatment. HPVMD-C is freely available at Database URL: http://bioinfo.zstu.edu.cn/hpv.",True,False,5.0,,,hpvmd-c,16.0,ok,,chinese hpv mutation database,,spacy,0.0,HPVMD-C,True,5.0,True,True,http://bioinfo.zstu.edu.cn/hpv,http://bioinfo.zstu.edu.cn/hpv,True,...ent. HPVMD-C is freely available at Database URL: http://bioinfo.zstu.edu.cn/hpv.,1
39968950,TumorAgDB1.0: tumor neoantigen database platform.,"With the continuous advancements in cancer immunotherapy, neoantigen-based therapies have demonstrated remarkable clinical efficacy. However, accurately predicting the immunogenicity of neoantigens remains a significant challenge. This is mainly due to two core factors: the scarcity of high-quality neoantigen datasets and the limited prediction accuracy of existing immunogenicity prediction tools. This study addressed these issues through several key steps. First, it collected and organized immunogenic neoantigen peptide data from publicly available literature and neoantigen databases. Second, it analyzed the data to identify key features influencing neoantigen immunogenicity prediction. Finally, it integrated existing prediction tools to create TumorAgDB1.0, a comprehensive tumor neoantigen database. TumorAgDB1.0 offers a user-friendly platform. Users can efficiently search for neoantigen data using parameters like amino acid sequence and peptide length. The platform also offers detailed information on the characteristics of neoantigens and tools for predicting tumor neoantigen immunogenicity. Additionally, the database includes a data download function, allowing researchers to easily access high-quality data to support the development and improvement of neoantigen immunogenicity prediction tools. In summary, TumorAgDB1.0 is a powerful tool for neoantigen screening and validation in tumor immunotherapy. It offers strong support to researchers. Database URL: https://tumoragdb.com.cn.",True,False,3.0,,tumoragdb1.0,,16.0,ok,,,,spacy,0.0,TumorAgDB1.,True,6.0,False,False,https://tumoragdb.com.cn,https://tumoragdb.com.cn,True,...fers strong support to researchers. Database URL: https://tumoragdb.com.cn.,1
37904589,EndoQuad: a comprehensive genome-wide experimentally validated endogenous G-quadruplex database.,"G-quadruplexes (G4s) are non-canonical four-stranded structures and are emerging as novel genetic regulatory elements. However, a comprehensive genomic annotation of endogenous G4s (eG4s) and systematic characterization of their regulatory network are still lacking, posing major challenges for eG4 research. Here, we present EndoQuad (https://EndoQuad.chenzxlab.cn/) to address these pressing issues by integrating high-throughput experimental data. First, based on high-quality genome-wide eG4s mapping datasets (human: 1181; mouse: 24; chicken: 2) generated by G4 ChIP-seq/CUT&Tag, we generate a reference set of genome-wide eG4s. Our multi-omics analyses show that most eG4s are identified in one or a few cell types. The eG4s with higher occurrences across samples are more structurally stable, evolutionarily conserved, enriched in promoter regions, mark highly expressed genes and associate with complex regulatory programs, demonstrating higher confidence level for further experiments. Finally, we integrate millions of functional genomic variants and prioritize eG4s with regulatory functions in disease and cancer contexts. These efforts have culminated in the comprehensive and interactive database of experimentally validated DNA eG4s. As such, EndoQuad enables users to easily access, download and repurpose these data for their own research. EndoQuad will become a one-stop resource for eG4 research and lay the foundation for future functional studies.",True,False,4.5,,endoquad,,16.0,ok,,a comprehensive genome-wide experimentally validated endogenous g-quadruplex database,eg4s,spacy,0.0,EndoQuad,True,5.0,True,True,https://EndoQuad.chenzxlab.cn/,https://EndoQuad.chenzxlab.cn/,True,"...nges for eG4 research. Here, we present EndoQuad (https://EndoQuad.chenzxlab.cn/) to address these pressing issues by integrating...",1
37904591,STAB2: an updated spatio-temporal cell atlas of the human and mouse brain.,"The brain is constituted of heterogeneous types of neuronal and non-neuronal cells, which are organized into distinct anatomical regions, and show precise regulation of gene expression during development, aging and function. In the current database release, STAB2 provides a systematic cellular map of the human and mouse brain by integrating recently published large-scale single-cell and single-nucleus RNA-sequencing datasets from diverse regions and across lifespan. We applied a hierarchical strategy of unsupervised clustering on the integrated single-cell transcriptomic datasets to precisely annotate the cell types and subtypes in the human and mouse brain. Currently, STAB2 includes 71 and 61 different cell subtypes defined in the human and mouse brain, respectively. It covers 63 subregions and 15 developmental stages of human brain, and 38 subregions and 30 developmental stages of mouse brain, generating a comprehensive atlas for exploring spatiotemporal transcriptomic dynamics in the mammalian brain. We also augmented web interfaces for querying and visualizing the gene expression in specific cell types. STAB2 is freely available at https://mai.fudan.edu.cn/stab2.",True,False,4.5,,,stab2,16.0,ok,,,,spacy,0.0,STAB2,False,0.0,True,False,https://mai.fudan.edu.cn/stab2,https://mai.fudan.edu.cn/stab2,True,...specific cell types. STAB2 is freely available at https://mai.fudan.edu.cn/stab2.,1
36544722,OSCAR: an extensive repository of chemically and functionally diverse organocatalysts.,"The automated construction of datasets has become increasingly relevant in computational chemistry. While transition-metal catalysis has greatly benefitted from bottom-up or top-down strategies for the curation of organometallic complexes libraries, the field of organocatalysis is mostly dominated by case-by-case studies, with a lack of transferable data-driven tools that facilitate both the exploration of a wider range of catalyst space and the optimization of reaction properties. For these reasons, we introduce OSCAR, a repository of 4000 experimentally derived organocatalysts along with their corresponding building blocks and combinatorially enriched structures. We outline the fragment-based approach used for database generation and showcase the chemical diversity, in terms of functions and molecular properties, covered in OSCAR. The structures and corresponding stereoelectronic properties are publicly available (https://archive.materialscloud.org/record/2022.106) and constitute the starting point to build generative and predictive models for organocatalyst performance.",True,False,4.0,,,oscar,16.0,ok,,an extensive repository of chemically and functionally diverse organocatalysts,,spacy,0.0,OSCAR,True,5.0,True,True,https://archive.materialscloud.org/record/2022.106,https://archive.materialscloud.org/record/2022.106,True,...ereoelectronic properties are publicly available (https://archive.materialscloud.org/record/2022.106) and constitute the starting point to build gener...,1
35660007,WheatCENet: A Database for Comparative Co-expression Networks Analysis of Allohexaploid Wheat and Its Progenitors.,"Genetic and epigenetic changes after polyploidization events could result in variable gene expression and modified regulatory networks. Here, using large-scale transcriptome data, we constructed co-expression networks for diploid, tetraploid, and hexaploid wheat species, and built a platform for comparing co-expression networks of allohexaploid wheat and its progenitors, named WheatCENet. WheatCENet is a platform for searching and comparing specific functional co-expression networks, as well as identifying the related functions of the genes clustered therein. Functional annotations like pathways, gene families, protein-protein interactions, microRNAs (miRNAs), and several lines of epigenome data are integrated into this platform, and Gene Ontology (GO) annotation, gene set enrichment analysis (GSEA), motif identification, and other useful tools are also included. Using WheatCENet, we found that the network of WHEAT ABERRANT PANICLE ORGANIZATION 1 (WAPO1) has more co-expressed genes related to spike development in hexaploid wheat than its progenitors. We also found a novel motif of CCWWWWWWGG (CArG) specifically in the promoter region of WAPO-A1, suggesting that neofunctionalization of the WAPO-A1 gene affects spikelet development in hexaploid wheat. WheatCENet is useful for investigating co-expression networks and conducting other analyses, and thus facilitates comparative and functional genomic studies in wheat. WheatCENet is freely available at http://bioinformatics.cpolar.cn/WheatCENet and http://bioinformatics.cau.edu.cn/WheatCENet.",True,False,4.0,,wheatcenet,,16.0,ok,,,ccwwwwwwgg,spacy,0.0,WheatCENet,True,5.0,True,True,http://bioinformatics.cpolar.cn/WheatCENet | http://bioinformatics.cau.edu.cn/WheatCENet,http://bioinformatics.cpolar.cn/WheatCENet,True,...udies in wheat. WheatCENet is freely available at http://bioinformatics.cpolar.cn/WheatCENet and http://bioinformatics.cau.edu.cn/WheatCENet.,1
37904617,"The antiSMASH database version 4: additional genomes and BGCs, new sequence-based searches and more.","Many microorganisms produce natural products that are frequently used in the development of medicines and crop protection agents. Genome mining has evolved into a prominent method to access this potential. antiSMASH is the most popular tool for this task. Here we present version 4 of the antiSMASH database, providing biosynthetic gene clusters detected by antiSMASH 7.1 in publicly available, dereplicated, high-quality microbial genomes via an interactive graphical user interface. In version 4, the database contains 231 534 high quality BGC regions from 592 archaeal, 35 726 bacterial and 236 fungal genomes and is available at https://antismash-db.secondarymetabolites.org/.",True,False,5.0,,antismash,,16.0,ok,,,,spacy,0.0,antiSMASH database version,True,5.0,False,False,https://antismash-db.secondarymetabolites.org/,https://antismash-db.secondarymetabolites.org/,True,...terial and 236 fungal genomes and is available at https://antismash-db.secondarymetabolites.org/.,1
38805752,MechanoBase: a comprehensive database for the mechanics of tissues and cells.,"Mechanical aspects of tissues and cells critically influence a myriad of biological processes and can substantially alter the course of diverse diseases. The emergence of diverse methodologies adapted from physical science now permits the precise quantification of the cellular forces and the mechanical properties of tissues and cells. Despite the rising interest in tissue and cellular mechanics across fields like biology, bioengineering and medicine, there remains a noticeable absence of a comprehensive and readily accessible repository of this pertinent information. To fill this gap, we present MechanoBase, a comprehensive tissue and cellular mechanics database, curating 57 480 records from 5634 PubMed articles. The records archived in MechanoBase encompass a range of mechanical properties and forces, such as modulus and tractions, which have been measured utilizing various technical approaches. These measurements span hundreds of biosamples across more than 400 species studied under diverse conditions. Aiming for broad applicability, we design MechanoBase with user-friendly search, browsing and data download features, making it a versatile tool for exploring biomechanical attributes in various biological contexts. Moreover, we add complementary resources, including the principles of popular techniques, the concepts of mechanobiology terms and the cellular and tissue-level expression of related genes, offering scientists unprecedented access to a wealth of knowledge in this field of research. Database URL: https://zhanglab-web.tongji.edu.cn/mechanobase/ and https://compbio-zhanglab.org/mechanobase/.",True,False,4.5,,mechanobase,,16.0,ok,,a comprehensive database for the mechanics of tissues and cells,,spacy,0.0,MechanoBase,True,5.0,True,True,https://zhanglab-web.tongji.edu.cn/mechanobase/ | https://compbio-zhanglab.org/mechanobase/,https://compbio-zhanglab.org/mechanobase/,True,...tps://zhanglab-web.tongji.edu.cn/mechanobase/ and https://compbio-zhanglab.org/mechanobase/.,1
38822152,OysterDB: A Genome Database for Ostreidae.,"The molluscan family Ostreidae, commonly known as oysters, is an important molluscan group due to its economic and ecological importance. In recent years, an abundance of genomic data of Ostreidae species has been generated and available in public domain. However, there is still a lack of a high-efficiency database platform to store and distribute these data with comprehensive tools. In this study, we developed an oyster genome database (OysterDB) to consolidate oyster genomic data. This database includes eight oyster genomes and 208,923 protein-coding gene annotations. Bioinformatic tools, such as BLAST and JBrowse, are integrated into the database to provide a user-friendly platform for homologous sequence searching, visualization of genomes, and screen for candidate gene information. Moreover, OysterDB will be continuously updated with ever-growing oyster genomic resources and facilitate future studies for comparative and functional genomic analysis of oysters ( http://oysterdb.com.cn/ ).",True,False,4.0,,oysterdb,,16.0,ok,,a genome database for ostreidae | oyster genome database,,spacy,0.0,OysterDB,True,6.0,True,True,http://oysterdb.com.cn/,http://oysterdb.com.cn/,True,...tive and functional genomic analysis of oysters ( http://oysterdb.com.cn/ ).,1
40116496,"ArtSymbioCyc, a metabolic network database collection dedicated to arthropod symbioses: a case study, the tripartite cooperation in &lt;i&gt;Sipha maydis&lt;/i&gt;.","Most arthropods live in close association with bacteria. The genomes of associated partners have co-evolved, creating situations of interdependence that are complex to decipher despite the availability of their complete sequences. We developed ArtSymbioCyc, a metabolism-oriented database collection gathering genomic resources for arthropods and their associated bacteria. ArtSymbioCyc uses the powerful tools of the BioCyc community to produce high-quality annotations and to analyze and compare metabolic networks on a genome-wide scale. We used ArtSymbioCyc to study the case of the tripartite symbiosis of the cereal aphid <i>Sipha maydis</i> focusing on amino acid and vitamin metabolisms, as these compounds are known to be important in this strictly phloemophagous insect. We showed that the metabolic pathways of the insect host and its two obligate bacterial associates are interdependent and specialized in the exploitation of Poaceae phloem, particularly for the biosynthesis of sulfur-containing amino acids and most vitamins. This demonstrates that ArtSymbioCyc does not only reveal the individual metabolic capacities of each partner and their respective contributions to the holobiont they constitute but also allows to predict the essential inputs that must come from host nutrition.IMPORTANCEThe evolution has driven the emergence of complex arthropod-microbe symbiotic systems, whose metabolic integration is difficult to unravel. With its user-friendly interface, ArtSymbioCyc (https://artsymbiocyc.cycadsys.org) eases and speeds up the analysis of metabolic networks by enabling precise inference of compound exchanges between associated partners and helps unveil the adaptive potential of arthropods in contexts such as conservation or agricultural control.",True,False,3.5,,artsymbiocyc,,16.0,ok,,importancethe,,spacy,0.0,"ArtSymbioCyc, a metabolic network database collection dedicated to arthropod symbioses",True,6.0,False,False,https://artsymbiocyc.cycadsys.org,https://artsymbiocyc.cycadsys.org,True,".... With its user-friendly interface, ArtSymbioCyc (https://artsymbiocyc.cycadsys.org) eases and speeds up the analysis of metabolic ne...",1
40411446,GBRAP: A Comprehensive Database and Tool for Exploring Genomic Diversity Across All Domains of Life.,"Evolutionary studies require extensive examination of genomic information across all domains of life. Despite the availability of a large number of genomes through GenBank, the effective visualization or comparison of the information they contain is challenging due to many reasons, including their size. We introduce genome-based retrieval and analysis parser, a comprehensive software tool to analyze genome files, and an online database housing an extensive collection of carefully curated, high-quality genome statistics for all the organisms available in the RefSeq database of National Center for Biotechnology Information. Users can either directly search, or select from precategorized groups, the organisms of their choice and retrieve data, and the output is generated as tables containing more than 200 columns of useful genomic information (base counts, GC content, Shannon entropy, codon usage, etc.) separately calculated for different genomic elements (e.g. coding sequences, introns, transfer RNA, ribosomal RNA, noncoding RNA, etc.). The data are independently displayed (if applicable) for each chromosomal, mitochondrial, plastid, or plasmid sequence. All the data can be visualized on the database or downloaded as comma-separated value or Excel files. The genome-based retrieval and analysis parser database is free to access without any registration and is publicly available at http://tacclab.org/gbrap/.",True,False,5.0,,,gbrap,16.0,ok,,genbank,refseq,spacy,0.0,GBRAP,True,5.0,True,True,http://tacclab.org/gbrap/,http://tacclab.org/gbrap/,True,...out any registration and is publicly available at http://tacclab.org/gbrap/.,1
38707542,TFTG: A comprehensive database for human transcription factors and their targets.,"Transcription factors (TFs) are major contributors to gene transcription, especially in controlling cell-specific gene expression and disease occurrence and development. Uncovering the relationship between TFs and their target genes is critical to understanding the mechanism of action of TFs. With the development of high-throughput sequencing techniques, a large amount of TF-related data has accumulated, which can be used to identify their target genes. In this study, we developed TFTG (Transcription Factor and Target Genes) database (http://tf.liclab.net/TFTG), which aimed to provide a large number of available human TF-target gene resources by multiple strategies, besides performing a comprehensive functional and epigenetic annotations and regulatory analyses of TFs. We identified extensive available TF-target genes by collecting and processing TF-associated ChIP-seq datasets, perturbation RNA-seq datasets and motifs. We also obtained experimentally confirmed relationships between TF and target genes from available resources. Overall, the target genes of TFs were obtained through integrating the relevant data of various TFs as well as fourteen identification strategies. Meanwhile, TFTG was embedded with user-friendly search, analysis, browsing, downloading and visualization functions. TFTG is designed to be a convenient resource for exploring human TF-target gene regulations, which will be useful for most users in the TF and gene expression regulation research.",True,False,4.5,,,tftg,16.0,ok,,transcription factor and target genes,,spacy,0.0,TFTG,True,5.0,True,True,http://tf.liclab.net/TFTG,http://tf.liclab.net/TFTG,True,"...(Transcription Factor and Target Genes) database (http://tf.liclab.net/TFTG), which aimed to provide a large number of availa...",1
38969708,tracerDB: a crowdsourced fluorescent tracer database for target engagement analysis.,"Investigating ligand-protein complexes is essential in the areas of chemical biology and drug discovery. However, detailed information on key reagents such as fluorescent tracers and associated data for the development of widely used bioluminescence resonance energy transfer (BRET) assays including NanoBRET, time-resolved Förster resonance energy transfer (TR-FRET) and fluorescence polarization (FP) assays are not easily accessible to the research community. We created tracerDB, a curated database of validated tracers. This resource provides an open access knowledge base and a unified system for tracer and assay validation. The database is freely available at https://www.tracerdb.org/ .",True,False,4.5,,tracerdb,,16.0,ok,,,,spacy,0.0,tracerDB,True,6.0,True,True,https://www.tracerdb.org/ | http://www.tracerdb.org/,https://www.tracerdb.org/,True,...y validation. The database is freely available at https://www.tracerdb.org/ .,1
36200824,TFSyntax: a database of transcription factors binding syntax in mammalian genomes.,"In mammals, transcriptional factors (TFs) drive gene expression by binding to regulatory elements in a cooperative manner. Deciphering the rules of such cooperation is crucial to obtain a full understanding of cellular homeostasis and development. Although this is a long-standing topic, there is no comprehensive database for biologists to access the syntax of TF binding sites. Here we present TFSyntax (https://tfsyntax.zhaopage.com), a database focusing on the arrangement of TF binding sites. TFSyntax maps the binding motif of 1299 human TFs and 890 mouse TFs across 382 cells and tissues, representing the most comprehensive TF binding map to date. In addition to location, TFSyntax defines motif positional preference, density and colocalization within accessible elements. Powered by a series of functional modules based on web interface, users can freely search, browse, analyze, and download data of interest. With comprehensive characterization of TF binding syntax across distinct tissues and cell types, TFSyntax represents a valuable resource and platform for studying the mechanism of transcriptional regulation and exploring how regulatory DNA variants cause disease.",True,False,5.0,,tfsyntax,,16.0,ok,,a database of transcription factors binding syntax in mammalian genomes,,spacy,0.0,TFSyntax,True,5.0,True,True,https://tfsyntax.zhaopage.com,https://tfsyntax.zhaopage.com,True,"...ax of TF binding sites. Here we present TFSyntax (https://tfsyntax.zhaopage.com), a database focusing on the arrangement of TF bi...",1
36200827,ChemPert: mapping between chemical perturbation and transcriptional response for non-cancer cells.,"Prior knowledge of perturbation data can significantly assist in inferring the relationship between chemical perturbations and their specific transcriptional response. However, current databases mostly contain cancer cell lines, which are unsuitable for the aforementioned inference in non-cancer cells, such as cells related to non-cancer disease, immunology and aging. Here, we present ChemPert (https://chempert.uni.lu/), a database consisting of 82 270 transcriptional signatures in response to 2566 unique perturbagens (drugs, small molecules and protein ligands) across 167 non-cancer cell types, as well as the protein targets of 57 818 perturbagens. In addition, we develop a computational tool that leverages the non-cancer cell datasets, which enables more accurate predictions of perturbation responses and drugs in non-cancer cells compared to those based onto cancer databases. In particular, ChemPert correctly predicted drug effects for treating hepatitis and novel drugs for osteoarthritis. The ChemPert web interface is user-friendly and allows easy access of the entire datasets and the computational tool, providing valuable resources for both experimental researchers who wish to find datasets relevant to their research and computational researchers who need comprehensive non-cancer perturbation transcriptomics datasets for developing novel algorithms. Overall, ChemPert will facilitate future in silico compound screening for non-cancer cells.",True,False,3.5,,chempert,,16.0,ok,,mapping between chemical perturbation and transcriptional response for non-cancer cells,,spacy,0.0,ChemPert,False,0.0,True,False,https://chempert.uni.lu/,https://chempert.uni.lu/,True,"...immunology and aging. Here, we present ChemPert (https://chempert.uni.lu/), a database consisting of 82 270 transcriptional...",1
36200836,Using the Arabidopsis Information Resource (TAIR) to Find Information About Arabidopsis Genes.,"The Arabidopsis Information Resource (TAIR; http://arabidopsis.org) is a comprehensive web resource of Arabidopsis biology for plant scientists. TAIR curates and integrates information about genes, proteins, gene function, orthologs, gene expression, mutant phenotypes, biological materials such as clones and seed stocks, genetic markers, genetic and physical maps, genome organization, images of mutant plants, protein sub-cellular localizations, publications, and the research community. The various data types are extensively interconnected and can be accessed through a variety of web-based search and display tools. This article primarily focuses on some basic methods for searching, browsing, visualizing, and analyzing information about Arabidopsis genes and genomes. Additionally, we describe how members of the community can share data via JBrowse and the Generic Online Annotation Submission Tool (GOAT) in order to make their published research more accessible and visible. © 2022 Wiley Periodicals LLC. Basic Protocol 1: TAIR homepage, sitemap, and navigation Basic Protocol 2: Finding comprehensive information about Arabidopsis genes Basic Protocol 3: Using the Arabidopsis genome browser: JBrowse Basic Protocol 4: Using the Gene Ontology annotations for gene discovery and gene function analysis Basic Protocol 5: Using gene lists to download bulk datasets Basic Protocol 6: Using TAIR's analysis tools to find short sequences and motifs Basic Protocol 7: Using the TAIR generic online annotation tool (GOAT) to submit functional annotations for Arabidopsis (or any other species) genes Basic Protocol 8: Using PhyloGenes to visualize gene families and predict functions Basic Protocol 9: Using TAIR to browse Arabidopsis literature Basic Protocol 10: Using the synteny viewer to find and display syntenic regions from Arabidopsis and other plant species.",True,False,5.0,,arabidopsis information resource,tair,16.0,conflict,,,,spacy,0.0,,True,3.0,False,False,http://arabidopsis.org,http://arabidopsis.org,True,The Arabidopsis Information Resource (TAIR; http://arabidopsis.org) is a comprehensive web resource of Arabidopsis b...,1
39084442,HSADab: A comprehensive database for human serum albumin.,"Human Serum Albumin (HSA), the most abundant protein in human body fluids, plays a crucial role in the transportation, absorption, metabolism, distribution, and excretion of drugs, significantly influencing their therapeutic efficacy. Despite the importance of HSA as a drug target, the available data on its interactions with external agents, such as drug-like molecules and antibodies, are limited, posing challenges for molecular modeling investigations and the development of empirical scoring functions or machine learning predictors for this target. Furthermore, the reported entries in existing databases often contain major inconsistencies due to varied experiments and conditions, raising concerns about data quality. To address these issues, a pioneering database, HSADab, was established through an extensive review of >30,000 scientific publications published between 1987 and 2023. The database encompasses over 5000 affinity data points at multiple temperatures and >130 crystal structures, including both ligand-bound and apo forms. The current HSADab resource (www.hsadab.cn) serves as a reliable foundation for validating molecular simulation protocols, such as traditional virtual screening workflows using docking, end-point, and al-chemical free energy techniques. Additionally, it provides a valuable data source for the implementation of machine learning predictors, including plasma protein binding models and plasma protein-based drug design models.",True,False,4.5,,human serum albumin,hsadab | hsa,16.0,conflict,hsa | human serum albumin,,,spacy,0.0,HSADab,True,5.0,False,False,http://www.hsadab.cn,http://www.hsadab.cn,True,,1
38789577,CytoSIP: an annotated structural atlas for interactions involving cytokines or cytokine receptors.,"Therapeutic agents targeting cytokine-cytokine receptor (CK-CKR) interactions lead to the disruption in cellular signaling and are effective in treating many diseases including tumors. However, a lack of universal and quick access to annotated structural surface regions on CK/CKR has limited the progress of a structure-driven approach in developing targeted macromolecular drugs and precision medicine therapeutics. Herein we develop CytoSIP (Single nucleotide polymorphisms (SNPs), Interface, and Phenotype), a rich internet application based on a database of atomic interactions around hotspots in experimentally determined CK/CKR structural complexes. CytoSIP contains: (1) SNPs on CK/CKR; (2) interactions involving CK/CKR domains, including CK/CKR interfaces, oligomeric interfaces, epitopes, or other drug targeting surfaces; and (3) diseases and phenotypes associated with CK/CKR or SNPs. The database framework introduces a unique tri-level SIP data model to bridge genetic variants (atomic level) to disease phenotypes (organism level) using protein structure (complexes) as an underlying framework (molecule level). Customized screening tools are implemented to retrieve relevant CK/CKR subset, which reduces the time and resources needed to interrogate large datasets involving CK/CKR surface hotspots and associated pathologies. CytoSIP portal is publicly accessible at https://CytoSIP.biocloud.top , facilitating the panoramic investigation of the context-dependent crosstalk between CK/CKR and the development of targeted therapeutic agents.",True,False,3.0,,cytosip,,16.0,ok,,https://cytosip.biocloud.top,,spacy,0.0,CytoSIP,False,0.0,True,False,https://CytoSIP.biocloud.top,https://CytoSIP.biocloud.top,True,"...ologies. CytoSIP portal is publicly accessible at https://CytoSIP.biocloud.top , facilitating the panoramic investigation of the...",1
