pmid,title,has_url,is_false_positive,confidence,reason
30341991,The Global Naturalized Alien Flora (GloNAF) database.,True,N,high,Title explicitly names a database.
30843052,PhenoPro: a novel toolkit for assisting in the diagnosis of Mendelian disease.,True,Y,medium,Title describes a toolkit for diagnosis not primarily a data repository.
23998809,LongevityMap: a database of human genetic variants associated with longevity.,True,N,high,Title explicitly names a database.
27167218,MiasDB: A Database of Molecular Interactions Associated with Alternative Splicing of Human Pre-mRNAs.,True,N,high,Title explicitly names a database.
30094004,"The <i>Euphausia superba</i> transcriptome database, SuperbaSE: An online, open resource for researchers.",True,N,high,Title explicitly names a database.
22102573,DBETH: a Database of Bacterial Exotoxins for Human.,True,N,high,Title explicitly names a database.
20857233,BrainKnowledge: a human brain function mapping knowledge-base system.,False,Y,medium,Title describes a knowledge-base system for mapping not primarily a data repository.
31679514,MaveDB: an open-source platform to distribute and interpret data from multiplexed assays of variant effect.,True,N,high,Title explicitly names a database platform.
23116482,CooVar: co-occurring variant analyzer.,True,Y,high,Title describes an analyzer tool not a data repository.
33051688,dbGuide: a database of functionally validated guide RNAs for genome editing in human and mouse cells.,True,N,high,Title explicitly names a database.
31665439,MaGenDB: a functional genomics hub for Malvaceae plants.,True,N,high,Title describes a functional genomics hub/database.
"26227548, 28891124, 32621232",Simulated unbound structures for benchmarking of protein docking in the DOCKGROUND resource.,True,N,high,Title describes structures in DOCKGROUND resource/database.
33103271,The NanDeSyn database for Nannochloropsis systems and synthetic biology.,True,N,high,Title explicitly names a database.
34527188,MyoData: An expression knowledgebase at single cell/nucleus level for the discovery of coding-noncoding RNA functional interactions in skeletal muscle.,True,N,high,Title contains 'knowledgebase' indicating data resource.
23824866,Genetic databases in pharmacogenomics: the Frequency of Inherited Disorders Database (FINDbase).,False,N,high,Title explicitly names a database.
"24174544, 27924042",PlantTFDB 3.0: a portal for the functional and evolutionary study of plant transcription factors.,True,N,high,Title describes a portal/database for TF data.
29888066,CATCH-KB: Establishing a Pharmacogenomics Variant Repository for Chemotherapy-Induced Cardiotoxicity.,True,N,high,Title describes establishing a repository/database.
32286817,TeroKit: A Database-Driven Web Server for Terpenome Research.,True,N,high,Title explicitly mentions database-driven server.
25848172,ISOB: A Database of Indigenous Snake Species of Bangladesh with respective known venom composition.,True,N,high,Title explicitly names a database.
33972211,MDMPR: Mouse Developmental and Metabolic Phenotype Repository.,False,N,high,Title contains 'repository' indicating data storage.
25309735,"SkateBase, an elasmobranch genome project and collection of molecular resources for chondrichthyan fishes.",True,N,high,Title describes a collection of molecular resources/database.
34235898,3DPhenoFish: Application for two- and three-dimensional fish morphological phenotype extraction from point cloud analysis.,False,Y,high,Title describes an application for phenotype extraction not a data repository.
30241466,ECPred: a tool for the prediction of the enzymatic functions of protein sequences based on the EC nomenclature.,True,Y,high,Title describes a prediction tool not a data repository.
30482172,dbMPIKT: a database of kinetic and thermodynamic mutant protein interactions.,True,N,high,Title explicitly names a database.
23766369,TIMBAL v2: update of a database holding small molecules modulating protein-protein interactions.,True,N,high,Title explicitly names a database.
23180797,"Quorumpeps database: chemical space, microbial origin and functionality of quorum sensing peptides.",True,N,high,Title explicitly names a database.
29140469,SuperDRUG2: a one stop resource for approved/marketed drugs.,True,N,high,Title describes a resource for drug data.
32661237,"GlobalFungi, a global database of fungal occurrences from high-throughput-sequencing metabarcoding studies.",True,N,high,Title explicitly names a database.
23151233,PolySac3DB: an annotated data base of 3 dimensional structures of polysaccharides.,True,N,high,Title explicitly names a database.
22368248,Unipro UGENE: a unified bioinformatics toolkit.,True,Y,medium,Title describes a toolkit not primarily a data repository.
28402545,ORIO (Online Resource for Integrative Omics): a web-based platform for rapid integration of next generation sequencing data.,True,N,medium,Title describes a platform for data integration.
29045755,The TriForC database: a comprehensive up-to-date resource of plant triterpene biosynthesis.,True,N,high,Title explicitly names a database.
30497363,SEDE-GPS: socio-economic data enrichment based on GPS information.,True,N,medium,Title suggests database for socio-economic data.
33631799,ConnecTF: A platform to integrate transcription factor-gene interactions and validate regulatory networks.,True,N,high,Title describes a platform for TF interaction data.
26861916,ApoCanD: Database of human apoptotic proteins in the context of cancer.,True,N,high,Title explicitly names a database.
27899654,jPOSTrepo: an international standard data repository for proteomes.,True,N,high,Title contains 'repository' indicating data storage.
22230096,ProFASTA: a pipeline web server for fungal protein scanning with integration of cell surface prediction software.,True,Y,medium,Title emphasizes pipeline/scanning tool though includes data component.
27924016,Bio-TDS: bioscience query tool discovery system.,True,N,medium,Title describes a discovery system for query tools.
