pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count
35595213,RNA2Immune: A Database of Experimentally Supported Data Linking Non-coding RNA Regulation to The Immune System.,"Non-coding RNAs (ncRNAs), such as microRNAs (miRNAs), long non-coding RNAs (lncRNAs), and circular RNAs (circRNAs), have emerged as important regulators of the immune system and are involved in the control of immune cell biology, disease pathogenesis, as well as vaccine responses. A repository of ncRNA-immune associations will facilitate our understanding of ncRNA-dependent mechanisms in the immune system and advance the development of therapeutics and prevention for immune disorders. Here, we describe a comprehensive database, RNA2Immune, which aims to provide a high-quality resource of experimentally supported database linking ncRNA regulatory mechanisms to immune cell function, immune disease, cancer immunology, and vaccines. The current version of RNA2Immune documents 50,433 immune-ncRNA associations in 42 host species, including (1) 6690 ncRNA associations with immune functions involving 31 immune cell types; (2) 38,672 ncRNA associations with 348 immune diseases; (3) 4833 ncRNA associations with cancer immunology; and (4) 238 ncRNA associations with vaccine responses involving 26 vaccine types targeting 22 diseases. RNA2Immune provides a user-friendly interface for browsing, searching, and downloading ncRNA-immune system associations. Collectively, RNA2Immune provides important information about how ncRNAs influence immune cell function, how dysregulation of these ncRNAs leads to pathological consequences (immune diseases and cancers), and how ncRNAs affect immune responses to vaccines. RNA2Immune is available at http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp.",True,False,5.0,,rna2immune,,16.0,ok,,,,spacy,0.0,RNA2Immune,True,5.0,True,True,http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp,http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp,True,...responses to vaccines. RNA2Immune is available at http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp.,1
39576581,DescribePROT Database of Residue-Level Protein Structure and Function Annotations.,"DescribePROT is a freely available online database of structural and functional descriptors of proteins at the amino acid level. It provides access to 13 diverse descriptors that include sequence conservation, putative secondary structure, solvent accessibility, intrinsic disorder, and signal peptides, and putative annotations of residues that interact with proteins, peptides and nucleic acids. These data can be used to elucidate protein functions, to support efforts to develop therapeutics, and to develop and evaluate future predictors of protein structure and function. DescribePROT includes 7.8 billion predictions for 1.4 million proteins from 83 complete proteomes of popular model organisms. This information can be downloaded at multiple levels of scope (entire database, specific organisms, and individual proteins) and can be interacted with using a graphical interface that simultaneously displays data on multiple descriptors. We describe the contents of this resource, provide directions on how to use its interface, and offer instructions on how to obtain and interact with the underlying data. Moreover, we briefly discuss plans for a future expansion of this database. DescribePROT is available at http://biomine.cs.vcu.edu/servers/DESCRIBEPROT/ .",True,False,5.0,,describeprot,,16.0,ok,,,,spacy,0.0,,True,5.0,False,False,http://biomine.cs.vcu.edu/servers/DESCRIBEPROT/,http://biomine.cs.vcu.edu/servers/DESCRIBEPROT/,True,...on of this database. DescribePROT is available at http://biomine.cs.vcu.edu/servers/DESCRIBEPROT/ .,1
39576587,LMPTMSite: A Platform for PTM Site Prediction in Proteins Leveraging Transformer-Based Protein Language Models.,"Protein post-translational modifications (PTMs) introduce new functionalities and play a critical role in the regulation of protein functions. Characterizing these modifications, especially PTM sites, is essential for unraveling complex biological systems. However, traditional experimental approaches, such as mass spectrometry, are time-consuming and expensive. Machine learning and deep learning techniques offer promising alternatives for predicting PTM sites. In this chapter, we introduce our LMPTMSite (language model-based post-translational modification site predictor) platform, which emphasizes two transformer-based protein language model (pLM) approaches: pLMSNOSite and LMSuccSite, for the prediction of S-nitrosylation sites and succinylation sites in proteins, respectively. We highlight the various methods of using pLM-based sequence encoding, explain the underlying deep learning architectures, and discuss the superior efficacy of these tools compared to other state-of-the-art tools. Subsequently, we present an analysis of runtime and memory usage for pLMSNOSite, with a focus on CPU and RAM usage as the input sequence length is scaled up. Finally, we showcase a case study predicting succinylation sites in proteins active within the tricarboxylic acid (TCA) cycle pathway using LMSuccSite, demonstrating its potential utility and efficiency in real-world biological contexts. The LMPTMSite platform, inclusive of pLMSNOSite and LMSuccSite, is freely available both as a web server ( http://kcdukkalab.org/pLMSNOSite/ and http://kcdukkalab.org/LMSuccSite/ ) and as standalone packages ( https://github.com/KCLabMTU/pLMSNOSite and https://github.com/KCLabMTU/LMSuccSite ), providing valuable tools for researchers in the field.",True,False,3.5,,lmptmsite | transformer,,16.0,conflict,,a platform for ptm site prediction in proteins leveraging | plmsnosite | lmsuccsite,,spacy,0.0,LMPTMSite,False,0.0,False,False,http://kcdukkalab.org/pLMSNOSite/ | http://kcdukkalab.org/LMSuccSite/,http://kcdukkalab.org/pLMSNOSite/,True,"...cSite, is freely available both as a web server ( http://kcdukkalab.org/pLMSNOSite/ and http://kcdukkalab.org/LMSuccSite/ ) and as st...",1
37889038,"CDS-DB, an omnibus for patient-derived gene expression signatures induced by cancer treatment.","Patient-derived gene expression signatures induced by cancer treatment, obtained from paired pre- and post-treatment clinical transcriptomes, can help reveal drug mechanisms of action (MOAs) in cancer patients and understand the molecular response mechanism of tumor sensitivity or resistance. Their integration and reuse may bring new insights. Paired pre- and post-treatment clinical transcriptomic data are rapidly accumulating. However, a lack of systematic collection makes data access, integration, and reuse challenging. We therefore present the Cancer Drug-induced gene expression Signature DataBase (CDS-DB). CDS-DB has collected 78 patient-derived, paired pre- and post-treatment transcriptomic source datasets with uniformly reprocessed expression profiles and manually curated metadata such as drug administration dosage, sampling time and location, and intrinsic drug response status. From these source datasets, 2012 patient-level gene perturbation signatures were obtained, covering 85 therapeutic regimens, 39 cancer subtypes and 3628 patient samples. Besides data browsing, download and search, CDS-DB also supports single signature analysis (including differential gene expression, functional enrichment, tumor microenvironment and correlation analyses), signature comparative analysis and signature connectivity analysis. This provides insights into drug MOA and its heterogeneity in patients, drug resistance mechanisms, drug repositioning and drug (combination) discovery, etc. CDS-DB is available at http://cdsdb.ncpsb.org.cn/.",True,False,5.5,,,cds-db,16.0,ok,,cancer drug-induced gene expression signature database,,spacy,0.0,,True,1.0,False,False,http://cdsdb.ncpsb.org.cn/,http://cdsdb.ncpsb.org.cn/,True,"...mbination) discovery, etc. CDS-DB is available at http://cdsdb.ncpsb.org.cn/.",1
37889041,CasPEDIA Database: a functional classification system for class 2 CRISPR-Cas enzymes.,"CRISPR-Cas enzymes enable RNA-guided bacterial immunity and are widely used for biotechnological applications including genome editing. In particular, the Class 2 CRISPR-associated enzymes (Cas9, Cas12 and Cas13 families), have been deployed for numerous research, clinical and agricultural applications. However, the immense genetic and biochemical diversity of these proteins in the public domain poses a barrier for researchers seeking to leverage their activities. We present CasPEDIA (http://caspedia.org), the Cas Protein Effector Database of Information and Assessment, a curated encyclopedia that integrates enzymatic classification for hundreds of different Cas enzymes across 27 phylogenetic groups spanning the Cas9, Cas12 and Cas13 families, as well as evolutionarily related IscB and TnpB proteins. All enzymes in CasPEDIA were annotated with a standard workflow based on their primary nuclease activity, target requirements and guide-RNA design constraints. Our functional classification scheme, CasID, is described alongside current phylogenetic classification, allowing users to search related orthologs by enzymatic function and sequence similarity. CasPEDIA is a comprehensive data portal that summarizes and contextualizes enzymatic properties of widely used Cas enzymes, equipping users with valuable resources to foster biotechnological development. CasPEDIA complements phylogenetic Cas nomenclature and enables researchers to leverage the multi-faceted nucleic-acid targeting rules of diverse Class 2 Cas enzymes.",True,False,4.0,,caspedia,,16.0,ok,,cas protein effector database of information and assessment | protein effector,iscb | casid,spacy,0.0,CasPEDIA Database,True,5.0,False,False,http://caspedia.org,http://caspedia.org,True,"...o leverage their activities. We present CasPEDIA (http://caspedia.org), the Cas Protein Effector Database of Informatio...",1
40625169,PLoV: a comprehensive database of genetic variants leading to pregnancy loss.,"Pregnancy loss is an important reproductive health problem that affects many couples. Genetic factors play an important role in both spontaneous miscarriage and recurrent pregnancy loss, and the effect of genomic variants is recognized as one of the major causes of pregnancy loss in euploid foetuses. In this work, we extend our previous analysis of the genetic landscape of pregnancy loss and develop a Pregnancy Loss genetic Variant (PLoV) database to aggregate information about mutations that have been implicated in pregnancy loss. The database contains information about 534 genetic variants that have been observed in 421 cases across 47 studies, including foetus-only, parent-only, and trio-based studies. For each case, the database includes a detailed description of the phenotype, including ultrasound data (if provided in the original article). The genetic variants are scattered across all chromosomes in the human genome and affect a total of 292 unique genes. We provide a public access to the PLoV database at https://plovdb.ott.ru/. Database URL: https://plovdb.ott.ru/.",True,False,4.0,,,plov,16.0,ok,,pregnancy loss genetic variant,,spacy,0.0,PLoV,True,5.0,True,True,https://plovdb.ott.ru/,https://plovdb.ott.ru/,True,...e provide a public access to the PLoV database at https://plovdb.ott.ru/. Database URL: https://plovdb.ott.ru/.,1
37889051,AGIDB: a versatile database for genotype imputation and variant decoding across species.,"The high cost of large-scale, high-coverage whole-genome sequencing has limited its application in genomics and genetics research. The common approach has been to impute whole-genome sequence variants obtained from a few individuals for a larger population of interest individually genotyped using SNP chip. An alternative involves low-coverage whole-genome sequencing (lcWGS) of all individuals in the larger population, followed by imputation to sequence resolution. To overcome limitations of processing lcWGS data and meeting specific genotype imputation requirements, we developed AGIDB (https://agidb.pro), a website comprising tools and database with an unprecedented sample size and comprehensive variant decoding for animals. AGIDB integrates whole-genome sequencing and chip data from 17 360 and 174 945 individuals, respectively, across 89 species to identify over one billion variants, totaling a massive 688.57 TB of processed data. AGIDB focuses on integrating multiple genotype imputation scenarios. It also provides user-friendly searching and data analysis modules that enable comprehensive annotation of genetic variants for specific populations. To meet a wide range of research requirements, AGIDB offers downloadable reference panels for each species in addition to its extensive dataset, variant decoding and utility tools. We hope that AGIDB will become a key foundational resource in genetics and breeding, providing robust support to researchers.",True,False,4.5,,,agidb,16.0,ok,,,lcwgs,spacy,0.0,AGIDB,True,6.0,True,True,https://agidb.pro,https://agidb.pro,True,"...type imputation requirements, we developed AGIDB (https://agidb.pro), a website comprising tools and database with an...",1
35234849,phytochemdb: a platform for virtual screening and computer-aided drug designing.,"The phytochemicals of medicinal plants are regarded as a rich source of diverse chemical spaces that have been used as supplements and alternative medicines in the millennium. Even in this era of combinatorial chemical drugs, phytomedicines account for a large share of the statistics of newly approved drugs. In the field of computational aided and rational drug design, there is an urgent need to develop and build a useful phytochemical database management system with a user-friendly interface that allows proper data storage, retrieval and management. We showed 'phytochemdb', a manually managed database that compiles 525 plants and their corresponding 8093 phytochemicals, aiming to incorporate the activities of phytochemicals from medicinal plants. The database collects molecular formula, three-dimensional/two-dimensional structure, canonical SMILES, molecular weight, no. of heavy atoms, no. of aromatic heavy atoms, fraction Csp3, no. of rotatable bonds, no. of H-bond acceptors, no. of H-bond donors, molar refractivity, topological polar surface area, gastrointestinal absorption, Blood-Brain Barrier (BBB) permeant, P-gp substrate, CYP1A2 inhibitor, CYP2C19 inhibitor, CYP2C9 inhibitor, CYP2D6 inhibitor, CYP3A4 inhibitor, Log Kp, Ghose, Veber, Egan, Muegge, bioavailability scores, pan-assay interference compounds, Brenk, Leadlikeness, synthetic accessibility, iLOGP and Lipinski rule of five with the number of violations for each compound. It provides open contribution functions for the researchers who screen phytochemicals in the laboratory and have released their data. 'phytochemdb' is a comprehensive database that gathers most of the information about medicinal plants in one platform, which is considered to be very beneficial to the work of researchers on medicinal plants. 'phytochemdb' is available for free at https://phytochemdb.com/.",True,False,3.0,,phytochemdb,,16.0,ok,,a platform for virtual screening and computer-aided drug designing,ilogp,spacy,0.0,phytochemdb,True,1.0,True,True,https://phytochemdb.com/,https://phytochemdb.com/,True,...al plants. 'phytochemdb' is available for free at https://phytochemdb.com/.,1
35234850,PSINDB: the postsynaptic protein-protein interaction database.,"The postsynaptic region is the receiving part of the synapse comprising thousands of proteins forming an elaborate and dynamically changing network indispensable for the molecular mechanisms behind fundamental phenomena such as learning and memory. Despite the growing amount of information about individual protein-protein interactions (PPIs) in this network, these data are mostly scattered in the literature or stored in generic databases that are not designed to display aspects that are fundamental to the understanding of postsynaptic functions. To overcome these limitations, we collected postsynaptic PPIs complemented by a high amount of detailed structural and biological information and launched a freely available resource, the Postsynaptic Interaction Database (PSINDB), to make these data and annotations accessible. PSINDB includes tens of thousands of binding regions together with structural features, mediating and regulating the formation of PPIs, annotated with detailed experimental information about each interaction. PSINDB is expected to be useful for various aspects of molecular neurobiology research, from experimental design to network and systems biology-based modeling and analysis of changes in the protein network upon various stimuli. Database URL https://psindb.itk.ppke.hu/.",True,False,4.0,,,psindb,16.0,ok,,the postsynaptic protein-protein interaction database | postsynaptic interaction database | postsynaptic protein | rotein interaction database,,spacy,0.0,PSINDB,True,6.0,True,True,https://psindb.itk.ppke.hu/,https://psindb.itk.ppke.hu/,True,...rotein network upon various stimuli. Database URL https://psindb.itk.ppke.hu/.,1
37889074,dbAPIS: a database of anti-prokaryotic immune system genes.,"Anti-prokaryotic immune system (APIS) proteins, typically encoded by phages, prophages, and plasmids, inhibit prokaryotic immune systems (e.g. restriction modification, toxin-antitoxin, CRISPR-Cas). A growing number of APIS genes have been characterized and dispersed in the literature. Here we developed dbAPIS (https://bcb.unl.edu/dbAPIS), as the first literature curated data repository for experimentally verified APIS genes and their associated protein families. The key features of dbAPIS include: (i) experimentally verified APIS genes with their protein sequences, functional annotation, PDB or AlphaFold predicted structures, genomic context, sequence and structural homologs from different microbiome/virome databases; (ii) classification of APIS proteins into sequence-based families and construction of hidden Markov models (HMMs); (iii) user-friendly web interface for data browsing by the inhibited immune system types or by the hosts, and functions for searching and batch downloading of pre-computed data; (iv) Inclusion of all types of APIS proteins (except for anti-CRISPRs) that inhibit a variety of prokaryotic defense systems (e.g. RM, TA, CBASS, Thoeris, Gabija). The current release of dbAPIS contains 41 verified APIS proteins and ∼4400 sequence homologs of 92 families and 38 clans. dbAPIS will facilitate the discovery of novel anti-defense genes and genomic islands in phages, by providing a user-friendly data repository and a web resource for an easy homology search against known APIS proteins.",True,False,5.5,,,dbapis,16.0,ok,,a database of anti-prokaryotic immune system genes | alphafold,pdb | cbass,spacy,0.0,dbAPIS,True,6.0,True,True,https://bcb.unl.edu/dbAPIS,https://bcb.unl.edu/dbAPIS,True,"...rsed in the literature. Here we developed dbAPIS (https://bcb.unl.edu/dbAPIS), as the first literature curated data repository...",1
37889077,eRNAbase: a comprehensive database for decoding the regulatory eRNAs in human and mouse.,"Enhancer RNAs (eRNAs) transcribed from distal active enhancers serve as key regulators in gene transcriptional regulation. The accumulation of eRNAs from multiple sequencing assays has led to an urgent need to comprehensively collect and process these data to illustrate the regulatory landscape of eRNAs. To address this need, we developed the eRNAbase (http://bio.liclab.net/eRNAbase/index.php) to store the massive available resources of human and mouse eRNAs and provide comprehensive annotation and analyses for eRNAs. The current version of eRNAbase cataloged 10 399 928 eRNAs from 1012 samples, including 858 human samples and 154 mouse samples. These eRNAs were first identified and uniformly processed from 14 eRNA-related experiment types manually collected from GEO/SRA and ENCODE. Importantly, the eRNAbase provides detailed and abundant (epi)genetic annotations in eRNA regions, such as super enhancers, enhancers, common single nucleotide polymorphisms, expression quantitative trait loci, transcription factor binding sites, CRISPR/Cas9 target sites, DNase I hypersensitivity sites, chromatin accessibility regions, methylation sites, chromatin interactions regions, topologically associating domains and RNA spatial interactions. Furthermore, the eRNAbase provides users with three novel analyses including eRNA-mediated pathway regulatory analysis, eRNA-based variation interpretation analysis and eRNA-mediated TF-target gene analysis. Hence, eRNAbase is a powerful platform to query, browse and visualize regulatory cues associated with eRNAs.",True,False,4.0,,ernabase,,16.0,ok,,a comprehensive database for decoding the regulatory ernas in human and mouse,geo | sra | encode,spacy,0.0,eRNAbase,True,5.0,True,True,http://bio.liclab.net/eRNAbase/index.php,http://bio.liclab.net/eRNAbase/index.php,True,"...To address this need, we developed the eRNAbase (http://bio.liclab.net/eRNAbase/index.php) to store the massive available resources of huma...",1
35284049,SDC: An integrated database for sex differences in cancer.,"Sex differences are evident in the incidence and mortality of diverse cancers. With the development of personalized approaches in cancer treatment, the impact of sex differences has not been systematically incorporated into preclinical and clinical cancer research. The molecular mechanisms underlying sex differences in cancer have not been elucidated. Here, we developed the first database of Sex Differences in Cancer (SDC), a web-based public database that integrates resources from multiple databases, including The Cancer Genome Atlas (TCGA), Genotype-Tissue Expression Project (GTEx), UCSC Xena, Broad Institute Cancer Cell Line Encyclopedia (CCLE), Genomics of Drug Sensitivity in Cancer (GDSC). SDC contains 27 types of cancers, 6 types of molecular data, more than 10,000 donors, 977 cancer cell lines were used to analyze sex differences among cancers. It provides five main modules: Survival and phenotype, Molecular differences, Signatures and pathways, Therapy response, Download. Users can download the all the visualized results and raw data after analysis. Collectively, SDC is the first integrated database to analyze sex differences in cancer on the web server, which will strengthen our understanding of the role of sex in cancers. It is implemented in Shiny-server and freely available for public use at http://sdc.anticancer.xyz.",True,False,4.5,,sex differences in cancer,sdc,16.0,conflict,tcga | the cancer genome atlas,the cancer genome atlas,tcga,spacy,0.0,SDC,True,5.0,True,True,http://sdc.anticancer.xyz,http://sdc.anticancer.xyz,True,...iny-server and freely available for public use at http://sdc.anticancer.xyz.,1
39740512,BreVamiR3': A comprehensive database for breast cancer-associated genetic variations in miRNA and 3' UTR of their target genes.,"Breast cancer (BC) is a multifactorial disease where microRNA (miRNA)-mediated dysregulated gene expression plays a pivotal role in tumorigenesis, progression, and clinical outcomes. Genetic variation, particularly SNPs in miRNA sequences and the 3' untranslated regions (3'UTRs) of their target genes, can disrupt miRNA-mRNA interactions, leading to altered gene expression. Despite several existing databases providing insights into various aspects of miRNAs and their target genes in association with the development of the disease. Still, there remains a critical gap in a unified, BC-specific repository that integrates SNPs in miRNAs, their target genes, and associated molecular mechanisms. To address this, we developed BreVamiR3' (Breast cancer-associated genetic Variations in miRNA and 3'UTR of their target genes), a novel, freely accessible database (https://brevamir3.web.app/index.html). BreVamiR3' features comprehensive and curated data on 500 miRNAs and 828 target genes associated with BC, including experimentally validated SNPs, chromosomal loci, expression profiles, BC subtypes, signaling pathways, and classifications of genes i.e. oncogene, tumor suppressor, or both. Unique features of BreVamiR3' include detailed annotations of SNPs disrupting miRNA-target interactions, subtype-specific miRNA expression, visualization of miRNA-chromosomal distributions and their experimental validation. Chromosome 19 harbours the highest number of BC-associated miRNAs, while target genes such as CCND1, KRAS, and ERBB2 demonstrate extensive miRNA regulation. By integrating genetic variations with functional and clinical relevance, BreVamiR3' provides a single platform to explore miRNA-mediated regulatory networks, their genetic variation, and downstream signaling pathways in BC. This database serves as a powerful resource for researchers, enabling exploration of miRNA-gene interactions, genetic variation, and their role in pathogenesis of BC and diverse clinical outcomes.",True,False,4.0,,brevamir3,,16.0,ok,,breast cancer-associated genetic variations in mirna and 3'utr of their target genes,,spacy,0.0,BreVamiR3',True,5.0,False,False,https://brevamir3.web.app/index.html,https://brevamir3.web.app/index.html,True,"...rget genes), a novel, freely accessible database (https://brevamir3.web.app/index.html). BreVamiR3' features comprehensive and curated d...",1
37823596,CancerProteome: a resource to functionally decipher the proteome landscape in cancer.,"Advancements in mass spectrometry (MS)-based proteomics have greatly facilitated the large-scale quantification of proteins and microproteins, thereby revealing altered signalling pathways across many different cancer types. However, specialized and comprehensive resources are lacking for cancer proteomics. Here, we describe CancerProteome (http://bio-bigdata.hrbmu.edu.cn/CancerProteome), which functionally deciphers and visualizes the proteome landscape in cancer. We manually curated and re-analyzed publicly available MS-based quantification and post-translational modification (PTM) proteomes, including 7406 samples from 21 different cancer types, and also examined protein abundances and PTM levels in 31 120 proteins and 4111 microproteins. Six major analytical modules were developed with a view to describe protein contributions to carcinogenesis using proteome analysis, including conventional analyses of quantitative and the PTM proteome, functional enrichment, protein-protein associations by integrating known interactions with co-expression signatures, drug sensitivity and clinical relevance analyses. Moreover, protein abundances, which correlated with corresponding transcript or PTM levels, were evaluated. CancerProteome is convenient as it allows users to access specific proteins/microproteins of interest using quick searches or query options to generate multiple visualization results. In summary, CancerProteome is an important resource, which functionally deciphers the cancer proteome landscape and provides a novel insight for the identification of tumor protein markers in cancer.",True,False,3.5,,cancerproteome,,16.0,ok,,http://bio-bigdata.hrbmu.edu.cn/cancerproteome,,spacy,0.0,CancerProteome,True,3.0,True,True,http://bio-bigdata.hrbmu.edu.cn/CancerProteome,http://bio-bigdata.hrbmu.edu.cn/CancerProteome,True,"...cer proteomics. Here, we describe CancerProteome (http://bio-bigdata.hrbmu.edu.cn/CancerProteome), which functionally deciphers and visualizes the...",1
39871596,EpigenPlot: An interactive web platform for DNA methylation-based biomarker and drug target discovery in colorectal cancer.,"<h4>Background and purpose</h4>Genome-wide methylation studies have significantly advanced our understanding of colorectal adenocarcinoma progression and biomarker discovery. Aberrant DNA methylation plays a crucial role in gene expression regulation during cancer transformation, highlighting the need to identify differentially methylated regions (DMRs) as potential diagnostic and therapeutic markers. However, an integrated resource to explore and validate methylation alterations across colorectal cancer stages has been lacking. We aimed to develop a platform that integrates existing methylation data, systematically identifies DMRs and provides a tool for further investigation.<h4>Experimental approach</h4>We created a database combining Illumina HumanMethylation450K and EPIC data from normal colon, adenoma and adenocarcinoma tissues, comprising 2346 samples from 19 datasets. Methylation levels were analysed in six gene regions, and comparisons between tissue types were made using Mann-Whitney, Kruskal-Wallis and ROC tests.<h4>Key results</h4>Both adenoma and adenocarcinoma samples exhibited a general decrease in methylation compared to healthy tissue. Differential methylation in genes such as ITGA4, NPY, IGFL1 and LRRC4 was validated. The strongest DMRs were observed in the C1orf70 gene's 5'UTR and TSS200 regions, with AUC values of 0.98 in both of the HM450K and EPIC datasets. We established an interactive web-based platform accessible at https://epigenplot.com/ enabling future analysis of individual gene regions.<h4>Conclusions and implications</h4>Our study provides an integrated database of DNA methylation profiles across normal, adenoma and adenocarcinoma tissues, offering a valuable resource for biomarker discovery. The integrated web platform can serve as a tool for the development of methylation-based therapies in the future.",True,False,4.0,,epigenplot,,16.0,ok,,,itga4 | hm450,spacy,0.0,EpigenPlot,False,0.0,True,False,https://epigenplot.com/,https://epigenplot.com/,True,...d an interactive web-based platform accessible at https://epigenplot.com/ enabling future analysis of individual gene regio...,1
38970503,ImmRNA: a database of RNAs associated with tumor immunity.,"The relationship between different ribonucleic acids (RNAs) and tumor immunity has been widely investigated. However, a systematic description of tumor immune-related RNAs in different tumors is still lacking. We collected the relationship of tumor immune-related RNAs from the published literature and presented them in a user-friendly interface, ""ImmRNA"" (http://www.immrna.cn/), to provide a resource to study immune-RNA-cancer regulatory relations. The ImmRNA contains 49 996 curated entries. Each entry includes gene symbols, gene types, target genes, downstream effects, functions, immune cells, and other information. By rearranging and reanalyzing the data, our dataset contains the following key points: (i) providing the links between RNAs and the immune in cancers, (ii) displaying the downstream effects and functions of RNAs, (iii) listing immune cells and immune pathways related to RNA function, (iv) showing the relationship between RNAs and prognostic outcomes, and (v) exhibiting the experimental methods described in the article. ImmRNA provides a valuable resource for understanding the functions of tumor immune-related RNAs. Database URL:  http://www.immrna.cn/.",True,False,4.0,,,immrna,16.0,ok,,,,spacy,0.0,ImmRNA,True,5.0,True,True,http://www.immrna.cn/,http://www.immrna.cn/,True,"...nted them in a user-friendly interface, ""ImmRNA"" (http://www.immrna.cn/), to provide a resource to study immune-RNA-cance...",1
38888585,EzBioCloud: a genome-driven database and platform for microbiome identification and discovery.,"With the continued evolution of DNA sequencing technologies, the role of genome sequence data has become more integral in the classification and identification of Bacteria and Archaea. Six years after introducing EzBioCloud, an integrated platform representing the taxonomic hierarchy of Bacteria and Archaea through quality-controlled 16S rRNA gene and genome sequences, we present an updated version, that further refines and expands its capabilities. The current update recognizes the growing need for accurate taxonomic information as defining a species increasingly relies on genome sequence comparisons. We also incorporated an advanced strategy for addressing underrepresented or less studied lineages, bolstering the comprehensiveness and accuracy of our database. Our rigorous quality control protocols remain, where whole-genome assemblies from the NCBI Assembly Database undergo stringent screening to remove low-quality sequence data. These are then passed through our enhanced identification bioinformatics pipeline which initiates a 16S rRNA gene similarity search and then calculates the average nucleotide identity (ANI). For genome sequences lacking a 16S rRNA sequence and without a closely related genomic representative for ANI calculation, we apply a different ANI approach using bacterial core genes for improved taxonomic placement (core gene ANI, cgANI). Because of the increase in genome sequences available in NCBI and our newly introduced cgANI method, EzBioCloud now encompasses a total of 109 835 species, of which 21 964 have validly published names. 47 896 are candidate species identified either through 16S rRNA sequence similarity (phylotypes) or through whole genome ANI (genomospecies), and the remaining 39 975 were positioned in the taxonomic tree by cgANI (species clusters). Our EzBioCloud database is accessible at www.ezbiocloud.net/db.",True,False,4.5,,ezbiocloud,,16.0,ok,,www.ezbiocloud.net/db,,spacy,0.0,EzBioCloud,True,5.0,True,True,http://www.ezbiocloud.net/db,http://www.ezbiocloud.net/db,True,,1
34530446,"circMine: a comprehensive database to integrate, analyze and visualize human disease-related circRNA transcriptome.","Many circRNA transcriptome data were deposited in public resources, but these data show great heterogeneity. Researchers without bioinformatics skills have difficulty in investigating these invaluable data or their own data. Here, we specifically designed circMine (http://hpcc.siat.ac.cn/circmine and http://www.biomedical-web.com/circmine/) that provides 1 821 448 entries formed by 136 871 circRNAs, 87 diseases and 120 circRNA transcriptome datasets of 1107 samples across 31 human body sites. circMine further provides 13 online analytical functions to comprehensively investigate these datasets to evaluate the clinical and biological significance of circRNA. To improve the data applicability, each dataset was standardized and annotated with relevant clinical information. All of the 13 analytic functions allow users to group samples based on their clinical data and assign different parameters for different analyses, and enable them to perform these analyses using their own circRNA transcriptomes. Moreover, three additional tools were developed in circMine to systematically discover the circRNA-miRNA interaction and circRNA translatability. For example, we systematically discovered five potential translatable circRNAs associated with prostate cancer progression using circMine. In summary, circMine provides user-friendly web interfaces to browse, search, analyze and download data freely, and submit new data for further integration, and it can be an important resource to discover significant circRNA in different diseases.",True,False,5.0,,circmine,,16.0,ok,,a comprehensive database to integrate,,spacy,0.0,circMine,True,5.0,True,True,http://hpcc.siat.ac.cn/circmine | http://www.biomedical-web.com/circmine/,http://www.biomedical-web.com/circmine/,True,...ned circMine (http://hpcc.siat.ac.cn/circmine and http://www.biomedical-web.com/circmine/) that provides 1 821 448 entries formed by 136 87...,1
40133784,TMVisDB: Annotation and 3D-visualization of Transmembrane Proteins.,"Since the rise of cellular life, transmembrane proteins (TMPs) have been crucial to various cellular processes through their central role as gates and gatekeepers. Despite their importance, experimental high-resolution structures for TMPs remain underrepresented due to experimental challenges. Given its performance leap, structure predictions have begun to close the gap. However, identifying the membrane regions and topology in three-dimensional structure files on a large scale still requires additional in silico predictions. Here, we introduce TMVisDB to sieve through millions of predicted structures for TMPs. This resource enables both browsing through 46 million predicted TMPs and visualizing them along with their topological annotations without having to tap into costly predictions of the AlphaFold3-style. TMVisDB joins AlphaFoldDB structure predictions and transmembrane topology predictions from the protein language model (pLM) based method TMbed. We showcase the utility of TMVisDB for the analysis of proteins through two use cases, namely the B-lymphocyte antigen CD20 (Homo sapiens) and the cellulose synthase (Novosphingobium sp. P6W). We demonstrate the value of TMVisDB for large-scale analyses through findings pertaining to all TMPs predicted for the human proteome. TMVisDB is freely available at https://tmvisdb.rostlab.org.",True,False,4.0,,tmvisdb,,16.0,ok,,alphafolddb,,spacy,0.0,TMVisDB,True,1.0,True,True,https://tmvisdb.rostlab.org,https://tmvisdb.rostlab.org,True,...he human proteome. TMVisDB is freely available at https://tmvisdb.rostlab.org.,1
